,Industry,Company(1),Business Description,Investment,Interest(5)(9),Acquisition  Date,Amortized  Cost,Fair  Value
619,Manufacturing,"Sunk Rock Foundry Partners LP, Hatteras Electrical Manufacturing Holding Company and Sigma Electric Manufacturing Corporation (19)","Manufacturer of metal castings, precision machined components and sub-assemblies in the electrical products, power transmission and distribution and general industrial markets",First lien senior secured revolving loan,,10/31/2017,0.0,0.0
620,Manufacturing,"Sunk Rock Foundry Partners LP, Hatteras Electrical Manufacturing Holding Company and Sigma Electric Manufacturing Corporation (19)",,First lien senior secured loan ($3.5 par due 10/2023),6.83% (Libor + 4.75%/M),9/4/2019,3.5,3.5
621,Manufacturing,"TWH Infrastructure Industries, Inc. (19)",Provider of engineered products used in the trenchless rehabilitation of wastewater infrastructure,First lien senior secured loan ($6.6 par due 4/2025),7.60% (Libor + 5.50%/Q),4/9/2019,6.6,6.6
622,Manufacturing,"TWH Infrastructure Industries, Inc. (19)",,,,,625.3,623.2
623,Automotive Services,"AEP Holdings, Inc. and Arrowhead Holdco Company","Distributor of non-discretionary, mission-critical aftermarket replacement parts",First lien senior secured loan ($0.1 par due 8/2021),8.26% (EURIBOR + 6.00%/Q),6/28/2018,0.2,0.1
624,Automotive Services,"AEP Holdings, Inc. and Arrowhead Holdco Company",,First lien senior secured loan ($25.8 par due 8/2021),8.26% (EURIBOR + 6.00%/Q),6/28/2018,27.1,24.5
625,Automotive Services,"AEP Holdings, Inc. and Arrowhead Holdco Company",,"Common stock (3,467 shares)",,8/31/2015,3.5,2.3
626,Automotive Services,"ChargePoint, Inc.",Developer and operator of electric vehicle charging stations,"Warrant to purchase up to 809,126 shares of Series E preferred stock (expires 12/2024)",,12/30/2014,0.3,3.0
627,Automotive Services,"Dent Wizard International Corporation and DWH Equity Investors, L.P.",Automotive reconditioning services,"Infinite Electronics International, Inc. ($13.0 par due 4/2022)",6.05% (Libor + 4.00%/M),6/5/2019,12.9,13.0
628,Automotive Services,"Dent Wizard International Corporation and DWH Equity Investors, L.P.",,Second lien senior secured loan ($45.0 par due 10/2022),10.04% (Libor + 8.00%/M),4/7/2015,45.0,45.0
629,Automotive Services,"Dent Wizard International Corporation and DWH Equity Investors, L.P.",,"Class A common stock (10,000 shares)",,4/7/2015,0.1,0.6
630,Automotive Services,"Dent Wizard International Corporation and DWH Equity Investors, L.P.",,"Class B common stock (20,000 shares)",,4/7/2015,0.2,1.2
631,Automotive Services,"Eckler Industries, Inc. and Eckler Purchaser LLC (7)(19)",Restoration parts and accessories provider for classic automobiles,First lien senior secured revolving loan ($4.6 par due 5/2022),12.00% PIK,7/12/2012,4.6,4.1
632,Automotive Services,"Eckler Industries, Inc. and Eckler Purchaser LLC (7)(19)",,First lien senior secured loan ($20.0 par due 5/2022),12.00% PIK,7/12/2012,20.0,17.8
633,Automotive Services,"Eckler Industries, Inc. and Eckler Purchaser LLC (7)(19)",,"Class A common units (67,972 units)",,7/12/2012,16.4,0.0
634,Automotive Services,"ESCP PPG Holdings, LLC (6)",Distributor of new equipment and aftermarket parts to the heavy-duty truck industry,"Class A units (3,500,000 units)",,12/14/2016,3.5,3.5
635,Automotive Services,"GB Auto Service Holdings, LLC (19)",Automotive parts and repair services retailer,First lien senior secured revolving loan ($0.4 par due 10/2024),8.04% (Libor + 6.00%/M),10/19/2018,0.4,0.4
636,Automotive Services,"GB Auto Service Holdings, LLC (19)",,First lien senior secured loan ($27.2 par due 10/2024),8.04% (Libor + 6.00%/M),10/19/2018,27.2,27.2
637,Automotive Services,"GB Auto Service Holdings, LLC (19)",,First lien senior secured loan ($22.2 par due 10/2024),8.05% (Libor + 6.00%/M),10/19/2018,22.2,22.2
638,Automotive Services,"GB Auto Service Holdings, LLC (19)",,"Common units (4,084,227 units)",,10/19/2018,5.2,6.8
639,Automotive Services,"Mavis Tire Express Services Corp. and Mavis Tire Express Services TopCo, L.P. (19)",Auto parts retailer,Second lien senior secured loan ($1.4 par due 3/2026),9.55% (Libor + 7.50%/M),3/20/2018,1.4,1.4
640,Automotive Services,"Mavis Tire Express Services Corp. and Mavis Tire Express Services TopCo, L.P. (19)",,Second lien senior secured loan ($153.9 par due 3/2026),9.55% (Libor + 7.50%/M),3/20/2018,152.0,152.4
641,Automotive Services,"Mavis Tire Express Services Corp. and Mavis Tire Express Services TopCo, L.P. (19)",,"Class A units (12,400,000 units)",,3/20/2018,12.4,13.1
642,Automotive Services,"Simpson Performance Products, Inc.",Provider of motorsports safety equipment,First lien senior secured loan ($28.3 par due 2/2023),9.12% (Libor + 7.02%/Q),2/20/2015,28.3,28.3
643,Automotive Services,"SK SPV IV, LLC",Collision repair site operator,"Series A common stock (12,500 units)",,8/18/2014,0.6,1.9
644,Automotive Services,"SK SPV IV, LLC",,"Series B common stock (12,500 units)",,8/18/2014,0.6,1.9
645,Automotive Services,"Wand Newco 3, Inc. (dba Caliber Collision)",Collision repair company,Second lien senior secured loan ($180.2 par due 2/2027),9.29% (Libor + 7.25%/M),2/5/2019,177.3,180.2
646,Automotive Services,"Wand Newco 3, Inc. (dba Caliber Collision)",,,,,561.4,550.9
647,Oil and Gas,"Birch Permian, LLC (19)",Operator of private exploration oil and production company,Second lien senior secured loan ($66.4 par due 4/2023),10.34% (Libor + 8.00%/Q),4/12/2019,65.8,65.7
648,Oil and Gas,"Cheyenne Petroleum Company Limited Partnership, CPC 2001 LLC and Mill Shoals LLC",Private oil exploration and production company,Second lien senior secured loan ($63.1 par due 1/2024),10.60% (Libor + 8.50%/Q),7/10/2019,63.1,62.5
649,Oil and Gas,"Murchison Oil and Gas, LLC and Murchison Holdings, LLC (19)",Exploration and production company,First lien senior secured loan ($13.3 par due 10/2023),11.10% (Libor + 9.00%/Q),9/19/2019,13.2,13.3
650,Oil and Gas,"Murchison Oil and Gas, LLC and Murchison Holdings, LLC (19)",,First lien senior secured loan ($38.3 par due 10/2023),10.10% (Libor + 8.00%/Q),9/19/2019,38.3,38.3
651,Oil and Gas,"Murchison Oil and Gas, LLC and Murchison Holdings, LLC (19)",,"Preferred units (21,667 units)",8.00% PIK,10/26/2018,23.0,23.0
652,Oil and Gas,Penn Virginia Holding Corp. (8),Exploration and production company,Second lien senior secured loan ($90.1 par due 9/2022),9.05% (Libor + 7.00%/M),9/28/2017,90.1,90.1
653,Oil and Gas,Petroflow Energy Corporation and TexOak Petro Holdings LLC (6),Oil and gas exploration and production company,First lien senior secured loan ($2.5 par due 6/2020),,6/29/2016,0.4,0.0
654,Oil and Gas,Petroflow Energy Corporation and TexOak Petro Holdings LLC (6),,Second lien senior secured loan ($23.0 par due 12/2019),,6/29/2016,17.5,0.0
655,Oil and Gas,Petroflow Energy Corporation and TexOak Petro Holdings LLC (6),,Second lien senior secured loan ($5.3 par due 12/2019),,6/29/2016,4.4,0.0
656,Oil and Gas,Petroflow Energy Corporation and TexOak Petro Holdings LLC (6),,"Common units (202,000 units)",,6/29/2016,11.1,0.0
657,Oil and Gas,"Sundance Energy, Inc.",Oil and gas producer,Second lien senior secured loan ($60.7 par due 4/2023),10.11% (Libor + 8.00%/Q),4/23/2018,59.8,59.5
658,Oil and Gas,"VPROP Operating, LLC and Vista Proppants and Logistics, LLC",Sand-based proppant producer and distributor to the oil and natural gas industry,First lien senior secured loan ($27.3 par due 8/2021),"11.63% (Libor + 8.50% Cash, 1.00% PIK/Q)",8/1/2017,27.2,26.7
659,Oil and Gas,"VPROP Operating, LLC and Vista Proppants and Logistics, LLC",,First lien senior secured loan ($34.0 par due 8/2021),"11.63% (Libor + 8.50% Cash, 1.00% PIK/Q)",11/9/2017,34.0,33.4
660,Oil and Gas,"VPROP Operating, LLC and Vista Proppants and Logistics, LLC",,First lien senior secured loan ($14.6 par due 8/2021),"11.63% (Libor + 8.50% Cash, 1.00% PIK/Q)",3/1/2017,14.6,14.3
661,Oil and Gas,"VPROP Operating, LLC and Vista Proppants and Logistics, LLC",,First lien senior secured loan ($72.9 par due 8/2021),"11.63% (Libor + 8.50% Cash, 1.00% PIK/Q)",3/1/2017,72.9,71.4
662,Oil and Gas,"VPROP Operating, LLC and Vista Proppants and Logistics, LLC",,"Common units (997,864 units)",,11/9/2017,9.7,5.0
663,Oil and Gas,"VPROP Operating, LLC and Vista Proppants and Logistics, LLC",,,,,545.1,503.2
664,Restaurants and Food Services,"ADF Capital, Inc., ADF Restaurant Group, LLC, and ARG Restaurant Holdings, Inc. (7)(19)",Restaurant owner and operator,First lien senior secured loan ($5.2 par due 12/2019),,12/22/2016,4.8,0.0
665,Restaurants and Food Services,"ADF Capital, Inc., ADF Restaurant Group, LLC, and ARG Restaurant Holdings, Inc. (7)(19)",,First lien senior secured loan ($56.6 par due 12/2019),,11/27/2006,39.9,0.0
666,Restaurants and Food Services,"ADF Capital, Inc., ADF Restaurant Group, LLC, and ARG Restaurant Holdings, Inc. (7)(19)",,Promissory note ($31.8 par due 12/2023),,11/27/2006,13.8,0.0
667,Restaurants and Food Services,"ADF Capital, Inc., ADF Restaurant Group, LLC, and ARG Restaurant Holdings, Inc. (7)(19)",,Warrant to purchase up to 0.95 units of Series D common stock (expires 12/2023),,12/18/2013,0.0,0.0
668,Restaurants and Food Services,"Cipriani USA, Inc.","Manager and operator of banquet facilities, restaurants, hotels and other leisure properties",First lien senior secured loan ($3.0 par due 5/2023),"10.28% (Libor + 6.25% Cash, 2.00% PIK/M)",8/20/2018,3.0,3.0
669,Restaurants and Food Services,"Cipriani USA, Inc.",,First lien senior secured loan ($12.2 par due 5/2023),"10.28% (Libor + 6.25% Cash, 2.00% PIK/M)",11/5/2018,12.2,12.2
670,Restaurants and Food Services,"Cipriani USA, Inc.",,First lien senior secured loan ($3.0 par due 5/2023),"10.28% (Libor + 6.25% Cash, 2.00% PIK/M)",11/5/2018,3.0,3.0
671,Restaurants and Food Services,"Cipriani USA, Inc.",,First lien senior secured loan ($68.3 par due 5/2023),"10.28% (Libor + 6.25% Cash, 2.00% PIK/M)",5/30/2018,66.1,68.3
672,Restaurants and Food Services,"Cipriani USA, Inc.",,First lien senior secured loan ($15.0 par due 5/2023),10.28% (Libor + 8.25%/M),7/3/2019,15.0,15.0
673,Restaurants and Food Services,"Cozzini Bros., Inc. and BH-Sharp Holdings LP (19)",Provider of commercial knife sharpening and cutlery services in the restaurant industry,First lien senior secured revolving loan ($5.5 par due 3/2023),7.54% (Libor + 5.50%/M),3/10/2017,5.5,5.5
674,Restaurants and Food Services,"Cozzini Bros., Inc. and BH-Sharp Holdings LP (19)",,First lien senior secured revolving loan ($1.0 par due 3/2023),9.50% (Base Rate + 4.50%/M),3/10/2017,1.0,1.0
675,Restaurants and Food Services,"Cozzini Bros., Inc. and BH-Sharp Holdings LP (19)",,First lien senior secured loan ($11.6 par due 3/2023),7.54% (Libor + 5.50%/M),3/10/2017,11.6,11.6
676,Restaurants and Food Services,"Cozzini Bros., Inc. and BH-Sharp Holdings LP (19)",,"Common units (2,950,000 units)",,3/10/2017,3.0,3.6
677,Restaurants and Food Services,FWR Holding Corporation (19),"Restaurant owner, operator and franchisor",First lien senior secured revolving loan ($0.5 par due 8/2023),9.50% (Base Rate + 4.50%/Q),8/21/2017,0.5,0.5
678,Restaurants and Food Services,FWR Holding Corporation (19),,First lien senior secured loan ($0.7 par due 8/2023),7.55% (Libor + 5.50%/M),2/28/2019,0.7,0.7
679,Restaurants and Food Services,FWR Holding Corporation (19),,First lien senior secured loan ($0.8 par due 8/2023),7.55% (Libor + 5.50%/M),2/28/2019,0.8,0.8
680,Restaurants and Food Services,FWR Holding Corporation (19),,First lien senior secured loan ($0.5 par due 8/2023),7.55% (Libor + 5.50%/M),2/28/2019,0.5,0.5
681,Restaurants and Food Services,FWR Holding Corporation (19),,First lien senior secured loan ($0.5 par due 8/2023),7.55% (Libor + 5.50%/M),8/21/2017,0.5,0.5
682,Restaurants and Food Services,FWR Holding Corporation (19),,First lien senior secured loan ($4.0 par due 8/2023),7.55% (Libor + 5.50%/M),8/21/2017,4.0,4.0
683,Restaurants and Food Services,Garden Fresh Restaurant Corp. and GFRC Holdings LLC (19),Restaurant owner and operator,First lien senior secured revolving loan ($0.9 par due 2/2022),10.16% (Libor + 8.00%/Q),2/1/2017,0.9,0.9
684,Restaurants and Food Services,Garden Fresh Restaurant Corp. and GFRC Holdings LLC (19),,First lien senior secured revolving loan ($0.9 par due 2/2022),10.13% (Libor + 8.00%/Q),2/1/2017,0.9,0.9
685,Restaurants and Food Services,Garden Fresh Restaurant Corp. and GFRC Holdings LLC (19),,First lien senior secured loan ($19.5 par due 2/2022),10.13% (Libor + 8.00%/Q),2/1/2017,19.5,19.5
686,Restaurants and Food Services,"Heritage Food Service Group, Inc. and WCI-HFG Holdings, LLC",Distributor of repair and replacement parts for commercial kitchen equipment,Second lien senior secured loan ($31.6 par due 10/2022),10.54% (Libor + 8.50%/Q),10/20/2015,31.6,31.6
687,Restaurants and Food Services,"Heritage Food Service Group, Inc. and WCI-HFG Holdings, LLC",,"Preferred units (3,000,000 units)",8.00% PIK,10/20/2015,3.0,4.4
688,Restaurants and Food Services,"Jim N Nicks Management, LLC (19)",Restaurant owner and operator,First lien senior secured revolving loan ($2.8 par due 7/2023),7.35% (Libor + 5.25%/Q),7/10/2017,2.8,2.7
689,Restaurants and Food Services,"Jim N Nicks Management, LLC (19)",,First lien senior secured loan ($1.2 par due 7/2023),7.35% (Libor + 5.25%/Q),7/10/2017,1.2,1.1
690,Restaurants and Food Services,"Jim N Nicks Management, LLC (19)",,First lien senior secured loan ($13.9 par due 7/2023),7.35% (Libor + 5.25%/Q),7/10/2017,13.9,13.4
691,Restaurants and Food Services,"Orion Foods, LLC (7)",Convenience food service retailer,First lien senior secured loan ($1.2 par due 9/2015),,4/1/2010,1.2,0.4
692,Restaurants and Food Services,"Orion Foods, LLC (7)",,Second lien senior secured loan ($19.4 par due 9/2015),,4/1/2010,0.0,0.0
693,Restaurants and Food Services,"Orion Foods, LLC (7)",,"Preferred units (10,000 units)",,10/28/2010,0.0,0.0
694,Restaurants and Food Services,"Orion Foods, LLC (7)",,"Class A common units (25,001 units)",,4/1/2010,0.0,0.0
695,Restaurants and Food Services,"Orion Foods, LLC (7)",,"Class B common units (1,122,452 units)",,4/1/2010,0.0,0.0
696,Restaurants and Food Services,"OTG Management, LLC (19)",Airport restaurant operator,First lien senior secured revolving loan ($6.9 par due 8/2021),9.30% (Libor + 7.00%/Q),8/26/2016,6.9,6.9
697,Restaurants and Food Services,"OTG Management, LLC (19)",,First lien senior secured revolving loan ($3.1 par due 8/2021),9.31% (Libor + 7.00%/Q),8/26/2016,3.1,3.1
698,Restaurants and Food Services,"OTG Management, LLC (19)",,First lien senior secured loan ($2.5 par due 8/2021),9.18% (Libor + 7.00%/Q),8/26/2016,2.5,2.5
699,Restaurants and Food Services,"OTG Management, LLC (19)",,First lien senior secured loan ($1.6 par due 8/2021),9.18% (Libor + 7.00%/Q),8/26/2016,1.6,1.6
700,Restaurants and Food Services,"OTG Management, LLC (19)",,First lien senior secured loan ($2.2 par due 8/2021),9.19% (Libor + 7.00%/Q),8/26/2016,2.2,2.2
701,Restaurants and Food Services,"OTG Management, LLC (19)",,First lien senior secured loan ($2.2 par due 8/2021),9.18% (Libor + 7.00%/Q),8/26/2016,2.2,2.2
702,Restaurants and Food Services,"OTG Management, LLC (19)",,First lien senior secured loan ($3.6 par due 8/2021),9.18% (Libor + 7.00%/Q),8/26/2016,3.6,3.6
703,Restaurants and Food Services,"OTG Management, LLC (19)",,First lien senior secured loan ($2.6 par due 8/2021),9.14% (Libor + 7.00%/Q),8/26/2016,2.6,2.6
704,Restaurants and Food Services,"OTG Management, LLC (19)",,First lien senior secured loan ($4.9 par due 8/2021),9.18% (Libor + 7.00%/Q),8/26/2016,4.9,4.9
705,Restaurants and Food Services,"OTG Management, LLC (19)",,First lien senior secured loan ($0.6 par due 8/2021),9.18% (Libor + 7.00%/Q),8/26/2016,0.6,0.6
706,Restaurants and Food Services,"OTG Management, LLC (19)",,First lien senior secured loan ($0.7 par due 8/2021),9.14% (Libor + 7.00%/Q),8/26/2016,0.7,0.7
707,Restaurants and Food Services,"OTG Management, LLC (19)",,First lien senior secured loan ($1.8 par due 8/2021),9.13% (Libor + 7.00%/Q),8/26/2016,1.8,1.8
708,Restaurants and Food Services,"OTG Management, LLC (19)",,First lien senior secured loan ($1.0 par due 8/2021),9.14% (Libor + 7.00%/Q),8/26/2016,1.0,1.0
709,Restaurants and Food Services,"OTG Management, LLC (19)",,First lien senior secured loan ($0.3 par due 8/2021),9.30% (Libor + 7.00%/Q),10/10/2018,0.3,0.3
710,Restaurants and Food Services,"OTG Management, LLC (19)",,First lien senior secured loan ($0.7 par due 8/2021),9.18% (Libor + 7.00%/Q),10/10/2018,0.7,0.7
711,Restaurants and Food Services,"OTG Management, LLC (19)",,First lien senior secured loan ($1.9 par due 8/2021),9.14% (Libor + 7.00%/Q),10/10/2018,1.9,1.9
712,Restaurants and Food Services,"OTG Management, LLC (19)",,First lien senior secured loan ($0.7 par due 8/2021),9.13% (Libor + 7.00%/Q),10/10/2018,0.7,0.7
713,Restaurants and Food Services,"OTG Management, LLC (19)",,First lien senior secured loan ($0.6 par due 8/2021),9.25% (Libor + 7.00%/Q),10/10/2018,0.6,0.6
714,Restaurants and Food Services,"OTG Management, LLC (19)",,First lien senior secured loan ($48.9 par due 8/2021),9.32% (Libor + 7.00%/Q),8/26/2016,48.9,48.9
715,Restaurants and Food Services,"OTG Management, LLC (19)",,First lien senior secured loan ($48.9 par due 8/2021),9.25% (Libor + 7.00%/Q),8/26/2016,48.9,48.9
716,Restaurants and Food Services,"OTG Management, LLC (19)",,Senior subordinated loan ($32.8 par due 2/2022),13.00% PIK,8/26/2016,32.7,32.8
717,Restaurants and Food Services,"OTG Management, LLC (19)",,"Class A preferred units (3,000,000 units)",14.50% PIK,8/26/2016,34.8,44.8
718,Restaurants and Food Services,"OTG Management, LLC (19)",,"Common units (3,000,000 units)",,1/5/2011,3.0,9.8
719,Restaurants and Food Services,"OTG Management, LLC (19)",,Warrant to purchase up to 7.73% of common units,,6/19/2008,0.1,21.6
720,Restaurants and Food Services,SFE Intermediate Holdco LLC (19),Provider of outsourced foodservice to K-12 school districts,First lien senior secured loan ($10.7 par due 7/2024),6.88% (Libor + 4.75%/Q),9/5/2018,10.7,10.7
721,Restaurants and Food Services,SFE Intermediate Holdco LLC (19),,First lien senior secured loan ($6.6 par due 7/2024),7.01% (Libor + 4.75%/Q),7/31/2017,6.6,6.6
722,Restaurants and Food Services,"Spectra Finance, LLC (19)",Venue management and food and beverage provider,First lien senior secured revolving loan ($3.6 par due 4/2023),6.03% (Libor + 4.00%/M),4/2/2018,3.6,3.6
723,Restaurants and Food Services,"Spectra Finance, LLC (19)",,First lien senior secured loan ($3.4 par due 4/2024),6.35% (Libor + 4.25%/Q),4/2/2018,3.4,3.4
724,Restaurants and Food Services,"Spectra Finance, LLC (19)",,,,,491.5,474.1
725,Food and Beverage,American Seafoods Group LLC and American Seafoods Partners LLC,Harvester and processor of seafood,"Class A units (77,922 units)",,8/19/2015,0.1,0.2
726,Food and Beverage,American Seafoods Group LLC and American Seafoods Partners LLC,,"Warrant to purchase up to 7,422,078 Class A units (expires 8/2035)",,8/19/2015,7.4,21.8
727,Food and Beverage,"Bragg Live Food Products, LLC and SPC Investment Co., L.P. (6)(19)",Health food company,First lien senior secured loan ($14.9 par due 3/2024),7.85% (Libor + 5.75%/Q),3/11/2019,14.9,14.8
728,Food and Beverage,"Bragg Live Food Products, LLC and SPC Investment Co., L.P. (6)(19)",,First lien senior secured loan ($21.9 par due 3/2024),7.85% (Libor + 5.75%/Q),3/11/2019,21.9,21.6
729,Food and Beverage,"Bragg Live Food Products, LLC and SPC Investment Co., L.P. (6)(19)",,"Common units (14,850 units)",,3/11/2019,14.9,13.9
730,Food and Beverage,CHG PPC Parent LLC,Diversified food products manufacturer,Second lien senior secured loan ($34.1 par due 3/2026),9.79% (Libor + 7.75%/M),1/31/2019,34.1,34.1
731,Food and Beverage,CHG PPC Parent LLC,,Second lien senior secured loan ($60.5 par due 3/2026),9.54% (Libor + 7.50%/M),3/30/2018,60.5,60.5
732,Food and Beverage,"DecoPac, Inc. (19)",Supplier of cake decorating solutions and products to in-store bakeries,First lien senior secured revolving loan ($1.1 par due 9/2023),6.29% (Libor + 4.25%/M),9/29/2017,1.1,1.1
733,Food and Beverage,"Edward Don & Company, LLC and VCP-EDC Co-Invest, LLC",Distributor of foodservice equipment and supplies,"Membership units (2,970,000 units)",,6/9/2017,3.0,3.0
734,Food and Beverage,Ferraro Fine Foods Corp. and Italian Fine Foods Holdings L.P. (19),Specialty Italian food distributor,First lien senior secured revolving loan ($0.8 par due 5/2023),6.32% (Libor + 4.25%/M),5/9/2018,0.8,0.8
735,Food and Beverage,Ferraro Fine Foods Corp. and Italian Fine Foods Holdings L.P. (19),,First lien senior secured revolving loan ($0.3 par due 5/2023),6.28% (Libor + 4.25%/M),5/9/2018,0.3,0.3
736,Food and Beverage,Ferraro Fine Foods Corp. and Italian Fine Foods Holdings L.P. (19),,First lien senior secured loan ($0.7 par due 5/2024),6.35% (Libor + 4.25%/Q),12/7/2018,0.7,0.7
737,Food and Beverage,Ferraro Fine Foods Corp. and Italian Fine Foods Holdings L.P. (19),,First lien senior secured loan ($2.9 par due 5/2024),6.43% (Libor + 4.25%/Q),5/10/2019,2.9,2.9
738,Food and Beverage,Ferraro Fine Foods Corp. and Italian Fine Foods Holdings L.P. (19),,First lien senior secured loan ($9.3 par due 5/2024),6.43% (Libor + 4.25%/Q),5/9/2018,9.3,9.3
739,Food and Beverage,Ferraro Fine Foods Corp. and Italian Fine Foods Holdings L.P. (19),,"Class A common units (2,724,000 units)",,5/9/2018,2.7,3.6
740,Food and Beverage,"FS Squared Holding Corp. and FS Squared, LLC (19)",Provider of on-site vending and micro market solutions,First lien senior secured revolving loan,,3/28/2019,0.0,0.0
741,Food and Beverage,"FS Squared Holding Corp. and FS Squared, LLC (19)",,First lien senior secured loan ($4.3 par due 3/2025),7.29% (Libor + 5.25%/M),3/28/2019,4.3,4.3
742,Food and Beverage,"FS Squared Holding Corp. and FS Squared, LLC (19)",,First lien senior secured loan ($0.1 par due 3/2025),7.29% (Libor + 5.25%/M),3/28/2019,0.1,0.1
743,Food and Beverage,"FS Squared Holding Corp. and FS Squared, LLC (19)",,"Class A units (99,500 units)",,3/28/2019,10.0,11.1
744,Food and Beverage,"Gehl Foods, LLC and GF Parent LLC","Producer of low-acid, aseptic food and beverage products",GF Parent LLC\Class A Preferred units,,5/13/2015,2.9,0.0
745,Food and Beverage,"Gehl Foods, LLC and GF Parent LLC",,"Class A common units (60,000 units)",,5/13/2015,0.1,0.0
746,Food and Beverage,"Gehl Foods, LLC and GF Parent LLC",,Class B common units (0.26 units),,5/13/2015,0.0,0.0
747,Food and Beverage,"H-Food Holdings, LLC and Matterhorn Parent, LLC",Food contract manufacturer,First lien senior secured loan ($4.6 par due 5/2025),6.04% (Libor + 4.00%/M),11/25/2018,4.6,4.5
748,Food and Beverage,"H-Food Holdings, LLC and Matterhorn Parent, LLC",,Second lien senior secured loan ($73.0 par due 3/2026),9.04% (Libor + 7.00%/M),11/25/2018,73.0,70.1
749,Food and Beverage,"H-Food Holdings, LLC and Matterhorn Parent, LLC",,"Common units (5,827 units)",,11/25/2018,5.8,5.5
750,Food and Beverage,Hometown Food Company (19),Food distributor,First lien senior secured revolving loan ($1.4 par due 8/2023),7.06% (Libor + 5.00%/M),8/31/2018,1.4,1.4
751,Food and Beverage,Hometown Food Company (19),,First lien senior secured loan ($9.0 par due 8/2023),7.05% (Libor + 5.00%/M),8/31/2018,8.8,9.0
752,Food and Beverage,"JWC/KI Holdings, LLC",Foodservice sales and marketing agency,"Membership units (5,000 units)",,11/16/2015,5.0,6.8
753,Food and Beverage,"KC Culinarte Intermediate, LLC",Manufacturer of fresh refrigerated and frozen food products,Second lien senior secured loan ($35.7 par due 8/2026),9.79% (Libor + 7.75%/M),8/24/2018,35.7,35.7
754,Food and Beverage,"NECCO Holdings, Inc. and New England Confectionery Company, Inc. (7)(19)",Producer and supplier of candy,First lien senior secured revolving loan ($19.9 par due 1/2018),,1/3/2017,7.9,2.9
755,Food and Beverage,"NECCO Holdings, Inc. and New England Confectionery Company, Inc. (7)(19)",,First lien senior secured loan ($2.2 par due 8/2018),,11/20/2017,2.1,0.0
756,Food and Beverage,"NECCO Holdings, Inc. and New England Confectionery Company, Inc. (7)(19)",,First lien senior secured loan ($11.6 par due 11/2021),,1/3/2017,0.9,1.6
757,Food and Beverage,"NECCO Holdings, Inc. and New England Confectionery Company, Inc. (7)(19)",,First lien senior secured loan ($0.7 par due 11/2018),,11/20/2017,0.7,0.1
758,Food and Beverage,"NECCO Holdings, Inc. and New England Confectionery Company, Inc. (7)(19)",,"Common stock (860,189 shares)",,1/3/2017,0.1,0.0
759,Food and Beverage,"RF HP SCF Investor, LLC (8)",Branded specialty food company,Membership interest (10.08% interest),,12/22/2016,12.5,17.6
760,Food and Beverage,"Sovos Brands Intermediate, Inc. (19)",Food and beverage platform,First lien senior secured loan ($6.8 par due 11/2025),7.20% (Libor + 5.00%/Q),11/20/2018,6.8,6.8
761,Food and Beverage,"Teasdale Foods, Inc. and Familia Group Holdings Inc. (19)","Provider of beans, sauces and hominy to the retail, foodservice and wholesale channels",First lien senior secured revolving loan ($0.2 par due 10/2020),8.03% (Libor + 5.75%/Q),6/30/2017,0.2,0.2
762,Food and Beverage,"Teasdale Foods, Inc. and Familia Group Holdings Inc. (19)",,First lien senior secured loan ($0.5 par due 10/2020),7.85% (Libor + 5.75%/Q),6/26/2018,0.5,0.5
763,Food and Beverage,"Teasdale Foods, Inc. and Familia Group Holdings Inc. (19)",,Second lien senior secured loan ($34.5 par due 10/2022),12.26% PIK (Libor + 10.00%/Q),1/3/2017,34.5,27.6
764,Food and Beverage,"Teasdale Foods, Inc. and Familia Group Holdings Inc. (19)",,Second lien senior secured loan ($23.3 par due 10/2022),12.26% PIK (Libor + 10.00%/Q),1/3/2017,23.3,18.7
765,Food and Beverage,"Teasdale Foods, Inc. and Familia Group Holdings Inc. (19)",,Second lien senior secured loan ($36.8 par due 10/2022),12.26% (Libor + 10.00%/Q),1/3/2017,36.8,29.4
766,Food and Beverage,"Teasdale Foods, Inc. and Familia Group Holdings Inc. (19)",,"Warrant to purchase up to 57,827 shares of common stock (expires 2/2034)",,2/4/2019,0.0,0.0
767,Food and Beverage,"Teasdale Foods, Inc. and Familia Group Holdings Inc. (19)",,,,,452.6,442.5
768,Wholesale Distribution,"Atlas Intermediate III, L.L.C. (19)",Specialty chemicals distributor,First lien senior secured loan ($9.0 par due 4/2025),7.62% (Libor + 5.50%/Q),4/29/2019,9.0,8.9
769,Wholesale Distribution,"Blue Angel Buyer 1, LLC and Blue Angel Holdco, LLC (6)(19)",Distributor of OEM appliance aftermarket parts,First lien senior secured loan ($0.3 par due 1/2025),8.00% (Base Rate + 3.00%/Q),1/2/2019,0.3,0.3
770,Wholesale Distribution,"Blue Angel Buyer 1, LLC and Blue Angel Holdco, LLC (6)(19)",,"Class A preferred units (46,359 units)",8.00% PIK,1/2/2019,10.1,10.1
771,Wholesale Distribution,"DFS Holding Company, Inc.","Distributor of maintenance, repair, and operations parts, supplies, and equipment to the foodservice industry",First lien senior secured loan ($4.6 par due 3/2022),7.79% (Libor + 5.75%/M),3/1/2017,4.6,4.5
772,Wholesale Distribution,"DFS Holding Company, Inc.",,First lien senior secured loan ($158.0 par due 2/2022),7.79% (Libor + 5.75%/M),7/26/2017,158.0,156.5
