,Company(1),Business Description,Investment,Interest(3)(7),Acquisition  Date,Amortized  Cost,Fair  Value
574,Ardonagh Midco 2 plc and Ardonagh Midco 3 plc (16),Insurance broker and underwriting servicer,Senior subordinated loan ($1.2 par due 1/2027),11.50% PIK,6/26/2020,1.2,1.2
575,Benecon Midco II LLC and Locutus Holdco LLC (16),Employee benefits provider for small and mid-size employers,"Common units (9,803,682 units)",0,12/4/2020,10.0,11.0
576,"Foundation Risk Partners, Corp. (16)",Full service independent insurance agency,First lien senior secured revolving loan ($7.9 par due 11/2023),5.75% (Libor + 4.75%/M),11/10/2017,7.9,7.9
577,"Foundation Risk Partners, Corp. (16)",Full service independent insurance agency,First lien senior secured loan ($25.7 par due 11/2023),5.75% (Libor + 4.75%/Q),8/30/2019,25.7,25.7
578,"Foundation Risk Partners, Corp. (16)",Full service independent insurance agency,Second lien senior secured loan ($19.1 par due 11/2024),9.50% (Libor + 8.50%/Q),8/9/2018,19.1,19.1
579,"Foundation Risk Partners, Corp. (16)",Full service independent insurance agency,Second lien senior secured loan ($21.7 par due 11/2024),9.50% (Libor + 8.50%/Q),8/9/2018,21.7,21.7
580,"Foundation Risk Partners, Corp. (16)",Full service independent insurance agency,Second lien senior secured loan ($27.4 par due 11/2024),9.50% (Libor + 8.50%/Q),5/1/2019,27.4,27.4
581,"Foundation Risk Partners, Corp. (16)",Full service independent insurance agency,Second lien senior secured loan ($14.8 par due 11/2024),9.50% (Libor + 8.50%/Q),8/30/2019,14.8,14.8
582,"Foundation Risk Partners, Corp. (16)",Full service independent insurance agency,Second lien senior secured loan ($27.5 par due 11/2024),9.50% (Libor + 8.50%/Q),11/10/2017,27.5,27.5
583,"K2 Insurance Services, LLC and K2 Holdco LP (16)",Specialty insurance and managing general agency,First lien senior secured revolving loan,0,7/1/2019,0.0,0.0
584,"K2 Insurance Services, LLC and K2 Holdco LP (16)",Specialty insurance and managing general agency,First lien senior secured loan ($51.3 par due 7/2024),6.00% (Libor + 5.00%/Q),7/1/2019,51.3,51.3
585,"K2 Insurance Services, LLC and K2 Holdco LP (16)",Specialty insurance and managing general agency,First lien senior secured loan ($10.4 par due 7/2024),6.00% (Libor + 5.00%/M),7/1/2019,10.4,10.4
586,"K2 Insurance Services, LLC and K2 Holdco LP (16)",Specialty insurance and managing general agency,"Common units (799,000 units)",0,7/1/2019,0.8,1.3
587,"NSM Insurance Group, LLC",Insurance program administrator,First lien senior secured loan ($12.9 par due 5/2026),7.00% (Libor + 5.75%/M),5/11/2018,12.9,12.9
588,OneDigital Borrower LLC (16),Benefits broker and outsourced workflow automation platform provider for brokers,First lien senior secured revolving loan ($0.8 par due 11/2025),6.00% (Libor + 4.50%/Q),11/16/2020,0.6,0.7
589,People Corporation (16),"Provider of group benefits, group retirement and human resources services",First lien senior secured loan ($1.9 par due 2/2028),7.25% (CDOR + 6.25%/Q),2/18/2021,1.9,1.9
590,People Corporation (16),"Provider of group benefits, group retirement and human resources services",First lien senior secured loan ($44.9 par due 2/2028),7.25% (CDOR + 6.25%/Q),2/18/2021,44.5,44.4
591,"RSC Acquisition, Inc. and RSC Insurance Brokerage, Inc. (16)",Insurance broker,First lien senior secured revolving loan,0,11/1/2019,0.0,0.0
592,"RSC Acquisition, Inc. and RSC Insurance Brokerage, Inc. (16)",Insurance broker,First lien senior secured loan ($43.0 par due 10/2026),6.50% (Libor + 5.50%/Q),11/1/2019,43.0,43.0
593,SCM Insurance Services Inc. (16),"Provider of claims management, claims investigation & support and risk management solutions for the Canadian property and casualty insurance industry",First lien senior secured loan ($20.7 par due 8/2024),6.00% (CDOR + 5.00%/M),8/29/2017,20.8,20.7
594,SCM Insurance Services Inc. (16),"Provider of claims management, claims investigation & support and risk management solutions for the Canadian property and casualty insurance industry",Second lien senior secured loan ($60.4 par due 3/2025),10.00% (CDOR + 9.00%/M),8/29/2017,60.5,60.4
595,"SelectQuote, Inc. (16)",Direct to consumer insurance distribution platform,First lien senior secured loan ($38.5 par due 11/2024),5.75% (Libor + 5.00%/Q),11/5/2019,38.5,38.5
596,"SG Acquisition, Inc.",Provider of insurance solutions for car sales,First lien senior secured loan ($37.4 par due 1/2027),5.86% (Libor + 5.75%/M),1/27/2020,37.4,37.4
597,"Spring Insurance Solutions, LLC (16)",Technology-based direct to consumer sales and marketing platform for insurance products,First lien senior secured loan ($19.0 par due 11/2025),7.50% (Libor + 6.50%/Q),11/23/2020,19.0,18.8
598,"THG Acquisition, LLC (16)",Multi-line insurance broker,First lien senior secured loan ($10.0 par due 12/2026),6.75% (Libor + 5.75%/Q),12/2/2019,10.0,10.0
599,"THG Acquisition, LLC (16)",Multi-line insurance broker,First lien senior secured loan ($3.1 par due 12/2026),7.25% (Libor + 6.25%/Q),12/15/2020,3.1,3.1
600,"THG Acquisition, LLC (16)",Multi-line insurance broker,First lien senior secured loan ($17.6 par due 12/2026),7.25% (Libor + 6.25%/Q),12/15/2020,17.6,17.6
601,"AEP Holdings, Inc. and Arrowhead Holdco Company","Distributor of non-discretionary, mission-critical aftermarket replacement parts",First lien senior secured loan ($16.4 par due 11/2025),6.75% (Euribor + 5.75%/Q),11/17/2020,16.6,16.3
602,"AEP Holdings, Inc. and Arrowhead Holdco Company","Distributor of non-discretionary, mission-critical aftermarket replacement parts",First lien senior secured loan ($16.8 par due 11/2025),6.75% (Euribor + 5.75%/Q),1/4/2021,17.5,16.6
603,"AEP Holdings, Inc. and Arrowhead Holdco Company","Distributor of non-discretionary, mission-critical aftermarket replacement parts","Common stock (3,467 shares)",0,8/31/2015,3.5,4.0
604,"Cadence Aerospace, LLC (16)",Aerospace precision components manufacturer,First lien senior secured revolving loan ($8.9 par due 11/2022),"9.50% (Libor + 3.25% Cash, 5.25% PIK/Q)",11/14/2017,8.9,8.0
605,"Cadence Aerospace, LLC (16)",Aerospace precision components manufacturer,First lien senior secured revolving loan ($0.5 par due 11/2023),"9.50% (Libor + 3.25% Cash, 5.25% PIK/Q)",7/22/2020,0.5,0.5
606,"Cadence Aerospace, LLC (16)",Aerospace precision components manufacturer,First lien senior secured loan ($31.7 par due 11/2023),"9.50% (Libor + 3.25% Cash, 5.25% PIK/Q)",11/14/2017,31.5,28.5
607,"Cadence Aerospace, LLC (16)",Aerospace precision components manufacturer,First lien senior secured loan ($9.9 par due 11/2023),"9.50% (Libor + 3.25% Cash, 5.25% PIK/Q)",7/5/2018,9.9,8.9
608,"Cadence Aerospace, LLC (16)",Aerospace precision components manufacturer,First lien senior secured loan ($12.0 par due 11/2023),"9.50% (Libor + 3.25% Cash, 5.25% PIK/Q)",10/31/2019,12.0,10.8
609,"Cadence Aerospace, LLC (16)",Aerospace precision components manufacturer,First lien senior secured loan ($7.9 par due 11/2023),"9.50% (Libor + 3.25% Cash, 5.25% PIK/Q)",2/12/2020,7.9,7.1
610,"Cadence Aerospace, LLC (16)",Aerospace precision components manufacturer,First lien senior secured loan ($2.5 par due 11/2023),"9.50% (Libor + 3.25% Cash, 5.25% PIK/Q)",7/31/2020,2.5,2.2
611,Creation Holdings Inc. (16),Manufacturer of electrical systems,First lien senior secured revolving loan ($11.0 par due 8/2024),6.75% (Libor + 5.75%/M),8/15/2019,11.0,11.0
612,Creation Holdings Inc. (16),Manufacturer of electrical systems,First lien senior secured loan ($17.6 par due 8/2025),6.75% (Libor + 5.75%/Q),8/15/2019,17.4,17.6
613,Creation Holdings Inc. (16),Manufacturer of electrical systems,First lien senior secured loan ($6.7 par due 8/2025),6.75% (Libor + 5.75%/Q),8/15/2019,6.7,6.7
614,"DFS Holding Company, Inc.","Distributor of maintenance, repair, and operations parts, supplies, and equipment to the foodservice industry",First lien senior secured loan ($168.1 par due 8/2023),"8.50% (Libor + 6.00% Cash, 1.50% PIK/M)",7/26/2017,168.1,158.0
615,"DFS Holding Company, Inc.","Distributor of maintenance, repair, and operations parts, supplies, and equipment to the foodservice industry",First lien senior secured loan ($4.3 par due 8/2023),"8.50% (Libor + 6.00% Cash, 1.50% PIK/M)",3/1/2017,4.3,4.1
616,"DFS Holding Company, Inc.","Distributor of maintenance, repair, and operations parts, supplies, and equipment to the foodservice industry",First lien senior secured loan ($0.7 par due 8/2023),"8.50% (Libor + 6.00% Cash, 1.50% PIK/M)",5/22/2020,0.7,0.6
617,"DFS Holding Company, Inc.","Distributor of maintenance, repair, and operations parts, supplies, and equipment to the foodservice industry",First lien senior secured loan ($0.7 par due 2/2022),"8.50% (Libor + 6.00% Cash, 1.50% PIK/M)",5/22/2020,0.7,0.6
618,"DFS Holding Company, Inc.","Distributor of maintenance, repair, and operations parts, supplies, and equipment to the foodservice industry",First lien senior secured loan ($2.3 par due 8/2023),"8.50% (Libor + 6.00% Cash, 1.50% PIK/M)",5/22/2020,2.3,2.2
619,"Dynamic NC Aerospace Holdings, LLC and Dynamic NC Investment Holdings, LP (16)",Provider of aerospace technology and equipment,First lien senior secured revolving loan ($0.9 par due 12/2025),7.50% (Libor + 6.50%/Q),12/30/2020,0.9,0.9
620,"Dynamic NC Aerospace Holdings, LLC and Dynamic NC Investment Holdings, LP (16)",Provider of aerospace technology and equipment,First lien senior secured loan ($26.0 par due 12/2026),8.75% (Base Rate + 5.50%/Q),12/30/2020,26.0,25.8
621,"Dynamic NC Aerospace Holdings, LLC and Dynamic NC Investment Holdings, LP (16)",Provider of aerospace technology and equipment,"Common units (9,773,000 units)",0,12/30/2020,9.8,9.7
622,"ESCP PPG Holdings, LLC (4)",Distributor of new equipment and aftermarket parts to the heavy-duty truck industry,"Class A units (3,500,000 units)",0,12/14/2016,3.5,2.7
623,"Flow Control Solutions, Inc. (16)",Distributor and manufacturer of flow control systems components,First lien senior secured loan ($10.8 par due 11/2024),6.75% (Libor + 5.75%/Q),11/21/2018,10.8,10.8
624,"Flow Control Solutions, Inc. (16)",Distributor and manufacturer of flow control systems components,First lien senior secured loan ($9.5 par due 11/2024),6.75% (Libor + 5.75%/Q),11/21/2018,9.5,9.5
625,"Harvey Tool Company, LLC (16)",Manufacturer of cutting tools used in the metalworking industry,First lien senior secured revolving loan,0,10/12/2017,0.0,0.0
626,"Harvey Tool Company, LLC (16)",Manufacturer of cutting tools used in the metalworking industry,First lien senior secured loan ($20.0 par due 10/2024),5.75% (Libor + 4.75%/Q),10/12/2017,20.0,20.0
627,"Harvey Tool Company, LLC (16)",Manufacturer of cutting tools used in the metalworking industry,Second lien senior secured loan ($43.7 par due 10/2025),9.50% (Libor + 8.50%/Q),10/12/2017,43.7,43.7
628,"Imaging Business Machines, L.L.C. and Scanner Holdings Corporation (5)",Provider of high-speed intelligent document scanning hardware and software,Senior subordinated loan ($8.3 par due 6/2022),14.00%,1/3/2017,8.3,8.3
629,"Imaging Business Machines, L.L.C. and Scanner Holdings Corporation (5)",Provider of high-speed intelligent document scanning hardware and software,Senior subordinated loan ($8.3 par due 6/2022),14.00%,1/3/2017,8.3,8.3
630,"Imaging Business Machines, L.L.C. and Scanner Holdings Corporation (5)",Provider of high-speed intelligent document scanning hardware and software,"Series A preferred stock (73,804,135 shares)",0,1/3/2017,1.2,25.7
631,"Imaging Business Machines, L.L.C. and Scanner Holdings Corporation (5)",Provider of high-speed intelligent document scanning hardware and software,"Class A common stock (48,082 shares)",0,1/3/2017,0.0,0.1
632,"Imaging Business Machines, L.L.C. and Scanner Holdings Corporation (5)",Provider of high-speed intelligent document scanning hardware and software,"Class B common stock (431,055 shares)",0,1/3/2017,0.1,0.8
633,"Kene Acquisition, Inc. and Kene Holdings, L.P. (16)","National utility services firm providing engineering and consulting services to natural gas, electric power and other energy and industrial end markets",First lien senior secured revolving loan,0,8/8/2019,0.0,0.0
634,"Kene Acquisition, Inc. and Kene Holdings, L.P. (16)","National utility services firm providing engineering and consulting services to natural gas, electric power and other energy and industrial end markets",First lien senior secured loan ($41.4 par due 8/2026),5.25% (Libor + 4.25%/M),8/8/2019,41.4,41.4
635,"Kene Acquisition, Inc. and Kene Holdings, L.P. (16)","National utility services firm providing engineering and consulting services to natural gas, electric power and other energy and industrial end markets","Class A units (4,549,000 units)",0,8/8/2019,4.5,4.5
636,"LTG Acquisition, Inc.","Designer and manufacturer of display, lighting and passenger communication systems for mass transportation markets","Class A membership units (5,000 units)",0,1/3/2017,5.1,0.0
637,MB Aerospace Holdings II Corp.,Aerospace engine components manufacturer,Second lien senior secured loan ($68.4 par due 1/2026),10.00% (Libor + 9.00%/Q),1/22/2018,68.4,61.6
638,MB Aerospace Holdings II Corp.,Aerospace engine components manufacturer,Second lien senior secured loan ($23.6 par due 1/2026),10.00% (Libor + 9.00%/Q),5/28/2019,23.6,21.3
639,"NCWS Intermediate, Inc. and NCWS Holdings LP (16)","Manufacturer and supplier of car wash equipment, parts and supplies to the conveyorized car wash market",First lien senior secured loan ($9.3 par due 12/2026),7.50% (Libor + 6.50%/Q),12/29/2020,9.3,9.2
640,"NCWS Intermediate, Inc. and NCWS Holdings LP (16)","Manufacturer and supplier of car wash equipment, parts and supplies to the conveyorized car wash market",First lien senior secured loan ($0.9 par due 12/2026),7.50% (Libor + 6.50%/Q),12/29/2020,0.9,0.9
641,"NCWS Intermediate, Inc. and NCWS Holdings LP (16)","Manufacturer and supplier of car wash equipment, parts and supplies to the conveyorized car wash market","Class A-2 common units (10,000,000 units)",0,12/29/2020,10.0,10.0
642,"Radius Aerospace, Inc. and Radius Aerospace Europe Limited (16)",Metal fabricator in the aerospace industry,First lien senior secured revolving loan ($0.1 par due 3/2025),6.75% (Libor + 5.75%/M),3/29/2019,0.1,0.1
643,"Radius Aerospace, Inc. and Radius Aerospace Europe Limited (16)",Metal fabricator in the aerospace industry,First lien senior secured revolving loan ($0.2 par due 3/2025),6.75% (GBP Libor + 5.75%/Q),11/14/2019,0.1,0.2
644,"Sunk Rock Foundry Partners LP, Hatteras Electrical Manufacturing Holding Company and Sigma Electric Manufacturing Corporation (16)","Manufacturer of metal castings, precision machined components and sub-assemblies in the electrical products, power transmission and distribution and general industrial markets",First lien senior secured revolving loan ($2.5 par due 10/2022),7.25% (Libor + 6.25%/Q),10/31/2017,2.5,2.5
645,"Birch Permian, LLC",Operator of private exploration oil and production company,Second lien senior secured loan ($88.3 par due 4/2023),9.50% (Libor + 8.00%/Q),4/12/2019,87.8,84.8
646,"Cheyenne Petroleum Company Limited Partnership, CPC 2001 LLC and Mill Shoals LLC",Private oil exploration and production company,Second lien senior secured loan ($63.1 par due 1/2024),10.50% (Libor + 8.50%/Q),7/10/2019,63.1,59.4
647,"Murchison Oil and Gas, LLC and Murchison Holdings, LLC",Exploration and production company,First lien senior secured loan ($6.8 par due 10/2023),11.00% (Libor + 9.00%/Q),9/19/2019,6.7,6.8
648,"Murchison Oil and Gas, LLC and Murchison Holdings, LLC",Exploration and production company,First lien senior secured loan ($38.3 par due 10/2023),10.00% (Libor + 8.00%/Q),9/19/2019,38.3,38.3
649,"Murchison Oil and Gas, LLC and Murchison Holdings, LLC",Exploration and production company,"Preferred units (21,667 units)",8.00% PIK,10/26/2018,24.9,24.9
650,Penn Virginia Holding Corp.,Exploration and production company,Second lien senior secured loan ($66.6 par due 9/2024),9.25% (Libor + 8.25%/M),9/28/2017,66.6,66.6
651,"Sundance Energy, Inc. (16)",Oil and gas producer,Second lien senior secured loan ($2.5 par due 6/2021),9.00% (Libor + 8.00%/Q),3/11/2021,2.5,2.5
652,"Sundance Energy, Inc. (16)",Oil and gas producer,Second lien senior secured loan ($61.7 par due 4/2023),0,4/23/2018,58.6,47.6
653,"VPROP Operating, LLC and V SandCo, LLC (5)(16)",Sand-based proppant producer and distributor to the oil and natural gas industry,First lien senior secured loan ($6.4 par due 11/2024),11.00% PIK (Libor + 9.50%/M),11/6/2020,6.4,6.4
654,"VPROP Operating, LLC and V SandCo, LLC (5)(16)",Sand-based proppant producer and distributor to the oil and natural gas industry,First lien senior secured loan ($5.1 par due 11/2024),11.00% PIK (Libor + 9.50%/M),6/12/2020,5.1,5.1
655,"VPROP Operating, LLC and V SandCo, LLC (5)(16)",Sand-based proppant producer and distributor to the oil and natural gas industry,First lien senior secured loan ($23.1 par due 11/2024),11.00% PIK (Libor + 9.50%/M),3/1/2017,23.1,23.1
656,"VPROP Operating, LLC and V SandCo, LLC (5)(16)",Sand-based proppant producer and distributor to the oil and natural gas industry,"Class A units (347,900 units)",0,11/6/2020,32.8,37.4
657,American Seafoods Group LLC and American Seafoods Partners LLC,Harvester and processor of seafood,"Class A units (77,922 units)",0,8/19/2015,0.1,0.1
658,American Seafoods Group LLC and American Seafoods Partners LLC,Harvester and processor of seafood,"Warrant to purchase up to 7,422,078 Class A units (expires 8/2035)",0,8/19/2015,7.4,12.8
659,"Bragg Live Food Products, LLC and SPC Investment Co., L.P. (4)(16)",Health food company,First lien senior secured revolving loan ($2.0 par due 12/2025),7.25% (Libor + 6.25%/Q),3/11/2019,2.0,2.0
660,"Bragg Live Food Products, LLC and SPC Investment Co., L.P. (4)(16)",Health food company,First lien senior secured loan ($39.7 par due 12/2025),7.25% (Libor + 6.25%/Q),12/28/2020,39.7,39.7
661,"Bragg Live Food Products, LLC and SPC Investment Co., L.P. (4)(16)",Health food company,"Common units (14,850 units)",0,3/11/2019,11.5,17.1
662,CHG PPC Parent LLC,Diversified food products manufacturer,Second lien senior secured loan ($60.5 par due 3/2026),7.61% (Libor + 7.50%/M),3/30/2018,60.5,60.5
663,CHG PPC Parent LLC,Diversified food products manufacturer,Second lien senior secured loan ($34.1 par due 3/2026),7.86% (Libor + 7.75%/M),1/31/2019,34.1,34.1
664,Ferraro Fine Foods Corp. and Italian Fine Foods Holdings L.P. (16),Specialty Italian food distributor,First lien senior secured revolving loan ($2.4 par due 5/2023),4.49% (Libor + 4.25%/Q),5/9/2018,2.4,2.4
665,Ferraro Fine Foods Corp. and Italian Fine Foods Holdings L.P. (16),Specialty Italian food distributor,"Class A common units (2,724,000 units)",0,5/9/2018,2.7,5.2
666,"Gehl Foods, LLC and GF Parent LLC","Producer of low-acid, aseptic food and beverage products","Class A preferred units (2,940 units)",0,5/13/2015,2.9,0.0
667,"Gehl Foods, LLC and GF Parent LLC","Producer of low-acid, aseptic food and beverage products","Class A common units (60,000 units)",0,5/13/2015,0.1,0.0
668,"Gehl Foods, LLC and GF Parent LLC","Producer of low-acid, aseptic food and beverage products",Class B common units (0.26 units),0,5/13/2015,0.0,0.0
669,Hometown Food Company (16),Food distributor,First lien senior secured revolving loan,0,8/31/2018,0.0,0.0
670,"KC Culinarte Intermediate, LLC",Manufacturer of fresh refrigerated and frozen food products,First lien senior secured loan ($25.7 par due 8/2025),4.75% (Libor + 3.75%/M),1/24/2020,25.7,22.1
671,"KC Culinarte Intermediate, LLC",Manufacturer of fresh refrigerated and frozen food products,Second lien senior secured loan ($35.7 par due 8/2026),8.75% (Libor + 7.75%/M),8/24/2018,35.7,29.6
672,"NECCO Holdings, Inc. and New England Confectionery Company, Inc. (5)(16)",Producer and supplier of candy,First lien senior secured revolving loan ($17.9 par due 1/2018),0,1/3/2017,5.9,2.6
673,"NECCO Holdings, Inc. and New England Confectionery Company, Inc. (5)(16)",Producer and supplier of candy,First lien senior secured loan ($11.6 par due 11/2021),0,1/3/2017,0.9,1.6
674,"NECCO Holdings, Inc. and New England Confectionery Company, Inc. (5)(16)",Producer and supplier of candy,First lien senior secured loan ($0.7 par due 11/2018),0,11/20/2017,0.7,0.1
675,"NECCO Holdings, Inc. and New England Confectionery Company, Inc. (5)(16)",Producer and supplier of candy,First lien senior secured loan ($2.2 par due 8/2018),0,11/20/2017,2.1,0.0
676,"NECCO Holdings, Inc. and New England Confectionery Company, Inc. (5)(16)",Producer and supplier of candy,"Common stock (860,189 shares)",0,1/3/2017,2.6,0.0
677,"Triton Water Holdings, Inc.",Producer and provider of bottled water brands,First lien senior secured loan ($1.0 par due 3/2028),4.00% (Libor + 3.50%/Q),3/17/2021,1.0,1.0
678,"Triton Water Holdings, Inc.",Producer and provider of bottled water brands,Senior subordinated loan ($1.0 par due 4/2029),6.25%,3/17/2021,1.0,1.0
679,"RF HP SCF Investor, LLC",Branded specialty food company,Membership interest (10.08% interest),0,12/22/2016,12.5,14.6
680,"Sovos Brands Intermediate, Inc. (16)",Food and beverage platform,First lien senior secured loan ($6.7 par due 11/2025),4.98% (Libor + 4.75%/Q),11/20/2018,6.7,6.7
681,"Teasdale Foods, Inc. and Familia Group Holdings Inc.","Provider of beans, sauces and hominy to the retail, foodservice and wholesale channels",First lien senior secured loan ($78.8 par due 12/2025),7.25% (Libor + 6.25%/Q),12/18/2020,78.8,78.0
682,"Teasdale Foods, Inc. and Familia Group Holdings Inc.","Provider of beans, sauces and hominy to the retail, foodservice and wholesale channels","Warrant to purchase up to 57,827 shares of common stock (expires 2/2034)",0,2/4/2019,0.0,0.0
683,"Atlas Intermediate III, L.L.C. (16)",Specialty chemicals distributor,First lien senior secured loan ($3.4 par due 4/2025),6.75% (Libor + 5.75%/Q),3/31/2021,3.4,3.4
684,"Blue Angel Buyer 1, LLC and Blue Angel Holdco, LLC (4)(16)",Distributor of OEM appliance aftermarket parts,First lien senior secured revolving loan,0,1/2/2019,0.0,0.0
685,"Blue Angel Buyer 1, LLC and Blue Angel Holdco, LLC (4)(16)",Distributor of OEM appliance aftermarket parts,"Class A preferred units (46,359 units)",8.00% PIK,1/2/2019,4.4,24.7
686,"Chariot Acquisition, LLC",Manufacturer of aftermarket golf cart parts and accessories,First lien senior secured loan ($26.1 par due 9/2021),7.25% (Libor + 6.25%/M),1/3/2017,26.1,26.1
687,"Display Holding Company, Inc., Saldon Holdings, Inc. and Fastsigns Holdings Inc. (16)",Provider of visual communications solutions,First lien senior secured revolving loan,0,3/13/2019,0.0,0.0
688,"Display Holding Company, Inc., Saldon Holdings, Inc. and Fastsigns Holdings Inc. (16)",Provider of visual communications solutions,First lien senior secured loan ($16.1 par due 3/2025),6.65% (Libor + 5.65%/M),3/13/2019,16.1,16.1
689,"Display Holding Company, Inc., Saldon Holdings, Inc. and Fastsigns Holdings Inc. (16)",Provider of visual communications solutions,First lien senior secured loan ($2.6 par due 3/2025),6.65% (Libor + 5.65%/M),8/27/2019,2.6,2.6
690,"Display Holding Company, Inc., Saldon Holdings, Inc. and Fastsigns Holdings Inc. (16)",Provider of visual communications solutions,Common units (600 units),0,3/13/2019,0.6,0.7
691,"GPM Investments, LLC and ARKO Corp.",Convenience store operator,First lien senior secured loan ($17.4 par due 3/2027),5.50% (Libor + 4.50%/Q),2/28/2020,17.4,17.4
692,"GPM Investments, LLC and ARKO Corp.",Convenience store operator,First lien senior secured loan ($15.0 par due 3/2027),5.50% (Libor + 4.50%/Q),2/28/2020,15.0,15.0
693,"GPM Investments, LLC and ARKO Corp.",Convenience store operator,"Common stock (2,088,478 shares)",0,12/22/2020,19.8,20.5
694,"GPM Investments, LLC and ARKO Corp.",Convenience store operator,"Warrant to purchase up to 1,088,780 common stock (expires 12/2025)",0,12/22/2020,1.6,2.0
695,"McKenzie Creative Brands, LLC (16)","Designer, manufacturer and distributor of hunting-related supplies",First lien senior secured loan ($84.5 par due 9/2023),6.75% (Libor + 5.75%/Q),9/18/2014,84.5,84.5
696,"McKenzie Creative Brands, LLC (16)","Designer, manufacturer and distributor of hunting-related supplies",First lien senior secured loan ($3.4 par due 9/2023),6.75% (Libor + 5.75%/Q),9/18/2014,3.4,3.4
697,"Pine Holdings, Inc.",Retailer of fine and artisanal paper products,"Class A common stock (36,364 shares)",0,9/23/2013,6.0,0.0
698,Reddy Ice LLC (16),Packaged ice manufacturer and distributor,First lien senior secured revolving loan,0,7/1/2019,0.0,0.0
699,Reddy Ice LLC (16),Packaged ice manufacturer and distributor,First lien senior secured loan ($57.0 par due 7/2025),7.50% (Libor + 6.50%/Q),7/1/2019,57.0,57.0
700,Reddy Ice LLC (16),Packaged ice manufacturer and distributor,First lien senior secured loan ($1.6 par due 7/2025),8.75% (Base Rate + 5.50%/Q),7/1/2019,1.6,1.6
701,Reddy Ice LLC (16),Packaged ice manufacturer and distributor,First lien senior secured loan ($3.7 par due 7/2025),7.50% (Libor + 6.50%/Q),7/1/2019,3.7,3.7
702,SCIH Salt Holdings Inc. (16),Salt and packaged ice melt manufacturer and distributor,First lien senior secured revolving loan,0,3/16/2020,0.0,0.0
703,"Genomatica, Inc.",Developer of a biotechnology platform for the production of chemical products,"Warrant to purchase 322,422 shares of Series D preferred stock (expires 3/2023)",0,3/28/2013,0.0,0.0
704,"Halex Holdings, Inc. (5)",Manufacturer of flooring installation products,"Common stock (51,853 shares)",0,1/3/2017,0.0,0.0
705,"H-Food Holdings, LLC and Matterhorn Parent, LLC",Food contract manufacturer,Second lien senior secured loan ($73.0 par due 3/2026),7.11% (Libor + 7.00%/M),11/25/2018,73.0,73.0
706,"H-Food Holdings, LLC and Matterhorn Parent, LLC",Food contract manufacturer,"Common units (5,827 units)",0,11/25/2018,5.8,5.2
707,IntraPac International LLC and IntraPac Canada Corporation (16),Manufacturer of diversified packaging solutions and plastic injection molded products,First lien senior secured revolving loan ($7.7 par due 1/2025),5.75% (Libor + 5.50%/Q),1/11/2019,7.7,7.7
708,IntraPac International LLC and IntraPac Canada Corporation (16),Manufacturer of diversified packaging solutions and plastic injection molded products,First lien senior secured loan ($7.0 par due 1/2026),5.70% (Libor + 5.50%/Q),1/11/2019,7.0,7.0
709,IntraPac International LLC and IntraPac Canada Corporation (16),Manufacturer of diversified packaging solutions and plastic injection molded products,First lien senior secured loan ($21.3 par due 1/2026),5.70% (Libor + 5.50%/Q),1/11/2019,21.3,21.3
710,"Nelipak Holding Company, Nelipak European Holdings Cooperatief U.A., KNPAK Holdings, LP and PAKNK Netherlands Treasury B.V. (16)",Manufacturer of thermoformed packaging for medical devices,First lien senior secured revolving loan ($0.3 par due 7/2024),5.25% (Libor + 4.25%/M),7/2/2019,0.3,0.3
711,"Nelipak Holding Company, Nelipak European Holdings Cooperatief U.A., KNPAK Holdings, LP and PAKNK Netherlands Treasury B.V. (16)",Manufacturer of thermoformed packaging for medical devices,First lien senior secured loan ($15.1 par due 7/2026),5.25% (Libor + 4.25%/Q),7/2/2019,15.1,15.0
712,"Nelipak Holding Company, Nelipak European Holdings Cooperatief U.A., KNPAK Holdings, LP and PAKNK Netherlands Treasury B.V. (16)",Manufacturer of thermoformed packaging for medical devices,First lien senior secured loan ($5.4 par due 7/2026),4.50% (Euribor + 4.50%/Q),7/2/2019,5.2,5.3
713,"Nelipak Holding Company, Nelipak European Holdings Cooperatief U.A., KNPAK Holdings, LP and PAKNK Netherlands Treasury B.V. (16)",Manufacturer of thermoformed packaging for medical devices,First lien senior secured loan ($25.4 par due 7/2026),4.50% (Euribor + 4.50%/Q),8/8/2019,24.2,25.1
714,"Nelipak Holding Company, Nelipak European Holdings Cooperatief U.A., KNPAK Holdings, LP and PAKNK Netherlands Treasury B.V. (16)",Manufacturer of thermoformed packaging for medical devices,"Class A units (6,762,668 units)",0,7/2/2019,6.8,4.8
715,"Novipax Buyer, L.L.C. and Novipax Parent Holding Company, L.L.C.",Developer and manufacturer of absorbent pads for food products,First lien senior secured loan ($24.0 par due 12/2026),6.75% (Libor + 5.75%/Q),12/1/2020,24.0,23.8
716,"Novipax Buyer, L.L.C. and Novipax Parent Holding Company, L.L.C.",Developer and manufacturer of absorbent pads for food products,"Class A preferred units (4,772 units)",10.00% PIK,12/1/2020,4.8,4.8
717,"Novipax Buyer, L.L.C. and Novipax Parent Holding Company, L.L.C.",Developer and manufacturer of absorbent pads for food products,"Class C units (4,772 units)",0,12/1/2020,0.0,1.1
718,Plaskolite PPC Intermediate II LLC and Plaskolite PPC Blocker LLC,Manufacturer of specialized acrylic and polycarbonate sheets,First lien senior secured loan ($12.2 par due 12/2025),5.25% (Libor + 4.25%/Q),12/14/2018,12.0,12.2
