,Industry,Company(1),Business Description,Investment,Interest(6)(12),Acquisition  Date,Amortized  Cost,Fair  Value
596,Automotive Services,"AEP Holdings, Inc. and Arrowhead Holdco Company","Distributor of non-discretionary, mission-critical aftermarket replacement parts","Common stock (3,467 shares)",,8/31/2015,3.5,3.8
597,Automotive Services,"ChargePoint, Inc.",Developer and operator of electric vehicle charging stations,Second lien senior secured loan ($20.0 par due 8/2020),10.05% (Libor + 8.75%/M),12/24/2014,19.6,20.0
598,Automotive Services,"ChargePoint, Inc.",Developer and operator of electric vehicle charging stations,"Warrant to purchase up to 809,126 shares of Series E preferred stock (expires 12/2024)",,12/30/2014,0.3,2.1
599,Automotive Services,"Dent Wizard International Corporation and DWH Equity Investors, L.P.",Automotive reconditioning services,Second lien senior secured loan ($50.0 par due 10/2020),9.87% (Libor + 8.75%/Q),4/7/2015,50.0,50.0
600,Automotive Services,"Dent Wizard International Corporation and DWH Equity Investors, L.P.",Automotive reconditioning services,"Class A common stock (10,000 shares)",,4/7/2015,0.2,0.5
601,Automotive Services,"Dent Wizard International Corporation and DWH Equity Investors, L.P.",Automotive reconditioning services,"Class B common stock (20,000 shares)",,4/7/2015,0.4,1.0
602,Automotive Services,"Eckler Industries, Inc. (22)",Restoration parts and accessories provider for classic automobiles,First lien senior secured revolving loan ($2.0 par due 9/2017),9.25% (Base Rate + 5.00%/Q),7/12/2012,2.0,1.8
603,Automotive Services,"Eckler Industries, Inc. (22)",Restoration parts and accessories provider for classic automobiles,First lien senior secured loan ($6.8 par due 9/2017),7.25% (Libor + 6.00%/Q),7/12/2012,6.8,6.2
604,Automotive Services,"Eckler Industries, Inc. (22)",Restoration parts and accessories provider for classic automobiles,First lien senior secured loan ($25.0 par due 9/2017),7.25% (Libor + 6.00%/Q),7/12/2012,25.0,23.0
605,Automotive Services,"Eckler Industries, Inc. (22)",Restoration parts and accessories provider for classic automobiles,"Series A preferred stock (1,800 shares)",,7/12/2012,1.8,0.0
606,Automotive Services,"Eckler Industries, Inc. (22)",Restoration parts and accessories provider for classic automobiles,"Common stock (20,000 shares)",,7/12/2012,0.2,0.0
607,Automotive Services,"EcoMotors, Inc.",Engine developer,First lien senior secured loan ($9.8 par due 3/2018),,9/1/2015,9.5,0.2
608,Automotive Services,"EcoMotors, Inc.",Engine developer,"Warrant to purchase up to 321,888 shares of Series C preferred stock (expires 12/2022)",,12/28/2012,0.0,0.0
609,Automotive Services,"EcoMotors, Inc.",Engine developer,"Warrant to purchase up to 70,000 shares of Series C preferred stock (expires 2/2025)",,2/24/2015,0.0,0.0
610,Automotive Services,"ESCP PPG Holdings, LLC (7)",Distributor of new equipment and aftermarket parts to the heavy-duty truck industry,"Class A units (3,500,000 units)",,12/14/2016,3.5,2.7
611,Automotive Services,"Simpson Performance Products, Inc.",Provider of motorsports safety equipment,First lien senior secured loan ($18.3 par due 2/2020),8.39% (Libor + 7.39%/Q),2/20/2015,18.3,18.3
612,Automotive Services,"SK SPV IV, LLC",Collision repair site operators,"Series A common stock (12,500 units)",,8/18/2014,0.6,3.1
613,Automotive Services,"SK SPV IV, LLC",Collision repair site operators,"Series B common stock (12,500 units)",,8/18/2014,0.6,3.1
614,Automotive Services,"SK SPV IV, LLC",Collision repair site operators,,,,153.5,146.8
615,Oil and Gas,"Lonestar Prospects, Ltd.",Sand based proppant producer and distributor to the oil and natural gas industry,First lien senior secured loan ($15.1 par due 3/2021),9.20% (Libor + 8.00%/Q),3/1/2017,15.1,15.1
616,Oil and Gas,"Lonestar Prospects, Ltd.",Sand based proppant producer and distributor to the oil and natural gas industry,First lien senior secured loan ($75.1 par due 3/2021),9.20% (Libor + 8.00%/Q),3/1/2017,75.1,75.1
617,Oil and Gas,"Moss Creek Resources, LLC",Exploration and production company,Senior subordinated loan ($30.0 par due 4/2022),9.50% (Libor + 8.00%/Q),5/5/2017,29.6,29.6
618,Oil and Gas,Petroflow Energy Corporation and TexOak Petro Holdings LLC (7),Oil and gas exploration and production company,First lien senior secured loan ($14.2 par due 6/2019),3.05% (Libor + 2.00%/Q),6/29/2016,13.5,13.0
619,Oil and Gas,Petroflow Energy Corporation and TexOak Petro Holdings LLC (7),Oil and gas exploration and production company,Second lien senior secured loan ($23.6 par due 12/2019),,6/29/2016,21.9,3.5
620,Oil and Gas,Petroflow Energy Corporation and TexOak Petro Holdings LLC (7),Oil and gas exploration and production company,"Common units (202,000 units)",,6/29/2016,11.1,0.0
621,Oil and Gas,Petroflow Energy Corporation and TexOak Petro Holdings LLC (7),Oil and gas exploration and production company,,,,166.3,136.3
622,Oil and Gas,"DFS Holding Company, Inc.","Distributor of maintenance, repair, and operations parts, supplies, and equipment to the foodservice industry",First lien senior secured loan ($4.7 par due 2/2022),6.30% (Libor + 5.00%/Q),3/1/2017,4.7,4.6
623,Oil and Gas,"Flow Solutions Holdings, Inc.","Distributor of high value fluid handling, filtration and flow control products",Second lien senior secured loan ($6.0 par due 10/2018),10.17% (Libor + 9.00%/Q),12/16/2014,6.0,5.6
624,Oil and Gas,"Flow Solutions Holdings, Inc.","Distributor of high value fluid handling, filtration and flow control products",Second lien senior secured loan ($29.5 par due 10/2018),10.17% (Libor + 9.00%/Q),12/16/2014,29.4,27.4
625,Oil and Gas,"KHC Holdings, Inc. and Kele Holdco, Inc. (22)",Catalog-based distribution services provider for building automation systems,First lien senior secured loan ($69.2 par due 10/2022),7.30% (Libor + 6.00%/Q),1/3/2017,69.2,69.2
626,Oil and Gas,"KHC Holdings, Inc. and Kele Holdco, Inc. (22)",Catalog-based distribution services provider for building automation systems,"Common stock (30,000 shares)",,1/3/2017,3.1,2.8
627,Oil and Gas,"KHC Holdings, Inc. and Kele Holdco, Inc. (22)",Catalog-based distribution services provider for building automation systems,,,,112.4,109.6
628,Aerospace and Defense,"Cadence Aerospace, LLC",Aerospace precision components manufacturer,First lien senior secured loan ($4.0 par due 5/2018),7.50% (Libor + 6.25%/Q),5/15/2012,4.0,3.9
629,Aerospace and Defense,"Cadence Aerospace, LLC",Aerospace precision components manufacturer,Second lien senior secured loan ($5.0 par due 5/2019),20.00% PIK,4/17/2017,5.0,5.0
630,Aerospace and Defense,"Cadence Aerospace, LLC",Aerospace precision components manufacturer,Second lien senior secured loan ($79.7 par due 5/2019),11.50% (Libor + 10.25%/Q),5/10/2012,79.7,73.3
631,Aerospace and Defense,"Jazz Acquisition, Inc.",Designer and distributor of aftermarket replacement components to the commercial airlines industry,Second lien senior secured loan ($25.0 par due 6/2022),8.05% (Libor + 6.75%/Q),1/3/2017,19.5,22.0
632,Aerospace and Defense,"Jazz Acquisition, Inc.",Designer and distributor of aftermarket replacement components to the commercial airlines industry,,,,108.2,104.2
633,Chemicals,AMZ Holding Corp. (22),Specialty chemicals manufacturer,First lien senior secured loan ($15.2 par due 6/2022),6.22% (Libor + 5.00%/Q),6/27/2017,15.2,15.2
634,Chemicals,"Borchers Americas, Inc.",Provider of performance enhancing coating additives,First lien senior secured loan ($5.0 par due 1/2024),6.05% (Libor + 4.75%/Q),1/12/2017,5.0,5.0
635,Chemicals,"Genomatica, Inc.",Developer of a biotechnology platform for the production of chemical products,"Warrant to purchase 322,422 shares of Series D preferred stock (expires 3/2023)",,3/28/2013,0.0,0.0
636,Chemicals,"K2 Pure Solutions Nocal, L.P. (22)",Chemical producer,First lien senior secured revolving loan ($1.5 par due 2/2021),8.36% (Libor + 7.13%/Q),8/19/2013,1.5,1.5
637,Chemicals,"K2 Pure Solutions Nocal, L.P. (22)",Chemical producer,First lien senior secured loan ($40.0 par due 2/2021),7.23% (Libor + 6.00%/Q),8/19/2013,40.0,40.0
638,Chemicals,"K2 Pure Solutions Nocal, L.P. (22)",Chemical producer,First lien senior secured loan ($13.0 par due 2/2021),7.23% (Libor + 6.00%/Q),8/19/2013,13.0,13.0
639,Chemicals,"Kinestral Technologies, Inc.","Designer of adaptive, dynamic glass for the commercial and residential markets.",First lien senior secured loan ($6.2 par due 10/2018),8.91% (Libor + 7.75%/M),4/22/2014,6.1,6.2
640,Chemicals,"Kinestral Technologies, Inc.","Designer of adaptive, dynamic glass for the commercial and residential markets.","Warrant to purchase up to 325,000 shares of Series A preferred stock (expires 4/2024)",,4/22/2014,0.1,0.3
641,Chemicals,"Kinestral Technologies, Inc.","Designer of adaptive, dynamic glass for the commercial and residential markets.","Warrant to purchase up to 131,883 shares of Series B preferred stock (expires 4/2025)",,4/9/2015,0.0,0.0
642,Chemicals,"Kinestral Technologies, Inc.","Designer of adaptive, dynamic glass for the commercial and residential markets.",,,,80.9,81.2
643,Chemicals,Fashion Holding Luxembourg SCA (Modacin/Camaeiu) (8)(9),Retailer of women's clothing,"Preferred stock (241,776,675 shares)",,1/3/2017,0.0,0.0
644,Chemicals,"Galls, LLC",Distributor of apparel products to safety professionals,Second lien senior secured loan ($14.3 par due 8/2021),9.05% (Libor + 7.75%/Q),1/3/2017,14.3,14.3
645,Chemicals,"Galls, LLC",Distributor of apparel products to safety professionals,Second lien senior secured loan ($26.0 par due 8/2021),9.05% (Libor + 7.75%/Q),1/3/2017,26.0,26.0
646,Chemicals,"Paper Source, Inc. and Pine Holdings, Inc. (22)",Retailer of fine and artisanal paper products,First lien senior secured loan ($9.6 par due 9/2018),7.40% (Libor + 6.25%/Q),9/23/2013,9.6,9.6
647,Chemicals,"Paper Source, Inc. and Pine Holdings, Inc. (22)",Retailer of fine and artisanal paper products,"Class A common stock (36,364 shares)",,9/23/2013,6.0,5.3
648,Chemicals,"Things Remembered, Inc. and TRM Holdco Corp. (7)(22)",Personalized gifts retailer,First lien senior secured revolving loan ($0.3 par due 2/2019),9.03% (Libor + 8.00%/Q),8/30/2016,0.3,0.3
649,Chemicals,"Things Remembered, Inc. and TRM Holdco Corp. (7)(22)",Personalized gifts retailer,First lien senior secured loan ($11.7 par due 3/2020),,8/30/2016,10.5,1.8
650,Chemicals,"Things Remembered, Inc. and TRM Holdco Corp. (7)(22)",Personalized gifts retailer,"Common stock (10,631,940 shares)",,8/30/2016,6.1,0.0
651,Chemicals,"Things Remembered, Inc. and TRM Holdco Corp. (7)(22)",Personalized gifts retailer,,,,72.8,57.3
652,Health Clubs,"Athletic Club Holdings, Inc.",Premier health club operator,First lien senior secured loan ($35.0 par due 10/2020),9.50% (Libor + 8.50%/Q),10/11/2007,35.0,35.0
653,Health Clubs,"CFW Co-Invest, L.P., NCP Curves, L.P. and Curves International Holdings, Inc.",Health club franchisor,"Limited partnership interest (4,152,165 shares)",,7/31/2012,4.2,4.7
654,Health Clubs,"CFW Co-Invest, L.P., NCP Curves, L.P. and Curves International Holdings, Inc.",Health club franchisor,"Limited partnership interest (2,218,235 shares)",,7/31/2012,2.2,2.5
655,Health Clubs,"CFW Co-Invest, L.P., NCP Curves, L.P. and Curves International Holdings, Inc.",Health club franchisor,"Common stock (1,680 shares)",,11/12/2014,0.0,0.0
656,Health Clubs,"CFW Co-Invest, L.P., NCP Curves, L.P. and Curves International Holdings, Inc.",Health club franchisor,,,,41.4,42.2
657,Farming and Agriculture,"QC Supply, LLC (22)",Specialty distributor and solutions provider to the swine and poultry markets,First lien senior secured revolving loan ($4.0 par due 12/2021),7.23% (Libor + 6.00%/Q),12/29/2016,4.0,4.0
658,Farming and Agriculture,"QC Supply, LLC (22)",Specialty distributor and solutions provider to the swine and poultry markets,First lien senior secured loan ($11.3 par due 12/2022),7.23% (Libor + 6.00%/Q),12/29/2016,11.3,11.3
659,Farming and Agriculture,"QC Supply, LLC (22)",Specialty distributor and solutions provider to the swine and poultry markets,First lien senior secured loan ($15.0 par due 12/2022),7.23% (Libor + 6.00%/Q),12/29/2016,15.0,15.0
660,Farming and Agriculture,"QC Supply, LLC (22)",Specialty distributor and solutions provider to the swine and poultry markets,,,,30.3,30.3
661,"Printing, Publishing and Media","Earthcolor Group, LLC",Printing management services,Limited liability company interests (9.30%),,5/18/2012,0.0,0.0
662,"Printing, Publishing and Media",EDS Group (8)(9),Provider of print and digital services,First lien senior secured loan ($0.4 par due 6/2019),6.00% (Libor + 5.00%/Q),1/3/2017,0.4,0.4
663,"Printing, Publishing and Media",EDS Group (8)(9),Provider of print and digital services,First lien senior secured loan ($0.6 par due 6/2019),6.00% (Libor + 5.00%/Q),1/3/2017,0.5,0.6
664,"Printing, Publishing and Media",EDS Group (8)(9),Provider of print and digital services,First lien senior secured loan ($0.2 par due 6/2019),6.00% (Libor + 5.00%/Q),1/3/2017,0.2,0.2
665,"Printing, Publishing and Media",EDS Group (8)(9),Provider of print and digital services,First lien senior secured loan ($0.6 par due 6/2019),6.00% (Libor + 5.00%/Q),1/3/2017,0.5,0.6
666,"Printing, Publishing and Media",EDS Group (8)(9),Provider of print and digital services,First lien senior secured loan ($0.4 par due 6/2019),6.00% (Libor + 5.00%/Q),1/3/2017,0.3,0.4
667,"Printing, Publishing and Media",EDS Group (8)(9),Provider of print and digital services,First lien senior secured loan ($0.1 par due 6/2019),6.00% (Libor + 5.00%/Q),1/3/2017,0.1,0.1
668,"Printing, Publishing and Media",EDS Group (8)(9),Provider of print and digital services,Senior subordinated loan ($7.1 par due 6/2019),3.13%,1/3/2017,4.7,7.1
669,"Printing, Publishing and Media",EDS Group (8)(9),Provider of print and digital services,Senior subordinated loan ($7.2 par due 6/2019),3.13%,1/3/2017,4.8,7.2
670,"Printing, Publishing and Media",EDS Group (8)(9),Provider of print and digital services,"Preferred stock (61,229 shares)",,1/3/2017,0.1,0.1
671,"Printing, Publishing and Media",EDS Group (8)(9),Provider of print and digital services,"Common stock (2,432,750 shares)",,1/3/2017,0.0,4.7
672,"Printing, Publishing and Media",Roark-Money Mailer LLC,"Marketer, advertiser and distributor of coupons in the mail industry","Membership units (35,000 units)",,1/3/2017,0.0,0.0
673,"Printing, Publishing and Media","The Teaching Company Holdings, Inc.",Education publications provider,"Preferred stock (10,663 shares)",,9/29/2006,1.1,2.0
674,"Printing, Publishing and Media","The Teaching Company Holdings, Inc.",Education publications provider,"Common stock (15,393 shares)",,9/29/2006,0.0,0.0
675,"Printing, Publishing and Media","The Teaching Company Holdings, Inc.",Education publications provider,,,,12.7,23.4
676,Computers and Electronics,"Everspin Technologies, Inc. (5)",Designer and manufacturer of computer memory solutions,"Warrant to purchase up to 18,461 shares of common stock (expires 10/2026)",,6/5/2015,0.4,0.0
677,Computers and Electronics,"Imaging Business Machines, L.L.C. and Scanner Holdings Corporation (8)",Provider of high-speed intelligent document scanning hardware and software,Senior subordinated loan ($8.3 par due 6/2022),14.00%,1/3/2017,8.1,8.3
678,Computers and Electronics,"Imaging Business Machines, L.L.C. and Scanner Holdings Corporation (8)",Provider of high-speed intelligent document scanning hardware and software,Senior subordinated loan ($8.3 par due 6/2022),14.00%,1/3/2017,8.1,8.3
679,Computers and Electronics,"Imaging Business Machines, L.L.C. and Scanner Holdings Corporation (8)",Provider of high-speed intelligent document scanning hardware and software,"Series A preferred stock (66,424,135 shares)",,1/3/2017,0.0,6.6
680,Computers and Electronics,"Imaging Business Machines, L.L.C. and Scanner Holdings Corporation (8)",Provider of high-speed intelligent document scanning hardware and software,"Class A common stock (33,173 shares)",,1/3/2017,0.0,0.0
681,Computers and Electronics,"Imaging Business Machines, L.L.C. and Scanner Holdings Corporation (8)",Provider of high-speed intelligent document scanning hardware and software,"Class B common stock (134,214 shares)",,1/3/2017,0.0,0.0
682,Computers and Electronics,"Imaging Business Machines, L.L.C. and Scanner Holdings Corporation (8)",Provider of high-speed intelligent document scanning hardware and software,,,,16.6,23.2
683,Hotel Services,"Pyramid Management Advisors, LLC and Pyramid Investors, LLC",Hotel Operator,First lien senior secured loan ($3.0 par due 7/2021),8.30% (Libor + 7.00%/Q),7/15/2016,3.0,2.9
684,Hotel Services,"Pyramid Management Advisors, LLC and Pyramid Investors, LLC",Hotel Operator,First lien senior secured loan ($19.5 par due 7/2021),11.10% (Libor + 10.10%/Q),7/15/2016,19.4,18.9
685,Hotel Services,"Pyramid Management Advisors, LLC and Pyramid Investors, LLC",Hotel Operator,"Membership units (990,369 units)",,7/15/2016,1.0,0.6
686,Hotel Services,"Pyramid Management Advisors, LLC and Pyramid Investors, LLC",Hotel Operator,,,,23.4,22.4
687,Telecommunications,Adaptive Mobile Security Limited (9),Developer of security software for mobile communications networks,First lien senior secured loan ($1.3 par due 7/2018),"12.00% (EURIBOR + 9.00% Cash, 1.00% PIK/M)",1/16/2015,1.4,1.6
688,Telecommunications,Adaptive Mobile Security Limited (9),Developer of security software for mobile communications networks,First lien senior secured loan ($0.4 par due 10/2018),"12.00% (EURIBOR + 9.00% Cash, 1.00% PIK/M)",1/16/2015,0.4,0.5
689,Telecommunications,Adaptive Mobile Security Limited (9),Developer of security software for mobile communications networks,First lien senior secured loan ($1.1 par due 10/2018),"12.00% (EURIBOR + 9.00% Cash, 1.00% PIK/M)",10/17/2016,1.0,1.3
690,Telecommunications,"American Broadband Holding Company and Cameron Holdings of NC, Inc.",Broadband communication services,Warrant to purchase up to 208 shares (expires 11/2017),,11/7/2007,0.0,4.1
691,Telecommunications,"American Broadband Holding Company and Cameron Holdings of NC, Inc.",Broadband communication services,Warrant to purchase up to 200 shares (expires 9/2020),,9/1/2010,0.0,10.0
692,Telecommunications,"CHL, LTD.","Repair and service solutions provider for cable, satellite and telecommunications based service providers","Warrant to purchase up to 120,000 shares of Series A common stock",,1/3/2017,0.0,0.0
693,Telecommunications,"CHL, LTD.","Repair and service solutions provider for cable, satellite and telecommunications based service providers","Warrant to purchase up to 280,000 shares of Series B common stock",,1/3/2017,0.0,0.0
694,Telecommunications,"CHL, LTD.","Repair and service solutions provider for cable, satellite and telecommunications based service providers","Warrant to purchase up to 80,000 shares of Series C common stock",,1/3/2017,0.0,0.0
695,Telecommunications,"LTG Acquisition, Inc.","Designer and manufacturer of display, lighting and passenger communication systems for mass transportation markets","Class A membership units (5,000 units)",,1/3/2017,5.1,4.0
696,Telecommunications,"Startec Equity, LLC (8)",Communication services,Member interest,,4/1/2010,0.0,0.0
697,Telecommunications,"Startec Equity, LLC (8)",Communication services,,,,7.9,21.5
698,Commercial Real Estate Financial,ACAS Real Estate Holdings Corporation (8),Real estate holding company,"Common stock (1,001 shares)",,1/3/2017,2.6,2.3
699,Commercial Real Estate Financial,NECCO Realty Investments LLC (8),Real estate holding company,"Membership units (7,450 units)",,1/3/2017,0.0,0.0
700,Commercial Real Estate Financial,"Parmenter Woodland Park Plaza, LLC",Real estate holding company,First lien senior secured loan ($17.8 par due 9/2018),5.95% (Libor + 4.90%/Q),1/3/2017,16.5,16.0
701,Commercial Real Estate Financial,"Parmenter Woodland Park Plaza, LLC",Real estate holding company,,,,19.1,18.3
702,Housing and Building Materials,"Halex Holdings, Inc. (8)(22)",Manufacturer of flooring installation products,First lien senior secured revolving loan ($1.1 par due 12/2018),,1/24/2017,1.1,1.1
703,Housing and Building Materials,"Halex Holdings, Inc. (8)(22)",Manufacturer of flooring installation products,"Common stock (51,853 shares)",,1/3/2017,0.0,0.0
704,Housing and Building Materials,"Halex Holdings, Inc. (8)(22)",Manufacturer of flooring installation products,,,,1.1,1.1
705,Housing and Building Materials,"Halex Holdings, Inc. (8)(22)",Manufacturer of flooring installation products,,,,11735.4,11498.0
