,Company(1),Business Description,Investment,Interest(6)(12),Acquisition  Date,Amortized  Cost,Fair  Value
615,"ESCP PPG Holdings, LLC (7)",Distributor of new equipment and aftermarket parts to the heavy-duty truck industry,"Class A units (3,500,000 units)",0,12/14/2016,3.5,2.8
616,Mavis Tire Supply LLC,Auto parts retailer,First lien senior secured loan ($38.5 par due 10/2020),6.67% (Libor + 5.25%/Q),7/26/2017,38.5,38.5
617,Mavis Tire Supply LLC,Auto parts retailer,First lien senior secured loan ($2.0 par due 10/2020),6.67% (Libor + 5.25%/Q),10/18/2017,2.0,2.0
618,Mavis Tire Supply LLC,Auto parts retailer,First lien senior secured loan ($179.0 par due 10/2020),6.67% (Libor + 5.25%/Q),7/26/2017,179.0,179.0
619,"Simpson Performance Products, Inc.",Provider of motorsports safety equipment,First lien senior secured loan ($10.0 par due 2/2020),9.25% (Libor + 7.59%/Q),2/20/2015,10.0,10.0
620,"Simpson Performance Products, Inc.",Provider of motorsports safety equipment,First lien senior secured loan ($18.3 par due 2/2020),9.25% (Libor + 7.59%/Q),2/20/2015,18.3,18.3
621,"SK SPV IV, LLC",Collision repair site operators,"Series A common stock (12,500 units)",0,8/18/2014,0.6,3.2
622,"SK SPV IV, LLC",Collision repair site operators,"Series B common stock (12,500 units)",0,8/18/2014,0.6,3.2
623,Campus Management Acquisition Corp. (7),Education software developer,"Preferred stock (485,159 shares)",0,2/8/2008,10.5,11.0
624,Excelligence Holdings Corp.,"Developer, manufacturer and retailer of educational products",First lien senior secured loan ($10.0 par due 4/2023),7.35% (Libor + 6.00%/Q),4/17/2017,10.0,9.6
625,"Flinn Scientific, Inc. and WCI-Quantum Holdings, Inc.","Distributor of instructional products, services and resources",First lien senior secured loan ($32.0 par due 10/2020),6.50% (Libor + 5.00%/Q),7/26/2017,32.0,32.0
626,"Flinn Scientific, Inc. and WCI-Quantum Holdings, Inc.","Distributor of instructional products, services and resources",First lien senior secured loan ($38.7 par due 10/2020),6.37% (Libor + 5.00%/Q),7/26/2017,38.7,38.7
627,"Flinn Scientific, Inc. and WCI-Quantum Holdings, Inc.","Distributor of instructional products, services and resources","Series A preferred stock (1,272 shares)",0,10/24/2014,1.0,1.2
628,"Frontline Technologies Group Holding LLC, Frontline Technologies Blocker Buyer, Inc., Frontline Technologies Holdings, LLC and Frontline Technologies Parent, LLC (21)",Provider of human capital management (“HCM”) and SaaS-based software solutions to employees and administrators of K-12 school organizations,First lien senior secured loan ($39.6 par due 9/2023),8.09% (Libor + 6.50%/Q),9/19/2017,39.1,39.0
629,"Frontline Technologies Group Holding LLC, Frontline Technologies Blocker Buyer, Inc., Frontline Technologies Holdings, LLC and Frontline Technologies Parent, LLC (21)",Provider of human capital management (“HCM”) and SaaS-based software solutions to employees and administrators of K-12 school organizations,"Class A preferred units (4,574 units)",0,9/18/2017,4.6,4.8
630,"Frontline Technologies Group Holding LLC, Frontline Technologies Blocker Buyer, Inc., Frontline Technologies Holdings, LLC and Frontline Technologies Parent, LLC (21)",Provider of human capital management (“HCM”) and SaaS-based software solutions to employees and administrators of K-12 school organizations,"Class B units (499,050 units)",0,9/18/2017,0.0,0.0
631,"Infilaw Holding, LLC (21)",Operator of for-profit law schools,First lien senior secured revolving loan ($4.5 par due 2/2018),0,8/25/2011,3.5,0.0
632,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc. (21)",Private school operator,First lien senior secured revolving loan ($11.8 par due 12/2018),12.50% (Base Rate + 8.00%/Q),5/18/2017,11.8,11.8
633,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc. (21)",Private school operator,First lien senior secured loan ($3.2 par due 12/2018),10.50% (Libor + 9.00%/Q),10/31/2015,3.2,3.2
634,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc. (21)",Private school operator,"Senior preferred series A-1 shares (163,902 shares)",0,10/31/2015,119.4,25.2
635,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc. (21)",Private school operator,"Series B preferred stock (1,401,385 shares)",0,8/5/2010,4.0,0.0
636,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc. (21)",Private school operator,"Series C preferred stock (1,994,644 shares)",0,6/7/2010,0.5,0.0
637,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc. (21)",Private school operator,"Series B preferred stock (348,615 shares)",0,8/5/2010,1.0,0.0
638,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc. (21)",Private school operator,"Series C preferred stock (517,942 shares)",0,6/7/2010,0.1,0.0
639,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc. (21)",Private school operator,Common stock (16 shares),0,6/7/2010,0.0,0.0
640,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc. (21)",Private school operator,Common stock (4 shares),0,6/7/2010,0.0,0.0
641,"Liaison Acquisition, LLC (21)",Provider of centralized applications services to educational associations,Second lien senior secured loan ($15.0 par due 8/2023),10.81% (Libor + 9.25%/Q),2/9/2017,14.7,15.0
642,PIH Corporation and Primrose Holding Corporation (7)(21),Franchisor of education-based early childhood centers,First lien senior secured revolving loan ($0.6 par due 12/2018),6.63% (Libor + 5.25%/Q),12/13/2013,0.6,0.6
643,PIH Corporation and Primrose Holding Corporation (7)(21),Franchisor of education-based early childhood centers,First lien senior secured revolving loan ($0.4 par due 12/2018),8.75% (Base Rate + 4.25%/Q),12/13/2013,0.4,0.4
644,PIH Corporation and Primrose Holding Corporation (7)(21),Franchisor of education-based early childhood centers,First lien senior secured loan ($1.6 par due 12/2018),7.07% (Libor + 5.50%/Q),12/15/2017,1.6,1.6
645,PIH Corporation and Primrose Holding Corporation (7)(21),Franchisor of education-based early childhood centers,"Common stock (7,227 shares)",0,1/3/2017,10.7,17.8
646,"R3 Education Inc., Equinox EIC Partners LLC and Sierra Education Finance Corp.",Medical school operator,"Preferred stock (1,977 shares)",0,7/30/2008,0.5,0.5
647,"R3 Education Inc., Equinox EIC Partners LLC and Sierra Education Finance Corp.",Medical school operator,Common membership interest (15.76% interest),0,9/21/2007,15.8,26.2
648,"R3 Education Inc., Equinox EIC Partners LLC and Sierra Education Finance Corp.",Medical school operator,"Warrant to purchase up to 27,890 shares (expires 11/2019)",0,12/8/2009,0.0,9.1
649,"Regent Education, Inc.",Provider of software solutions designed to optimize the financial aid and enrollment processes,Warrant to purchase up to 987 shares of common stock (expires 12/2026),0,12/23/2016,0.0,0.0
650,"Regent Education, Inc.",Provider of software solutions designed to optimize the financial aid and enrollment processes,"Warrant to purchase up to 5,393,194 shares of common stock (expires 12/2026)",0,12/23/2016,0.0,0.0
651,"RuffaloCODY, LLC (21)",Provider of student fundraising and enrollment management services,First lien senior secured revolving loan,0,5/29/2013,0.0,0.0
652,"Severin Acquisition, LLC (21)",Provider of student information system software solutions to the K-12 education market,Second lien senior secured loan ($38.7 par due 7/2022),10.32% (Libor + 8.75%/Q),2/1/2017,37.9,38.7
653,"Severin Acquisition, LLC (21)",Provider of student information system software solutions to the K-12 education market,Second lien senior secured loan ($3.1 par due 7/2022),10.57% (Libor + 9.00%/Q),10/14/2016,3.1,3.1
654,"Severin Acquisition, LLC (21)",Provider of student information system software solutions to the K-12 education market,Second lien senior secured loan ($4.2 par due 7/2022),10.32% (Libor + 8.75%/Q),10/28/2015,4.1,4.2
655,"Severin Acquisition, LLC (21)",Provider of student information system software solutions to the K-12 education market,Second lien senior secured loan ($15.0 par due 7/2022),10.32% (Libor + 8.75%/Q),7/31/2015,14.8,15.0
656,"Severin Acquisition, LLC (21)",Provider of student information system software solutions to the K-12 education market,Second lien senior secured loan ($3.3 par due 7/2022),10.82% (Libor + 9.25%/Q),2/1/2016,3.2,3.3
657,"Severin Acquisition, LLC (21)",Provider of student information system software solutions to the K-12 education market,Second lien senior secured loan ($2.8 par due 7/2022),10.82% (Libor + 9.25%/Q),8/8/2016,2.8,2.8
658,"Severin Acquisition, LLC (21)",Provider of student information system software solutions to the K-12 education market,Second lien senior secured loan ($3.1 par due 7/2022),10.57% (Libor + 9.00%/Q),1/3/2017,3.1,3.1
659,"Severin Acquisition, LLC (21)",Provider of student information system software solutions to the K-12 education market,Second lien senior secured loan ($5.5 par due 7/2022),10.32% (Libor + 8.75%/Q),1/3/2017,5.5,5.5
660,"Severin Acquisition, LLC (21)",Provider of student information system software solutions to the K-12 education market,Second lien senior secured loan ($20.0 par due 7/2022),10.32% (Libor + 8.75%/Q),1/3/2017,20.0,20.0
661,"Severin Acquisition, LLC (21)",Provider of student information system software solutions to the K-12 education market,Second lien senior secured loan ($4.4 par due 7/2022),10.82% (Libor + 9.25%/Q),1/3/2017,4.4,4.4
662,"Severin Acquisition, LLC (21)",Provider of student information system software solutions to the K-12 education market,Second lien senior secured loan ($2.8 par due 7/2022),10.82% (Libor + 9.25%/Q),1/3/2017,2.8,2.8
663,"DFS Holding Company, Inc.","Distributor of maintenance, repair, and operations parts, supplies, and equipment to the foodservice industry",First lien senior secured loan ($4.7 par due 2/2022),6.69% (Libor + 5.00%/Q),3/1/2017,4.7,4.6
664,"DFS Holding Company, Inc.","Distributor of maintenance, repair, and operations parts, supplies, and equipment to the foodservice industry",First lien senior secured loan ($188.7 par due 2/2022),7.19% (Libor + 5.50%/Q),7/26/2017,188.7,186.8
665,"Flow Solutions Holdings, Inc.","Distributor of high value fluid handling, filtration and flow control products",Second lien senior secured loan ($6.0 par due 10/2018),10.57% (Libor + 9.00%/Q),12/16/2014,6.0,6.0
666,"Flow Solutions Holdings, Inc.","Distributor of high value fluid handling, filtration and flow control products",Second lien senior secured loan ($29.5 par due 10/2018),10.57% (Libor + 9.00%/Q),12/16/2014,29.5,29.5
667,"KHC Holdings, Inc. and Kele Holdco, Inc. (21)",Catalog-based distribution services provider for building automation systems,First lien senior secured revolving loan ($0.7 par due 10/2020),5.80% (Libor + 4.25%/Q),1/3/2017,0.7,0.7
668,"KHC Holdings, Inc. and Kele Holdco, Inc. (21)",Catalog-based distribution services provider for building automation systems,First lien senior secured loan ($66.2 par due 10/2022),7.69% (Libor + 6.00%/Q),1/3/2017,66.2,66.2
669,"KHC Holdings, Inc. and Kele Holdco, Inc. (21)",Catalog-based distribution services provider for building automation systems,"Common stock (30,000 shares)",0,1/3/2017,3.1,3.1
670,"Moss Creek Resources, LLC",Exploration and production company,Senior subordinated loan ($30.0 par due 4/2022),9.50% (Libor + 8.00%/Q),5/5/2017,29.7,30.0
671,Penn Virginia Holding Corp.,Exploration and production company,Second lien senior secured loan ($90.1 par due 9/2022),8.57% (Libor + 7.00%/Q),9/28/2017,90.1,88.3
672,Petroflow Energy Corporation and TexOak Petro Holdings LLC (7),Oil and gas exploration and production company,First lien senior secured loan ($12.8 par due 6/2019),3.36% (Libor + 2.00%/Q),6/29/2016,11.7,12.4
673,Petroflow Energy Corporation and TexOak Petro Holdings LLC (7),Oil and gas exploration and production company,Second lien senior secured loan ($24.7 par due 12/2019),0,6/29/2016,21.9,0.0
674,Petroflow Energy Corporation and TexOak Petro Holdings LLC (7),Oil and gas exploration and production company,"Common units (202,000 units)",0,6/29/2016,11.1,0.0
675,"VPROP Operating, LLC and Vista Proppants and Logistics, LLC",Sand based proppant producer and distributor to the oil and natural gas industry,First lien senior secured loan ($28.2 par due 8/2021),10.98% (Libor + 9.50%/Q),8/1/2017,28.1,28.2
676,"VPROP Operating, LLC and Vista Proppants and Logistics, LLC",Sand based proppant producer and distributor to the oil and natural gas industry,First lien senior secured loan ($35.3 par due 8/2021),"10.74% (Libor + 8.50% Cash, 1.00% PIK/Q)",11/9/2017,35.3,35.3
677,"VPROP Operating, LLC and Vista Proppants and Logistics, LLC",Sand based proppant producer and distributor to the oil and natural gas industry,First lien senior secured loan ($15.2 par due 3/2021),"10.98% (Libor + 8.50% Cash, 1.00% PIK/Q)",3/1/2017,15.2,15.2
678,"VPROP Operating, LLC and Vista Proppants and Logistics, LLC",Sand based proppant producer and distributor to the oil and natural gas industry,First lien senior secured loan ($75.5 par due 3/2021),"10.98% (Libor + 8.50% Cash, 1.00% PIK/Q)",3/1/2017,75.5,75.5
679,"VPROP Operating, LLC and Vista Proppants and Logistics, LLC",Sand based proppant producer and distributor to the oil and natural gas industry,"Common units (997,864 units)",0,11/9/2017,9.7,9.7
680,"GS Pretium Holdings, Inc.",Manufacturer and supplier of high performance plastic containers,"Common stock (500,000 shares)",0,6/2/2014,0.5,0.8
681,"ICSH Parent, Inc. and Vulcan Container Services Holdings, Inc.","Industrial container manufacturer, reconditioner and servicer",Second lien senior secured loan ($63.6 par due 4/2025),9.38% (Libor + 8.00%/Q),4/28/2017,62.9,63.6
682,"ICSH Parent, Inc. and Vulcan Container Services Holdings, Inc.","Industrial container manufacturer, reconditioner and servicer","Series A common stock (24,900 shares)",0,4/28/2017,2.5,3.3
683,LBP Intermediate Holdings LLC (21),Manufacturer of paper and corrugated foodservice packaging,First lien senior secured revolving loan,0,7/10/2015,0.0,0.0
684,LBP Intermediate Holdings LLC (21),Manufacturer of paper and corrugated foodservice packaging,First lien senior secured loan ($11.8 par due 7/2020),7.19% (Libor + 5.50%/Q),7/10/2015,11.8,11.8
685,LBP Intermediate Holdings LLC (21),Manufacturer of paper and corrugated foodservice packaging,First lien senior secured loan ($5.0 par due 7/2020),7.19% (Libor + 5.50%/Q),7/10/2015,5.0,5.0
686,"Microstar Logistics LLC, Microstar Global Asset Management LLC, and MStar Holding Corporation",Keg management solutions provider,Second lien senior secured loan ($78.5 par due 12/2018),9.05% (Libor + 7.50%/Q),12/14/2012,78.5,78.5
687,"Microstar Logistics LLC, Microstar Global Asset Management LLC, and MStar Holding Corporation",Keg management solutions provider,Second lien senior secured loan ($54.0 par due 12/2018),9.05% (Libor + 7.50%/Q),12/14/2012,54.0,54.0
688,"Microstar Logistics LLC, Microstar Global Asset Management LLC, and MStar Holding Corporation",Keg management solutions provider,Second lien senior secured loan ($10.0 par due 12/2018),9.05% (Libor + 7.50%/Q),12/14/2012,10.0,10.0
689,"Microstar Logistics LLC, Microstar Global Asset Management LLC, and MStar Holding Corporation",Keg management solutions provider,"Common stock (50,000 shares)",0,12/14/2012,4.0,6.8
690,"NSI Holdings, Inc. (7)",Manufacturer of plastic containers for the wholesale nursery industry,"Series A preferred stock (2,192 shares)",0,1/3/2017,0.0,0.0
691,Ranpak Corp.,Manufacturer and marketer of paper-based protective packaging systems and materials,Second lien senior secured loan ($13.3 par due 10/2022),8.75% (Libor + 7.25%/Q),1/3/2017,12.8,13.3
692,"MPH Energy Holdings, LP",Operator of municipal recycling facilities,Limited partnership interest (3.13% interest),0,1/8/2014,0.0,0.0
693,"RE Community Holdings GP, LLC and RE Community Holdings, LP",Operator of municipal recycling facilities,Limited partnership interest (2.86% interest),0,3/1/2011,0.0,0.0
694,"RE Community Holdings GP, LLC and RE Community Holdings, LP",Operator of municipal recycling facilities,Limited partnership interest (2.49% interest),0,3/1/2011,0.0,0.0
695,"Soil Safe, Inc. and Soil Safe Acquisition Corp. (8)(21)","Provider of soil treatment, recycling and placement services",First lien senior secured revolving loan,0,1/3/2017,0.0,0.0
696,"Soil Safe, Inc. and Soil Safe Acquisition Corp. (8)(21)","Provider of soil treatment, recycling and placement services",First lien senior secured loan ($22.0 par due 1/2020),8.00% (Libor + 6.25%/Q),1/3/2017,22.0,22.0
697,"Soil Safe, Inc. and Soil Safe Acquisition Corp. (8)(21)","Provider of soil treatment, recycling and placement services",Second lien senior secured loan ($12.7 par due 6/2020),10.75% (Libor + 7.75%/Q),1/3/2017,12.7,12.7
698,"Soil Safe, Inc. and Soil Safe Acquisition Corp. (8)(21)","Provider of soil treatment, recycling and placement services",Senior subordinated loan ($36.7 par due 12/2020),16.50% PIK,1/3/2017,36.7,36.7
699,"Soil Safe, Inc. and Soil Safe Acquisition Corp. (8)(21)","Provider of soil treatment, recycling and placement services",Senior subordinated loan ($31.5 par due 12/2020),14.50% PIK,1/3/2017,31.5,31.5
700,"Soil Safe, Inc. and Soil Safe Acquisition Corp. (8)(21)","Provider of soil treatment, recycling and placement services",Senior subordinated loan ($30.5 par due 12/2020),0,1/3/2017,11.5,4.0
701,"Soil Safe, Inc. and Soil Safe Acquisition Corp. (8)(21)","Provider of soil treatment, recycling and placement services",Common stock (810 shares),0,1/3/2017,0.0,0.0
702,Storm UK Holdco Limited and Storm US Holdco Inc. (9)(21),Provider of water infrastructure software solutions for municipalities / utilities and engineering consulting firms,First lien senior secured revolving loan ($0.1 par due 5/2022),9.00% (Base Rate + 4.50%/Q),5/5/2017,0.1,0.1
703,Storm UK Holdco Limited and Storm US Holdco Inc. (9)(21),Provider of water infrastructure software solutions for municipalities / utilities and engineering consulting firms,First lien senior secured loan ($1.6 par due 5/2023),6.89% (Libor + 5.50%/Q),5/5/2017,1.6,1.5
704,"Waste Pro USA, Inc",Waste management services,Second lien senior secured loan ($75.2 par due 10/2020),9.05% (Libor + 7.50%/Q),10/15/2014,75.2,75.2
705,"Connoisseur Media, LLC",Owner and operator of radio stations,First lien senior secured loan ($21.0 par due 6/2019),7.74% (Libor + 6.38%/Q),7/26/2017,21.0,20.8
706,"Connoisseur Media, LLC",Owner and operator of radio stations,First lien senior secured loan ($0.1 par due 6/2019),9.88% (Base Rate + 5.38%/Q),7/26/2017,0.1,0.1
707,"Connoisseur Media, LLC",Owner and operator of radio stations,First lien senior secured loan ($0.7 par due 6/2019),8.07% (Libor + 6.38%/Q),7/26/2017,0.7,0.6
708,"Connoisseur Media, LLC",Owner and operator of radio stations,First lien senior secured loan ($0.3 par due 6/2019),8.07% (Libor + 6.38%/Q),7/26/2017,0.3,0.3
709,"Connoisseur Media, LLC",Owner and operator of radio stations,First lien senior secured loan ($41.4 par due 6/2019),7.76% (Libor + 6.38%/Q),7/26/2017,41.4,41.0
710,"Connoisseur Media, LLC",Owner and operator of radio stations,First lien senior secured loan ($17.8 par due 6/2019),7.76% (Libor + 6.38%/Q),7/26/2017,17.8,17.6
711,"Earthcolor Group, LLC",Printing management services,Limited liability company interests (9.30%),0,5/18/2012,0.0,0.0
712,EDS Group (8)(9),Provider of print and digital services,"Common stock (2,432,750 shares)",0,1/3/2017,0.0,2.7
713,Roark-Money Mailer LLC,"Marketer, advertiser and distributor of coupons in the mail industry","Membership units (35,000 units)",0,1/3/2017,0.0,0.0
714,"The Teaching Company Holdings, Inc.",Education publications provider,"Preferred stock (10,663 shares)",0,9/29/2006,1.1,2.4
715,"The Teaching Company Holdings, Inc.",Education publications provider,"Common stock (15,393 shares)",0,9/29/2006,0.0,0.0
716,AMZ Holding Corp. (21),Specialty chemicals manufacturer,First lien senior secured loan ($12.2 par due 6/2022),6.57% (Libor + 5.00%/Q),6/27/2017,12.2,12.2
717,"Genomatica, Inc.",Developer of a biotechnology platform for the production of chemical products,"Warrant to purchase 322,422 shares of Series D preferred stock (expires 3/2023)",0,3/28/2013,0.0,0.0
718,"K2 Pure Solutions Nocal, L.P. (21)",Chemical producer,First lien senior secured revolving loan ($1.5 par due 2/2021),8.70% (Libor + 7.13%/Q),8/19/2013,1.5,1.5
719,"K2 Pure Solutions Nocal, L.P. (21)",Chemical producer,First lien senior secured loan ($40.0 par due 2/2021),7.57% (Libor + 6.00%/Q),8/19/2013,40.0,40.0
720,"K2 Pure Solutions Nocal, L.P. (21)",Chemical producer,First lien senior secured loan ($13.0 par due 2/2021),7.57% (Libor + 6.00%/Q),8/19/2013,13.0,13.0
721,Fashion Holding Luxembourg SCA (Modacin/Camaeiu) (8)(9),Retailer of women's clothing,"Preferred stock (241,776,675 shares)",0,1/3/2017,0.0,0.0
722,"Galls, LLC","Distributor of public safety, private security and defense products in the United States",Second lien senior secured loan ($2.0 par due 8/2021),9.71% (Libor + 8.25%/Q),8/25/2017,2.0,2.0
723,"Galls, LLC","Distributor of public safety, private security and defense products in the United States",Second lien senior secured loan ($7.1 par due 8/2021),9.85% (Libor + 8.25%/Q),8/25/2017,7.1,7.1
724,"Galls, LLC","Distributor of public safety, private security and defense products in the United States",Second lien senior secured loan ($1.9 par due 8/2021),9.94% (Libor + 8.25%/Q),8/25/2017,1.9,1.9
725,"Galls, LLC","Distributor of public safety, private security and defense products in the United States",Second lien senior secured loan ($14.3 par due 8/2021),9.94% (Libor + 8.25%/Q),1/3/2017,14.3,14.3
726,"Galls, LLC","Distributor of public safety, private security and defense products in the United States",Second lien senior secured loan ($26.0 par due 8/2021),9.94% (Libor + 8.25%/Q),1/3/2017,26.0,26.0
727,"Paper Source, Inc. and Pine Holdings, Inc. (21)",Retailer of fine and artisanal paper products,First lien senior secured loan ($9.6 par due 9/2019),7.94% (Libor + 6.25%/Q),9/23/2013,9.6,9.4
728,"Paper Source, Inc. and Pine Holdings, Inc. (21)",Retailer of fine and artisanal paper products,"Class A common stock (36,364 shares)",0,9/23/2013,6.0,3.1
729,"Things Remembered, Inc. and TRM Holdco Corp. (7)(21)",Personalized gifts retailer,First lien senior secured loan ($12.3 par due 3/2020),0,8/30/2016,10.5,1.5
730,"Things Remembered, Inc. and TRM Holdco Corp. (7)(21)",Personalized gifts retailer,"Common stock (10,631,940 shares)",0,8/30/2016,6.1,0.0
731,"Cadence Aerospace, LLC (21)",Aerospace precision components manufacturer,First lien senior secured revolving loan ($0.7 par due 11/2022),7.91% (Libor + 6.50%/Q),11/14/2017,0.7,0.7
732,"Cadence Aerospace, LLC (21)",Aerospace precision components manufacturer,First lien senior secured loan ($32.5 par due 11/2023),7.91% (Libor + 6.50%/Q),11/14/2017,32.2,32.2
733,"Jazz Acquisition, Inc.",Designer and distributor of aftermarket replacement components to the commercial airlines industry,Second lien senior secured loan ($25.0 par due 6/2022),8.44% (Libor + 6.75%/Q),1/3/2017,19.8,22.5
734,"Athletic Club Holdings, Inc.",Premier health club operator,First lien senior secured loan ($35.0 par due 10/2020),10.07% (Libor + 8.50%/Q),10/11/2007,35.0,35.0
735,"CFW Co-Invest, L.P., NCP Curves, L.P. and Curves International Holdings, Inc.",Health club franchisor,"Limited partnership interest (4,152,165 shares)",0,7/31/2012,4.2,4.4
736,"CFW Co-Invest, L.P., NCP Curves, L.P. and Curves International Holdings, Inc.",Health club franchisor,"Limited partnership interest (2,218,235 shares)",0,7/31/2012,2.2,9.7
737,"CFW Co-Invest, L.P., NCP Curves, L.P. and Curves International Holdings, Inc.",Health club franchisor,"Common stock (1,680 shares)",0,11/12/2014,0.0,0.0
738,Movati Athletic (Group) Inc. (9)(21),Premier health club operator,First lien senior secured loan ($0.3 par due 10/2022),5.90% (Libor + 4.50%/Q),10/5/2017,0.3,0.3
739,Movati Athletic (Group) Inc. (9)(21),Premier health club operator,First lien senior secured loan ($3.1 par due 10/2022),5.91% (Libor + 4.50%/Q),10/5/2017,3.0,3.0
740,"QC Supply, LLC (21)",Specialty distributor and solutions provider to the swine and poultry markets,First lien senior secured revolving loan ($4.0 par due 12/2021),7.57% (Libor + 6.00%/Q),12/29/2016,4.0,3.9
741,"QC Supply, LLC (21)",Specialty distributor and solutions provider to the swine and poultry markets,First lien senior secured loan ($2.5 par due 12/2022),7.57% (Libor + 6.00%/Q),12/29/2016,2.5,2.4
742,"QC Supply, LLC (21)",Specialty distributor and solutions provider to the swine and poultry markets,First lien senior secured loan ($11.2 par due 12/2022),7.57% (Libor + 6.00%/Q),12/29/2016,11.2,11.0
743,"QC Supply, LLC (21)",Specialty distributor and solutions provider to the swine and poultry markets,First lien senior secured loan ($14.9 par due 12/2022),7.57% (Libor + 6.00%/Q),12/29/2016,14.9,14.6
744,"Pyramid Management Advisors, LLC and Pyramid Investors, LLC",Hotel Operator,First lien senior secured loan ($3.0 par due 7/2021),8.69% (Libor + 7.00%/Q),7/15/2016,3.0,3.0
745,"Pyramid Management Advisors, LLC and Pyramid Investors, LLC",Hotel Operator,First lien senior secured loan ($19.5 par due 7/2021),11.37% (Libor + 10.06%/Q),7/15/2016,19.5,19.5
746,"Pyramid Management Advisors, LLC and Pyramid Investors, LLC",Hotel Operator,"Membership units (996,833 units)",0,7/15/2016,1.0,0.8
747,"Everspin Technologies, Inc.",Designer and manufacturer of computer memory solutions,"Warrant to purchase up to 18,461 shares of common stock (expires 10/2026)",0,6/5/2015,0.4,0.0
748,"Imaging Business Machines, L.L.C. and Scanner Holdings Corporation (8)",Provider of high-speed intelligent document scanning hardware and software,Senior subordinated loan ($8.3 par due 6/2022),14.00%,1/3/2017,8.1,8.3
749,"Imaging Business Machines, L.L.C. and Scanner Holdings Corporation (8)",Provider of high-speed intelligent document scanning hardware and software,Senior subordinated loan ($8.3 par due 6/2022),14.00%,1/3/2017,8.1,8.3
750,"Imaging Business Machines, L.L.C. and Scanner Holdings Corporation (8)",Provider of high-speed intelligent document scanning hardware and software,"Series A preferred stock (66,424,135 shares)",0,1/3/2017,0.0,4.5
751,"Imaging Business Machines, L.L.C. and Scanner Holdings Corporation (8)",Provider of high-speed intelligent document scanning hardware and software,"Class A common stock (33,173 shares)",0,1/3/2017,0.0,0.0
752,"Imaging Business Machines, L.L.C. and Scanner Holdings Corporation (8)",Provider of high-speed intelligent document scanning hardware and software,"Class B common stock (134,214 shares)",0,1/3/2017,0.0,0.0
753,Adaptive Mobile Security Limited (9),Developer of security software for mobile communications networks,First lien senior secured loan ($0.9 par due 10/2018),"12.00% (EURIBOR + 8.00% Cash, 2.00% PIK/M)",10/17/2016,0.8,0.8
754,Adaptive Mobile Security Limited (9),Developer of security software for mobile communications networks,First lien senior secured loan ($0.8 par due 7/2018),"12.00% (EURIBOR + 8.00% Cash, 2.00% PIK/M)",1/16/2015,0.7,0.7
755,Adaptive Mobile Security Limited (9),Developer of security software for mobile communications networks,First lien senior secured loan ($0.3 par due 10/2018),"12.00% (EURIBOR + 8.00% Cash, 2.00% PIK/M)",1/16/2015,0.3,0.3
756,"CHL, LTD.","Repair and service solutions provider for cable, satellite and telecommunications based service providers","Warrant to purchase up to 120,000 shares of Series A common stock (expires 5/2020)",0,1/3/2017,0.0,0.0
757,"CHL, LTD.","Repair and service solutions provider for cable, satellite and telecommunications based service providers","Warrant to purchase up to 280,000 shares of Series B common stock (expires 5/2020)",0,1/3/2017,0.0,0.0
758,"CHL, LTD.","Repair and service solutions provider for cable, satellite and telecommunications based service providers","Warrant to purchase up to 80,000 shares of Series C common stock (expires 5/2020)",0,1/3/2017,0.0,0.0
759,"LTG Acquisition, Inc.","Designer and manufacturer of display, lighting and passenger communication systems for mass transportation markets","Class A membership units (5,000 units)",0,1/3/2017,5.1,1.7
760,"Startec Equity, LLC (8)",Communication services,Member interest,0,4/1/2010,0.0,0.0
761,ACAS Real Estate Holdings Corporation (8),Real estate holding company,"Common stock (1,000 shares)",0,1/3/2017,2.6,2.1
762,NECCO Realty Investments LLC (8),Real estate holding company,"Membership units (7,450 units)",0,1/3/2017,0.0,0.0
763,"Halex Holdings, Inc. (8)(21)",Manufacturer of flooring installation products,First lien senior secured revolving loan ($1.1 par due 12/2018),0,1/24/2017,1.1,0.0
764,"Halex Holdings, Inc. (8)(21)",Manufacturer of flooring installation products,"Common stock (51,853 shares)",0,1/3/2017,0.0,0.0
765,Total Investments,Manufacturer of flooring installation products,0,0,0,11904.5,11840.6
