,Industry,Company(1),Business Description,Investment,Interest(6)(12),Acquisition  Date,Amortized  Cost,Fair  Value
608,Commercial Real Estate Finance,"Flow Solutions Holdings, Inc.","Distributor of high value fluid handling, filtration and flow control products",Second lien senior secured loan ($29.5 par due 10/2018),10.04% (Libor + 9.00%/Q),12/16/2014,29.5,27.0
609,Commercial Real Estate Finance,"KHC Holdings, Inc. and Kele Holdco, Inc. (25)",Catalog-based distribution services provider for building automation systems,First lien senior secured loan ($70.4 par due 10/2022),7.15% (Libor + 6.00%/Q),1/3/2017,70.4,70.4
610,Commercial Real Estate Finance,"KHC Holdings, Inc. and Kele Holdco, Inc. (25)",Catalog-based distribution services provider for building automation systems,"Common stock (30,000 shares)",,1/3/2017,3.1,3.1
611,Commercial Real Estate Finance,"KHC Holdings, Inc. and Kele Holdco, Inc. (25)",Catalog-based distribution services provider for building automation systems,,,,122.0,118.9
612,Oil and Gas,"Lonestar Prospects, Ltd.",Sand based proppant producer and distributor to the oil and natural gas industry,First lien senior secured loan ($15.0 par due 3/2021),"9.00% (Libor + 7.00% Cash, 1.00% PIK/Q)",3/1/2017,15.0,15.0
613,Oil and Gas,"Lonestar Prospects, Ltd.",Sand based proppant producer and distributor to the oil and natural gas industry,First lien senior secured loan ($75.0 par due 3/2021),"9.00% (Libor + 7.00% Cash, 1.00% PIK/Q)",3/1/2017,75.0,75.0
614,Oil and Gas,Petroflow Energy Corporation and TexOak Petro Holdings LLC (7),Oil and gas exploration and production company,First lien senior secured loan ($15.2 par due 6/2019),3.00% (Libor + 2.00%/Q),6/29/2016,14.6,13.7
615,Oil and Gas,Petroflow Energy Corporation and TexOak Petro Holdings LLC (7),Oil and gas exploration and production company,Second lien senior secured loan ($23.1 par due 12/2019),,6/29/2016,21.9,6.7
616,Oil and Gas,Petroflow Energy Corporation and TexOak Petro Holdings LLC (7),Oil and gas exploration and production company,"Common units (202,000 units)",,6/29/2016,11.1,0.0
617,Oil and Gas,Petroflow Energy Corporation and TexOak Petro Holdings LLC (7),Oil and gas exploration and production company,,,,137.6,110.4
618,Aerospace and Defense,"Cadence Aerospace, LLC",Aerospace precision components manufacturer,First lien senior secured loan ($4.0 par due 5/2018),7.50% (Libor + 6.25%/Q),5/15/2012,4.0,3.9
619,Aerospace and Defense,"Cadence Aerospace, LLC",Aerospace precision components manufacturer,Second lien senior secured loan ($79.7 par due 5/2019),11.00% (Libor + 9.75%/Q),5/10/2012,79.7,73.3
620,Aerospace and Defense,"Jazz Acquisition, Inc.",Designer and distributor of aftermarket replacement components to the commercial airlines industry,Second lien senior secured loan ($25.0 par due 6/2022),7.90% (Libor + 6.75%/Q),1/3/2017,19.3,19.0
621,Aerospace and Defense,"Jazz Acquisition, Inc.",Designer and distributor of aftermarket replacement components to the commercial airlines industry,,,,103.0,96.2
622,Chemicals,"Borchers Americas, Inc.",Provider of performance enhancing coating additives,First lien senior secured loan ($5.0 par due 1/2024),5.90% (Libor + 4.75%/Q),1/12/2017,5.0,5.0
623,Chemicals,"Genomatica, Inc.",Developer of a biotechnology platform for the production of chemical products,"Warrant to purchase 322,422 shares of Series D preferred stock (expires 3/2023)",,3/28/2013,0.0,0.0
624,Chemicals,"K2 Pure Solutions Nocal, L.P. (25)",Chemical Producer,First lien senior secured revolving loan ($1.5 par due 2/2021),8.125% (Libor + 7.13%/Q),8/19/2013,1.5,1.5
625,Chemicals,"K2 Pure Solutions Nocal, L.P. (25)",Chemical Producer,First lien senior secured loan ($40.0 par due 2/2021),7.00% (Libor + 6.00%/Q),8/19/2013,40.0,40.0
626,Chemicals,"K2 Pure Solutions Nocal, L.P. (25)",Chemical Producer,First lien senior secured loan ($13.0 par due 2/2021),7.00% (Libor + 6.00%/Q),8/19/2013,13.0,13.0
627,Chemicals,"Kinestral Technologies, Inc.","Designer of adaptive, dynamic glass for the commercial and residential markets",First lien senior secured loan ($7.3 par due 10/2018),8.76% (Libor + 7.75%/M),4/22/2014,7.3,7.4
628,Chemicals,"Kinestral Technologies, Inc.","Designer of adaptive, dynamic glass for the commercial and residential markets","Warrant to purchase up to 325,000 shares of Series A preferred stock (expires 4/2024)",,4/22/2014,0.1,0.3
629,Chemicals,"Kinestral Technologies, Inc.","Designer of adaptive, dynamic glass for the commercial and residential markets","Warrant to purchase up to 131,883 shares of Series B preferred stock (expires 4/2025)",,4/9/2015,0.0,0.0
630,Chemicals,"Kinestral Technologies, Inc.","Designer of adaptive, dynamic glass for the commercial and residential markets",,,,66.9,67.2
631,Retail,Fashion Holding Luxembourg SCA (8)(9),Retailer of women's clothing,"Preferred stock (241,776,675 shares)",,1/3/2017,0.0,0.0
632,Retail,"Galls, LLC (25)",Distributor of apparel products to safety professionals,Second lien senior secured loan ($14.3 par due 8/2021),9.00% (Libor + 7.75%/Q),1/3/2017,14.3,14.3
633,Retail,"Galls, LLC (25)",Distributor of apparel products to safety professionals,Second lien senior secured loan ($26.0 par due 8/2021),9.00% (Libor + 7.75%/Q),1/3/2017,26.0,26.0
634,Retail,"Paper Source, Inc. and Pine Holdings, Inc. (25)",Retailer of fine and artisanal paper products,First lien senior secured loan ($9.7 par due 9/2018),7.40% (Libor + 6.25%/Q),9/23/2013,9.7,9.7
635,Retail,"Paper Source, Inc. and Pine Holdings, Inc. (25)",Retailer of fine and artisanal paper products,"Class A common stock (36,364 shares)",,9/23/2013,6.0,6.4
636,Retail,"Things Remembered, Inc. and TRM Holdco Corp. (7)(25)",Personalized gifts retailer,First lien senior secured revolving loan ($0.9 par due 2/2019),11.00% (Base Rate + 7.00%/Q),8/30/2016,0.9,0.9
637,Retail,"Things Remembered, Inc. and TRM Holdco Corp. (7)(25)",Personalized gifts retailer,First lien senior secured loan ($11.3 par due 3/2020),,8/30/2016,10.6,2.6
638,Retail,"Things Remembered, Inc. and TRM Holdco Corp. (7)(25)",Personalized gifts retailer,"Common stock (10,631,940 shares)",,8/30/2016,6.1,0.0
639,Retail,"Things Remembered, Inc. and TRM Holdco Corp. (7)(25)",Personalized gifts retailer,,,,73.6,59.9
640,Hotel Services,"Aimbridge Hospitality, LLC (25)",Hotel operator,First lien senior secured loan ($2.8 par due 10/2018),8.25% (Libor + 7.00%/Q),1/7/2016,2.8,2.8
641,Hotel Services,"Aimbridge Hospitality, LLC (25)",Hotel operator,First lien senior secured loan ($3.3 par due 10/2018),8.25% (Libor + 7.00%/Q),7/15/2015,3.2,3.3
642,Hotel Services,"Aimbridge Hospitality, LLC (25)",Hotel operator,First lien senior secured loan ($14.8 par due 10/2018),8.25% (Libor + 7.00%/Q),7/15/2015,14.7,14.8
643,Hotel Services,"Pyramid Management Advisors, LLC and Pyramid Investors, LLC",Hotel Operator,First lien senior secured loan ($2.8 par due 7/2021),11.73% (Libor + 10.12%/Q),7/15/2016,2.8,2.7
644,Hotel Services,"Pyramid Management Advisors, LLC and Pyramid Investors, LLC",Hotel Operator,First lien senior secured loan ($19.5 par due 7/2021),11.12% (Libor + 10.12%/Q),7/15/2016,19.5,18.9
645,Hotel Services,"Pyramid Management Advisors, LLC and Pyramid Investors, LLC",Hotel Operator,First lien senior secured loan ($0.2 par due 7/2021),11.12% (Libor + 10.12%/Q),7/15/2016,0.2,0.2
646,Hotel Services,"Pyramid Management Advisors, LLC and Pyramid Investors, LLC",Hotel Operator,"Membership units (990,369 units)",,7/15/2016,1.0,0.6
647,Hotel Services,"Pyramid Management Advisors, LLC and Pyramid Investors, LLC",Hotel Operator,,,,44.2,43.3
648,Health Clubs,"Athletic Club Holdings, Inc.",Premier health club operator,First lien senior secured loan ($35.0 par due 10/2020),9.50% (Libor + 8.50%/Q),10/11/2007,35.0,35.0
649,Health Clubs,"CFW Co-Invest, L.P., NCP Curves, L.P. and Curves International Holdings, Inc.",Health club franchisor,"Limited partnership interest (4,152,165 shares)",,7/31/2012,4.2,1.4
650,Health Clubs,"CFW Co-Invest, L.P., NCP Curves, L.P. and Curves International Holdings, Inc.",Health club franchisor,"Limited partnership interest (2,218,235 shares)",,7/31/2012,2.2,6.4
651,Health Clubs,"CFW Co-Invest, L.P., NCP Curves, L.P. and Curves International Holdings, Inc.",Health club franchisor,"Common stock (1,680 shares)",,11/12/2014,0.0,0.0
652,Health Clubs,"CFW Co-Invest, L.P., NCP Curves, L.P. and Curves International Holdings, Inc.",Health club franchisor,,,,41.4,42.8
653,Farming and Agriculture,"QC Supply, LLC (25)",Specialty distributor and solutions provider to the swine and poultry markets,First lien senior secured revolving loan ($2.3 par due 12/2021),7.00% (Libor + 6.00%/Q),12/29/2016,2.3,2.3
654,Farming and Agriculture,"QC Supply, LLC (25)",Specialty distributor and solutions provider to the swine and poultry markets,First lien senior secured loan ($26.3 par due 12/2022),7.00% (Libor + 6.00%/Q),12/29/2016,26.3,26.3
655,Farming and Agriculture,"QC Supply, LLC (25)",Specialty distributor and solutions provider to the swine and poultry markets,,,,28.6,28.6
656,Telecommunications,Adaptive Mobile Security Limited (9),Developer of security software for mobile communications networks,First lien senior secured loan ($1.5 par due 7/2018),"12.00% (EURIBOR + 9.00% Cash, 1.00% PIK/M)",1/16/2015,1.7,1.5
657,Telecommunications,Adaptive Mobile Security Limited (9),Developer of security software for mobile communications networks,First lien senior secured loan ($0.4 par due 10/2018),"12.00% (EURIBOR + 9.00% Cash, 1.00% PIK/M)",1/16/2015,0.5,0.4
658,Telecommunications,Adaptive Mobile Security Limited (9),Developer of security software for mobile communications networks,First lien senior secured loan ($1.1 par due 10/2018),"12.00% (EURIBOR + 9.00% Cash, 1.00% PIK/M)",10/17/2016,1.1,1.1
659,Telecommunications,"American Broadband Holding Company and Cameron Holdings of NC, Inc.",Broadband communication services,Warrant to purchase up to 208 shares (expires 11/2017),,11/7/2007,0.0,4.1
660,Telecommunications,"American Broadband Holding Company and Cameron Holdings of NC, Inc.",Broadband communication services,Warrant to purchase up to 200 shares (expires 9/2020),,9/1/2010,0.0,10.0
661,Telecommunications,"CHL, LTD.","Repair and service solutions provider for cable, satellite and telecommunications based service providers","Warrant to purchase up to 120,000 shares of Series A common stock",,1/3/2017,0.0,0.0
662,Telecommunications,"CHL, LTD.","Repair and service solutions provider for cable, satellite and telecommunications based service providers","Warrant to purchase up to 280,000 shares of Series B common stock",,1/3/2017,0.0,0.0
663,Telecommunications,"CHL, LTD.","Repair and service solutions provider for cable, satellite and telecommunications based service providers","Warrant to purchase up to 80,000 shares of Series C common stock",,1/3/2017,0.0,0.0
664,Telecommunications,"LTG Acquisition, Inc.","Designer and manufacturer of display, lighting and passenger communication systems for mass transportation markets","Class A membership units (5,000 units)",,1/3/2017,5.1,5.0
665,Telecommunications,"Startec Equity, LLC (8)",Communication services,Member interest,,4/1/2010,0.0,0.0
666,Telecommunications,Wilcon Holdings LLC,Communications infrastructure provider,"Class A common stock (2,000,000 shares)",,12/13/2013,1.8,3.9
667,Telecommunications,Wilcon Holdings LLC,Communications infrastructure provider,,,,10.2,26.0
668,Computers and Electronics,"Everspin Technologies, Inc. (25)",Designer and manufacturer of computer memory solutions,First lien senior secured revolving loan ($1.1 par due 6/2017),7.75% (Base Rate + 3.75%/M),6/5/2015,1.1,1.1
669,Computers and Electronics,"Everspin Technologies, Inc. (25)",Designer and manufacturer of computer memory solutions,First lien senior secured loan ($6.5 par due 6/2019),8.85% (Libor + 7.75%/M),6/5/2015,6.3,6.5
670,Computers and Electronics,"Everspin Technologies, Inc. (25)",Designer and manufacturer of computer memory solutions,"Warrant to purchase up to 18,461 shares of common stock (expires 10/2026)",,6/5/2015,0.4,0.0
671,Computers and Electronics,"Imaging Business Machines, L.L.C. and Scanner Holdings Corporation (8)",Provider of high-speed intelligent document scanning hardware and software,Senior subordinated loan ($8.3 par due 6/2022),14.00%,1/3/2017,8.1,8.3
672,Computers and Electronics,"Imaging Business Machines, L.L.C. and Scanner Holdings Corporation (8)",Provider of high-speed intelligent document scanning hardware and software,Senior subordinated loan ($8.3 par due 6/2022),14.00%,1/3/2017,8.1,8.3
673,Computers and Electronics,"Imaging Business Machines, L.L.C. and Scanner Holdings Corporation (8)",Provider of high-speed intelligent document scanning hardware and software,"Series A preferred stock (66,424,135 shares)",,1/3/2017,0.0,0.4
674,Computers and Electronics,"Imaging Business Machines, L.L.C. and Scanner Holdings Corporation (8)",Provider of high-speed intelligent document scanning hardware and software,"Class A common stock (33,173 shares)",,1/3/2017,0.0,0.0
675,Computers and Electronics,"Imaging Business Machines, L.L.C. and Scanner Holdings Corporation (8)",Provider of high-speed intelligent document scanning hardware and software,"Class B common stock (134,214 shares)",,1/3/2017,0.0,0.0
676,Computers and Electronics,"Imaging Business Machines, L.L.C. and Scanner Holdings Corporation (8)",Provider of high-speed intelligent document scanning hardware and software,,,,24.0,24.6
677,"Printing, Publishing and Media","Earthcolor Group, LLC",Printing management services,Limited liability company interests (9.30%),,5/18/2012,0.0,0.0
678,"Printing, Publishing and Media",EDS Group (8)(9),Provider of print and digital services,First lien senior secured loan ($0.4 par due 6/2019),6.00% (Libor + 5.00%/Q),1/3/2017,0.4,0.4
679,"Printing, Publishing and Media",EDS Group (8)(9),Provider of print and digital services,First lien senior secured loan ($0.6 par due 6/2019),6.00% (Libor + 5.00%/Q),1/3/2017,0.6,0.6
680,"Printing, Publishing and Media",EDS Group (8)(9),Provider of print and digital services,First lien senior secured loan ($0.2 par due 6/2019),6.00% (Libor + 5.00%/Q),1/3/2017,0.2,0.2
681,"Printing, Publishing and Media",EDS Group (8)(9),Provider of print and digital services,First lien senior secured loan ($0.6 par due 6/2019),6.00% (Libor + 5.00%/Q),1/3/2017,0.5,0.6
682,"Printing, Publishing and Media",EDS Group (8)(9),Provider of print and digital services,First lien senior secured loan ($0.4 par due 6/2019),6.00% (Libor + 5.00%/Q),1/3/2017,0.3,0.4
683,"Printing, Publishing and Media",EDS Group (8)(9),Provider of print and digital services,First lien senior secured loan ($0.1 par due 6/2019),6.00% (Libor + 5.00%/Q),1/3/2017,0.1,0.1
684,"Printing, Publishing and Media",EDS Group (8)(9),Provider of print and digital services,Senior subordinated loan ($6.6 par due 6/2019),3.13%,1/3/2017,4.7,4.9
685,"Printing, Publishing and Media",EDS Group (8)(9),Provider of print and digital services,Senior subordinated loan ($6.8 par due 6/2019),3.13%,1/3/2017,4.8,5.0
686,"Printing, Publishing and Media",EDS Group (8)(9),Provider of print and digital services,"Preferred stock (61,229 shares)",,1/3/2017,0.1,0.1
687,"Printing, Publishing and Media",EDS Group (8)(9),Provider of print and digital services,"Common stock (2,432,750 shares)",,1/3/2017,0.0,0.0
688,"Printing, Publishing and Media",Roark-Money Mailer LLC,"Marketer, advertiser and distributor of coupons in the mail industry","Membership units (35,000 units)",,1/3/2017,0.0,0.0
689,"Printing, Publishing and Media","The Teaching Company Holdings, Inc.",Education publications provider,"Preferred stock (10,663 shares)",,9/29/2006,1.1,2.5
690,"Printing, Publishing and Media","The Teaching Company Holdings, Inc.",Education publications provider,"Common stock (15,393 shares)",,9/29/2006,0.0,0.0
691,"Printing, Publishing and Media","The Teaching Company Holdings, Inc.",Education publications provider,,,,12.8,14.8
692,Housing and Building Materials,DiversiTech Corporation,"Manufacturer and distributor of engineered components, chemicals and accessories for the repair, maintenance and installation of heating, ventilation, air conditioning and refrigeration systems",Second lien senior secured loan ($9.5 par due 11/2022),9.00% (Libor + 8.00%/Q),1/3/2017,9.5,9.5
693,Housing and Building Materials,"Halex Holdings, Inc. (8)",Manufacturer of flooring installation products,First lien senior secured revolving loan ($1.1 par due 12/2018),0,1/24/2017,1.1,1.1
694,Housing and Building Materials,"Halex Holdings, Inc. (8)",Manufacturer of flooring installation products,"Common stock (51,853 shares)",,1/3/2017,0.0,0.0
695,Housing and Building Materials,"Halex Holdings, Inc. (8)",Manufacturer of flooring installation products,,,,10.6,10.6
696,Housing and Building Materials,"Halex Holdings, Inc. (8)",Manufacturer of flooring installation products,,,,11602.3,11407.4
