,Company(1),Business Description,Investment,Interest(3)(7),Acquisition  Date,Amortized  Cost,Fair  Value
764,"GB Auto Service Holdings, LLC (16)",Automotive parts and repair services retailer,First lien senior secured loan ($30.4 par due 10/2024),7.50% (Libor + 6.50%/M),10/19/2018,30.4,28.8
765,"GB Auto Service Holdings, LLC (16)",Automotive parts and repair services retailer,First lien senior secured loan ($3.9 par due 10/2024),7.00% (Libor + 6.00%/Q),3/9/2020,3.9,3.7
766,"GB Auto Service Holdings, LLC (16)",Automotive parts and repair services retailer,"Common units (4,084,227 units)",0,10/19/2018,5.2,3.7
768,"Mac Lean-Fogg Company and MacLean-Fogg Holdings, L.L.C. (16)",Manufacturer and supplier for the power utility and automotive markets worldwide,First lien senior secured loan ($154.2 par due 12/2025),5.99% (Libor + 5.00%/M),12/21/2018,153.5,146.4
769,"Mac Lean-Fogg Company and MacLean-Fogg Holdings, L.L.C. (16)",Manufacturer and supplier for the power utility and automotive markets worldwide,First lien senior secured loan ($11.6 par due 12/2025),5.99% (Libor + 5.00%/M),12/21/2018,11.6,11.0
770,"Mac Lean-Fogg Company and MacLean-Fogg Holdings, L.L.C. (16)",Manufacturer and supplier for the power utility and automotive markets worldwide,"Preferred units (59,453 units)","4.50% Cash, 9.25% PIK",10/9/2015,70.3,68.9
772,"Mavis Tire Express Services Corp. and Mavis Tire Express Services TopCo, L.P. (16)",Auto parts retailer,Second lien senior secured loan ($153.9 par due 3/2026),8.70% (Libor + 7.50%/Q),3/20/2018,152.1,146.2
773,"Mavis Tire Express Services Corp. and Mavis Tire Express Services TopCo, L.P. (16)",Auto parts retailer,Second lien senior secured loan ($1.4 par due 3/2026),8.70% (Libor + 7.50%/Q),3/20/2018,1.4,1.4
774,"Mavis Tire Express Services Corp. and Mavis Tire Express Services TopCo, L.P. (16)",Auto parts retailer,Second lien senior secured loan ($23.3 par due 3/2026),9.20% (Libor + 8.00%/Q),10/15/2019,23.3,22.4
776,"Mavis Tire Express Services Corp. and Mavis Tire Express Services TopCo, L.P. (16)",Auto parts retailer,"Class A units (12,400,000 units)",0,3/20/2018,12.4,10.2
778,"SK SPV IV, LLC",Collision repair site operator,"Series A common stock (12,500 units)",0,8/18/2014,0.6,2.4
779,"SK SPV IV, LLC",Collision repair site operator,"Series B common stock (12,500 units)",0,8/18/2014,0.6,2.4
781,"Systematic Power Manufacturing, LLC",Manufacturer and supplier of batteries and ultracapacitors for automotive markets,First lien senior secured loan ($1.8 par due 3/2024),0,3/30/2020,0.0,0.0
782,"Systematic Power Manufacturing, LLC",Manufacturer and supplier of batteries and ultracapacitors for automotive markets,First lien senior secured loan ($3.4 par due 6/2020),0,3/30/2020,1.7,1.7
783,"Systematic Power Manufacturing, LLC",Manufacturer and supplier of batteries and ultracapacitors for automotive markets,Preferred unit (1 unit),0,3/30/2020,0.0,0.0
785,"Wand Newco 3, Inc. (dba  Caliber Collision)",Collision repair company,Second lien senior secured loan ($180.2 par due 2/2027),8.11% (Libor + 7.25%/M),2/5/2019,177.5,167.6
788,"AEP Holdings, Inc. and Arrowhead Holdco Company","Distributor of non-discretionary, mission-critical aftermarket replacement parts",First lien senior secured loan ($26.0 par due 8/2021),7.76% (Libor + 6.00%/Q),6/28/2018,27.2,24.5
789,"AEP Holdings, Inc. and Arrowhead Holdco Company","Distributor of non-discretionary, mission-critical aftermarket replacement parts","Common stock (3,467 shares)",0,8/31/2015,3.5,2.0
791,"Cadence Aerospace, LLC (16)",Aerospace precision components manufacturer,First lien senior secured revolving loan ($6.6 par due 11/2022),8.75% (Base Rate + 5.50%/Q),11/14/2017,6.6,6.4
792,"Cadence Aerospace, LLC (16)",Aerospace precision components manufacturer,First lien senior secured revolving loan ($7.7 par due 11/2022),8.11% (Libor + 6.50%/Q),11/14/2017,7.7,7.5
793,"Cadence Aerospace, LLC (16)",Aerospace precision components manufacturer,First lien senior secured loan ($31.8 par due 11/2023),8.28% (Libor + 6.50%/Q),11/14/2017,31.6,31.1
794,"Cadence Aerospace, LLC (16)",Aerospace precision components manufacturer,First lien senior secured loan ($9.9 par due 11/2023),8.28% (Libor + 6.50%/Q),7/5/2018,9.9,9.7
795,"Cadence Aerospace, LLC (16)",Aerospace precision components manufacturer,First lien senior secured loan ($12.1 par due 11/2023),8.28% (Libor + 6.50%/Q),10/31/2019,12.1,11.8
796,"Cadence Aerospace, LLC (16)",Aerospace precision components manufacturer,First lien senior secured loan ($7.9 par due 11/2023),8.21% (Libor + 6.50%/Q),2/12/2020,7.9,7.8
798,Creation Holdings Inc. (16),Manufacturer of electrical systems,First lien senior secured revolving loan ($8.8 par due 8/2024),6.75% (Libor + 5.75%/M),8/15/2019,8.8,8.4
799,Creation Holdings Inc. (16),Manufacturer of electrical systems,First lien senior secured loan ($35.7 par due 8/2025),6.75% (Libor + 5.75%/M),8/15/2019,35.4,34.3
801,"DFS Holding Company, Inc.","Distributor of maintenance, repair, and operations parts, supplies, and equipment to the foodservice industry",First lien senior secured loan ($177.0 par due 2/2022),7.46% (Libor + 6.00%/Q),7/26/2017,177.0,166.3
802,"DFS Holding Company, Inc.","Distributor of maintenance, repair, and operations parts, supplies, and equipment to the foodservice industry",First lien senior secured loan ($4.6 par due 3/2022),7.46% (Libor + 6.00%/Q),3/1/2017,4.6,4.3
804,"ESCP PPG Holdings, LLC (4)",Distributor of new equipment and aftermarket parts to the heavy-duty truck industry,"Class A units (3,500,000 units)",0,12/14/2016,3.5,2.5
805,"Flow Control Solutions, Inc. (16)",Distributor and manufacturer of flow control systems components,First lien senior secured revolving loan ($2.4 par due 11/2024),6.48% (Libor + 5.25%/Q),11/21/2018,2.4,2.4
806,"Flow Control Solutions, Inc. (16)",Distributor and manufacturer of flow control systems components,First lien senior secured loan ($10.9 par due 11/2024),6.70% (Libor + 5.25%/Q),11/21/2018,10.9,10.9
809,"Harvey Tool Company, LLC (16)",Manufacturer of cutting tools used in the metalworking industry,First lien senior secured revolving loan ($6.8 par due 10/2023),5.50% (Libor + 4.50%/M),10/12/2017,6.8,6.8
810,"Harvey Tool Company, LLC (16)",Manufacturer of cutting tools used in the metalworking industry,First lien senior secured loan ($30.3 par due 10/2024),6.20% (Libor + 4.75%/Q),10/12/2017,30.3,30.3
811,"Harvey Tool Company, LLC (16)",Manufacturer of cutting tools used in the metalworking industry,Second lien senior secured loan ($43.7 par due 10/2025),10.33% (Libor + 8.50%/Q),10/12/2017,43.7,43.7
813,"Imaging Business Machines, L.L.C. and Scanner Holdings Corporation (5)",Provider of high-speed intelligent document scanning hardware and software,Senior subordinated loan ($8.3 par due 6/2022),14.00%,1/3/2017,8.2,8.3
814,"Imaging Business Machines, L.L.C. and Scanner Holdings Corporation (5)",Provider of high-speed intelligent document scanning hardware and software,Senior subordinated loan ($8.3 par due 6/2022),14.00%,1/3/2017,8.2,8.3
815,"Imaging Business Machines, L.L.C. and Scanner Holdings Corporation (5)",Provider of high-speed intelligent document scanning hardware and software,"Series A preferred stock (66,424,135 shares)",0,1/3/2017,0.0,23.1
816,"Imaging Business Machines, L.L.C. and Scanner Holdings Corporation (5)",Provider of high-speed intelligent document scanning hardware and software,"Class A common stock (33,173 shares)",0,1/3/2017,0.0,0.1
817,"Imaging Business Machines, L.L.C. and Scanner Holdings Corporation (5)",Provider of high-speed intelligent document scanning hardware and software,"Class B common stock (134,214 shares)",0,1/3/2017,0.0,0.3
819,"Kene Acquisition, Inc. and Kene Holdings, L.P. (16)","National utility services firm providing engineering and consulting services to natural gas, electric power and other energy and industrial end markets",First lien senior secured revolving loan ($6.6 par due 8/2024),5.38% (Libor + 4.25%/Q),8/8/2019,6.6,6.3
820,"Kene Acquisition, Inc. and Kene Holdings, L.P. (16)","National utility services firm providing engineering and consulting services to natural gas, electric power and other energy and industrial end markets",First lien senior secured loan ($59.6 par due 8/2026),5.70% (Libor + 4.25%/Q),8/8/2019,59.6,57.3
821,"Kene Acquisition, Inc. and Kene Holdings, L.P. (16)","National utility services firm providing engineering and consulting services to natural gas, electric power and other energy and industrial end markets",First lien senior secured loan ($10.0 par due 8/2026),5.70% (Libor + 4.25%/Q),8/8/2019,10.0,9.6
822,"Kene Acquisition, Inc. and Kene Holdings, L.P. (16)","National utility services firm providing engineering and consulting services to natural gas, electric power and other energy and industrial end markets","Class A units (4,549,000 units)",0,8/8/2019,4.5,4.6
824,"LTG Acquisition, Inc.","Designer and manufacturer of display, lighting and passenger communication systems for mass transportation markets","Class A membership units (5,000 units)",0,1/3/2017,5.1,0.0
825,MB Aerospace Holdings II Corp.,Aerospace engine components manufacturer,Second lien senior secured loan ($23.6 par due 1/2026),10.45% (Libor + 9.00%/Q),5/28/2019,23.6,21.8
826,MB Aerospace Holdings II Corp.,Aerospace engine components manufacturer,Second lien senior secured loan ($68.4 par due 1/2026),10.45% (Libor + 9.00%/Q),1/22/2018,68.4,62.9
828,"Radius Aerospace, Inc. and Radius Aerospace Europe Limited (16)",Metal fabricator in the aerospace industry,First lien senior secured revolving loan ($1.1 par due 3/2025),7.32% (Libor + 5.75%/B),3/29/2019,1.1,1.1
829,"Radius Aerospace, Inc. and Radius Aerospace Europe Limited (16)",Metal fabricator in the aerospace industry,First lien senior secured revolving loan ($0.5 par due 3/2025),6.75% (Libor + 5.75%/B),11/14/2019,0.4,0.4
830,"Radius Aerospace, Inc. and Radius Aerospace Europe Limited (16)",Metal fabricator in the aerospace industry,First lien senior secured loan ($8.9 par due 3/2025),7.12% (Libor + 5.75%/Q),3/29/2019,8.9,8.6
831,"Radius Aerospace, Inc. and Radius Aerospace Europe Limited (16)",Metal fabricator in the aerospace industry,First lien senior secured loan ($5.7 par due 3/2025),7.20% (Libor + 5.75%/Q),11/14/2019,5.7,5.5
833,Saw Mill PCG Partners LLC,Manufacturer of metal precision engineered components,"Common units (1,000 units)",0,1/30/2007,1.0,0.0
834,Star US Bidco LLC (16),"Manufacturer of pumps, compressors and other highly-engineered equipment for mission-critical applications",First lien senior secured revolving loan ($2.1 par due 3/2025),5.74% (Libor + 4.75%/M),3/17/2020,1.9,2.1
835,"Sunk Rock Foundry Partners LP, Hatteras Electrical Manufacturing Holding Company and Sigma Electric Manufacturing Corporation (16)","Manufacturer of metal castings, precision machined components and sub-assemblies in the electrical products, power transmission and distribution and general industrial markets",First lien senior secured revolving loan ($6.3 par due 10/2022),5.75% (Libor + 4.75%/Q),10/31/2017,6.3,6.0
839,Achilles Acquisition LLC (16),Benefits broker and outsourced workflow automation platform provider for brokers,First lien senior secured revolving loan ($2.6 par due 10/2023),6.25% (Base Rate + 3.00%/Q),10/11/2018,2.2,2.5
840,Achilles Acquisition LLC (16),Benefits broker and outsourced workflow automation platform provider for brokers,First lien senior secured loan ($18.9 par due 10/2025),5.00% (Libor + 4.00%/M),10/11/2018,18.9,17.7
842,"Alera Group Intermediate Holdings, Inc.",Insurance service provider,Second lien senior secured loan ($26.2 par due 3/2026),9.49% (Libor + 8.50%/M),3/5/2019,26.2,24.9
843,"Alera Group Intermediate Holdings, Inc.",Insurance service provider,Second lien senior secured loan ($24.4 par due 3/2026),9.49% (Libor + 8.50%/M),3/5/2019,24.4,23.2
845,Amynta Agency Borrower Inc. and Amynta Warranty Borrower Inc.,Insurance service provider,First lien senior secured loan ($13.4 par due 2/2025),5.49% (Libor + 4.50%/M),12/21/2018,13.4,12.3
846,"AQ Sunshine, Inc. (16)",Specialized insurance broker,First lien senior secured revolving loan ($0.1 par due 4/2024),7.04% (Libor + 5.50%/Q),4/15/2019,0.1,0.1
847,"AQ Sunshine, Inc. (16)",Specialized insurance broker,First lien senior secured loan ($7.9 par due 4/2025),7.42% (Libor + 5.50%/Q),4/15/2019,7.9,7.5
849,"Foundation Risk Partners, Corp. (16)",Full service independent insurance agency,First lien senior secured revolving loan ($9.5 par due 11/2023),6.05% (Libor + 4.75%/M),11/10/2017,9.5,9.0
850,"Foundation Risk Partners, Corp. (16)",Full service independent insurance agency,First lien senior secured loan ($12.8 par due 11/2023),6.24% (Libor + 4.75%/Q),5/1/2019,12.8,12.1
851,"Foundation Risk Partners, Corp. (16)",Full service independent insurance agency,First lien senior secured loan ($22.0 par due 11/2023),6.20% (Libor + 4.75%/Q),11/10/2017,22.0,20.9
852,"Foundation Risk Partners, Corp. (16)",Full service independent insurance agency,Second lien senior secured loan ($19.1 par due 11/2024),9.95% (Libor + 8.50%/Q),8/9/2018,19.1,17.9
853,"Foundation Risk Partners, Corp. (16)",Full service independent insurance agency,Second lien senior secured loan ($21.7 par due 11/2024),9.95% (Libor + 8.50%/Q),8/9/2018,21.7,20.4
854,"Foundation Risk Partners, Corp. (16)",Full service independent insurance agency,Second lien senior secured loan ($18.4 par due 11/2024),9.98% (Libor + 8.50%/Q),5/1/2019,18.4,17.3
855,"Foundation Risk Partners, Corp. (16)",Full service independent insurance agency,Second lien senior secured loan ($27.5 par due 11/2024),9.95% (Libor + 8.50%/Q),11/10/2017,27.5,25.9
857,"K2 Insurance Services, LLC and K2 Holdco LP (16)",Specialty insurance and managing general agency,First lien senior secured revolving loan ($0.2 par due 7/2024),6.27% (Libor + 5.00%/Q),7/1/2019,0.2,0.2
858,"K2 Insurance Services, LLC and K2 Holdco LP (16)",Specialty insurance and managing general agency,First lien senior secured loan ($60.8 par due 7/2024),6.45% (Libor + 5.00%/Q),7/1/2019,60.8,60.2
859,"K2 Insurance Services, LLC and K2 Holdco LP (16)",Specialty insurance and managing general agency,"Common equity (799,000 units)",0,7/1/2019,0.8,0.8
861,"NSM Insurance Group, LLC",Insurance program administrator,First lien senior secured loan ($13.0 par due 5/2024),5.50% (Libor + 4.50%/M),5/11/2018,13.0,13.0
862,"RSC Acquisition, Inc. and RSC Insurance Brokerage, Inc. (16)",Insurance broker,First lien senior secured revolving loan,0,11/1/2019,0.0,0.0
863,"RSC Acquisition, Inc. and RSC Insurance Brokerage, Inc. (16)",Insurance broker,First lien senior secured loan ($46.8 par due 10/2026),7.26% (Libor + 5.50%/M),11/1/2019,46.8,44.9
865,SCM Insurance Services Inc. (16),"Provider of claims management, claims investigation & support and risk management solutions for the Canadian property and casualty insurance industry",First lien senior secured revolving loan ($3.8 par due 8/2022),6.95% (Libor + 4.00%/Q),8/29/2017,4.0,3.5
866,SCM Insurance Services Inc. (16),"Provider of claims management, claims investigation & support and risk management solutions for the Canadian property and casualty insurance industry",First lien senior secured loan ($18.7 par due 8/2024),6.33% (CIBOR + 5.00%/M),8/29/2017,21.0,17.2
868,SCM Insurance Services Inc. (16),"Provider of claims management, claims investigation & support and risk management solutions for the Canadian property and casualty insurance industry",Second lien senior secured loan ($53.9 par due 3/2025),10.33% (CIBOR + 9.00%/M),8/29/2017,60.5,48.5
870,"SelectQuote, Inc.",Direct to consumer insurance distribution platform,First lien senior secured loan ($17.8 par due 11/2024),7.02% (Libor + 6.00%/M),11/5/2019,17.8,17.6
871,"SG Acquisition, Inc.",Provider of insurance solutions for car sales,First lien senior secured loan ($41.9 par due 1/2027),6.71% (Libor + 5.75%/M),1/27/2020,41.9,40.2
872,"THG Acquisition, LLC (16)",Multi-line insurance broker,First lien senior secured revolving loan ($0.1 par due 12/2025),6.90% (Libor + 5.75%/Q),12/2/2019,0.1,0.1
873,"THG Acquisition, LLC (16)",Multi-line insurance broker,First lien senior secured loan ($35.6 par due 12/2026),7.20% (Libor + 5.75%/Q),12/2/2019,35.6,34.6
874,"THG Acquisition, LLC (16)",Multi-line insurance broker,First lien senior secured loan ($1.8 par due 12/2026),7.32% (Libor + 5.75%/Q),12/2/2019,1.8,1.7
878,American Seafoods Group LLC and American Seafoods Partners LLC,Harvester and processor of seafood,"Class A units (77,922 units)",0,8/19/2015,0.1,0.2
879,American Seafoods Group LLC and American Seafoods Partners LLC,Harvester and processor of seafood,"Warrant to purchase up to 7,422,078 Class A units (expires 8/2035)",0,8/19/2015,7.4,20.7
881,"Bragg Live Food Products, LLC and SPC Investment Co., L.P. (4)(16)",Health food company,First lien senior secured revolving loan ($0.1 par due 3/2024),6.87% (Libor + 5.75%/Q),3/11/2019,0.1,0.1
882,"Bragg Live Food Products, LLC and SPC Investment Co., L.P. (4)(16)",Health food company,First lien senior secured loan ($31.4 par due 3/2024),7.20% (Libor + 5.75%/Q),3/11/2019,31.4,30.5
883,"Bragg Live Food Products, LLC and SPC Investment Co., L.P. (4)(16)",Health food company,"Common units (14,850 units)",0,3/11/2019,14.9,13.2
885,CHG PPC Parent LLC,Diversified food products manufacturer,Second lien senior secured loan ($60.5 par due 3/2026),8.49% (Libor + 7.50%/M),3/30/2018,60.5,57.5
886,CHG PPC Parent LLC,Diversified food products manufacturer,Second lien senior secured loan ($34.1 par due 3/2026),8.74% (Libor + 7.75%/M),1/31/2019,34.1,32.4
888,Ferraro Fine Foods Corp. and Italian Fine Foods Holdings L.P. (16),Specialty Italian food distributor,First lien senior secured revolving loan ($4.5 par due 5/2023),6.50% (Base Rate + 3.25%/Q),5/9/2018,4.5,4.3
889,Ferraro Fine Foods Corp. and Italian Fine Foods Holdings L.P. (16),Specialty Italian food distributor,First lien senior secured revolving loan ($3.4 par due 5/2023),5.43% (Libor + 4.25%/Q),5/9/2018,3.4,3.3
890,Ferraro Fine Foods Corp. and Italian Fine Foods Holdings L.P. (16),Specialty Italian food distributor,First lien senior secured loan ($9.3 par due 5/2024),5.32% (Libor + 4.25%/Q),5/9/2018,9.3,8.8
891,Ferraro Fine Foods Corp. and Italian Fine Foods Holdings L.P. (16),Specialty Italian food distributor,First lien senior secured loan ($0.5 par due 5/2024),5.32% (Libor + 4.25%/Q),12/7/2018,0.5,0.5
892,Ferraro Fine Foods Corp. and Italian Fine Foods Holdings L.P. (16),Specialty Italian food distributor,First lien senior secured loan ($2.8 par due 5/2024),5.32% (Libor + 4.25%/Q),5/10/2019,2.8,2.7
893,Ferraro Fine Foods Corp. and Italian Fine Foods Holdings L.P. (16),Specialty Italian food distributor,"Class A common units (2,724,000 units)",0,5/9/2018,2.7,3.3
895,"Gehl Foods, LLC and GF Parent LLC","Producer of low-acid, aseptic food and beverage products","Class A preferred units (2,940 units)",0,5/13/2015,2.9,0.0
896,"Gehl Foods, LLC and GF Parent LLC","Producer of low-acid, aseptic food and beverage products","Class A common units (60,000 units)",0,5/13/2015,0.1,0.0
897,"Gehl Foods, LLC and GF Parent LLC","Producer of low-acid, aseptic food and beverage products",Class B common units (0.26 units),0,5/13/2015,0.0,0.0
899,Hometown Food Company (16),Food distributor,First lien senior secured revolving loan ($3.4 par due 8/2023),6.50% (Libor + 5.25%/Q),8/31/2018,3.4,3.3
901,Hometown Food Company (16),Food distributor,First lien senior secured loan ($8.8 par due 8/2023),6.50% (Libor + 5.25%/M),8/31/2018,8.6,8.6
903,"KC Culinarte Intermediate, LLC",Manufacturer of fresh refrigerated and frozen food products,First lien senior secured loan ($26.0 par due 8/2025),4.75% (Libor + 3.75%/M),1/24/2020,26.0,23.9
904,"KC Culinarte Intermediate, LLC",Manufacturer of fresh refrigerated and frozen food products,Second lien senior secured loan ($35.7 par due 8/2026),8.75% (Libor + 7.75%/M),8/24/2018,35.7,33.2
906,"NECCO Holdings, Inc. and New England Confectionery Company, Inc. (5)(16)",Producer and supplier of candy,First lien senior secured revolving loan ($19.9 par due 1/2018),0,1/3/2017,7.9,2.9
907,"NECCO Holdings, Inc. and New England Confectionery Company, Inc. (5)(16)",Producer and supplier of candy,First lien senior secured loan ($11.6 par due 11/2021),0,1/3/2017,0.9,1.6
908,"NECCO Holdings, Inc. and New England Confectionery Company, Inc. (5)(16)",Producer and supplier of candy,First lien senior secured loan ($2.2 par due 8/2018),0,11/20/2017,2.1,0.0
909,"NECCO Holdings, Inc. and New England Confectionery Company, Inc. (5)(16)",Producer and supplier of candy,First lien senior secured loan ($0.7 par due 11/2018),0,11/20/2017,0.7,0.1
910,"NECCO Holdings, Inc. and New England Confectionery Company, Inc. (5)(16)",Producer and supplier of candy,"Common stock (860,189 shares)",0,1/3/2017,0.2,0.0
912,"RF HP SCF Investor, LLC",Branded specialty food company,Membership interest (10.08% interest),0,12/22/2016,12.5,18.7
913,"Sovos Brands Intermediate, Inc. (16)",Food and beverage platform,First lien senior secured revolving loan ($4.0 par due 11/2023),5.72% (Libor + 4.50%/Q),11/20/2018,4.0,3.9
914,"Sovos Brands Intermediate, Inc. (16)",Food and beverage platform,First lien senior secured loan ($6.8 par due 11/2025),6.59% (Libor + 5.00%/Q),11/20/2018,6.7,6.7
916,"Teasdale Foods, Inc. and Familia Group Holdings Inc. (16)","Provider of beans, sauces and hominy to the retail, foodservice and wholesale channels",First lien senior secured revolving loan ($0.1 par due 4/2021),8.00% (Base Rate + 4.75%/M),6/30/2017,0.1,0.1
917,"Teasdale Foods, Inc. and Familia Group Holdings Inc. (16)","Provider of beans, sauces and hominy to the retail, foodservice and wholesale channels",First lien senior secured revolving loan ($0.1 par due 4/2021),7.49% (Libor + 5.75%/M),6/30/2017,0.1,0.1
918,"Teasdale Foods, Inc. and Familia Group Holdings Inc. (16)","Provider of beans, sauces and hominy to the retail, foodservice and wholesale channels",First lien senior secured loan ($0.4 par due 4/2021),6.75% (Libor + 5.75%/M),6/26/2018,0.4,0.4
919,"Teasdale Foods, Inc. and Familia Group Holdings Inc. (16)","Provider of beans, sauces and hominy to the retail, foodservice and wholesale channels",Second lien senior secured loan ($63.9 par due 10/2021),11.78% PIK (Libor + 10.00%/Q),1/3/2017,63.9,56.2
920,"Teasdale Foods, Inc. and Familia Group Holdings Inc. (16)","Provider of beans, sauces and hominy to the retail, foodservice and wholesale channels",Second lien senior secured loan ($36.7 par due 10/2021),11.78% PIK (Libor + 10.00%/Q),1/3/2017,36.7,32.3
921,"Teasdale Foods, Inc. and Familia Group Holdings Inc. (16)","Provider of beans, sauces and hominy to the retail, foodservice and wholesale channels","Warrant to purchase up to 57,827 shares of common stock (expires 2/2034)",0,2/4/2019,0.0,0.0
925,"Atlas Intermediate III, L.L.C. (16)",Specialty chemicals distributor,First lien senior secured revolving loan ($0.1 par due 4/2025),6.70% (Libor + 5.50%/Q),4/29/2019,0.1,0.1
926,"Atlas Intermediate III, L.L.C. (16)",Specialty chemicals distributor,First lien senior secured loan ($9.0 par due 4/2025),7.11% (Libor + 5.50%/Q),4/29/2019,9.0,8.7
928,"Blue Angel Buyer 1, LLC and Blue Angel Holdco, LLC (4)(16)",Distributor of OEM appliance aftermarket parts,First lien senior secured revolving loan ($2.2 par due 1/2025),5.45% (Libor + 4.25%/Q),1/2/2019,2.2,2.1
929,"Blue Angel Buyer 1, LLC and Blue Angel Holdco, LLC (4)(16)",Distributor of OEM appliance aftermarket parts,First lien senior secured loan ($1.4 par due 1/2026),5.70% (Libor + 4.25%/Q),1/2/2019,1.4,1.3
930,"Blue Angel Buyer 1, LLC and Blue Angel Holdco, LLC (4)(16)",Distributor of OEM appliance aftermarket parts,First lien senior secured loan ($5.3 par due 1/2026),5.50% (Libor + 4.50%/M),2/20/2020,5.3,5.2
931,"Blue Angel Buyer 1, LLC and Blue Angel Holdco, LLC (4)(16)",Distributor of OEM appliance aftermarket parts,"Class A preferred units (46,359 units)",8.00% PIK,1/2/2019,6.1,6.1
934,"Chariot Acquisition, LLC (16)",Manufacturer of aftermarket golf cart parts and accessories,First lien senior secured loan ($26.7 par due 9/2021),7.95% (Libor + 6.50%/Q),1/3/2017,26.6,26.2
935,"Display Holding Company, Inc., Saldon Holdings, Inc. and Fastsigns Holdings Inc. (16)",Provider of visual communications solutions,First lien senior secured revolving loan ($2.3 par due 3/2024),6.65% (Libor + 5.65%/M),3/13/2019,2.3,2.2
936,"Display Holding Company, Inc., Saldon Holdings, Inc. and Fastsigns Holdings Inc. (16)",Provider of visual communications solutions,First lien senior secured loan ($16.3 par due 3/2025),6.65% (Libor + 5.65%/M),3/13/2019,16.3,15.5
937,"Display Holding Company, Inc., Saldon Holdings, Inc. and Fastsigns Holdings Inc. (16)",Provider of visual communications solutions,First lien senior secured loan ($2.6 par due 3/2025),6.65% (Libor + 5.65%/M),8/27/2019,2.6,2.5
938,"Display Holding Company, Inc., Saldon Holdings, Inc. and Fastsigns Holdings Inc. (16)",Provider of visual communications solutions,Common units (600 units),0,3/13/2019,0.6,0.6
940,"GPM Investments, LLC (16)",Convenience store operator,First lien senior secured loan ($100.3 par due 3/2027),6.25% (Libor + 4.75%/Q),2/28/2020,100.3,97.2
941,"GPM Investments, LLC (16)",Convenience store operator,Member units (296.94 units),0,2/28/2020,19.8,19.8
942,"GPM Investments, LLC (16)",Convenience store operator,Warrant to purchase up to 148.47 Class G membership units (expires 5/2028),0,2/28/2020,0.0,0.0
944,"McKenzie Creative Brands, LLC (16)","Designer, manufacturer and distributor of hunting-related supplies",First lien senior secured revolving loan ($4.5 par due 9/2023),6.00% (Base Rate + 2.75%/M),9/18/2014,4.5,4.5
945,"McKenzie Creative Brands, LLC (16)","Designer, manufacturer and distributor of hunting-related supplies",First lien senior secured loan ($84.5 par due 9/2023),6.82% (Libor + 5.75%/Q),9/18/2014,84.5,81.1
946,"McKenzie Creative Brands, LLC (16)","Designer, manufacturer and distributor of hunting-related supplies",First lien senior secured loan ($5.5 par due 9/2023),6.79% (Libor + 5.75%/Q),9/18/2014,5.5,5.3
948,"Pine Holdings, Inc.",Retailer of fine and artisanal paper products,"Class A common stock (36,364 shares)",0,9/23/2013,6.0,0.0
949,Reddy Ice LLC (16),Packaged ice manufacturer and distributor,First lien senior secured revolving loan ($0.1 par due 7/2024),7.75% (Base Rate + 4.50%/M),7/1/2019,0.1,0.1
950,Reddy Ice LLC (16),Packaged ice manufacturer and distributor,First lien senior secured loan ($57.6 par due 7/2025),7.02% (Libor + 5.50%/Q),7/1/2019,57.6,54.7
951,Reddy Ice LLC (16),Packaged ice manufacturer and distributor,First lien senior secured loan ($3.8 par due 7/2025),7.75% (Base Rate + 4.50%/Q),7/1/2019,3.8,3.6
955,"Birch Permian, LLC",Operator of private exploration oil and production company,Second lien senior secured loan ($88.3 par due 4/2023),9.83% (Libor + 8.00%/Q),4/12/2019,87.6,65.3
956,"Cheyenne Petroleum Company Limited Partnership, CPC 2001 LLC and Mill Shoals LLC",Private oil exploration and production company,Second lien senior secured loan ($63.1 par due 1/2024),10.50% (Libor + 8.50%/Q),7/10/2019,63.1,46.1
957,"Joule Unlimited Technologies, Inc. and Stichting Joule Global Foundation",Renewable fuel and chemical production developer,First lien senior secured loan ($7.8 par due 10/2018),0,3/31/2015,5.8,0.0
958,"Joule Unlimited Technologies, Inc. and Stichting Joule Global Foundation",Renewable fuel and chemical production developer,"Warrant to purchase up to 32,051 shares of Series C-2 preferred stock (expires 7/2023)",0,7/25/2013,0.0,0.0
960,"Murchison Oil and Gas, LLC and Murchison Holdings, LLC",Exploration and production company,First lien senior secured loan ($14.7 par due 10/2023),11.00% (Libor + 9.00%/Q),9/19/2019,14.6,14.1
961,"Murchison Oil and Gas, LLC and Murchison Holdings, LLC",Exploration and production company,First lien senior secured loan ($38.3 par due 10/2023),10.00% (Libor + 8.00%/Q),9/19/2019,38.3,29.1
962,"Murchison Oil and Gas, LLC and Murchison Holdings, LLC",Exploration and production company,"Preferred units (21,667 units)",0,10/26/2018,23.5,8.1
965,Penn Virginia Holding Corp.,Exploration and production company,Second lien senior secured loan ($90.1 par due 9/2022),8.00% (Libor + 7.00%/M),9/28/2017,90.1,60.4
966,"Sundance Energy, Inc.",Oil and gas producer,Second lien senior secured loan ($60.7 par due 4/2023),9.00% (Libor + 8.00%/M),4/23/2018,60.0,40.7
967,"VPROP Operating, LLC and Vista Proppants and Logistics, LLC",Sand-based proppant producer and distributor to the oil and natural gas industry,First lien senior secured loan ($93.8 par due 8/2021),0,3/1/2017,87.5,41.7
