,0,1,2,3,4,5,6,7,8,9
905,Construction & Engineering,Construction & Engineering,Common Stock,,,,,,,
906,Construction & Engineering,"Reladyne, Inc.",LP units,No Value,No Value,No Value,1,931,0.1,1001
907,Diversified Consumer Services,Diversified Consumer Services,LP units,,,,,,,
908,Diversified Consumer Services,EWC Growth Partners LLC,LLC interest,No Value,No Value,No Value,0,12,0,4
909,Diversified Consumer Services,"Liminex, Inc.",Common Stock,No Value,No Value,No Value,14,496,0,496
910,Diversified Consumer Services,"PADI Holdco, Inc.",LLC units,No Value,No Value,No Value,1,969,0,138
911,Diversified Consumer Services,"Spear Education, LLC",LLC units,No Value,No Value,No Value,0,7,0,20
912,Diversified Consumer Services,"Spear Education, LLC",LLC units,No Value,No Value,No Value,1,1,0,0
913,"Electronic Equipment, Instruments & Components","Electronic Equipment, Instruments & Components",LLC units,,,,,,,
914,"Electronic Equipment, Instruments & Components",ES Acquisition LLC,LP interest,No Value,No Value,No Value,0,15,0,28
915,"Electronic Equipment, Instruments & Components","Inventus Power, Inc.",Preferred stock,No Value,No Value,No Value,1,372,0,131
916,"Electronic Equipment, Instruments & Components","Inventus Power, Inc.",LLC units,No Value,No Value,No Value,0,88,0,167
917,"Electronic Equipment, Instruments & Components","Inventus Power, Inc.",Preferred stock,No Value,No Value,No Value,0,20,0,42
918,"Electronic Equipment, Instruments & Components","Inventus Power, Inc.",Common Stock,No Value,No Value,No Value,1,0,0,0
919,Food & Staples Retailing,Food & Staples Retailing,Common Stock,,,,,,,
920,Food & Staples Retailing,"Benihana, Inc.",LLC unit,No Value,No Value,No Value,43,699,0.0,39
921,Food & Staples Retailing,"Cafe Rio Holding, Inc.",Common Stock,No Value,No Value,No Value,5,603,0,838
922,Food & Staples Retailing,"Captain D's, LLC",LLC interest,No Value,No Value,No Value,158,156,0,422
923,Food & Staples Retailing,"Feeders Supply Company, LLC",Preferred stock,No Value,No Value,No Value,4,400,0,284
924,Food & Staples Retailing,"Feeders Supply Company, LLC",LLC units,No Value,No Value,No Value,0,0,0,0
925,Food & Staples Retailing,"Hopdoddy Holdings, LLC",LLC units,No Value,No Value,No Value,44,217,0,44
926,Food & Staples Retailing,"Hopdoddy Holdings, LLC",LLC units,No Value,No Value,No Value,20,61,0,13
927,Food & Staples Retailing,"Mendocino Farms, LLC",Common Stock,No Value,No Value,No Value,169,770,0.1,946
928,Food & Staples Retailing,"Ruby Slipper Cafe LLC, The",LLC units,No Value,No Value,No Value,31,373,0,65
929,Food & Staples Retailing,"Ruby Slipper Cafe LLC, The",LP units,No Value,No Value,No Value,2,20,0,8
930,Food & Staples Retailing,"Wetzel's Pretzels, LLC",Common Stock,No Value,No Value,No Value,0,416,0,170
931,Food & Staples Retailing,Wood Fired Holding Corp.,LLC units,No Value,No Value,No Value,437,444,0,356
932,Food & Staples Retailing,Wood Fired Holding Corp.,LLC units,No Value,No Value,No Value,437,0,0,0
933,Food Products,Food Products,LLC units,,,,,,,
934,Food Products,"C. J. Foods, Inc.",Preferred stock,No Value,No Value,No Value,0,75,0.1,558
935,Food Products,"FCID Merger Sub, Inc.",Common Stock,No Value,No Value,No Value,3,325,0,325
936,Food Products,"Purfoods, LLC",LLC interest,No Value,No Value,No Value,0,926,0.2,5325
937,Health Care Equipment & Supplies,Health Care Equipment & Supplies,LLC interest,,,,,,,
938,Health Care Equipment & Supplies,"Aspen Medical Products, LLC",Common Stock,No Value,No Value,No Value,0,77,0,103
939,Health Care Equipment & Supplies,"Blue River Pet Care, LLC",LLC units,No Value,No Value,No Value,0,76,0,105
940,Health Care Equipment & Supplies,"CCSL Holdings, LLC",LP units,No Value,No Value,No Value,0,312,0,312
941,Health Care Equipment & Supplies,CMI Parent Inc.,LLC units,No Value,No Value,No Value,0,240,0,234
942,Health Care Equipment & Supplies,CMI Parent Inc.,LLC units,No Value,No Value,No Value,2,3,0,0
943,Health Care Equipment & Supplies,"Flexan, LLC",LLC units,No Value,No Value,No Value,0,137,0,227
944,Health Care Equipment & Supplies,"Flexan, LLC",LLC interest,No Value,No Value,No Value,1,0,0,30
945,Health Care Equipment & Supplies,"G & H Wire Company, Inc.",LLC interest,No Value,No Value,No Value,336,269,0,77
946,Health Care Equipment & Supplies,"Joerns Healthcare, LLC*",Common Stock,No Value,No Value,No Value,432,4330,0.2,2569
947,Health Care Equipment & Supplies,"Katena Holdings, Inc.",LLC units,No Value,No Value,No Value,1,572,0,330
948,Health Care Equipment & Supplies,"Lombart Brothers, Inc.",Common Stock,No Value,No Value,No Value,1,440,0,0
949,Health Care Providers & Services,Health Care Providers & Services,Common Stock,,,,,,,
950,Health Care Providers & Services,"Active Day, Inc.",LLC interest,No Value,No Value,No Value,1,1099,0.0,372
951,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC",LLC interest,No Value,No Value,No Value,1158,1334,0.1,1563
952,Health Care Providers & Services,"ADCS Clinics Intermediate Holdings, LLC",Preferred stock,No Value,No Value,No Value,1,1119,0.1,944
953,Health Care Providers & Services,"ADCS Clinics Intermediate Holdings, LLC",Common Stock,No Value,No Value,No Value,0,6,0,0
954,Health Care Providers & Services,"CRH Healthcare Purchaser, Inc.(16)",LP interest,No Value,No Value,No Value,429,326,0.1,926
955,Health Care Providers & Services,"DCA Investment Holding, LLC",LLC units,No Value,No Value,No Value,13890,1619,0.1,2088
956,Health Care Providers & Services,"DCA Investment Holding, LLC",LLC units,No Value,No Value,No Value,140,218,0,0
957,Health Care Providers & Services,Deca Dental Management LLC,LLC units,No Value,No Value,No Value,1008,1278,0,858
958,Health Care Providers & Services,"Encore GC Acquisition, LLC",LLC units,No Value,No Value,No Value,26,272,0,305
959,Health Care Providers & Services,"Encore GC Acquisition, LLC",LLC units,No Value,No Value,No Value,26,52,0,61
960,Health Care Providers & Services,Encorevet Group LLC,Preferred stock,No Value,No Value,No Value,0,15,0,19
961,Health Care Providers & Services,Encorevet Group LLC,LLC units,No Value,No Value,No Value,0,6,0,7
962,Health Care Providers & Services,"ERG Buyer, LLC",LLC units,No Value,No Value,No Value,1,661,0,26
963,Health Care Providers & Services,"ERG Buyer, LLC",LLC units,No Value,No Value,No Value,8,4,0,0
964,Health Care Providers & Services,Eyecare Services Partners Holdings LLC,LLC units,No Value,No Value,No Value,0,262,0,0
965,Health Care Providers & Services,Eyecare Services Partners Holdings LLC,LLC units,No Value,No Value,No Value,0,1,0,0
966,Health Care Providers & Services,"Krueger-Gilbert Health Physics, LLC",LLC interest,No Value,No Value,No Value,168,187,0,193
967,Health Care Providers & Services,"MD Now Holdings, Inc.",LLC units,No Value,No Value,No Value,15,153,0,189
968,Health Care Providers & Services,"Midwest Veterinary Partners, LLC",LLC units,No Value,No Value,No Value,0,29,0,33
969,Health Care Providers & Services,"Midwest Veterinary Partners, LLC",LLC units,No Value,No Value,No Value,6,0,0,62
970,Health Care Providers & Services,"MWD Management, LLC & MWD Services, Inc.",LLC interest,No Value,No Value,No Value,412,335,0,304
971,Health Care Providers & Services,"Oliver Street Dermatology Holdings, LLC",LLC units,No Value,No Value,No Value,452,234,0,0
972,Health Care Providers & Services,"Pentec Acquisition Sub, Inc.",Preferred stock,No Value,No Value,No Value,1,116,0,185
973,Health Care Providers & Services,"Pinnacle Treatment Centers, Inc.",Preferred stock,No Value,No Value,No Value,0,528,0,643
974,Health Care Providers & Services,"Pinnacle Treatment Centers, Inc.",LLC units,No Value,No Value,No Value,5,74,0,577
975,Health Care Providers & Services,"Radiology Partners, Inc.",LLC units,No Value,No Value,No Value,11,68,0,63
976,Health Care Providers & Services,"Radiology Partners, Inc.",LLC units,No Value,No Value,No Value,43,55,0,250
977,Health Care Providers & Services,RXH Buyer Corporation,LP interest,No Value,No Value,No Value,11,973,0.1,1437
978,Health Care Providers & Services,"Sage Dental Management, LLC",LLC units,No Value,No Value,No Value,0,249,0,0
979,Health Care Providers & Services,"Sage Dental Management, LLC",LLC units,No Value,No Value,No Value,3,3,0,0
980,Health Care Providers & Services,SSH Corporation,Common Stock,No Value,No Value,No Value,0,40,0,115
981,Health Care Providers & Services,"Summit Behavioral Healthcare, LLC",LLC interest,No Value,No Value,No Value,2,98,0,199
982,Health Care Providers & Services,"Summit Behavioral Healthcare, LLC",LLC interest,No Value,No Value,No Value,2,0,0,0
983,Health Care Providers & Services,"WHCG Management, LLC",LLC interest,No Value,No Value,No Value,1,414,0,583
984,Health Care Technology,Health Care Technology,LLC interest,,,,,,,
985,Health Care Technology,"Connexin Software, Inc.",LLC interest,No Value,No Value,No Value,154,192,0.0,265.0
986,Health Care Technology,"HealthcareSource HR, Inc.",LLC interest,No Value,No Value,No Value,0,621,0,724
987,Health Care Technology,"HSI Halo Acquisition, Inc.",Preferred stock,No Value,No Value,No Value,0,288,0,256
988,Health Care Technology,"HSI Halo Acquisition, Inc.",Common Stock,No Value,No Value,No Value,0,0,0,0
989,Health Care Technology,"Kareo, Inc.",Warrant,No Value,No Value,No Value,53,162,0,11
990,Health Care Technology,"Kareo, Inc.",Preferred stock,No Value,No Value,No Value,1,8,0,13
991,Health Care Technology,"Kareo, Inc.",Warrant,No Value,No Value,No Value,5,6,0,20
992,Health Care Technology,"Caliper Software, Inc.",Preferred stock,No Value,No Value,No Value,3,2734,0.2,3211
993,Health Care Technology,"Caliper Software, Inc.",Preferred stock,No Value,No Value,No Value,0,1427,0.1,1427
994,Health Care Technology,"Caliper Software, Inc.",Common Stock,No Value,No Value,No Value,221,283,0,816
995,Health Care Technology,"Caliper Software, Inc.",Preferred stock,No Value,No Value,No Value,0,64,0,64
996,Health Care Technology,"Caliper Software, Inc.",Preferred stock,No Value,No Value,No Value,0,37,0,47
997,Health Care Technology,Verisys Corporation,LLC interest,No Value,No Value,No Value,579,712,0,354
998,"Hotels, Restaurants & Leisure","Hotels, Restaurants & Leisure",LLC interest,,,,,,,
999,"Hotels, Restaurants & Leisure","LMP TR Holdings, LLC",LLC units,No Value,No Value,No Value,712,712,0,328
1000,"Hotels, Restaurants & Leisure","SSRG Holdings, LLC",LLC units,No Value,No Value,No Value,6,61,0,41
1001,"Hotels, Restaurants & Leisure","Tropical Smoothie Cafe Holdings, LLC(16)",LP units,No Value,No Value,No Value,5,550,0,640
1002,Household Durables,Household Durables,LP units,,,,,,,
1003,Household Durables,Groundworks LLC,LLC units,No Value,No Value,No Value,0,155,0,311
1004,Insurance,Insurance,LLC units,,,,,,,
1005,Insurance,"Captive Resources Midco, LLC",LLC units,No Value,No Value,No Value,425,0,0,445
1006,Insurance,Majesco,LP units,No Value,No Value,No Value,0,264,0,270
1007,Insurance,Majesco,LP units,No Value,No Value,No Value,59,0,0,113
1008,Insurance,"Orchid Underwriters Agency, LLC",LP interest,No Value,No Value,No Value,92,103,0,79
1009,IT Services,IT Services,LP interest,,,,,,,
1010,IT Services,"Appriss Holdings, Inc.",Preferred stock,No Value,No Value,No Value,0,174,0.0,185.0
1011,IT Services,"Arctic Wolfs Networks, Inc. and Arctic Wolf Networks Canada, Inc.",Preferred stock,No Value,No Value,No Value,587,462,0.1,1481
1012,IT Services,"Arctic Wolfs Networks, Inc. and Arctic Wolf Networks Canada, Inc.",Preferred stock,No Value,No Value,No Value,154,423,0,427
1013,IT Services,"Arctic Wolfs Networks, Inc. and Arctic Wolf Networks Canada, Inc.",Warrant,No Value,No Value,No Value,202,159,0,434
1014,IT Services,Centrify Corporation,LP interest,No Value,No Value,No Value,1,691,0,458
1015,IT Services,Centrify Corporation,LP interest,No Value,No Value,No Value,263,0,0,0
1016,IT Services,"Episerver, Inc.",LLC units,No Value,No Value,No Value,76,807,0,565
1017,IT Services,Maverick Bidco Inc.,LLC units,No Value,No Value,No Value,2,723,0.1,966
1018,IT Services,"PCS Intermediate II Holdings, LLC",LLC units,No Value,No Value,No Value,37,367,0,424
1019,IT Services,"Red Dawn SEI Buyer, Inc.",LP interest,No Value,No Value,No Value,13,13,0,15
1020,Leisure Products,Leisure Products,LP interest,,,,,,,
1021,Leisure Products,"Massage Envy, LLC",LLC interest,No Value,No Value,No Value,749,210,0,941
1022,Leisure Products,WBZ Investment LLC,LLC interest,No Value,No Value,No Value,68,117,0,59
1023,Leisure Products,WBZ Investment LLC,LLC interest,No Value,No Value,No Value,46,80,0,41
1024,Leisure Products,WBZ Investment LLC,LLC interest,No Value,No Value,No Value,38,65,0,33
1025,Leisure Products,WBZ Investment LLC,LLC interest,No Value,No Value,No Value,33,58,0,29
1026,Leisure Products,WBZ Investment LLC,LLC interest,No Value,No Value,No Value,14,24,0,13
1027,Leisure Products,WBZ Investment LLC,LLC interest,No Value,No Value,No Value,1,2,0,2
1028,Life Sciences Tools & Services,Life Sciences Tools & Services,LLC interest,,,,,,,
1029,Life Sciences Tools & Services,"Pace Analytical Services, LLC",LLC units,No Value,No Value,No Value,6,700,0.1,1054
1030,"Oil, Gas and Consumable Fuels","Oil, Gas and Consumable Fuels",LLC units,,,,,,,
1031,"Oil, Gas and Consumable Fuels",W3 Co.,LLC units,No Value,No Value,No Value,3,1632,0.1,2394
1032,"Oil, Gas and Consumable Fuels",W3 Co.,Preferred stock,No Value,No Value,No Value,0,224,0,266
1033,Pharmaceuticals,Pharmaceuticals,Preferred stock,,,,,,,
1034,Pharmaceuticals,"BIOVT, LLC",LLC units,No Value,No Value,No Value,0,1223,0.1,2191
1035,Professional Services,Professional Services,LLC units,,,,,,,
1036,Professional Services,"Brandmuscle, Inc.",LLC interest,No Value,No Value,No Value,0,335,0.0,251
1037,Professional Services,DISA Holdings Acquisition Subsidiary Corp.,Common Stock,No Value,No Value,No Value,0,154,0,272
1038,Professional Services,Net Health Acquisition Corp.,LP interest,No Value,No Value,No Value,13,1440,0.1,1473
1039,Professional Services,"Nexus Brands Group, Inc.",LP interest,No Value,No Value,No Value,0,547,0,686
1040,Professional Services,"Vitalyst, LLC",Preferred stock,No Value,No Value,No Value,0,61,0,53
1041,Professional Services,"Vitalyst, LLC",Common Stock,No Value,No Value,No Value,1,7,0,0
1042,Real Estate Management & Development,Real Estate Management & Development,Common Stock,,,,,,,
1043,Real Estate Management & Development,"Property Brands, Inc.",LLC units,No Value,No Value,No Value,63,434,0,593
1044,Road & Rail,Road & Rail,LLC units,,,,,,,
1045,Road & Rail,Internet Truckstop Group LLC,LP interest,No Value,No Value,No Value,408,447,0,325
1046,Software,Software,LP interest,,,,,,,
1047,Software,"Accela, Inc.",LLC units,No Value,No Value,No Value,670,418,0.0,81
1048,Software,"Astute Holdings, Inc.",LP interest,No Value,No Value,No Value,0,294,0,570.0
1049,Software,"Calabrio, Inc.",Common Stock,No Value,No Value,No Value,26,205,0,404.0
1050,Software,"Cloudbees, Inc.",Preferred stock,No Value,No Value,No Value,71,466,0,353.0
1051,Software,"Cloudbees, Inc.",Warrant,No Value,No Value,No Value,131,247,0,323.0
1052,Software,"Confluence Technologies, Inc.",LLC interest,No Value,No Value,No Value,3,412,0,541.0
1053,Software,"Convercent, Inc.",Warrant,No Value,No Value,No Value,325,63,0,148.0
1054,Software,"Digital Guardian, Inc.",Preferred stock,No Value,No Value,No Value,356,434,0,375.0
1055,Software,"Digital Guardian, Inc.",Warrant,No Value,No Value,No Value,122,225,0,290.0
1056,Software,"Digital Guardian, Inc.",Preferred stock,No Value,No Value,No Value,74,142,0,177.0
1057,Software,"Digital Guardian, Inc.",Preferred stock,No Value,No Value,No Value,67,123,0,174.0
1058,Software,"Digital Guardian, Inc.",Warrant,No Value,No Value,No Value,124,33,0,70.0
1059,Software,Diligent Corporation,Preferred stock,No Value,No Value,No Value,414,912,0.1,2162.0
1060,Software,"GS Acquisitionco, Inc.",LP interest,No Value,No Value,No Value,2,290,0.1,872.0
1061,Software,"MetricStream, Inc.",Warrant,No Value,No Value,No Value,168,263,0,188.0
1062,Software,"mParticle, Inc.",Warrant,No Value,No Value,No Value,26,10,0,113.0
1063,Software,"Namely, Inc.",Warrants,No Value,No Value,No Value,47,314,0,303.0
1064,Software,"Namely, Inc.",Warrant,No Value,No Value,No Value,17,28,0,25.0
1065,Software,"Onapsis, Inc., Virtual Forge GMBH and Onapsis GMBH",Warrant,No Value,No Value,No Value,4,9,0,25.0
1066,Software,"Personify, Inc.",LLC units,No Value,No Value,No Value,716,942,0.1,1043.0
1067,Software,"Pride Midco, Inc.(16)",Preferred stock,No Value,No Value,No Value,2,2594,0.1,3009
1068,Software,"Project Alpha Intermediate Holding, Inc.",Common Stock,No Value,No Value,No Value,1,964,0.1,1190.0
1069,Software,"Project Alpha Intermediate Holding, Inc.",Common Stock,No Value,No Value,No Value,202,329,0.1,1012.0
1070,Software,Project Silverback Holdings Corp.,Preferred stock,No Value,No Value,No Value,3,6,0,665.0
1071,Software,"RegEd Aquireco, LLC",LP interest,No Value,No Value,No Value,0,316,0,175.0
1072,Software,"RegEd Aquireco, LLC",LP interest,No Value,No Value,No Value,3,21,0,0.0
1073,Software,Saturn Borrower Inc.,LP units,No Value,No Value,No Value,328,328,0,328.0
1074,Software,"SnapLogic, Inc.",Preferred stock,No Value,No Value,No Value,278,695,0.1,1090.0
1075,Software,"SnapLogic, Inc.",Warrant,No Value,No Value,No Value,69,27,0,191.0
1076,Software,Spartan Buyer Acquisition Co.,Common Stock,No Value,No Value,No Value,0,535,0,535.0
1077,Software,Telesoft Holdings LLC,LP interest,No Value,No Value,No Value,6,6,0,6.0
1078,Software,"Vendavo, Inc.",Preferred stock,No Value,No Value,No Value,1017,1017,0.1,1833
1079,Software,"Workforce Software, LLC",Common Stock,No Value,No Value,No Value,0,973,0,558.0
1080,Software,"Xmatters, Inc. and Alarmpoint, Inc.",Preferred stock,No Value,No Value,No Value,474,494,0,673.0
1081,Software,"Xmatters, Inc. and Alarmpoint, Inc.",Warrant,No Value,No Value,No Value,84,64,0,31.0
1082,Software,"Xmatters, Inc. and Alarmpoint, Inc.",Preferred stock,No Value,No Value,No Value,20,26,0,27.0
1083,Specialty Retail,Specialty Retail,Preferred stock,,,,,,,
1084,Specialty Retail,2nd Ave. LLC,LP interest,No Value,No Value,No Value,653,653,0.0,606
1085,Specialty Retail,Batteries Plus Holding Corporation,LP interest,No Value,No Value,No Value,10,1287,0.1,1231
1086,Specialty Retail,"Cycle Gear, Inc.",LLC units,No Value,No Value,No Value,27,462,0.1,1176
1087,Specialty Retail,"DTLR, Inc.",LLC interest,No Value,No Value,No Value,4,411,0.1,969
1088,Specialty Retail,Imperial Optical Midco Inc.,Preferred stock,No Value,No Value,No Value,0,122,0,131
1089,Specialty Retail,Imperial Optical Midco Inc.,Preferred stock,No Value,No Value,No Value,0,46,0,47
1090,Specialty Retail,Jet Equipment & Tools Ltd.(8)(9)(12),LLC units,No Value,No Value,No Value,1,948,0.1,3048
1091,Specialty Retail,"Paper Source, Inc.",Common Stock,No Value,No Value,No Value,8,1387,0,0
1092,Specialty Retail,Pet Holdings ULC(8)(12),LP interest,No Value,No Value,No Value,677,483,0,309
1093,Specialty Retail,"Pet Supplies Plus, LLC",LLC units,No Value,No Value,No Value,144,181,0,482
1094,Specialty Retail,"PPV Intermediate Holdings II, LLC",LLC interest,No Value,No Value,No Value,281,271,0,473
1095,Specialty Retail,"Sola Franchise, LLC and Sola Salon Studios, LLC",LLC units,No Value,No Value,No Value,6,682,0,645
1096,Specialty Retail,"Sola Franchise, LLC and Sola Salon Studios, LLC",LLC units,No Value,No Value,No Value,1,138,0,129
1097,Specialty Retail,"Southern Veterinary Partners, LLC",LLC units,No Value,No Value,No Value,1,717,0.1,952
1098,Specialty Retail,"Southern Veterinary Partners, LLC",LLC units,No Value,No Value,No Value,148,188,0.1,1523
1099,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",LLC units,,,,,,,
1100,"Technology Hardware, Storage & Peripherals",Agility Recovery Solutions Inc.,LLC units,No Value,No Value,No Value,97,604,0,688
1101,"Textiles, Apparel & Luxury Goods","Textiles, Apparel & Luxury Goods",LLC units,,,,,,,
1102,"Textiles, Apparel & Luxury Goods","Elite Sportswear, L.P.",LLC interest,No Value,No Value,No Value,0,165,0,0
1103,"Textiles, Apparel & Luxury Goods","Georgica Pine Clothiers, LLC",LLC interest,No Value,No Value,No Value,20,239,0,80
1104,"Textiles, Apparel & Luxury Goods","Georgica Pine Clothiers, LLC",LLC units,No Value,No Value,No Value,0,0,0,0
1105,"Textiles, Apparel & Luxury Goods",R.G. Barry Corporation,Preferred stock,No Value,No Value,No Value,0,161,0,134
1106,Non-controlled/affiliate company investments  (17),Non-controlled/affiliate company investments  (17),Preferred stock,,,,,,,
1107,Debt investments,Debt investments,Preferred stock,,,,,,,
1108,Beverages,Beverages,Preferred stock,,,,,,,
1109,Beverages,Uinta Brewing Company(7),One stop,L + 4.00(a),5.00,08/2021,962,923,0,212.0
1110,Beverages,Uinta Brewing Company(7),One stop,L + 4.00(a),5.00,08/2021,508,503,0,361
1111,Consumer Finance,Consumer Finance,One stop,,,,,,,
1112,Consumer Finance,"Paradigm DKD Group, LLC(7)",Senior loan,L + 6.25(c),7.50,05/2022,3220,2099,0.1,2491
1113,Consumer Finance,"Paradigm DKD Group, LLC(5)(7)",Senior loan,L + 6.25(c),N/A(6),05/2022,0,(142),0,3
1114,"Electronic Equipment, Instruments and Components","Electronic Equipment, Instruments and Components",Senior loan,,,,,,,
1115,"Electronic Equipment, Instruments and Components","Sloan Company, Inc., The(7)",One stop,L + 8.50(c),9.50,04/2023,4708,4074,0.2,3567
1116,"Electronic Equipment, Instruments and Components","Sloan Company, Inc., The",One stop,L + 8.50(c),9.50,04/2023,667,667,0,667
1117,"Electronic Equipment, Instruments and Components","Sloan Company, Inc., The(7)",One stop,L + 8.50(c),9.50,04/2023,312,271,0,237
1118,"Energy, Equipment & Services","Energy, Equipment & Services",One stop,,,,,,,
1119,"Energy, Equipment & Services","Benetech, Inc.+One stop",One stop,L + 6.00(a),7.25,08/2023,3973,3973,0.1,2384
1120,"Energy, Equipment & Services","Benetech, Inc.",One stop,L + 6.00(a),7.25,08/2023,574,574,0,90
1121,Food and Staples Retailing,Food and Staples Retailing,One stop,,,,,,,
1122,Food and Staples Retailing,"Rubio's Restaurants, Inc.",Senior loan,L + 8.00(a),9.25,12/2024,13059,12712,0.5,12667
1123,Food and Staples Retailing,"Rubio's Restaurants, Inc.(5)",Senior loan,L + 8.00,N/A(6),12/2024,0,(19),0,(42)
1124,Healthcare Providers and Services,Healthcare Providers and Services,Senior loan,,,,,,,
1125,Healthcare Providers and Services,Dental Holdings Corporation*#,One stop,L + 6.00(c),7.00,03/2023,11262,11276,0.4,9571
1126,Healthcare Providers and Services,Dental Holdings Corporation,One stop,L + 6.00(c),7.00,03/2023,116,116,0,116
1127,Healthcare Providers and Services,Elite Dental Partners LLC,One stop,L + 5.25(c),6.25,06/2023,11309,11373,0.4,10970
1128,Healthcare Providers and Services,Elite Dental Partners LLC,One stop,L + 5.25,N/A(6),06/2023,0,0,0,0
1129,Software,Software,One stop,,,,,,,
1130,Software,Switchfly LLC,One stop,L + 5.00(c),6.00,10/1/2023,5896,5743,0.2,4953
1131,Software,Switchfly LLC,One stop,L + 5.00(c),6.00,10/1/2023,492,481,0,413
1132,Software,Switchfly LLC,One stop,L + 5.00(b)(c),6.00,10/1/2023,38,37,0,32
1133,Software,Switchfly LLC(5),One stop,L + 8.50(c),9.50,10/1/2023,2,2,0,(12)
1134,Equity investments  (14)(15),Equity investments  (14)(15),One stop,,,,,,,
1135,Beverages,Beverages,One stop,,,,,,,
1136,Beverages,Uinta Brewing Company,Common Stock,No Value,No Value,No Value,153,17,0,0.0
1137,Consumer Finance,Consumer Finance,Common Stock,,,,,,,
1138,Consumer Finance,"Paradigm DKD Group, LLC+LLC units",Common Stock,No Value,No Value,No Value,354,116,0,3
1139,Consumer Finance,"Paradigm DKD Group, LLC+LLC units",Common Stock,No Value,No Value,No Value,71,0,0,0
1140,Consumer Finance,"Paradigm DKD Group, LLC+LLC units",Common Stock,No Value,No Value,No Value,2004,0,0,0
1141,"Electronic Equipment, Instruments and Components","Electronic Equipment, Instruments and Components",Common Stock,,,,,,,
1142,"Electronic Equipment, Instruments and Components","Sloan Company, Inc., The",LLC units,No Value,No Value,No Value,0,152,0.0,0
1143,"Electronic Equipment, Instruments and Components","Sloan Company, Inc., The",LLC units,No Value,No Value,No Value,2,14,0,0
1144,"Electronic Equipment, Instruments and Components","Sloan Company, Inc., The",Common Stock,No Value,No Value,No Value,0,41,0,0
1145,"Energy, Equipment & Services","Energy, Equipment & Services",Common Stock,,,,,,,
1146,"Energy, Equipment & Services","Benetech, Inc.  (8)",LLC interest,No Value,N/A  (6),No Value,59,0,0,0
1147,"Energy, Equipment & Services","Benetech, Inc.  (8)",LLC interest,No Value,N/A  (6),No Value,59,0,0,0
1148,Food and Staples Retailing,Food and Staples Retailing,LLC interest,,,,,,,
1149,Food and Staples Retailing,"Rubio's Restaurants, Inc.",Preferred stock,No Value,No Value,No Value,0,2276,0.1,2276
1150,Food and Staples Retailing,"Rubio's Restaurants, Inc.",Common Stock,No Value,No Value,No Value,0,182,0,182
1151,Food and Staples Retailing,"Rubio's Restaurants, Inc.",Common Stock,No Value,No Value,No Value,0,111,0,111
1152,Food and Staples Retailing,"Rubio's Restaurants, Inc.",Common Stock,No Value,No Value,No Value,0,5,0,5
1153,Food and Staples Retailing,"Rubio's Restaurants, Inc.",Common Stock,No Value,No Value,No Value,0,3,0,3
1154,Food and Staples Retailing,"Rubio's Restaurants, Inc.",Common Stock,No Value,No Value,No Value,0,0,0,0
1155,Food and Staples Retailing,"Rubio's Restaurants, Inc.",Common Stock,No Value,No Value,No Value,0,0,0,0
1156,Food and Staples Retailing,"Rubio's Restaurants, Inc.",Common Stock,No Value,No Value,No Value,0,0,0,0
1157,Food and Staples Retailing,"Rubio's Restaurants, Inc.",Common Stock,No Value,No Value,No Value,0,0,0,0
1158,Food and Staples Retailing,"Rubio's Restaurants, Inc.",Common Stock,No Value,No Value,No Value,0,0,0,0
1159,Food and Staples Retailing,"Rubio's Restaurants, Inc.",Common Stock,No Value,No Value,No Value,0,0,0,0
1160,Healthcare Providers and Services,Healthcare Providers and Services,Common Stock,,,,,,,
1161,Healthcare Providers and Services,Dental Holdings Corporation*#,Common Stock,No Value,No Value,No Value,0,390,0,406
1162,Healthcare Providers and Services,Elite Dental Partners LLC,LLC units,No Value,No Value,No Value,0,2902,0.1,3103
1163,Healthcare Providers and Services,Elite Dental Partners LLC,LLC units,No Value,No Value,No Value,0,1250,0.1,1074
1164,Healthcare Providers and Services,Elite Dental Partners LLC,LLC units,No Value,No Value,No Value,0,0,0,195
1165,Software,Software,LLC units,,,,,,,
1166,Software,Switchfly LLC,LLC units,No Value,No Value,No Value,3418,2320,0.1,2173
1167,Controlled affiliate company investments  (18),Controlled affiliate company investments  (18),LLC units,,,,,,,
1168,Debt Investments,Debt Investments,LLC units,,,,,,,
1169,IT Services,IT Services,LLC units,,,,,,,
1170,IT Services,MMan Acquisition Co.*(7),One stop,L + 10.00(c),10.00 PIK,08/2023,22528,19746,0.7,16775.0
1171,IT Services,MMan Acquisition Co.,One stop,L + 8.00(e),8.00 PIK,08/2023,1468,1468,0,1468
1172,Equity Investments  (14)(15),Equity Investments  (14)(15),One stop,,,,,,,
1173,IT Services,IT Services,One stop,,,,,,,
1174,IT Services,MMan Acquisition Co.*+Common Stock,One stop,No Value,No Value,No Value,0,927,0.0,525
