,0,1,2,3,4,5,6,7,8,9
913,Food & Staples Retailing,Wood Fired Holding Corp.,LLC units,No Value,No Value,No Value,437,444,0,147
914,Food & Staples Retailing,Wood Fired Holding Corp.,LLC units,No Value,No Value,No Value,437,0,0,0
915,Food Products,Food Products,LLC units,,,,,,,
916,Food Products,"C. J. Foods, Inc.",Preferred stock,No Value,No Value,No Value,0,75,0,563
917,Food Products,Global ID Corporation,LLC interest,No Value,No Value,No Value,5,603,0.1,801
918,Food Products,"Purfoods, LLC",LLC interest,No Value,No Value,No Value,379,926,0.2,5346
919,Health Care Technology,Health Care Technology,LLC interest,,,,,,,
920,Health Care Technology,"Connexin Software, Inc.",LLC interest,No Value,No Value,No Value,154,192,0,206
921,Health Care Technology,"Caliper Software, Inc.",Preferred stock,No Value,No Value,No Value,3,2734,0.1,2954
922,Health Care Technology,"Caliper Software, Inc.",Common Stock,No Value,No Value,No Value,221,283,0,594
923,Health Care Technology,"Caliper Software, Inc.",Preferred stock,No Value,No Value,No Value,0,37,0,47
924,Health Care Technology,"HealthcareSource HR, Inc.",LLC interest,No Value,No Value,No Value,0,621,0.1,680
925,Health Care Technology,"HSI Halo Acquisition, Inc.",Preferred stock,No Value,No Value,No Value,0,288,0,253
926,Health Care Technology,"HSI Halo Acquisition, Inc.",Common Stock,No Value,No Value,No Value,0,0,0,0
927,Health Care Technology,"Kareo, Inc.",Warrant,No Value,No Value,No Value,53,162,0,9
928,Health Care Technology,"Kareo, Inc.",Preferred stock,No Value,No Value,No Value,1,8,0,12
929,Health Care Technology,"Kareo, Inc.",Warrant,No Value,No Value,No Value,5,6,0,18
930,Health Care Technology,"Surgical Information Systems, LLC",Common Stock,No Value,No Value,No Value,4,414,0,413
931,Health Care Technology,Verisys Corporation,LLC interest,No Value,No Value,No Value,579,712,0,354
932,Healthcare Equipment and Supplies,Healthcare Equipment and Supplies,LLC interest,,,,,,,
933,Healthcare Equipment and Supplies,"Aspen Medical Products, LLC",Common Stock,No Value,No Value,No Value,0,77,0.0,68
934,Healthcare Equipment and Supplies,"Blue River Pet Care, LLC",LLC units,No Value,No Value,No Value,0,76,0,88
935,Healthcare Equipment and Supplies,CMI Parent Inc.,LLC units,No Value,No Value,No Value,0,240,0,245
936,Healthcare Equipment and Supplies,CMI Parent Inc.,LLC units,No Value,No Value,No Value,2,3,0,0
937,Healthcare Equipment and Supplies,"Flexan, LLC",LLC units,No Value,No Value,No Value,0,137,0,198
938,Healthcare Equipment and Supplies,"Flexan, LLC",LLC interest,No Value,No Value,No Value,1,0,0,0
939,Healthcare Equipment and Supplies,"G & H Wire Company, Inc.",LLC interest,No Value,No Value,No Value,336,269,0,91
940,Healthcare Equipment and Supplies,"Joerns Healthcare, LLC*",Common Stock,No Value,No Value,No Value,432,4329,0.1,2501
941,Healthcare Equipment and Supplies,"Katena Holdings, Inc.",LLC units,No Value,No Value,No Value,1,573,0,324
942,Healthcare Equipment and Supplies,"Lombart Brothers, Inc.",Common Stock,No Value,No Value,No Value,1,440,0,0
943,Healthcare Equipment and Supplies,"SLMP, LLC",LLC interest,No Value,No Value,No Value,668,789,0.1,1296
944,Healthcare Providers and Services,Healthcare Providers and Services,LLC interest,,,,,,,
945,Healthcare Providers and Services,"Active Day, Inc.",LLC interest,No Value,No Value,No Value,1,1099,0.0,372
946,Healthcare Providers and Services,"Acuity Eyecare Holdings, LLC",LLC interest,No Value,No Value,No Value,1158,1334,0.1,1358
947,Healthcare Providers and Services,"ADCS Clinics Intermediate Holdings, LLC",Preferred stock,No Value,No Value,No Value,1,1119,0,589
948,Healthcare Providers and Services,"ADCS Clinics Intermediate Holdings, LLC",Common Stock,No Value,No Value,No Value,0,6,0,0.0
949,Healthcare Providers and Services,"CRH Healthcare Purchaser, Inc.",LP interest,No Value,No Value,No Value,429,469,0,715
950,Healthcare Providers and Services,"DCA Investment Holding, LLC",LLC units,No Value,No Value,No Value,13890,1619,0.1,1886
951,Healthcare Providers and Services,"DCA Investment Holding, LLC",LLC units,No Value,No Value,No Value,140,218,0,0
952,Healthcare Providers and Services,Deca Dental Management LLC,LLC units,No Value,No Value,No Value,1008,1278,0,393
953,Healthcare Providers and Services,"Encore GC Acquisition, LLC",LLC units,No Value,No Value,No Value,26,272,0,300
954,Healthcare Providers and Services,"Encore GC Acquisition, LLC",LLC units,No Value,No Value,No Value,26,52,0,77
955,Healthcare Providers and Services,Encorevet Group LLC,Preferred stock,No Value,No Value,No Value,0,15,0,13
956,Healthcare Providers and Services,"ERG Buyer, LLC",LLC units,No Value,No Value,No Value,1,661,0,31
957,Healthcare Providers and Services,"ERG Buyer, LLC",LLC units,No Value,No Value,No Value,8,4,0,0
958,Healthcare Providers and Services,Eyecare Services Partners Holdings LLC,LLC units,No Value,No Value,No Value,0,262,0,0
959,Healthcare Providers and Services,Eyecare Services Partners Holdings LLC,LLC units,No Value,No Value,No Value,0,1,0,0
960,Healthcare Providers and Services,"IntegraMed America, Inc.",LLC interest,No Value,No Value,No Value,0,417,0,0
961,Healthcare Providers and Services,"Krueger-Gilbert Health Physics, LLC",LLC interest,No Value,No Value,No Value,155,172,0,168
962,Healthcare Providers and Services,"MD Now Holdings, Inc.",LLC units,No Value,No Value,No Value,15,153,0,169
963,Healthcare Providers and Services,"Midwest Veterinary Partners, LLC",LLC units,No Value,No Value,No Value,0,29,0,32
964,Healthcare Providers and Services,"Midwest Veterinary Partners, LLC",LLC units,No Value,No Value,No Value,6,0,0,17
965,Healthcare Providers and Services,"MWD Management, LLC & MWD Services, Inc.",LLC interest,No Value,No Value,No Value,412,335,0,300
966,Healthcare Providers and Services,"Oliver Street Dermatology Holdings, LLC",LLC units,No Value,No Value,No Value,452,234,0,0
967,Healthcare Providers and Services,"Pentec Acquisition Sub, Inc.",Preferred stock,No Value,No Value,No Value,1,116,0,159
968,Healthcare Providers and Services,"Pinnacle Treatment Centers, Inc.",Preferred stock,No Value,No Value,No Value,0,528,0.1,631
969,Healthcare Providers and Services,"Pinnacle Treatment Centers, Inc.",LLC units,No Value,No Value,No Value,5,74,0,390
970,Healthcare Providers and Services,"Radiology Partners, Inc.",LLC units,No Value,No Value,No Value,11,68,0,59
971,Healthcare Providers and Services,"Radiology Partners, Inc.",LLC units,No Value,No Value,No Value,43,55,0,233
972,Healthcare Providers and Services,RXH Buyer Corporation,LP interest,No Value,No Value,No Value,11,973,0.1,1117
973,Healthcare Providers and Services,"Sage Dental Management, LLC",LLC units,No Value,No Value,No Value,0,249,0,0
974,Healthcare Providers and Services,"Sage Dental Management, LLC",LLC units,No Value,No Value,No Value,3,3,0,0
975,Healthcare Providers and Services,SSH Corporation,Common Stock,No Value,No Value,No Value,0,40,0,118
976,Healthcare Providers and Services,"Summit Behavioral Healthcare, LLC(17)",LLC interest,No Value,No Value,No Value,2,98,0,156
977,Healthcare Providers and Services,"Summit Behavioral Healthcare, LLC(17)",LLC interest,No Value,No Value,No Value,2,0,0,0
978,Healthcare Providers and Services,"WHCG Management, LLC",LLC interest,No Value,No Value,No Value,1,414,0,515
979,"Hotels, Restaurants & Leisure","Hotels, Restaurants & Leisure",LLC interest,,,,,,,
980,"Hotels, Restaurants & Leisure","LMP TR Holdings, LLC",LLC units,No Value,No Value,No Value,712,712,0,97
981,"Hotels, Restaurants & Leisure","SSRG Holdings, LLC",LLC units,No Value,No Value,No Value,6,61,0,35
982,"Hotels, Restaurants & Leisure","Tropical Smoothie Cafe Holdings, LLC(17)",LP units,No Value,No Value,No Value,5,550,0,550
983,Household Durables,Household Durables,LP units,,,,,,,
984,Household Durables,Groundworks LLC,LLC units,No Value,No Value,No Value,0,155,0.0,206
985,Insurance,Insurance,LLC units,,,,,,,
986,Insurance,"Captive Resources Midco, LLC(17)",LLC units,No Value,No Value,No Value,425,0,0,432
987,Insurance,Majesco,LP units,No Value,No Value,No Value,0,264,0,264
988,Insurance,Majesco,LP units,No Value,No Value,No Value,59,0,0,0
989,Insurance,"Orchid Underwriters Agency, LLC",LP interest,No Value,No Value,No Value,92,103,0,88
990,IT Services,IT Services,LP interest,,,,,,,
991,IT Services,"Appriss Holdings, Inc.",Preferred stock,No Value,No Value,No Value,0,174,0,179
992,IT Services,"Arctic Wolfs Networks, Inc. and Arctic Wolf Networks Canada, Inc.",Preferred stock,No Value,No Value,No Value,587,462,0.1,1652
993,IT Services,"Arctic Wolfs Networks, Inc. and Arctic Wolf Networks Canada, Inc.",Warrant,No Value,No Value,No Value,202,159,0,410
994,IT Services,Centrify Corporation,LP interest,No Value,No Value,No Value,1,691,0,372
995,IT Services,Centrify Corporation,LP interest,No Value,No Value,No Value,263,0,0,0
996,IT Services,"Episerver, Inc.",LLC units,No Value,No Value,No Value,76,807,0,488
997,IT Services,Maverick Bidco Inc.,LLC units,No Value,No Value,No Value,2,723,0.1,804
998,IT Services,"PCS Intermediate II Holdings, LLC",LLC units,No Value,No Value,No Value,37,367,0,388
999,IT Services,"Red Dawn SEI Buyer, Inc.",LP interest,No Value,No Value,No Value,13,13,0,13
1000,Leisure Products,Leisure Products,LP interest,,,,,,,
1001,Leisure Products,"Massage Envy, LLC",LLC interest,No Value,No Value,No Value,749,210,0.1,1236
1002,Leisure Products,WBZ Investment LLC,LLC interest,No Value,No Value,No Value,68,117,0,76
1003,Leisure Products,WBZ Investment LLC,LLC interest,No Value,No Value,No Value,46,80,0,52
1004,Leisure Products,WBZ Investment LLC,LLC interest,No Value,No Value,No Value,38,65,0,43
1005,Leisure Products,WBZ Investment LLC,LLC interest,No Value,No Value,No Value,33,58,0,37
1006,Leisure Products,WBZ Investment LLC,LLC interest,No Value,No Value,No Value,14,24,0,16
1007,Leisure Products,WBZ Investment LLC,LLC interest,No Value,No Value,No Value,1,2,0,2
1008,Life Sciences Tools & Services,Life Sciences Tools & Services,LLC interest,,,,,,,
1009,Life Sciences Tools & Services,"Pace Analytical Services, LLC",LLC units,No Value,No Value,No Value,6,700,0,914
1010,"Oil, Gas and Consumable Fuels","Oil, Gas and Consumable Fuels",LLC units,,,,,,,
1011,"Oil, Gas and Consumable Fuels",W3 Co.,LLC units,No Value,No Value,No Value,3,1632,0.1,1946
1012,"Oil, Gas and Consumable Fuels",W3 Co.,Preferred stock,No Value,No Value,No Value,0,224,0,242
1013,Pharmaceuticals,Pharmaceuticals,Preferred stock,,,,,,,
1014,Pharmaceuticals,"BIOVT, LLC",LLC units,No Value,No Value,No Value,0,1223,0.1,1863
1015,Professional Services,Professional Services,LLC units,,,,,,,
1016,Professional Services,"Brandmuscle, Inc.",LLC interest,No Value,No Value,No Value,0,335,0.0,217
1017,Professional Services,DISA Holdings Acquisition Subsidiary Corp.,Common Stock,No Value,No Value,No Value,0,154,0,290
1018,Professional Services,Net Health Acquisition Corp.,LP interest,No Value,No Value,No Value,13,1440,0.1,1333
1019,Professional Services,"Nexus Brands Group, Inc.",LP interest,No Value,No Value,No Value,0,547,0,459
1020,Professional Services,"Vitalyst, LLC",Preferred stock,No Value,No Value,No Value,0,61,0,45
1021,Professional Services,"Vitalyst, LLC",Common Stock,No Value,No Value,No Value,1,7,0,0
1022,Real Estate Management & Development,Real Estate Management & Development,Common Stock,,,,,,,
1023,Real Estate Management & Development,"Property Brands, Inc.",LLC units,No Value,No Value,No Value,63,766,0,989
1024,Road & Rail,Road & Rail,LLC units,,,,,,,
1025,Road & Rail,Internet Truckstop Group LLC,LP interest,No Value,No Value,No Value,408,447,0,364
1026,Software,Software,LP interest,,,,,,,
1027,Software,"Accela, Inc.",LLC units,No Value,No Value,No Value,670,418,0,73
1028,Software,"Astute Holdings, Inc.",LP interest,No Value,No Value,No Value,0,294,0,531.0
1029,Software,"Calabrio, Inc.",Common Stock,No Value,No Value,No Value,26,205,0,344
1030,Software,"Cloudbees, Inc.",Preferred stock,No Value,No Value,No Value,71,466,0,378
1031,Software,"Cloudbees, Inc.",Warrant,No Value,No Value,No Value,131,247,0,307
1032,Software,"Confluence Technologies, Inc.",LLC interest,No Value,No Value,No Value,3,412,0,561
1033,Software,"Convercent, Inc.",Warrant,No Value,No Value,No Value,325,63,0,140
1034,Software,"Digital Guardian, Inc.",Preferred stock,No Value,No Value,No Value,356,434,0,309
1035,Software,"Digital Guardian, Inc.",Warrant,No Value,No Value,No Value,122,225,0,211
1036,Software,"Digital Guardian, Inc.",Preferred stock,No Value,No Value,No Value,74,142,0,128
1037,Software,"Digital Guardian, Inc.",Preferred stock,No Value,No Value,No Value,67,123,0,139
1038,Software,"Digital Guardian, Inc.",Warrant,No Value,No Value,No Value,12,33,0,50
1039,Software,Diligent Corporation(17),Preferred stock,No Value,No Value,No Value,414,912,0.1,1811
1040,Software,"GS Acquisitionco, Inc.",LP interest,No Value,No Value,No Value,2,291,0,604
1041,Software,"MetricStream, Inc.",Warrant,No Value,No Value,No Value,168,263,0,179
1042,Software,"mParticle, Inc.",Warrant,No Value,No Value,No Value,26,10,92,
1043,Software,"Namely, Inc.",Warrant,No Value,No Value,No Value,17,28,0,27
1044,Software,"Onapsis, Inc., Virtual Forge GMBH and Onapsis GMBH",Warrant,No Value,No Value,No Value,4,9,0,24
1045,Software,"Personify, Inc.",LLC units,No Value,No Value,No Value,639,828,0.1,960
1046,Software,"Pride Midco, Inc.",Preferred stock,No Value,No Value,No Value,2,2594,0.1,2907
1047,Software,"Project Alpha Intermediate Holding, Inc.",Common Stock,No Value,No Value,No Value,1,964,0.1,1165
1048,Software,"Project Alpha Intermediate Holding, Inc.",Common Stock,No Value,No Value,No Value,202,329,0,1009
1049,Software,Project Silverback Holdings Corp.,Preferred stock,No Value,No Value,No Value,3,6,0,0
1050,Software,"RegEd Aquireco, LLC",LP interest,No Value,No Value,No Value,0,316,0,154.0
1051,Software,"RegEd Aquireco, LLC",LP interest,No Value,No Value,No Value,3,21,0,0
1052,Software,Saturn Borrower Inc.,LP units,No Value,No Value,No Value,328,328,0,328
1053,Software,"SnapLogic, Inc.",Preferred stock,No Value,No Value,No Value,278,695,0.1,1030
1054,Software,"SnapLogic, Inc.",Warrant,No Value,No Value,No Value,69,27,0,180
1055,Software,Telesoft Holdings LLC,LP interest,No Value,No Value,No Value,6,6,0,6
1056,Software - (continued),Software - (continued),LP interest,,,,,,,
1057,Software - (continued),"Vendavo, Inc.",Preferred stock,No Value,No Value,No Value,1017,1017,0.1,1528
1058,Software - (continued),"Workforce Software, LLC",Common Stock,No Value,No Value,No Value,0,973,0,306.0
1059,Software - (continued),"Xmatters, Inc. and Alarmpoint, Inc.",Preferred stock,No Value,No Value,No Value,474,494,0.1,643
1060,Software - (continued),"Xmatters, Inc. and Alarmpoint, Inc.",Warrant,No Value,No Value,No Value,84,64,0,29
1061,Software - (continued),"Xmatters, Inc. and Alarmpoint, Inc.",Preferred stock,No Value,No Value,No Value,20,26,0,26
1062,Specialty Retail,Specialty Retail,Preferred stock,,,,,,,
1063,Specialty Retail,2nd Ave. LLC,LP interest,No Value,No Value,No Value,653,653,0.0,561
1064,Specialty Retail,Batteries Plus Holding Corporation,LP interest,No Value,No Value,No Value,10,1287,0.1,1245
1065,Specialty Retail,"Cycle Gear, Inc.",LLC units,No Value,No Value,No Value,27,462,0,775.0
1066,Specialty Retail,"DTLR, Inc.",LLC interest,No Value,No Value,No Value,4,411,0.1,1233
1067,Specialty Retail,Imperial Optical Midco Inc.,Preferred stock,No Value,No Value,No Value,0,122,0,123
1068,Specialty Retail,Jet Equipment & Tools Ltd.(8)(9)(12),LLC units,No Value,No Value,No Value,1,947,0.1,1919
1069,Specialty Retail,"Paper Source, Inc.",Common Stock,No Value,No Value,No Value,8,1387,0,0
1070,Specialty Retail,Pet Holdings ULC(8)(12),LP interest,No Value,No Value,No Value,677,483,0,221
1071,Specialty Retail,"Pet Supplies Plus, LLC(17)",LLC units,No Value,No Value,No Value,144,181,0,424
1072,Specialty Retail,"PPV Intermediate Holdings II, LLC",LLC interest,No Value,No Value,No Value,241,231,0,332
1073,Specialty Retail,"Sola Franchise, LLC and Sola Salon Studios, LLC",LLC units,No Value,No Value,No Value,4,496,0,465
1074,Specialty Retail,"Sola Franchise, LLC and Sola Salon Studios, LLC",LLC units,No Value,No Value,No Value,1,101,0,88
1075,Specialty Retail,"Southern Veterinary Partners, LLC",LLC units,No Value,No Value,No Value,1,717,0,930
1076,Specialty Retail,"Southern Veterinary Partners, LLC",LLC units,No Value,No Value,No Value,148,188,0.1,1097
1077,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",LLC units,,,,,,,
1078,"Technology Hardware, Storage & Peripherals",Agility Recovery Solutions Inc.,LLC units,No Value,No Value,No Value,97,604,0,721
1079,"Textiles, Apparel & Luxury Goods","Textiles, Apparel & Luxury Goods",LLC units,,,,,,,
1080,"Textiles, Apparel & Luxury Goods","Elite Sportswear, L.P.",LLC interest,No Value,No Value,No Value,0,165,0,0
1081,"Textiles, Apparel & Luxury Goods","Georgica Pine Clothiers, LLC(17)",LLC interest,No Value,No Value,No Value,20,239,0,118
1082,"Textiles, Apparel & Luxury Goods","Georgica Pine Clothiers, LLC(17)",LLC units,No Value,No Value,No Value,0,0,0,0
1083,"Textiles, Apparel & Luxury Goods",R.G. Barry Corporation,Preferred stock,No Value,No Value,No Value,0,161,0,109.0
1084,Non-controlled/affiliate company investments  (18),Non-controlled/affiliate company investments  (18),Preferred stock,,,,,,,
1085,Debt investments,Debt investments,Preferred stock,,,,,,,
1086,Beverages,Beverages,Preferred stock,,,,,,,
1087,Beverages,Uinta Brewing Company(7),One stop,L + 4.00(a),5.00,08/2021,962,925,0,210.0
1088,Beverages,Uinta Brewing Company(7),One stop,L + 4.00(a),5.00,08/2021,508,503,0,376
1089,Consumer Finance,Consumer Finance,One stop,,,,,,,
1090,Consumer Finance,"Paradigm DKD Group, LLC(7)",Senior loan,L + 6.25(c),7.50,05/2022,3228,2103,0.1,2449
1091,Consumer Finance,"Paradigm DKD Group, LLC(5)(7)",Senior loan,L + 6.25(c),N/A(6),05/2022,0,(142),0,3
1092,"Electronic Equipment, Instruments and Components","Electronic Equipment, Instruments and Components",Senior loan,,,,,,,
1093,"Electronic Equipment, Instruments and Components","Sloan Company, Inc., The(7)",One stop,L + 8.50(c),9.50,04/2023,4708,4074,0.2,3483
1094,"Electronic Equipment, Instruments and Components","Sloan Company, Inc., The",One stop,L + 8.50(c),9.50,04/2023,651,651,0,651
1095,"Electronic Equipment, Instruments and Components","Sloan Company, Inc., The(7)",One stop,L + 8.50(c),9.50,04/2023,312,272,0,231
1096,"Energy, Equipment & Services","Energy, Equipment & Services",One stop,,,,,,,
1097,"Energy, Equipment & Services","Benetech, Inc.+One stop",One stop,L + 6.00(a),7.25,08/2023,4044,4044,0.1,2426
1098,"Energy, Equipment & Services","Benetech, Inc.",One stop,L + 6.00(a)(f),7.36,08/2023,730,730,0,246
1099,Healthcare Providers and Services,Healthcare Providers and Services,One stop,,,,,,,
1100,Healthcare Providers and Services,Dental Holdings Corporation*#(7),One stop,L + 6.00(c),7.00,03/2023,10661,10614,0.3,8847
1101,Healthcare Providers and Services,Dental Holdings Corporation,One stop,L + 6.00(a)(c),7.00,03/2023,112,112,0,112
1102,Healthcare Providers and Services,Elite Dental Partners LLC,One stop,L + 5.25(c),2.00 cash/4.25 PIK,06/2023,11338,11376,0.5,10997
1103,Healthcare Providers and Services,Elite Dental Partners LLC,One stop,L + 5.25,N/A(6),06/2023,0,0,0,0
1104,Software,Software,One stop,,,,,,,
1105,Software,Switchfly LLC,One stop,L + 5.00(c),6.00,10/1/2023,5807,5641,0.2,4762
1106,Software,Switchfly LLC,One stop,L + 5.00(c),6.00,10/1/2023,485,471,0,398
1107,Software,Switchfly LLC,One stop,L + 5.00(b)(c),6.00,10/1/2023,36,36,0,30
1108,Software,Switchfly LLC(5),One stop,L + 8.50(c),9.50,10/1/2023,2,2,0,(21)
1109,Equity Investments  (15)(16),Equity Investments  (15)(16),One stop,,,,,,,
1110,Beverages,Beverages,One stop,,,,,,,
1111,Beverages,Uinta Brewing Company,Common Stock,No Value,No Value,No Value,153,17,0,0.0
1112,Consumer Finance,Consumer Finance,Common Stock,,,,,,,
1113,Consumer Finance,"Paradigm DKD Group, LLC+LLC units",Common Stock,No Value,No Value,No Value,354,115,0,8
1114,Consumer Finance,"Paradigm DKD Group, LLC+LLC units",Common Stock,No Value,No Value,No Value,71,0,0,0
1115,Consumer Finance,"Paradigm DKD Group, LLC+LLC units",Common Stock,No Value,No Value,No Value,2004,0,0,0
1116,"Electronic Equipment, Instruments and Components","Electronic Equipment, Instruments and Components",Common Stock,,,,,,,
1117,"Electronic Equipment, Instruments and Components","Sloan Company, Inc., The",LLC units,No Value,No Value,No Value,0,152,0.0,0
1118,"Electronic Equipment, Instruments and Components","Sloan Company, Inc., The",LLC units,No Value,No Value,No Value,2,14,0,0
1119,"Electronic Equipment, Instruments and Components","Sloan Company, Inc., The",LLC units,No Value,No Value,No Value,0,40,0,0
1120,"Energy, Equipment & Services","Energy, Equipment & Services",LLC units,,,,,,,
1121,"Energy, Equipment & Services","Benetech, Inc.",LLC interest,No Value,No Value,No Value,59,0,0,0
1122,"Energy, Equipment & Services","Benetech, Inc.",LLC interest,No Value,No Value,No Value,59,0,0,0
1123,Healthcare Providers and Services,Healthcare Providers and Services,LLC interest,,,,,,,
1124,Healthcare Providers and Services,Dental Holdings Corporation*#,Common Stock,No Value,No Value,No Value,0,390,0,361
1125,Healthcare Providers and Services,Elite Dental Partners LLC,Preferred stock,No Value,No Value,No Value,0,2902,0.1,2902
1126,Healthcare Providers and Services,Elite Dental Partners LLC,LLC units,No Value,No Value,No Value,0,1250,0.1,1250
1127,Healthcare Providers and Services,Elite Dental Partners LLC,LLC units,No Value,No Value,No Value,0,0,0,219
1128,Software,Software,LLC units,,,,,,,
1129,Software,Switchfly LLC,LLC units,No Value,No Value,No Value,3418,2320,0.1,2060
1130,Controlled affiliate company investments  (19),Controlled affiliate company investments  (19),LLC units,,,,,,,
1131,Debt Investments,Debt Investments,LLC units,,,,,,,
1132,IT Services,IT Services,LLC units,,,,,,,
1133,IT Services,MMan Acquisition Co.*(7),One stop,No Value,10.00 PIK,08/2023,22527,19774,0.7,16853.0
1134,IT Services,MMan Acquisition Co.(7),One stop,L + 8.00,8.00 PIK,08/2023,1358,1358,0.1,1358
1135,Equity Investments  (15)(16),Equity Investments  (15)(16),One stop,,,,,,,
1136,IT Services,IT Services,One stop,,,,,,,
1137,IT Services,MMan Acquisition Co.*+Common stocks,One stop,No Value,No Value,No Value,0,929,0.0,525
