,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
694,"Personal, Food and Miscellaneous Services - (continued)","Wetzel's Pretzels, LLC",One stop,L + 6.75(a),8.79,09/2021,60.0,61,,,0.0,,,60,,,
695,Printing and Publishing,"Brandmuscle, Inc.  ^",Senior loan,L + 5.00(c),7.10,12/2021,1139.0,1163,,,0.1,,,1145,,,
696,Printing and Publishing,"Messenger, LLC  #+!~",One stop,L + 6.00(a)(f),8.05,08/2023,9145.0,9255,,,0.4,,,9053,,,
697,Printing and Publishing,"Messenger, LLC",One stop,P + 5.00(f),10.00,08/2023,36.0,37,,,0.0,,,36,,,
698,Printing and Publishing,"Messenger, LLC  (5)",One stop,L + 6.00,N/A  (6),08/2023,0.0,(3,,,0.0,,,(3,,,
699,Retail Stores,2nd Ave. LLC,One stop,L + 5.50(c),7.65,09/2025,5959.0,5856,,,0.3,,,5900,,,
700,Retail Stores,2nd Ave. LLC  (5),One stop,L + 5.50,N/A  (6),09/2025,0.0,0,,,0.0,,,(1,,,
701,Retail Stores,Batteries Plus Holding Corporation,One stop,L + 6.75(a),8.79,07/2022,22424.0,22782,,,1.0,,,22424,,,
702,Retail Stores,Batteries Plus Holding Corporation  (5),One stop,L + 6.75,N/A  (6),07/2022,0.0,(1,,,0.0,,,0,,,
703,Retail Stores,"Boot Barn, Inc.  #+!~",Senior loan,L + 4.50(c),6.60,06/2023,7596.0,7770,,,0.3,,,7596,,,
704,Retail Stores,"Cycle Gear, Inc.  ^+One stop",Senior loan,L + 5.00(c),7.32,01/2021,17784.0,18023,,,0.8,,,17784,,,
705,Retail Stores,"Cycle Gear, Inc.  ^",One stop,L + 5.00(c),7.32,01/2021,1295.0,1325,,,0.1,,,1295,,,
706,Retail Stores,"DTLR, Inc.  ^*+One stop",One stop,L + 6.50(c),8.77,08/2022,41813.0,42484,,,1.9,,,41813,,,
707,Retail Stores,"Elite Sportswear, L.P.",Senior loan,L + 6.25(c),8.35,12/2021,6297.0,6179,,,0.3,,,5919,,,
708,Retail Stores,"Elite Sportswear, L.P.",Senior loan,L + 6.25(c),8.35,12/2021,2532.0,2485,,,0.1,,,2380,,,
709,Retail Stores,"Elite Sportswear, L.P.",Senior loan,L + 6.25(c),8.35,12/2021,1303.0,1280,,,0.1,,,1225,,,
710,Retail Stores,"Elite Sportswear, L.P.  *",Senior loan,L + 6.25(c),8.35,12/2021,427.0,421,,,0.0,,,402,,,
711,Retail Stores,"Elite Sportswear, L.P.",Senior loan,L + 6.25(c),8.49,12/2021,252.0,241,,,0.0,,,205,,,
712,Retail Stores,"Elite Sportswear, L.P.",Senior loan,L + 6.25(c),8.35,12/2021,198.0,194,,,0.0,,,186,,,
713,Retail stores - (continued),"Elite Sportswear, L.P.  *",Senior loan,L + 6.25(c),8.35,12/2021,189,,,186,,,0.0,,,177,
714,Retail stores - (continued),"Elite Sportswear, L.P.",Senior loan,L + 6.25(c),8.49,12/2021,7.0,7,,,0.0,,,6,,,
715,Retail stores - (continued),"Feeders Supply Company, LLC",One stop,L + 5.75(a),7.79,04/2021,8723.0,8880,,,0.4,,,8723,,,
716,Retail stores - (continued),"Feeders Supply Company, LLC",Subordinated debt,No Value,12.50 cash/7.00 PIK,04/2021,138.0,140,,,0.0,,,138,,,
717,Retail stores - (continued),"Feeders Supply Company, LLC",One stop,L + 5.75,N/A  (6),04/2021,0.0,0,,,0.0,,,0,,,
718,Retail stores - (continued),Jet Equipment & Tools Ltd.  #+!~(8)(9)(12),One stop,L + 5.75(a),7.70,11/2024,18139.0,18485,,,0.8,,,18072,,,
719,Retail stores - (continued),Jet Equipment & Tools Ltd.  *(8)(12),One stop,L + 5.75(a),7.79,11/2024,12490.0,12787,,,0.6,,,12490,,,
720,Retail stores - (continued),Jet Equipment & Tools Ltd.  #+!~(8)(12),One stop,L + 5.75(a),7.79,11/2024,4349.0,4437,,,0.2,,,4349,,,
721,Retail stores - (continued),Jet Equipment & Tools Ltd.  (5)(8)(9)(12),One stop,L + 5.75,N/A  (6),11/2024,0.0,(1,,,0.0,,,0,,,
722,Retail stores - (continued),"Marshall Retail Group LLC, The  ^*",One stop,L + 6.00(c),8.32,08/2020,14935.0,15047,,,0.7,,,14935,,,
723,Retail stores - (continued),"Marshall Retail Group LLC, The",One stop,L + 6.00(c)(f),8.15,08/2020,830.0,834,,,0.0,,,830,,,
724,Retail stores - (continued),Mills Fleet Farm Group LLC  ^*#+!~,One stop,L + 6.25(c),8.29,10/2024,43924.0,44154,,,1.9,,,41729,,,
725,Retail stores - (continued),Pet Holdings ULC  ^*+(8)(12),One stop,L + 5.50(c),7.82,07/2022,46974.0,48263,,,2.1,,,46974,,,
726,Retail stores - (continued),Pet Holdings ULC  ^*(8)(12),One stop,L + 5.50(c),7.82,07/2022,228.0,231,,,0.0,,,228,,,
727,Retail stores - (continued),Pet Holdings ULC  (5)(8)(12),One stop,L + 5.50,N/A  (6),07/2022,0.0,(2,,,0.0,,,0,,,
728,Retail stores - (continued),"Pet Supplies Plus, LLC  *+Senior loan",One stop,L + 4.50(a),6.54,12/2024,14326.0,14615,,,0.6,,,14326,,,
729,Retail stores - (continued),"Pet Supplies Plus, LLC  (5)",Senior loan,L + 4.50,N/A  (6),12/2023,0.0,(1,,,0.0,,,0,,,
730,Retail stores - (continued),"PetPeople Enterprises, LLC  ^",One stop,L + 5.00(a),7.33,09/2023,5407.0,5488,,,0.2,,,5407,,,
731,Retail stores - (continued),"PetPeople Enterprises, LLC",One stop,L + 5.00(a),7.33,09/2023,1098.0,1145,,,0.1,,,1098,,,
732,Retail stores - (continued),"PetPeople Enterprises, LLC",One stop,L + 5.00(a),7.33,09/2023,90.0,91,,,0.0,,,90,,,
733,Retail stores - (continued),"Sola Franchise, LLC and Sola Salon Studios, LLC",One stop,L + 5.25(c),7.35,10/2024,7034.0,7054,,,0.3,,,7034,,,
734,Retail stores - (continued),"Sola Franchise, LLC and Sola Salon Studios, LLC",One stop,L + 5.25(c),7.35,10/2024,1725.0,1797,,,0.1,,,1725,,,
735,Retail stores - (continued),"Sola Franchise, LLC and Sola Salon Studios, LLC",One stop,L + 5.25,N/A  (6),10/2024,0.0,0,,,0.0,,,0,,,
736,Retail stores - (continued),"Sola Franchise, LLC and Sola Salon Studios, LLC  (5)",One stop,L + 5.25,N/A  (6),10/2024,0.0,(1,,,0.0,,,0,,,
737,Retail stores - (continued),Vermont Aus Pty Ltd  #!~(8)(9)(11),One stop,L + 5.75(c),6.75,12/2024,2201.0,2226,,,0.1,,,2151,,,
738,Retail stores - (continued),Vermont Aus Pty Ltd  (8)(9)(11),One stop,L + 5.75(c),6.75,12/2024,26.0,27,,,0.0,,,26,,,
739,Telecommunications,"NetMotion Wireless Holdings, Inc.  ^*",One stop,L + 6.25(c),8.35,10/2021,11627.0,11832,,,0.5,,,11627,,,
740,Telecommunications,"NetMotion Wireless Holdings, Inc.",One stop,L + 6.25,N/A  (6),10/2021,0.0,0,,,0.0,,,0,,,
741,Textiles and Leather,SHO Holding I Corporation  #!~,Senior loan,L + 5.00(c),7.26,10/2022,4066.0,4052,,,0.2,,,3903,,,
742,Textiles and Leather,SHO Holding I Corporation,Senior loan,L + 4.00(c),6.31,10/2021,30.0,28,,,0.0,,,24,,,
743,Utilities,"Arcos, LLC  #!~",One stop,L + 5.75(c),7.85,02/2021,15833.0,16126,,,0.7,,,15833,,,
744,Utilities,"Arcos, LLC",One stop,L + 5.75,N/A  (6),02/2021,0.0,0,,,0.0,,,0,,,
745,Aerospace and Defense,NTS Technical Systems,Common Stock,No Value,No Value,No Value,2.0,,1506.0,,,0.0,,,509.0,,
746,Aerospace and Defense,NTS Technical Systems,Preferred stock,No Value,No Value,No Value,0.0,256,,,0.0,,,378,,,
747,Aerospace and Defense,NTS Technical Systems,Preferred stock,No Value,No Value,No Value,0.0,128,,,0.0,,,213,,,
748,Aerospace and Defense,Whitcraft LLC,Common Stock,No Value,No Value,No Value,11.0,2285,,,0.1,,,2845,,,
749,Automobile,"Grease Monkey International, LLC",LLC units,No Value,No Value,No Value,803.0,1304,,,0.1,,,1741,,,
750,Automobile,Polk Acquisition Corp.,LP interest,No Value,No Value,No Value,5.0,314,,,0.0,,,220,,,
751,Automobile,"Quick Quack Car Wash Holdings, LLC",LLC units,No Value,No Value,No Value,0.0,508,,,0.0,,,528,,,
752,"Beverage, Food and Tobacco","Benihana, Inc.",LLC units,No Value,No Value,No Value,43.0,699,,,0.1,,,960,,,
753,"Beverage, Food and Tobacco","C. J. Foods, Inc.",Preferred stock,No Value,No Value,No Value,0.0,75,,,0.0,,,577,,,
754,"Beverage, Food and Tobacco","Cafe Rio Holding, Inc.",Common Stock,No Value,No Value,No Value,5.0,603,,,0.0,,,650,,,
755,"Beverage, Food and Tobacco",Global ID Corporation,LLC interest,No Value,No Value,No Value,5.0,603,,,0.0,,,694,,,
756,"Beverage, Food and Tobacco","Hopdoddy Holdings, LLC",LLC units,No Value,No Value,No Value,44.0,217,,,0.0,,,211,,,
757,"Beverage, Food and Tobacco","Hopdoddy Holdings, LLC",LLC units,No Value,No Value,No Value,20.0,61,,,0.0,,,60,,,
758,"Beverage, Food and Tobacco","Mendocino Farms, LLC",Common Stock,No Value,No Value,No Value,169.0,770,,,0.1,,,739,,,
759,"Beverage, Food and Tobacco","Purfoods, LLC",LLC units,No Value,No Value,No Value,736.0,1222,,,0.1,,,1667,,,
760,"Beverage, Food and Tobacco","Rubio's Restaurants, Inc.",Preferred stock,No Value,No Value,No Value,2.0,945,,,0.1,,,985,,,
761,"Beverage, Food and Tobacco",Wood Fired Holding Corp.,LLC units,No Value,No Value,No Value,437.0,444,,,0.0,,,431,,,
762,"Beverage, Food and Tobacco",Wood Fired Holding Corp.,LLC units,No Value,No Value,No Value,437.0,0,,,0.0,,,0,,,
763,Buildings and Real Estate,"Brooks Equipment Company, LLC",Common Stock,No Value,No Value,No Value,10.0,1021,,,0.1,,,2376,,,
764,Buildings and Real Estate,"Paradigm DKD Group, LLC  +LLC units",Common Stock,No Value,No Value,No Value,1041.0,0,,,0.0,,,0,,,
765,Buildings and Real Estate,"Paradigm DKD Group, LLC  +LLC units",Common Stock,No Value,No Value,No Value,184.0,70,,,0.0,,,67,,,
766,Buildings and Real Estate,"Paradigm DKD Group, LLC  +LLC units",Common Stock,No Value,No Value,No Value,37.0,0,,,0.0,,,0,,,
767,"Chemicals, Plastics and Rubber","Flexan, LLC",Common Stock,No Value,No Value,No Value,1.0,0,,,0.0,,,0,,,
768,"Chemicals, Plastics and Rubber","Flexan, LLC",Preferred stock,No Value,No Value,No Value,0.0,137,,,0.0,,,146,,,
769,"Chemicals, Plastics and Rubber",Inhance Technologies Holdings LLC,LLC units,No Value,No Value,No Value,0.0,124,,,0.0,,,97,,,
770,Diversified/Conglomerate Manufacturing,"Inventus Power, Inc.",Preferred stock,No Value,No Value,No Value,1.0,372,,,0.0,,,5,,,
771,Diversified/Conglomerate Manufacturing,"Inventus Power, Inc.",Common Stock,No Value,No Value,No Value,1.0,0,,,0.0,,,0,,,
772,Diversified/Conglomerate Manufacturing,"Inventus Power, Inc.",LLC units,No Value,No Value,No Value,0.0,88,,,0.0,,,80,,,
773,Diversified/Conglomerate Manufacturing,"Inventus Power, Inc.",Preferred stock,No Value,No Value,No Value,0.0,20,,,0.0,,,23,,,
774,Diversified/Conglomerate Manufacturing,"Reladyne, Inc.",LP interest,No Value,No Value,No Value,1.0,931,,,0.1,,,1279,,,
775,Diversified/Conglomerate Service,"Accela, Inc.",LLC units,No Value,No Value,No Value,670.0,418,,,0.0,,,208,,,
776,Diversified/Conglomerate Service - (continued),Agility Recovery Solutions Inc.,Preferred stock,No Value,No Value,No Value,97.0,,604.0,,,0.1,,,815.0,,
777,Diversified/Conglomerate Service - (continued),"Astute Holdings, Inc.",LP interest,No Value,No Value,No Value,0.0,294,,,0.0,,,348,,,
778,Diversified/Conglomerate Service - (continued),"Calabrio, Inc.",Common Stock,No Value,No Value,No Value,26.0,205,,,0.0,,,200,,,
779,Diversified/Conglomerate Service - (continued),"Caliper Software, Inc.",Common Stock,No Value,No Value,No Value,221.0,283,,,0.0,,,322,,,
780,Diversified/Conglomerate Service - (continued),"Caliper Software, Inc.",Preferred stock,No Value,No Value,No Value,3.0,2734,,,0.1,,,2862,,,
781,Diversified/Conglomerate Service - (continued),"Caliper Software, Inc.",Preferred stock,No Value,No Value,No Value,0.0,36,,,0.0,,,38,,,
782,Diversified/Conglomerate Service - (continued),Centrify Corporation,LP interest,No Value,No Value,No Value,263.0,0,,,0.0,,,0,,,
783,Diversified/Conglomerate Service - (continued),Centrify Corporation,LP interest,No Value,No Value,No Value,1.0,691,,,0.0,,,613,,,
784,Diversified/Conglomerate Service - (continued),"Cloudbees, Inc.",Warrant,No Value,No Value,No Value,93.0,181,,,0.0,,,239,,,
785,Diversified/Conglomerate Service - (continued),"Cloudbees, Inc.",Preferred stock,No Value,No Value,No Value,71.0,466,,,0.0,,,455,,,
786,Diversified/Conglomerate Service - (continued),"Confluence Technologies, Inc.",LLC interest,No Value,No Value,No Value,2.0,286,,,0.0,,,347,,,
787,Diversified/Conglomerate Service - (continued),"Connexin Software, Inc.",LLC interest,No Value,No Value,No Value,154.0,192,,,0.0,,,217,,,
788,Diversified/Conglomerate Service - (continued),"Digital Guardian, Inc.",Preferred stock,No Value,No Value,No Value,3562.0,434,,,0.0,,,419,,,
789,Diversified/Conglomerate Service - (continued),"Digital Guardian, Inc.",Warrant,No Value,No Value,No Value,1218.0,225,,,0.0,,,227,,,
790,Diversified/Conglomerate Service - (continued),"Digital Guardian, Inc.",Preferred stock,No Value,No Value,No Value,738.0,142,,,0.0,,,142,,,
791,Diversified/Conglomerate Service - (continued),"Digital Guardian, Inc.",Warrant,No Value,No Value,No Value,124.0,33,,,0.0,,,40,,,
792,Diversified/Conglomerate Service - (continued),DISA Holdings Acquisition Subsidiary Corp.,Common Stock,No Value,No Value,No Value,0.0,154,,,0.0,,,426,,,
793,Diversified/Conglomerate Service - (continued),"GS Acquisitionco, Inc.  (15)",LP interest,No Value,No Value,No Value,2.0,291,,,0.0,,,371,,,
794,Diversified/Conglomerate Service - (continued),"HealthcareSource HR, Inc.",LLC interest,No Value,No Value,No Value,0.0,621,,,0.0,,,810,,,
795,Diversified/Conglomerate Service - (continued),Hydraulic Authority III Limited  (8)(9)(10),Preferred stock,No Value,No Value,No Value,284.0,386,,,0.0,,,382,,,
796,Diversified/Conglomerate Service - (continued),Hydraulic Authority III Limited  (8)(9)(10),Common Stock,No Value,No Value,No Value,6.0,43,,,0.0,,,77,,,
797,Diversified/Conglomerate Service - (continued),Internet Truckstop Group LLC,LP interest,No Value,No Value,No Value,408.0,447,,,0.0,,,438,,,
798,Diversified/Conglomerate Service - (continued),"Kareo, Inc.",Warrant,No Value,No Value,No Value,53.0,162,,,0.0,,,4,,,
799,Diversified/Conglomerate Service - (continued),"Kareo, Inc.",Warrant,No Value,No Value,No Value,5.0,6,,,0.0,,,11,,,
800,Diversified/Conglomerate Service - (continued),"Kareo, Inc.",Preferred stock,No Value,No Value,No Value,1.0,8,,,0.0,,,7,,,
801,Diversified/Conglomerate Service - (continued),Maverick Bidco Inc.,LLC units,No Value,No Value,No Value,2.0,723,,,0.0,,,464,,,
802,Diversified/Conglomerate Service - (continued),"MetricStream, Inc.",Warrant,No Value,No Value,No Value,168.0,263,,,0.0,,,256,,,
803,Diversified/Conglomerate Service - (continued),MMan Acquisition Co.,Common Stock,No Value,No Value,No Value,0.0,927,,,0.1,,,1306,,,
804,Diversified/Conglomerate Service - (continued),"Namely, Inc.",Warrant,No Value,No Value,No Value,17.0,28,,,0.0,,,28,,,
805,Diversified/Conglomerate Service - (continued),Net Health Acquisition Corp.,LP interest,No Value,No Value,No Value,1.0,1440,,,0.1,,,1437,,,
806,Diversified/Conglomerate Service - (continued),"Nexus Brands Group, Inc.",LP interest,No Value,No Value,No Value,0.0,444,,,0.0,,,439,,,
807,Diversified/Conglomerate Service - (continued),"Personify, Inc.",LLC units,No Value,No Value,No Value,639.0,828,,,0.1,,,950,,,
808,Diversified/Conglomerate Service - (continued),"Pride Midco, Inc.",Preferred stock,No Value,No Value,No Value,2.0,2594,,,0.1,,,2676,,,
809,Diversified/Conglomerate Service - (continued),"Project Alpha Intermediate Holding, Inc.",Common Stock,No Value,No Value,No Value,202.0,329,,,0.0,,,636,,,
810,Diversified/Conglomerate Service - (continued),"Project Alpha Intermediate Holding, Inc.",Common Stock,No Value,No Value,No Value,1.0,964,,,0.1,,,1069,,,
811,Diversified/Conglomerate Service - (continued),"Property Brands, Inc.",LLC units,No Value,No Value,No Value,63.0,766,,,0.1,,,839,,,
812,Diversified/Conglomerate Service - (continued),"RegEd Aquireco, LLC",LP interest,No Value,No Value,No Value,3.0,21,,,0.0,,,24,,,
813,Diversified/Conglomerate Service - (continued),"RegEd Aquireco, LLC",LP interest,No Value,No Value,No Value,0.0,316,,,0.0,,,320,,,
814,Diversified/Conglomerate Service - (continued),"SnapLogic, Inc.",Preferred stock,No Value,No Value,No Value,184.0,458,,,0.0,,,458,,,
815,Diversified/Conglomerate Service - (continued),"SnapLogic, Inc.",Warrant,No Value,No Value,No Value,69.0,27,,,0.0,,,27,,,
816,Diversified/Conglomerate Service - (continued),"Vendavo, Inc.",Preferred stock,No Value,No Value,No Value,1017.0,1017,,,0.1,,,1646,,,
817,Diversified/Conglomerate Service - (continued),Verisys Corporation,Common Stock,No Value,No Value,No Value,579.0,712,,,0.0,,,786,,,
818,Diversified/Conglomerate Service - (continued),"Vitalyst, LLC",Equity,No Value,No Value,No Value,1.0,,7.0,,,0.0,,,0.0,,
819,Diversified/Conglomerate Service - (continued),"Vitalyst, LLC",Preferred stock,No Value,No Value,No Value,0.0,61,,,0.0,,,65,,,
820,Diversified/Conglomerate Service - (continued),"Workforce Software, LLC",Common Stock,No Value,No Value,No Value,0.0,973,,,0.1,,,939,,,
821,Diversified/Conglomerate Service - (continued),"Xmatters, Inc. and Alarmpoint, Inc.",Preferred stock,No Value,No Value,No Value,474.0,494,,,0.0,,,534,,,
822,Diversified/Conglomerate Service - (continued),"Xmatters, Inc. and Alarmpoint, Inc.",Warrant,No Value,No Value,No Value,84.0,64,,,0.0,,,59,,,
823,Diversified/Conglomerate Service - (continued),"Xmatters, Inc. and Alarmpoint, Inc.",Preferred stock,No Value,No Value,No Value,20.0,26,,,0.0,,,31,,,
824,Ecological,"Pace Analytical Services, LLC",Common Stock,No Value,No Value,No Value,6.0,700,,,0.1,,,781,,,
825,Electronics,"Appriss Holdings, Inc.",Preferred stock,No Value,No Value,No Value,0.0,173,,,0.0,,,172,,,
826,Electronics,Diligent Corporation,Preferred stock,No Value,No Value,No Value,414.0,1609,,,0.1,,,1777,,,
827,Electronics,"Episerver, Inc.",Common Stock,No Value,No Value,No Value,76.0,807,,,0.1,,,813,,,
828,Electronics,Project Silverback Holdings Corp.,Preferred stock,No Value,No Value,No Value,3.0,6,,,0.0,,,0,,,
829,Electronics,"SEI, Inc.",LLC units,No Value,No Value,No Value,547.0,819,,,0.1,,,1402,,,
830,Electronics,"Silver Peak Systems, Inc.",Warrant,No Value,No Value,No Value,67.0,27,,,0.0,,,26,,,
831,Electronics,"Sloan Company, Inc., The",LLC units,No Value,No Value,No Value,2.0,13,,,0.0,,,0,,,
832,Electronics,"Sloan Company, Inc., The",LLC units,No Value,No Value,No Value,0.0,152,,,0.0,,,0,,,
833,"Healthcare, Education and Childcare","Active Day, Inc.",LLC interest,No Value,No Value,No Value,1.0,1021,,,0.1,,,774,,,
834,"Healthcare, Education and Childcare","Acuity Eyecare Holdings, LLC",LLC units,No Value,No Value,No Value,1158.0,1334,,,0.1,,,1212,,,
835,"Healthcare, Education and Childcare","ADCS Clinics Intermediate Holdings, LLC",Preferred stock,No Value,No Value,No Value,1.0,1119,,,0.1,,,1018,,,
836,"Healthcare, Education and Childcare","ADCS Clinics Intermediate Holdings, LLC",Common Stock,No Value,No Value,No Value,0.0,6,,,0.0,,,0,,,
837,"Healthcare, Education and Childcare","Aris Teleradiology Company, LLC",Preferred stock,No Value,No Value,No Value,5.0,0,,,0.0,,,0,,,
838,"Healthcare, Education and Childcare","Aris Teleradiology Company, LLC",Common Stock,No Value,No Value,No Value,2.0,0,,,0.0,,,0,,,
839,"Healthcare, Education and Childcare","Aris Teleradiology Company, LLC",Preferred stock,No Value,No Value,No Value,0.0,0,,,0.0,,,0,,,
840,"Healthcare, Education and Childcare","Aspen Medical Products, LLC",Common Stock,No Value,No Value,No Value,0.0,77,,,0.0,,,75,,,
841,"Healthcare, Education and Childcare","BIO18 Borrower, LLC",LLC interest,No Value,No Value,No Value,591.0,1190,,,0.1,,,1272,,,
842,"Healthcare, Education and Childcare","BIOVT, LLC",LLC units,No Value,No Value,No Value,0.0,1223,,,0.1,,,1663,,,
843,"Healthcare, Education and Childcare",CMI Parent Inc.,LLC units,No Value,No Value,No Value,2.0,3,,,0.0,,,3,,,
844,"Healthcare, Education and Childcare",CMI Parent Inc.,LLC units,No Value,No Value,No Value,0.0,240,,,0.0,,,232,,,
845,"Healthcare, Education and Childcare","CRH Healthcare Purchaser, Inc.",LP interest,No Value,No Value,No Value,429.0,469,,,0.0,,,482,,,
846,"Healthcare, Education and Childcare","DCA Investment Holding, LLC",LLC units,No Value,No Value,No Value,13890.0,1619,,,0.1,,,1908,,,
847,"Healthcare, Education and Childcare","DCA Investment Holding, LLC",LLC units,No Value,No Value,No Value,140.0,218,,,0.0,,,528,,,
848,"Healthcare, Education and Childcare",Deca Dental Management LLC,LLC units,No Value,No Value,No Value,1008.0,1278,,,0.1,,,1358,,,
849,"Healthcare, Education and Childcare",Dental Holdings Corporation,LLC units,No Value,No Value,No Value,1277.0,891,,,0.0,,,185,,,
850,"Healthcare, Education and Childcare",Elite Dental Partners LLC,Common Stock,No Value,No Value,No Value,0.0,737,,,0.0,,,666,,,
851,"Healthcare, Education and Childcare","Encore GC Acquisition, LLC  (15)",LLC units,No Value,No Value,No Value,26.0,272,,,0.0,,,278,,,
852,"Healthcare, Education and Childcare","Encore GC Acquisition, LLC",LLC units,No Value,No Value,No Value,26.0,52,,,0.0,,,160,,,
853,"Healthcare, Education and Childcare","ERG Buyer, LLC",LLC units,No Value,No Value,No Value,8.0,4,,,0.0,,,0,,,
854,"Healthcare, Education and Childcare","ERG Buyer, LLC",LLC units,No Value,No Value,No Value,1.0,661,,,0.0,,,510,,,
855,"Healthcare, Education, and Childcare - (continued)",Eyecare Services Partners Holdings LLC,LLC units,No Value,No Value,No Value,0.0,,262.0,,,,0.0,,,171,
856,"Healthcare, Education, and Childcare - (continued)",Eyecare Services Partners Holdings LLC,LLC units,No Value,No Value,No Value,0.0,1,,,0.0,,,0,,,
857,"Healthcare, Education, and Childcare - (continued)","G & H Wire Company, Inc.",LLC interest,No Value,No Value,No Value,336.0,269,,,0.0,,,207,,,
858,"Healthcare, Education, and Childcare - (continued)","IntegraMed America, Inc.",LLC interest,No Value,No Value,No Value,0.0,417,,,0.0,,,64,,,
859,"Healthcare, Education, and Childcare - (continued)","Joerns Healthcare, LLC  ^*",Common Stock,No Value,No Value,No Value,123.0,2852,,,0.1,,,1207,,,
860,"Healthcare, Education, and Childcare - (continued)","Katena Holdings, Inc.",LLC units,No Value,No Value,No Value,1.0,573,,,0.0,,,514,,,
861,"Healthcare, Education, and Childcare - (continued)","Krueger-Gilbert Health Physics, LLC",LLC interest,No Value,No Value,No Value,136.0,152,,,0.0,,,156,,,
862,"Healthcare, Education, and Childcare - (continued)","Lombart Brothers, Inc.",Common Stock,No Value,No Value,No Value,1.0,440,,,0.0,,,559,,,
863,"Healthcare, Education, and Childcare - (continued)","MD Now Holdings, Inc.",LLC units,No Value,No Value,No Value,15.0,153,,,0.0,,,152,,,
864,"Healthcare, Education, and Childcare - (continued)","MWD Management, LLC & MWD Services, Inc.",LLC interest,No Value,No Value,No Value,412.0,335,,,0.0,,,282,,,
865,"Healthcare, Education, and Childcare - (continued)","Oliver Street Dermatology Holdings, LLC",LLC units,No Value,No Value,No Value,452.0,234,,,0.0,,,0,,,
866,"Healthcare, Education, and Childcare - (continued)","Pentec Acquisition Sub, Inc.",Preferred stock,No Value,No Value,No Value,1.0,116,,,0.0,,,106,,,
867,"Healthcare, Education, and Childcare - (continued)","Pinnacle Treatment Centers, Inc.",Common Stock,No Value,No Value,No Value,5.0,74,,,0.0,,,140,,,
868,"Healthcare, Education, and Childcare - (continued)","Pinnacle Treatment Centers, Inc.",Preferred stock,No Value,No Value,No Value,0.0,528,,,0.0,,,574,,,
869,"Healthcare, Education, and Childcare - (continued)","Radiology Partners, Inc.",LLC units,No Value,No Value,No Value,43.0,55,,,0.0,,,327,,,
870,"Healthcare, Education, and Childcare - (continued)","Radiology Partners, Inc.",LLC units,No Value,No Value,No Value,11.0,68,,,0.0,,,83,,,
871,"Healthcare, Education, and Childcare - (continued)",RXH Buyer Corporation,LP interest,No Value,No Value,No Value,11.0,973,,,0.0,,,705,,,
872,"Healthcare, Education, and Childcare - (continued)","Sage Dental Management, LLC",LLC units,No Value,No Value,No Value,3.0,3,,,0.0,,,0,,,
873,"Healthcare, Education, and Childcare - (continued)","Sage Dental Management, LLC",LLC units,No Value,No Value,No Value,0.0,249,,,0.0,,,5,,,
874,"Healthcare, Education, and Childcare - (continued)","SLMP, LLC",LLC units,No Value,No Value,No Value,668.0,789,,,0.1,,,843,,,
875,"Healthcare, Education, and Childcare - (continued)","Spear Education, LLC",LLC units,No Value,No Value,No Value,1.0,1,,,0.0,,,38,,,
876,"Healthcare, Education, and Childcare - (continued)","Spear Education, LLC",LLC units,No Value,No Value,No Value,0.0,62,,,0.0,,,82,,,
877,"Healthcare, Education, and Childcare - (continued)",SSH Corpration,Common Stock,No Value,No Value,No Value,0.0,40,,,0.0,,,143,,,
878,"Healthcare, Education, and Childcare - (continued)","Summit Behavioral Healthcare, LLC  (15)",LLC interest,No Value,No Value,No Value,2.0,98,,,0.0,,,50,,,
879,"Healthcare, Education, and Childcare - (continued)","Summit Behavioral Healthcare, LLC",LLC interest,No Value,No Value,No Value,2.0,0,,,0.0,,,0,,,
880,"Healthcare, Education, and Childcare - (continued)","Surgical Information Systems, LLC  (15)",Common Stock,No Value,No Value,No Value,4.0,414,,,0.0,,,505,,,
881,"Healthcare, Education, and Childcare - (continued)","WHCG Management, LLC",LLC units,No Value,No Value,No Value,1.0,414,,,0.0,,,287,,,
882,Insurance,"Captive Resources Midco, LLC  (15)",LLC units,No Value,No Value,No Value,388.0,0,,,0.0,,,436,,,
883,Insurance,"Orchid Underwriters Agency, LLC",LP interest,No Value,No Value,No Value,78.0,90,,,0.0,,,96,,,
884,"Leisure, Amusement, Motion Pictures, Entertainment","LMP TR Holdings, LLC",LLC units,No Value,No Value,No Value,712.0,712,,,0.1,,,1478,,,
885,"Leisure, Amusement, Motion Pictures, Entertainment","PADI Holdco, Inc.",LLC units,No Value,No Value,No Value,1.0,1073,,,0.1,,,1114,,,
886,"Leisure, Amusement, Motion Pictures, Entertainment",WBZ Investment LLC,LLC interest,No Value,No Value,No Value,68.0,117,,,0.0,,,122,,,
887,"Leisure, Amusement, Motion Pictures, Entertainment",WBZ Investment LLC,LLC interest,No Value,No Value,No Value,46.0,80,,,0.0,,,84,,,
888,"Leisure, Amusement, Motion Pictures, Entertainment",WBZ Investment LLC,LLC interest,No Value,No Value,No Value,38.0,65,,,0.0,,,69,,,
889,"Leisure, Amusement, Motion Pictures, Entertainment",WBZ Investment LLC,LLC interest,No Value,No Value,No Value,33.0,58,,,0.0,,,60,,,
