,Company(1),Business Description,Investment,Interest(5)(10),Acquisition  Date,Amortized  Cost,Fair  Value
775,"OTG Management, LLC (19)",Airport restaurant operator,First lien senior secured loan ($0.7 par due 8/2021),9.61% (Libor + 7.00%/Q),10/10/2018,0.7,0.7
776,"OTG Management, LLC (19)",Airport restaurant operator,First lien senior secured loan ($0.7 par due 8/2021),9.78% (Libor + 7.00%/Q),10/10/2018,0.7,0.7
777,"OTG Management, LLC (19)",Airport restaurant operator,First lien senior secured loan ($48.9 par due 8/2021),9.40% (Libor + 7.00%/Q),8/26/2016,48.9,48.9
778,"OTG Management, LLC (19)",Airport restaurant operator,First lien senior secured loan ($48.9 par due 8/2021),9.54% (Libor + 7.00%/Q),8/26/2016,48.9,48.9
779,"OTG Management, LLC (19)",Airport restaurant operator,Senior subordinated loan ($30.1 par due 2/2022),13.00% PIK,8/26/2016,30.0,30.1
780,"OTG Management, LLC (19)",Airport restaurant operator,"Class A preferred units (3,000,000 units)",0,8/26/2016,30.0,39.5
781,"OTG Management, LLC (19)",Airport restaurant operator,"Common units (3,000,000 units)",0,1/5/2011,3.0,9.2
782,"OTG Management, LLC (19)",Airport restaurant operator,Warrant to purchase up to 7.73% of common units,0,6/19/2008,0.1,20.3
784,SFE Intermediate Holdco LLC (19),Provider of outsourced foodservice to K-12 school districts,First lien senior secured loan ($10.8 par due 7/2024),7.50% (Libor + 4.75%/Q),9/5/2018,10.8,10.8
785,SFE Intermediate Holdco LLC (19),Provider of outsourced foodservice to K-12 school districts,First lien senior secured loan ($6.7 par due 7/2024),7.28% (Libor + 4.75%/Q),7/31/2017,6.7,6.7
787,"Spectra Finance, LLC (19)",Venue management and food and beverage provider,First lien senior secured revolving loan ($5.4 par due 4/2023),6.39% (Libor + 4.00%/M),4/2/2018,5.4,5.4
788,"Spectra Finance, LLC (19)",Venue management and food and beverage provider,First lien senior secured loan ($19.0 par due 4/2024),7.05% (Libor + 4.25%/Q),4/2/2018,19.0,19.0
792,"Murchison Oil and Gas, LLC and Murchison Holdings, LLC (19)",Exploration and production company,First lien senior secured loan ($5.0 par due 10/2023),10.80% (Libor + 8.00%/Q),10/26/2018,5.0,5.0
793,"Murchison Oil and Gas, LLC and Murchison Holdings, LLC (19)",Exploration and production company,First lien senior secured loan ($21.7 par due 10/2023),10.80% (Libor + 8.00%/Q),10/26/2018,21.1,21.5
794,"Murchison Oil and Gas, LLC and Murchison Holdings, LLC (19)",Exploration and production company,"Preferred units (21,667 units)",0,10/26/2018,21.7,21.7
796,Penn Virginia Holding Corp.,Exploration and production company,Second lien senior secured loan ($90.1 par due 9/2022),9.53% (Libor + 7.00%/M),9/28/2017,90.1,90.1
797,Petroflow Energy Corporation and TexOak Petro Holdings LLC (6),Oil and gas exploration and production company,First lien senior secured loan ($10.3 par due 6/2019),0,6/29/2016,8.5,8.3
798,Petroflow Energy Corporation and TexOak Petro Holdings LLC (6),Oil and gas exploration and production company,Second lien senior secured loan ($26.6 par due 12/2019),0,6/29/2016,21.9,0.0
799,Petroflow Energy Corporation and TexOak Petro Holdings LLC (6),Oil and gas exploration and production company,"Common units (202,000 units)",0,6/29/2016,11.1,0.0
801,"Sundance Energy, Inc.",Oil and gas producer,Second lien senior secured loan ($60.7 par due 4/2023),10.81% (Libor + 8.00%/Q),4/23/2018,59.7,60.7
802,"Utility Pipeline, Ltd. (19)",Natural gas distribution management company,First lien senior secured revolving loan ($0.1 par due 4/2022),6.69% (Libor + 4.00%/Q),2/8/2018,0.1,0.1
803,"VPROP Operating, LLC and Vista Proppants and Logistics, LLC",Sand-based proppant producer and distributor to the oil and natural gas industry,First lien senior secured loan ($28.5 par due 8/2021),"12.24% (Libor + 8.50% Cash, 1.00% PIK/Q)",8/1/2017,28.4,28.5
805,"VPROP Operating, LLC and Vista Proppants and Logistics, LLC",Sand-based proppant producer and distributor to the oil and natural gas industry,First lien senior secured loan ($35.6 par due 8/2021),"12.24% (Libor + 8.50% Cash, 1.00% PIK/Q)",11/9/2017,35.6,35.6
806,"VPROP Operating, LLC and Vista Proppants and Logistics, LLC",Sand-based proppant producer and distributor to the oil and natural gas industry,First lien senior secured loan ($15.3 par due 8/2021),"12.24% (Libor + 8.50% Cash, 1.00% PIK/Q)",3/1/2017,15.3,15.3
807,"VPROP Operating, LLC and Vista Proppants and Logistics, LLC",Sand-based proppant producer and distributor to the oil and natural gas industry,First lien senior secured loan ($76.3 par due 8/2021),"12.24% (Libor + 8.50% Cash, 1.00% PIK/Q)",3/1/2017,76.3,76.3
808,"VPROP Operating, LLC and Vista Proppants and Logistics, LLC",Sand-based proppant producer and distributor to the oil and natural gas industry,"Common units (997,864 units)",0,11/9/2017,9.7,9.6
812,American Seafoods Group LLC and American Seafoods Partners LLC,Harvester and processor of seafood,"Class A units (77,922 units)",0,8/19/2015,0.1,0.2
813,American Seafoods Group LLC and American Seafoods Partners LLC,Harvester and processor of seafood,"Warrant to purchase up to 7,422,078 Class A units (expires 8/2035)",0,8/19/2015,7.4,15.6
815,CHG PPC Parent LLC,Diversified food products manufacturer,Second lien senior secured loan ($60.5 par due 3/2026),10.02% (Libor + 7.50%/M),3/30/2018,60.5,59.9
816,"Edward Don & Company, LLC and VCP-EDC Co-Invest, LLC",Distributor of foodservice equipment and supplies,"Membership units (2,970,000 units)",0,6/9/2017,3.0,4.2
817,Ferraro Fine Foods Corp. and Italian Fine Foods Holdings L.P. (19),Specialty Italian food distributor,First lien senior secured revolving loan ($1.3 par due 5/2023),6.85% (Libor + 4.25%/Q),5/9/2018,1.3,1.3
818,Ferraro Fine Foods Corp. and Italian Fine Foods Holdings L.P. (19),Specialty Italian food distributor,First lien senior secured loan ($0.7 par due 5/2024),7.02% (Libor + 4.25%/Q),12/7/2018,0.7,0.7
819,Ferraro Fine Foods Corp. and Italian Fine Foods Holdings L.P. (19),Specialty Italian food distributor,First lien senior secured loan ($9.4 par due 5/2024),6.85% (Libor + 4.25%/Q),5/9/2018,9.4,9.4
820,Ferraro Fine Foods Corp. and Italian Fine Foods Holdings L.P. (19),Specialty Italian food distributor,"Class A common units (2,724,000 units)",0,5/9/2018,2.7,3.1
822,"Gehl Foods, LLC and GF Parent LLC","Producer of low-acid, aseptic food and beverage products",Class A preferred units,0,5/13/2015,2.9,0.0
823,"Gehl Foods, LLC and GF Parent LLC","Producer of low-acid, aseptic food and beverage products","Class A common units (60,000 units)",0,5/13/2015,0.1,0.0
824,"Gehl Foods, LLC and GF Parent LLC","Producer of low-acid, aseptic food and beverage products",Class B common units (0.26 units),0,5/13/2015,0.0,0.0
826,"H-Food Holdings, LLC and Matterhorn Parent, LLC",Food contract manufacturer,First lien senior secured loan ($30.9 par due 5/2025),6.52% (Libor + 4.00%/M),11/25/2018,30.6,30.0
827,"H-Food Holdings, LLC and Matterhorn Parent, LLC",Food contract manufacturer,Second lien senior secured loan ($73.0 par due 3/2026),9.51% (Libor + 7.00%/M),11/25/2018,73.0,71.6
828,"H-Food Holdings, LLC and Matterhorn Parent, LLC",Food contract manufacturer,"Common units (5,827 units)",0,11/25/2018,5.8,5.8
830,Hometown Food Company (19),Food distributor,First lien senior secured loan ($9.3 par due 8/2023),7.78% (Libor + 5.25%/M),8/31/2018,9.1,9.2
831,"JWC/KI Holdings, LLC",Foodservice sales and marketing agency,"Membership units (5,000 units)",0,11/16/2015,5.0,5.3
832,"KC Culinarte Intermediate, LLC",Manufacturer of fresh refrigerated and frozen food products,Second lien senior secured loan ($35.7 par due 8/2026),10.26% (Libor + 7.75%/M),8/24/2018,35.7,35.1
833,"NECCO Holdings, Inc. and New England Confectionery Company, Inc. (7)(19)",Producer and supplier of candy,First lien senior secured revolving loan ($19.9 par due 1/2018),0,1/3/2017,7.9,2.9
834,"NECCO Holdings, Inc. and New England Confectionery Company, Inc. (7)(19)",Producer and supplier of candy,First lien senior secured loan ($2.2 par due 8/2018),0,11/20/2017,2.1,0.0
835,"NECCO Holdings, Inc. and New England Confectionery Company, Inc. (7)(19)",Producer and supplier of candy,First lien senior secured loan ($11.6 par due 1/2018),0,1/3/2017,0.9,1.6
836,"NECCO Holdings, Inc. and New England Confectionery Company, Inc. (7)(19)",Producer and supplier of candy,First lien senior secured loan ($0.7 par due 11/2018),0,11/20/2017,0.7,0.1
837,"NECCO Holdings, Inc. and New England Confectionery Company, Inc. (7)(19)",Producer and supplier of candy,"Common stock (860,189 shares)",0,1/3/2017,0.0,0.0
840,"PCM Bmark, Inc. and BakeMark Holdings, Inc.",Manufacturer and distributor of specialty bakery ingredients,First lien senior secured loan ($0.6 par due 8/2023),7.77% (Libor + 5.25%/M),5/9/2018,0.6,0.6
841,"RF HP SCF Investor, LLC (9)",Branded specialty food company,Membership interest (10.08% interest),0,12/22/2016,12.5,16.2
842,"Sovos Brands Intermediate, Inc. (19)",Food and beverage platform,First lien senior secured loan ($16.9 par due 11/2025),7.64% (Libor + 5.00%/S),11/20/2018,16.7,16.7
843,"Teasdale Foods, Inc. (19)","Provider of beans, sauces and hominy to the retail, foodservice and wholesale channels",First lien senior secured revolving loan ($0.6 par due 10/2020),7.72% (Libor + 5.25%/M),6/30/2017,0.6,0.5
844,"Teasdale Foods, Inc. (19)","Provider of beans, sauces and hominy to the retail, foodservice and wholesale channels",First lien senior secured revolving loan ($0.1 par due 10/2020),9.75% (Base Rate + 4.25%/M),6/30/2017,0.1,0.1
845,"Teasdale Foods, Inc. (19)","Provider of beans, sauces and hominy to the retail, foodservice and wholesale channels",First lien senior secured loan ($0.6 par due 10/2020),7.65% (Libor + 5.25%/Q),6/26/2018,0.6,0.6
846,"Teasdale Foods, Inc. (19)","Provider of beans, sauces and hominy to the retail, foodservice and wholesale channels",Second lien senior secured loan ($33.6 par due 10/2021),11.28% (Libor + 8.75%/Q),1/3/2017,33.6,28.9
847,"Teasdale Foods, Inc. (19)","Provider of beans, sauces and hominy to the retail, foodservice and wholesale channels",Second lien senior secured loan ($31.5 par due 10/2021),11.28% (Libor + 8.75%/Q),1/3/2017,31.5,27.1
848,"Teasdale Foods, Inc. (19)","Provider of beans, sauces and hominy to the retail, foodservice and wholesale channels",Second lien senior secured loan ($21.3 par due 10/2021),11.24% (Libor + 8.75%/Q),1/3/2017,21.3,18.3
852,A.U.L. Corp. (19),Provider of vehicle service contracts and limited warranties for passenger vehicles,First lien senior secured loan ($7.0 par due 6/2023),7.06% (Libor + 4.50%/M),6/7/2017,7.0,7.0
853,"AEP Holdings, Inc. and Arrowhead Holdco Company","Distributor of non-discretionary, mission-critical aftermarket replacement parts",First lien senior secured loan ($0.1 par due 8/2021),8.35% (Libor + 6.00%/S),6/28/2018,0.1,0.1
854,"AEP Holdings, Inc. and Arrowhead Holdco Company","Distributor of non-discretionary, mission-critical aftermarket replacement parts",First lien senior secured loan ($27.4 par due 8/2021),8.51% (Libor + 6.00%/S),6/28/2018,27.3,26.8
855,"AEP Holdings, Inc. and Arrowhead Holdco Company","Distributor of non-discretionary, mission-critical aftermarket replacement parts","Common stock (3,467 shares)",0,8/31/2015,3.5,2.7
857,"ChargePoint, Inc.",Developer and operator of electric vehicle charging stations,"Warrant to purchase up to 809,126 shares of Series E preferred stock (expires 12/2024)",0,12/30/2014,0.3,2.8
858,"Dent Wizard International Corporation and DWH Equity Investors, L.P.",Automotive reconditioning services,Second lien senior secured loan ($50.0 par due 10/2020),10.51% (Libor + 8.00%/M),4/7/2015,50.0,50.0
859,"Dent Wizard International Corporation and DWH Equity Investors, L.P.",Automotive reconditioning services,"Class A common stock (10,000 shares)",0,4/7/2015,0.2,0.6
860,"Dent Wizard International Corporation and DWH Equity Investors, L.P.",Automotive reconditioning services,"Class B common stock (20,000 shares)",0,4/7/2015,0.4,1.3
862,"Eckler Industries, Inc. and Eckler Purchaser LLC (7)(19)",Restoration parts and accessories provider for classic automobiles,First lien senior secured revolving loan ($1.3 par due 5/2022),12.00%,7/12/2012,1.3,1.3
863,"Eckler Industries, Inc. and Eckler Purchaser LLC (7)(19)",Restoration parts and accessories provider for classic automobiles,First lien senior secured loan ($18.3 par due 5/2022),12.00%,7/12/2012,18.1,18.3
864,"Eckler Industries, Inc. and Eckler Purchaser LLC (7)(19)",Restoration parts and accessories provider for classic automobiles,"Class A preferred units (67,972 units)",0,7/12/2012,15.9,3.2
865,"Eckler Industries, Inc. and Eckler Purchaser LLC (7)(19)",Restoration parts and accessories provider for classic automobiles,"Class A common units (67,972 units)",0,7/12/2012,0.5,0.0
867,"ESCP PPG Holdings, LLC (6)",Distributor of new equipment and aftermarket parts to the heavy-duty truck industry,"Class A units (3,500,000 units)",0,12/14/2016,3.5,2.4
868,"GB Auto Service Holdings, LLC (19)",Automotive parts and repair services retailer,First lien senior secured loan ($22.4 par due 10/2024),8.47% (Libor + 6.00%/M),10/19/2018,22.4,22.2
870,"GB Auto Service Holdings, LLC (19)",Automotive parts and repair services retailer,"Common units (3,700,000 units)",0,10/19/2018,4.6,4.6
872,"Mavis Tire Express Services Corp. and Mavis Tire Express Services TopCo, L.P. (19)",Auto parts retailer,Second lien senior secured loan ($1.4 par due 3/2026),9.97% (Libor + 7.50%/M),3/20/2018,1.4,1.4
873,"Mavis Tire Express Services Corp. and Mavis Tire Express Services TopCo, L.P. (19)",Auto parts retailer,Second lien senior secured loan ($153.9 par due 3/2026),9.97% (Libor + 7.50%/M),3/20/2018,151.7,152.4
874,"Mavis Tire Express Services Corp. and Mavis Tire Express Services TopCo, L.P. (19)",Auto parts retailer,"Class A units (12,400,000 units)",0,3/20/2018,12.4,13.0
876,"Simpson Performance Products, Inc.",Provider of motorsports safety equipment,First lien senior secured loan ($28.3 par due 2/2020),10.28% (Libor + 7.48%/Q),2/20/2015,28.3,28.3
877,"SK SPV IV, LLC",Collision repair site operator,"Series A common stock (12,500 units)",0,8/18/2014,0.6,2.5
878,"SK SPV IV, LLC",Collision repair site operator,"Series B common stock (12,500 units)",0,8/18/2014,0.6,2.5
882,"DFS Holding Company, Inc.","Distributor of maintenance, repair, and operations parts, supplies, and equipment to the foodservice industry",First lien senior secured loan ($4.6 par due 2/2022),8.27% (Libor + 5.75%/M),3/1/2017,4.6,4.5
883,"DFS Holding Company, Inc.","Distributor of maintenance, repair, and operations parts, supplies, and equipment to the foodservice industry",First lien senior secured loan ($85.8 par due 2/2022),8.27% (Libor + 5.75%/M),7/26/2017,85.8,83.2
884,"DFS Holding Company, Inc.","Distributor of maintenance, repair, and operations parts, supplies, and equipment to the foodservice industry",First lien senior secured loan ($93.5 par due 2/2022),8.27% (Libor + 5.75%/M),7/26/2017,93.5,90.7
886,"Flow Control Solutions, Inc. (19)",Distributor and manufacturer of flow control systems components,First lien senior secured revolving loan ($0.4 par due 11/2024),8.05% (Libor + 5.25%/Q),11/21/2018,0.4,0.4
887,"Flow Control Solutions, Inc. (19)",Distributor and manufacturer of flow control systems components,First lien senior secured loan ($13.7 par due 11/2024),8.05% (Libor + 5.25%/Q),11/21/2018,13.7,13.6
889,"KHC Holdings, Inc. and Kele Holdco, Inc. (19)",Catalog-based distribution services provider for building automation systems,First lien senior secured revolving loan ($0.7 par due 10/2020),6.76% (Libor + 4.25%/M),1/3/2017,0.7,0.7
890,"KHC Holdings, Inc. and Kele Holdco, Inc. (19)",Catalog-based distribution services provider for building automation systems,First lien senior secured loan ($66.0 par due 10/2022),8.80% (Libor + 6.00%/Q),1/3/2017,66.0,66.0
891,"KHC Holdings, Inc. and Kele Holdco, Inc. (19)",Catalog-based distribution services provider for building automation systems,"Common stock (30,000 shares)",0,1/3/2017,3.1,3.3
893,"PetIQ, LLC",Distributor and manufacturer of pet prescription medications and health products,First lien senior secured revolving loan ($17.9 par due 1/2023),7.60% (Libor + 5.25%/M),1/17/2018,17.9,17.9
896,Excelligence Holdings Corp.,"Developer, manufacturer and retailer of educational products",First lien senior secured loan ($9.3 par due 4/2023),8.52% (Libor + 6.00%/M),4/17/2017,9.3,8.0
897,"Flinn Scientific, Inc. and WCI-Quantum Holdings, Inc. (19)","Distributor of instructional products, services and resources",First lien senior secured loan ($20.9 par due 8/2023),7.55% (Libor + 4.75%/Q),7/26/2017,20.9,20.9
898,"Flinn Scientific, Inc. and WCI-Quantum Holdings, Inc. (19)","Distributor of instructional products, services and resources",First lien senior secured loan ($25.4 par due 8/2023),7.53% (Libor + 4.75%/Q),7/26/2017,25.4,25.4
899,"Flinn Scientific, Inc. and WCI-Quantum Holdings, Inc. (19)","Distributor of instructional products, services and resources",First lien senior secured loan ($0.1 par due 8/2023),9.25% (Base Rate + 3.75%/Q),7/26/2017,0.1,0.1
900,"Flinn Scientific, Inc. and WCI-Quantum Holdings, Inc. (19)","Distributor of instructional products, services and resources",First lien senior secured loan ($11.2 par due 8/2023),7.58% (Libor + 4.75%/Q),8/31/2018,11.2,11.2
902,"Flinn Scientific, Inc. and WCI-Quantum Holdings, Inc. (19)","Distributor of instructional products, services and resources","Series A preferred stock (1,272 shares)",0,10/24/2014,0.7,1.0
904,"Frontline Technologies Group Holding LLC, Frontline Technologies Blocker Buyer, Inc., Frontline Technologies Holdings, LLC and Frontline Technologies Parent, LLC (19)",Provider of human capital management (“HCM”) and SaaS-based software solutions to employees and administrators of K-12 school organizations,First lien senior secured loan ($19.4 par due 9/2023),9.02% (Libor + 6.50%/M),9/19/2017,19.1,19.4
905,"Frontline Technologies Group Holding LLC, Frontline Technologies Blocker Buyer, Inc., Frontline Technologies Holdings, LLC and Frontline Technologies Parent, LLC (19)",Provider of human capital management (“HCM”) and SaaS-based software solutions to employees and administrators of K-12 school organizations,"Class A preferred units (4,574 units)",0,9/18/2017,4.6,5.6
906,"Frontline Technologies Group Holding LLC, Frontline Technologies Blocker Buyer, Inc., Frontline Technologies Holdings, LLC and Frontline Technologies Parent, LLC (19)",Provider of human capital management (“HCM”) and SaaS-based software solutions to employees and administrators of K-12 school organizations,Class B common units,0,9/18/2017,0.0,0.8
908,"Infilaw Holding, LLC (19)",Operator of for-profit law schools,First lien senior secured revolving loan ($5.0 par due 9/2022),0,8/25/2011,4.2,0.0
909,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",Private school operator,First lien senior secured loan ($12.3 par due 10/2020),0,10/31/2015,12.3,12.3
910,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",Private school operator,"Senior preferred series A-1 shares (163,902 shares)",0,10/31/2015,119.4,18.2
911,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",Private school operator,"Series B preferred stock (1,401,385 shares)",0,8/5/2010,4.0,0.0
912,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",Private school operator,"Series B preferred stock (348,615 shares)",0,8/5/2010,1.0,0.0
913,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",Private school operator,"Series C preferred stock (1,994,644 shares)",0,6/7/2010,0.5,0.0
914,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",Private school operator,"Series C preferred stock (517,942 shares)",0,6/7/2010,0.1,0.0
915,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",Private school operator,Common stock (16 shares),0,6/7/2010,0.0,0.0
916,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",Private school operator,Common stock (4 shares),0,6/7/2010,0.0,0.0
918,"Liaison Acquisition, LLC (19)",Provider of centralized applications services to educational associations,Second lien senior secured loan ($5.3 par due 8/2023),11.72% (Libor + 9.25%/M),2/9/2017,5.2,5.3
919,PIH Corporation and Primrose Holding Corporation (6)(19),Franchisor of education-based early childhood centers,First lien senior secured revolving loan ($1.0 par due 12/2020),7.88% (Libor + 5.50%/M),12/13/2013,1.0,1.0
920,PIH Corporation and Primrose Holding Corporation (6)(19),Franchisor of education-based early childhood centers,First lien senior secured loan ($1.6 par due 12/2020),7.85% (Libor + 5.50%/M),12/15/2017,1.6,1.6
921,PIH Corporation and Primrose Holding Corporation (6)(19),Franchisor of education-based early childhood centers,"Common stock (7,227 shares)",0,1/3/2017,10.7,23.0
923,"R3 Education Inc., Equinox EIC Partners LLC and Sierra Education Finance Corp.",Medical school operator,Common membership interest (15.76% interest),0,9/21/2007,15.8,15.8
924,"R3 Education Inc., Equinox EIC Partners LLC and Sierra Education Finance Corp.",Medical school operator,"Warrant to purchase up to 27,890 shares (expires 11/2019)",0,12/8/2009,0.0,7.5
926,"Raptor Technologies, LLC and Rocket Parent, LLC (19)",Provider of SaaS-based safety and security software to the K-12 school market,First lien senior secured loan ($16.1 par due 12/2024),8.46% (Libor + 6.00%/M),12/17/2018,16.1,15.9
927,"Raptor Technologies, LLC and Rocket Parent, LLC (19)",Provider of SaaS-based safety and security software to the K-12 school market,"Class A common units (2,294,000 units)",0,12/17/2018,2.3,2.3
929,"Regent Education, Inc.",Provider of software solutions designed to optimize the financial aid and enrollment processes,Warrant to purchase up to 987 shares of common stock (expires 12/2026),0,12/23/2016,0.0,0.0
930,"Regent Education, Inc.",Provider of software solutions designed to optimize the financial aid and enrollment processes,"Warrant to purchase up to 5,393,194 shares of common stock (expires 12/2026)",0,12/23/2016,0.0,0.0
933,"RuffaloCODY, LLC (19)",Provider of student fundraising and enrollment management services,First lien senior secured revolving loan,0,5/29/2013,0.0,0.0
934,"Severin Acquisition, LLC (19)",Provider of student information system software solutions to the K-12 education market,Second lien senior secured loan ($80.0 par due 8/2026),9.13% (Libor + 6.75%/M),6/12/2018,79.2,77.6
937,"GS Pretium Holdings, Inc.",Manufacturer and supplier of high performance plastic containers,"Common stock (500,000 shares)",0,6/2/2014,0.5,1.0
938,LBP Intermediate Holdings LLC (19),Manufacturer of paper and corrugated foodservice packaging,First lien senior secured revolving loan,0,7/10/2015,0.0,0.0
939,LBP Intermediate Holdings LLC (19),Manufacturer of paper and corrugated foodservice packaging,First lien senior secured loan ($11.5 par due 7/2020),8.12% (Libor + 5.50%/Q),11/13/2018,11.4,11.3
940,LBP Intermediate Holdings LLC (19),Manufacturer of paper and corrugated foodservice packaging,First lien senior secured loan ($11.8 par due 7/2020),8.30% (Libor + 5.50%/Q),7/10/2015,11.7,11.7
941,LBP Intermediate Holdings LLC (19),Manufacturer of paper and corrugated foodservice packaging,First lien senior secured loan ($5.0 par due 7/2020),8.30% (Libor + 5.50%/Q),7/10/2015,5.0,4.9
943,"Microstar Logistics LLC, Microstar Global Asset Management LLC, and MStar Holding Corporation",Keg management solutions provider,Second lien senior secured loan ($57.5 par due 8/2021),10.02% (Libor + 7.50%/M),12/14/2012,57.5,57.5
944,"Microstar Logistics LLC, Microstar Global Asset Management LLC, and MStar Holding Corporation",Keg management solutions provider,Second lien senior secured loan ($75.0 par due 8/2021),10.02% (Libor + 7.50%/M),12/14/2012,75.0,75.0
945,"Microstar Logistics LLC, Microstar Global Asset Management LLC, and MStar Holding Corporation",Keg management solutions provider,Second lien senior secured loan ($10.0 par due 8/2021),10.02% (Libor + 7.50%/M),12/14/2012,10.0,10.0
946,"Microstar Logistics LLC, Microstar Global Asset Management LLC, and MStar Holding Corporation",Keg management solutions provider,"Common stock (54,710 shares)",0,12/14/2012,4.9,8.2
948,"NSI Holdings, Inc. (6)",Manufacturer of plastic containers for the wholesale nursery industry,"Series A preferred stock (2,192 shares)",0,1/3/2017,0.0,0.0
949,Ranpak Corp.,Manufacturer and marketer of paper-based protective packaging systems and materials,Second lien senior secured loan ($8.0 par due 10/2022),9.71% (Libor + 7.25%/M),1/3/2017,7.8,8.0
950,"SCI PH Parent, Inc.","Industrial container manufacturer, reconditioner and servicer",Series B shares (11.4764 shares),0,8/24/2018,1.1,1.8
953,"MPH Energy Holdings, LP",Operator of municipal recycling facilities,Limited partnership interest (3.13% interest),0,1/8/2014,0.0,0.0
954,"RE Community Holdings GP, LLC and RE Community Holdings, LP",Operator of municipal recycling facilities,Limited partnership interest (2.86% interest),0,3/1/2011,0.0,0.0
955,"RE Community Holdings GP, LLC and RE Community Holdings, LP",Operator of municipal recycling facilities,Limited partnership interest (2.49% interest),0,3/1/2011,0.0,0.0
957,"Soil Safe, Inc. and Soil Safe Acquisition Corp. (7)(19)","Provider of soil treatment, recycling and placement services",First lien senior secured revolving loan,0,1/3/2017,0.0,0.0
958,"Soil Safe, Inc. and Soil Safe Acquisition Corp. (7)(19)","Provider of soil treatment, recycling and placement services",First lien senior secured loan ($18.0 par due 1/2020),8.77% (Libor + 6.25%/M),1/3/2017,18.0,18.0
959,"Soil Safe, Inc. and Soil Safe Acquisition Corp. (7)(19)","Provider of soil treatment, recycling and placement services",Second lien senior secured loan ($12.7 par due 6/2020),10.75% (Libor + 7.75%/M),1/3/2017,12.7,12.7
960,"Soil Safe, Inc. and Soil Safe Acquisition Corp. (7)(19)","Provider of soil treatment, recycling and placement services",Senior subordinated loan ($43.4 par due 12/2020),16.50% PIK,1/3/2017,43.4,43.4
961,"Soil Safe, Inc. and Soil Safe Acquisition Corp. (7)(19)","Provider of soil treatment, recycling and placement services",Senior subordinated loan ($36.5 par due 12/2020),14.50% PIK,1/3/2017,36.5,36.5
963,"Soil Safe, Inc. and Soil Safe Acquisition Corp. (7)(19)","Provider of soil treatment, recycling and placement services",Senior subordinated loan ($36.4 par due 12/2020),0,1/3/2017,11.5,10.2
964,"Soil Safe, Inc. and Soil Safe Acquisition Corp. (7)(19)","Provider of soil treatment, recycling and placement services",Common stock (810 shares),0,1/3/2017,0.0,0.0
968,"Cadence Aerospace, LLC (19)",Aerospace precision components manufacturer,First lien senior secured revolving loan,0,11/14/2017,0.0,0.0
969,"Cadence Aerospace, LLC (19)",Aerospace precision components manufacturer,First lien senior secured loan ($32.2 par due 11/2023),9.11% (Libor + 6.50%/Q),11/14/2017,31.9,32.2
970,"Cadence Aerospace, LLC (19)",Aerospace precision components manufacturer,First lien senior secured loan ($10.0 par due 11/2023),8.91% (Libor + 6.50%/Q),7/5/2018,10.0,10.0
972,MB Aerospace Holdings II Corp.,Aerospace engine components manufacturer,Second lien senior secured loan ($68.4 par due 1/2026),11.30% (Libor + 8.50%/Q),1/22/2018,68.4,68.4
975,AMZ Holding Corp. (19),Specialty chemicals manufacturer,First lien senior secured loan ($12.0 par due 6/2022),7.52% (Libor + 5.00%/M),6/27/2017,12.0,12.0
976,"Genomatica, Inc.",Developer of a biotechnology platform for the production of chemical products,"Warrant to purchase 322,422 shares of Series D preferred stock (expires 3/2023)",0,3/28/2013,0.0,0.0
977,Plaskolite PPC Intermediate II LLC and Plaskolite PPC Blocker LLC,Manufacturer of specialized acrylic and polycarbonate sheets,First lien senior secured loan ($25.0 par due 12/2025),6.69% (Libor + 4.25%/Q),12/14/2018,24.5,24.5
978,Plaskolite PPC Intermediate II LLC and Plaskolite PPC Blocker LLC,Manufacturer of specialized acrylic and polycarbonate sheets,Second lien senior secured loan ($55.7 par due 12/2026),10.19% (Libor + 7.75%/M),12/14/2018,55.7,54.6
979,Plaskolite PPC Intermediate II LLC and Plaskolite PPC Blocker LLC,Manufacturer of specialized acrylic and polycarbonate sheets,"Co-Invest units (5,969 units)",0,12/14/2018,0.6,0.6
983,"Connoisseur Media, LLC",Owner and operator of radio stations,First lien senior secured loan ($13.5 par due 6/2019),8.80% (Libor + 6.38%/Q),7/26/2017,13.5,13.5
984,"Connoisseur Media, LLC",Owner and operator of radio stations,First lien senior secured loan ($23.6 par due 6/2019),8.90% (Libor + 6.38%/Q),7/26/2017,23.6,23.6
985,"Connoisseur Media, LLC",Owner and operator of radio stations,First lien senior secured loan ($10.1 par due 6/2019),8.90% (Libor + 6.38%/Q),7/26/2017,10.1,10.1
987,Roark-Money Mailer LLC,"Marketer, advertiser and distributor of coupons in the mail industry","Membership units (35,000 units)",0,1/3/2017,0.0,0.0
988,"The Teaching Company Holdings, Inc.",Education publications provider,"Preferred stock (10,663 shares)",0,9/29/2006,1.1,0.0
