,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
829,"Elite Sportswear, L.P.",Senior loan,,L + 6.25,(c),,8.19,,12/2021,,197,,,194,,,-,,,187,,,,,
830,"Elite Sportswear, L.P.  *",Senior loan,,L + 6.25,(c),,8.19,,12/2021,,188,,,186,,,-,,,179,,,,,
831,"Elite Sportswear, L.P.  (5)",Senior loan,,L + 6.25,,,N/A  (6),,12/2021,,-,,,(10,,,-,,,(39,,,,,
832,"Elite Sportswear, L.P.  (5)",Senior loan,,L + 6.25,,,N/A  (6),,12/2021,,-,,,-,,,-,,,(1,,,,,
833,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,
834,Retail Stores - (continued),,,,,,,,,,,,,,,,,,,,,,,,
835,"Feeders Supply Company, LLC",One stop,,L + 5.00,(a),,6.80,,04/2021,,,8640,,,,8772,,,,0.4,,,,8640,
836,"Feeders Supply Company, LLC",Subordinated debt,,No Value,,,12.50 cash/7.00 PIK,,04/2021,,141,,,143,,,-,,,141,,,,,
837,"Feeders Supply Company, LLC",One stop,,L + 5.00,,,N/A  (6),,04/2021,,-,,,-,,,-,,,-,,,,,
838,Jet Equipment & Tools Ltd.  #+!~(8)(9)(12),One stop,,L + 5.75,(a),,7.81,,11/2024,,18126,,,18454,,,0.8,,,18373,,,,,
839,Jet Equipment & Tools Ltd.  *(8)(12),One stop,,L + 5.75,(a),,7.55,,11/2024,,12459,,,12741,,,0.6,,,12459,,,,,
840,Jet Equipment & Tools Ltd.  #+!~(8)(12),One stop,,L + 5.75,(a),,7.55,,11/2024,,4339,,,4422,,,0.2,,,4339,,,,,
841,Jet Equipment & Tools Ltd.  #!~(8)(12),One stop,,L + 5.75,(a),,7.55,,11/2024,,1593,,,1578,,,0.1,,,1593,,,,,
842,Jet Equipment & Tools Ltd.  (5)(8)(9)(12),One stop,,L + 5.75,,,N/A  (6),,11/2024,,-,,,(1,,,-,,,-,,,,,
843,Mills Fleet Farm Group LLC  ^*#+!~,One stop,,L + 7.00,(c),,8.29 cash/0.75 PIK,,10/2024,,43912,,,44133,,,1.8,,,40399,,,,,
844,Pet Holdings ULC  ^*+(8)(12),One stop,,L + 5.50,(c),,7.60,,07/2022,,46854,,,48024,,,2.1,,,46854,,,,,
845,Pet Holdings ULC  ^*(8)(12),One stop,,L + 5.50,(c),,7.60,,07/2022,,227,,,231,,,-,,,227,,,,,
846,Pet Holdings ULC  (5)(8)(12),One stop,,L + 5.50,,,N/A  (6),,07/2022,,-,,,(2,,,-,,,-,,,,,
847,"Pet Supplies Plus, LLC  *+",Senior loan,,L + 4.50,(a),,6.24,,12/2024,,14289,,,14565,,,0.6,,,14289,,,,,
848,"Pet Supplies Plus, LLC  (5)",Senior loan,,L + 4.50,,,N/A  (6),,12/2023,,-,,,(1,,,-,,,-,,,,,
849,"PetPeople Enterprises, LLC  ^",One stop,,L + 5.50,(a),,7.30,,09/2023,,5394,,,5455,,,0.2,,,5394,,,,,
850,"PetPeople Enterprises, LLC",One stop,,L + 5.50,(a),,7.28,,09/2023,,1831,,,1862,,,0.1,,,1831,,,,,
851,"PetPeople Enterprises, LLC",One stop,,L + 5.50,(a),,7.29,,09/2023,,30,,,30,,,-,,,30,,,,,
852,"Sola Franchise, LLC and Sola Salon Studios, LLC",One stop,,L + 5.25,(c),,7.19,,10/2024,,7016,,,7035,,,0.3,,,7016,,,,,
853,"Sola Franchise, LLC and Sola Salon Studios, LLC",One stop,,L + 5.25,(c),,7.19,,10/2024,,1721,,,1789,,,0.1,,,1721,,,,,
854,"Sola Franchise, LLC and Sola Salon Studios, LLC",One stop,,L + 5.25,,,N/A  (6),,10/2024,,-,,,-,,,-,,,-,,,,,
855,"Sola Franchise, LLC and Sola Salon Studios, LLC  (5)",One stop,,L + 5.25,,,N/A  (6),,10/2024,,-,,,(1,,,-,,,-,,,,,
856,Vermont Aus Pty Ltd  #!~(8)(9)(11),One stop,,L + 5.75,(k),,6.72,,12/2024,,2199,,,2223,,,0.1,,,2239,,,,,
857,Vermont Aus Pty Ltd  (8)(9)(11),One stop,,L + 5.75,(k),,6.72,,12/2024,,41,,,42,,,-,,,42,,,,,
858,,,,,,,,,,,276057,,,279780,,,12.3,,,272247,,,,,
859,Telecommunications,,,,,,,,,,,,,,,,,,,,,,,,
860,"NetMotion Wireless Holdings, Inc.  ^*",One stop,,L + 6.25,(c),,8.19,,10/2021,,11059,,,11239,,,0.5,,,11059,,,,,
861,"NetMotion Wireless Holdings, Inc.",One stop,,L + 6.25,,,N/A  (6),,10/2021,,-,,,-,,,-,,,-,,,,,
862,,,,,,,,,,,11059,,,11239,,,0.5,,,11059,,,,,
863,Textiles and Leather,,,,,,,,,,,,,,,,,,,,,,,,
864,SHO Holding I Corporation  #!~,Senior loan,,L + 5.00,(c),,6.93,,10/2022,,4055,,,4042,,,0.2,,,3893,,,,,
865,SHO Holding I Corporation,Senior loan,,L + 4.00,(a)(b)(c),,5.89,,10/2022,,45,,,44,,,-,,,45,,,,,
866,SHO Holding I Corporation,Senior loan,,L + 4.00,(a)(c),,6.02,,10/2021,,30,,,27,,,-,,,22,,,,,
867,,,,,,,,,,,4130,,,4113,,,0.2,,,3960,,,,,
868,Utilities,,,,,,,,,,,,,,,,,,,,,,,,
869,"Arcos, LLC  #!~",One stop,,L + 5.75,(c),,7.69,,02/2021,,14592,,,14836,,,0.7,,,14592,,,,,
870,"Arcos, LLC",One stop,,L + 5.75,,,N/A  (6),,02/2021,,-,,,-,,,-,,,-,,,,,
871,,,,,,,,,,,14592,,,14836,,,0.7,,,14592,,,,,
872,Total non-controlled/non-affiliate company debt investments,,,,,,,,4256722,,,,4296349,,,189.1,,,,4214911,,,,,
873,Equity investments  (15)(16),,,,,,,,,,,,,,,,,,,,,,,,
874,Aerospace and Defense,,,,,,,,,,,,,,,,,,,,,,,,
875,NTS Technical Systems,Common Stock,,No Value,,,No Value,,No Value,,2,,,,1506,,,-,,,,655,,,
876,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,
877,Aerospace and Defense - (continued),,,,,,,,,,,,,,,,,,,,,,,,
878,NTS Technical Systems,Preferred stock,,No Value,,,No Value,,No Value,,-,,,,256,,,-,,,,391,,,
879,NTS Technical Systems,Preferred stock,,No Value,,,No Value,,No Value,,-,,,128,,,-,,,221,,,,,
880,Whitcraft LLC,Common Stock,,No Value,,,No Value,,No Value,,11,,,2285,,,0.2,,,3423,,,,,
881,,,,,,,,,,,,,4175,,,0.2,,,4690,,,,,,
882,Automobile,,,,,,,,,,,,,,,,,,,,,,,,
883,"Grease Monkey International, LLC",LP interest,,No Value,,,No Value,,No Value,,803,,,1304,,,0.1,,,2221,,,,,
884,Polk Acquisition Corp.,LP interest,,No Value,,,No Value,,No Value,,5,,,314,,,-,,,217,,,,,
885,"Quick Quack Car Wash Holdings, LLC",LLC units,,No Value,,,No Value,,No Value,,-,,,508,,,-,,,409,,,,,
886,,,,,,,,,,,,,2126,,,0.1,,,2847,,,,,,
887,"Beverage, Food and Tobacco",,,,,,,,,,,,,,,,,,,,,,,,
888,"Benihana, Inc.",LLC units,,No Value,,,No Value,,No Value,,43,,,699,,,0.1,,,882,,,,,
889,"C. J. Foods, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,-,,,75,,,-,,,605,,,,,
890,"Cafe Rio Holding, Inc.",Common Stock,,No Value,,,No Value,,No Value,,5,,,603,,,-,,,667,,,,,
891,Global ID Corporation,LLC interest,,No Value,,,No Value,,No Value,,5,,,603,,,0.1,,,843,,,,,
892,"Hopdoddy Holdings, LLC",LLC units,,No Value,,,No Value,,No Value,,44,,,217,,,-,,,211,,,,,
893,"Hopdoddy Holdings, LLC",LLC units,,No Value,,,No Value,,No Value,,20,,,61,,,-,,,59,,,,,
894,"Mendocino Farms, LLC",Common Stock,,No Value,,,No Value,,No Value,,169,,,770,,,0.1,,,826,,,,,
895,"Purfoods, LLC",LLC interest,,No Value,,,No Value,,No Value,,736,,,1222,,,0.1,,,1917,,,,,
896,"Rubio's Restaurants, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,2,,,945,,,0.1,,,864,,,,,
897,"SSRG Holdings, LLC",LLC units,,No Value,,,No Value,,No Value,,6,,,61,,,-,,,61,,,,,
898,Wood Fired Holding Corp.,LLC units,,No Value,,,No Value,,No Value,,437,,,444,,,-,,,433,,,,,
899,Wood Fired Holding Corp.,LLC units,,No Value,,,No Value,,No Value,,437,,,-,,,-,,,-,,,,,
900,,,,,,,,,,,,,5700,,,0.5,,,7368,,,,,,
901,Buildings and Real Estate,,,,,,,,,,,,,,,,,,,,,,,,
902,"Brooks Equipment Company, LLC",Common Stock,,No Value,,,No Value,,No Value,,10,,,1020,,,0.1,,,2361,,,,,
903,"Paradigm DKD Group, LLC  +",Preferred stock,,No Value,,,No Value,,No Value,,184,,,70,,,-,,,48,,,,,
904,"Paradigm DKD Group, LLC  +",LLC units,,No Value,,,No Value,,No Value,,37,,,-,,,-,,,-,,,,,
905,"Paradigm DKD Group, LLC  +",LLC units,,No Value,,,No Value,,No Value,,1041,,,-,,,-,,,-,,,,,
906,,,,,,,,,,,,,1090,,,0.1,,,2409,,,,,,
907,"Chemicals, Plastics and Rubber",,,,,,,,,,,,,,,,,,,,,,,,
908,"Flexan, LLC",Preferred stock,,No Value,,,No Value,,No Value,,-,,,137,,,-,,,152,,,,,
909,"Flexan, LLC",LLC interest,,No Value,,,No Value,,No Value,,1,,,-,,,-,,,-,,,,,
910,Inhance Technologies Holdings LLC,LLC units,,No Value,,,No Value,,No Value,,-,,,124,,,-,,,88,,,,,
911,,,,,,,,,,,,,261,,,-,,,240,,,,,,
912,Diversified/Conglomerate Manufacturing,,,,,,,,,,,,,,,,,,,,,,,,
913,"Inventus Power, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,1,,,372,,,-,,,20,,,,,
914,"Inventus Power, Inc.",LLC units,,No Value,,,No Value,,No Value,,-,,,88,,,-,,,100,,,,,
915,"Inventus Power, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,-,,,20,,,-,,,39,,,,,
916,"Inventus Power, Inc.",Common Stock,,No Value,,,No Value,,No Value,,1,,,-,,,-,,,-,,,,,
917,"Reladyne, Inc.",LP units,,No Value,,,No Value,,No Value,,1,,,931,,,0.1,,,1152,,,,,
918,,,,,,,,,,,,,1411,,,0.1,,,1311,,,,,,
919,Diversified/Conglomerate Service,,,,,,,,,,,,,,,,,,,,,,,,
920,"Accela, Inc.",LLC units,,No Value,,,No Value,,No Value,,670,,,418,,,-,,,176,,,,,
921,Agility Recovery Solutions Inc.,LLC units,,No Value,,,No Value,,No Value,,97,,,604,,,-,,,768,,,,,
922,"Astute Holdings, Inc.",LP interest,,No Value,,,No Value,,No Value,,-,,,294,,,-,,,369,,,,,
923,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,
924,Diversified/Conglomerate Service - (continued),,,,,,,,,,,,,,,,,,,,,,,,
925,"Calabrio, Inc.",Common Stock,,No Value,,,No Value,,No Value,,26,,,,205,,,-,,,,220,,,
926,"Caliper Software, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,3,,,2734,,,0.1,,,2972,,,,,
927,"Caliper Software, Inc.",Common Stock,,No Value,,,No Value,,No Value,,221,,,283,,,-,,,370,,,,,
928,"Caliper Software, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,-,,,37,,,-,,,40,,,,,
929,Centrify Corporation,LP interest,,No Value,,,No Value,,No Value,,1,,,691,,,-,,,370,,,,,
930,Centrify Corporation,LP interest,,No Value,,,No Value,,No Value,,263,,,-,,,-,,,-,,,,,
931,"Cloudbees, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,71,,,466,,,-,,,441,,,,,
932,"Cloudbees, Inc.",Warrant,,No Value,,,No Value,,No Value,,93,,,181,,,-,,,290,,,,,
933,"Confluence Technologies, Inc.",LLC interest,,No Value,,,No Value,,No Value,,3,,,412,,,-,,,478,,,,,
934,"Connexin Software, Inc.",LLC interest,,No Value,,,No Value,,No Value,,154,,,192,,,-,,,221,,,,,
935,"Convercent, Inc.",Warrant,,No Value,,,No Value,,No Value,,325,,,63,,,-,,,63,,,,,
936,"Digital Guardian, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,356,,,434,,,-,,,329,,,,,
937,"Digital Guardian, Inc.",Warrant,,No Value,,,No Value,,No Value,,122,,,225,,,-,,,220,,,,,
938,"Digital Guardian, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,74,,,142,,,-,,,134,,,,,
939,"Digital Guardian, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,67,,,123,,,-,,,144,,,,,
940,"Digital Guardian, Inc.",Warrant,,No Value,,,No Value,,No Value,,12,,,33,,,-,,,40,,,,,
941,DISA Holdings Acquisition Subsidiary Corp.,Common Stock,,No Value,,,No Value,,No Value,,-,,,154,,,-,,,493,,,,,
942,"GS Acquisitionco, Inc.",LP interest,,No Value,,,No Value,,No Value,,2,,,291,,,-,,,398,,,,,
943,"HealthcareSource HR, Inc.",LLC interest,,No Value,,,No Value,,No Value,,-,,,621,,,0.1,,,827,,,,,
944,"HSI Halo Acquisition, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,-,,,264,,,-,,,273,,,,,
945,"HSI Halo Acquisition, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,-,,,-,,,-,,,1,,,,,
946,Hydraulic Authority III Limited  (8)(9)(10),Preferred stock,,No Value,,,No Value,,No Value,,284,,,384,,,-,,,422,,,,,
947,Hydraulic Authority III Limited  (8)(9)(10),Common Stock,,No Value,,,No Value,,No Value,,6,,,43,,,-,,,134,,,,,
948,Internet Truckstop Group LLC,LP interest,,No Value,,,No Value,,No Value,,408,,,447,,,-,,,454,,,,,
949,"Kareo, Inc.",Warrant,,No Value,,,No Value,,No Value,,53,,,162,,,-,,,2,,,,,
950,"Kareo, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,1,,,8,,,-,,,9,,,,,
951,"Kareo, Inc.",Warrant,,No Value,,,No Value,,No Value,,5,,,6,,,-,,,14,,,,,
952,Maverick Bidco Inc.,LLC units,,No Value,,,No Value,,No Value,,2,,,723,,,-,,,550,,,,,
953,"MetricStream, Inc.",Warrant,,No Value,,,No Value,,No Value,,168,,,263,,,-,,,215,,,,,
954,"Namely, Inc.",Warrant,,No Value,,,No Value,,No Value,,17,,,28,,,-,,,40,,,,,
955,Net Health Acquisition Corp.,LP interest,,No Value,,,No Value,,No Value,,1,,,1440,,,0.1,,,1444,,,,,
956,"Nexus Brands Group, Inc.",LP interest,,No Value,,,No Value,,No Value,,-,,,547,,,-,,,549,,,,,
957,"Onapsis, Inc., Virtual Forge GMBH and Onapsis GMBH",Warrant,,No Value,,,No Value,,No Value,,4,,,9,,,-,,,9,,,,,
958,"Personify, Inc.",LLC units,,No Value,,,No Value,,No Value,,639,,,828,,,0.1,,,937,,,,,
959,"Pride Midco, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,2,,,2594,,,0.1,,,2751,,,,,
960,"Project Alpha Intermediate Holding, Inc.",Common Stock,,No Value,,,No Value,,No Value,,1,,,964,,,0.1,,,1091,,,,,
961,"Project Alpha Intermediate Holding, Inc.",Common Stock,,No Value,,,No Value,,No Value,,202,,,329,,,0.1,,,902,,,,,
962,"Property Brands, Inc.",LLC units,,No Value,,,No Value,,No Value,,63,,,766,,,0.1,,,1108,,,,,
963,"RegEd Aquireco, LLC",LP interest,,No Value,,,No Value,,No Value,,-,,,316,,,-,,,302,,,,,
964,"RegEd Aquireco, LLC",LP interest,,No Value,,,No Value,,No Value,,3,,,21,,,-,,,-,,,,,
965,"SnapLogic, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,184,,,458,,,-,,,458,,,,,
966,"SnapLogic, Inc.",Warrant,,No Value,,,No Value,,No Value,,69,,,27,,,-,,,27,,,,,
967,Telesoft Holdings LLC,LP interest,,No Value,,,No Value,,No Value,,6,,,6,,,-,,,6,,,,,
968,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,
969,Diversified/Conglomerate Service - (continued),,,,,,,,,,,,,,,,,,,,,,,,
970,"Vendavo, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,1017,,,,1017,,,0.1,,,,1703,,,
971,Verisys Corporation,LLC interest,,No Value,,,No Value,,No Value,,579,,,712,,,0.1,,,895,,,,,
972,"Vitalyst, LLC",Preferred stock,,No Value,,,No Value,,No Value,,-,,,61,,,-,,,62,,,,,
973,"Vitalyst, LLC",Common Stock,,No Value,,,No Value,,No Value,,1,,,7,,,-,,,-,,,,,
974,"Workforce Software, LLC",Common Stock,,No Value,,,No Value,,No Value,,-,,,973,,,0.1,,,958,,,,,
975,"Xmatters, Inc. and Alarmpoint, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,474,,,494,,,-,,,550,,,,,
976,"Xmatters, Inc. and Alarmpoint, Inc.",Warrant,,No Value,,,No Value,,No Value,,84,,,64,,,-,,,24,,,,,
977,"Xmatters, Inc. and Alarmpoint, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,20,,,26,,,-,,,27,,,,,
978,,,,,,,,,,,,,22590,,,1.1,,,25280,,,,,,
979,Ecological,,,,,,,,,,,,,,,,,,,,,,,,
980,"Pace Analytical Services, LLC",LLC units,,No Value,,,No Value,,No Value,,6,,,700,,,0.1,,,1012,,,,,
981,Electronics,,,,,,,,,,,,,,,,,,,,,,,,
982,"Appriss Holdings, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,-,,,174,,,-,,,180,,,,,
983,Diligent Corporation,Preferred stock,,No Value,,,No Value,,No Value,,414,,,1609,,,0.1,,,2075,,,,,
984,"Episerver, Inc.",LLC units,,No Value,,,No Value,,No Value,,76,,,807,,,0.1,,,792,,,,,
985,ES Acquisition LLC,LP interest,,No Value,,,No Value,,No Value,,-,,,13,,,-,,,14,,,,,
986,Project Silverback Holdings Corp.,Preferred stock,,No Value,,,No Value,,No Value,,3,,,6,,,-,,,-,,,,,
987,"Red Dawn SEI Buyer, Inc.",LP interest,,No Value,,,No Value,,No Value,,13,,,13,,,-,,,13,,,,,
988,"Silver Peak Systems, Inc.",Warrant,,No Value,,,No Value,,No Value,,67,,,27,,,-,,,31,,,,,
989,"Sloan Company, Inc., The",LLC units,,No Value,,,No Value,,No Value,,-,,,152,,,-,,,-,,,,,
990,"Sloan Company, Inc., The",LLC units,,No Value,,,No Value,,No Value,,2,,,14,,,-,,,-,,,,,
991,,,,,,,,,,,,,2815,,,0.2,,,3105,,,,,,
992,"Healthcare, Education and Childcare",,,,,,,,,,,,,,,,,,,,,,,,
993,"Active Day, Inc.",LLC interest,,No Value,,,No Value,,No Value,,1,,,1099,,,0.1,,,1038,,,,,
994,"Acuity Eyecare Holdings, LLC",LLC interest,,No Value,,,No Value,,No Value,,1158,,,1334,,,0.1,,,1623,,,,,
995,"ADCS Clinics Intermediate Holdings, LLC",Preferred stock,,No Value,,,No Value,,No Value,,1,,,1119,,,0.1,,,1118,,,,,
996,"ADCS Clinics Intermediate Holdings, LLC",Common Stock,,No Value,,,No Value,,No Value,,-,,,6,,,-,,,-,,,,,
997,"Aris Teleradiology Company, LLC",Preferred stock,,No Value,,,No Value,,No Value,,-,,,-,,,-,,,-,,,,,
998,"Aris Teleradiology Company, LLC",Preferred stock,,No Value,,,No Value,,No Value,,5,,,-,,,-,,,-,,,,,
999,"Aris Teleradiology Company, LLC",Common Stock,,No Value,,,No Value,,No Value,,2,,,-,,,-,,,-,,,,,
1000,"Aspen Medical Products, LLC",Common Stock,,No Value,,,No Value,,No Value,,-,,,77,,,-,,,77,,,,,
1001,"BIO18 Borrower, LLC  (17)",LLC units,,No Value,,,No Value,,No Value,,591,,,1190,,,0.1,,,1332,,,,,
1002,"BIOVT, LLC",LLC units,,No Value,,,No Value,,No Value,,-,,,1223,,,0.1,,,1603,,,,,
1003,CMI Parent Inc.,LLC units,,No Value,,,No Value,,No Value,,-,,,240,,,-,,,233,,,,,
1004,CMI Parent Inc.,LLC units,,No Value,,,No Value,,No Value,,2,,,3,,,-,,,3,,,,,
1005,"CRH Healthcare Purchaser, Inc.",LP interest,,No Value,,,No Value,,No Value,,429,,,469,,,-,,,510,,,,,
1006,"DCA Investment Holding, LLC",LLC units,,No Value,,,No Value,,No Value,,13890,,,1619,,,0.1,,,1944,,,,,
1007,"DCA Investment Holding, LLC",LLC units,,No Value,,,No Value,,No Value,,140,,,218,,,-,,,476,,,,,
1008,Deca Dental Management LLC,LLC units,,No Value,,,No Value,,No Value,,1008,,,1278,,,0.1,,,1082,,,,,
1009,Dental Holdings Corporation,LLC units,,No Value,,,No Value,,No Value,,1277,,,891,,,-,,,13,,,,,
1010,Elite Dental Partners LLC,Common Stock,,No Value,,,No Value,,No Value,,-,,,737,,,-,,,447,,,,,
1011,"Encore GC Acquisition, LLC",LLC units,,No Value,,,No Value,,No Value,,26,,,272,,,-,,,283,,,,,
1012,"Encore GC Acquisition, LLC",LLC units,,No Value,,,No Value,,No Value,,26,,,52,,,-,,,150,,,,,
1013,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,
1014,"Healthcare, Education and Childcare - (continued)",,,,,,,,,,,,,,,,,,,,,,,,
1015,"ERG Buyer, LLC",LLC units,,No Value,,,No Value,,No Value,,1,,,,661,,,-,,,,309,,,
1016,"ERG Buyer, LLC",LLC units,,No Value,,,No Value,,No Value,,8,,,4,,,-,,,-,,,,,
1017,Eyecare Services Partners Holdings LLC,LLC units,,No Value,,,No Value,,No Value,,-,,,262,,,-,,,223,,,,,
1018,Eyecare Services Partners Holdings LLC,LLC units,,No Value,,,No Value,,No Value,,-,,,1,,,-,,,-,,,,,
1019,"G & H Wire Company, Inc.",LLC interest,,No Value,,,No Value,,No Value,,336,,,269,,,-,,,219,,,,,
1020,"IntegraMed America, Inc.",LLC interest,,No Value,,,No Value,,No Value,,-,,,417,,,-,,,-,,,,,
1021,"Joerns Healthcare, LLC^*",Common Stock,,No Value,,,No Value,,No Value,,123,,,2853,,,-,,,591,,,,,
1022,"Katena Holdings, Inc.",LLC units,,No Value,,,No Value,,No Value,,1,,,573,,,-,,,519,,,,,
1023,"Krueger-Gilbert Health Physics, LLC",LLC interest,,No Value,,,No Value,,No Value,,155,,,172,,,-,,,179,,,,,
1024,"Lombart Brothers, Inc.",Common Stock,,No Value,,,No Value,,No Value,,1,,,440,,,-,,,520,,,,,
1025,"MD Now Holdings, Inc.",LLC units,,No Value,,,No Value,,No Value,,15,,,153,,,-,,,155,,,,,
1026,"MWD Management, LLC & MWD Services, Inc.",LLC interest,,No Value,,,No Value,,No Value,,412,,,335,,,-,,,286,,,,,
1027,"Oliver Street Dermatology Holdings, LLC",LLC units,,No Value,,,No Value,,No Value,,452,,,234,,,-,,,-,,,,,
1028,"Pentec Acquisition Sub, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,1,,,116,,,-,,,84,,,,,
1029,"Pinnacle Treatment Centers, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,-,,,528,,,-,,,574,,,,,
1030,"Pinnacle Treatment Centers, Inc.",LLC units,,No Value,,,No Value,,No Value,,5,,,74,,,-,,,121,,,,,
1031,"Radiology Partners, Inc.",LLC units,,No Value,,,No Value,,No Value,,11,,,68,,,-,,,81,,,,,
1032,"Radiology Partners, Inc.",LLC units,,No Value,,,No Value,,No Value,,43,,,55,,,-,,,320,,,,,
1033,RXH Buyer Corporation,LP interest,,No Value,,,No Value,,No Value,,11,,,973,,,-,,,687,,,,,
1034,"Sage Dental Management, LLC",LLC units,,No Value,,,No Value,,No Value,,-,,,249,,,-,,,7,,,,,
1035,"Sage Dental Management, LLC",LLC units,,No Value,,,No Value,,No Value,,3,,,3,,,-,,,-,,,,,
1036,"SLMP, LLC",LLC units,,No Value,,,No Value,,No Value,,668,,,789,,,0.1,,,983,,,,,
1037,"Spear Education, LLC",LLC units,,No Value,,,No Value,,No Value,,-,,,62,,,-,,,83,,,,,
1038,"Spear Education, LLC",LLC units,,No Value,,,No Value,,No Value,,1,,,1,,,-,,,33,,,,,
1039,SSH Corpration,Common Stock,,No Value,,,No Value,,No Value,,-,,,40,,,-,,,143,,,,,
1040,"Summit Behavioral Healthcare, LLC",LLC interest,,No Value,,,No Value,,No Value,,2,,,98,,,-,,,32,,,,,
1041,"Summit Behavioral Healthcare, LLC",LLC interest,,No Value,,,No Value,,No Value,,2,,,-,,,-,,,-,,,,,
1042,"Surgical Information Systems, LLC",Common Stock,,No Value,,,No Value,,No Value,,4,,,414,,,-,,,497,,,,,
1043,"WHCG Management, LLC",LLC units,,No Value,,,No Value,,No Value,,1,,,414,,,-,,,362,,,,,
1044,,,,,,,,,,,,,22085,,,0.8,,,18940,,,,,,
1045,Insurance,,,,,,,,,,,,,,,,,,,,,,,,
1046,"Captive Resources Midco, LLC  (17)",LLC units,,No Value,,,No Value,,No Value,,425,,,-,,,-,,,427,,,,,
1047,"Orchid Underwriters Agency, LLC",LP interest,,No Value,,,No Value,,No Value,,78,,,90,,,-,,,96,,,,,
1048,,,,,,,,,,,,,90,,,-,,,523,,,,,,
1049,"Leisure, Amusement, Motion Pictures, Entertainment",,,,,,,,,,,,,,,,,,,,,,,,
1050,"LMP TR Holdings, LLC",LLC units,,No Value,,,No Value,,No Value,,712,,,712,,,0.1,,,1468,,,,,
1051,"PADI Holdco, Inc.",LLC units,,No Value,,,No Value,,No Value,,1,,,1073,,,0.1,,,1128,,,,,
1052,WBZ Investment LLC,LLC interest,,No Value,,,No Value,,No Value,,68,,,117,,,-,,,123,,,,,
1053,WBZ Investment LLC,LLC interest,,No Value,,,No Value,,No Value,,46,,,80,,,-,,,84,,,,,
1054,WBZ Investment LLC,LLC interest,,No Value,,,No Value,,No Value,,38,,,65,,,-,,,69,,,,,
1055,WBZ Investment LLC,LLC interest,,No Value,,,No Value,,No Value,,33,,,58,,,-,,,60,,,,,
1056,WBZ Investment LLC,LLC interest,,No Value,,,No Value,,No Value,,14,,,24,,,-,,,26,,,,,
1057,WBZ Investment LLC,LLC interest,,No Value,,,No Value,,No Value,,1,,,2,,,-,,,2,,,,,
1058,,,,,,,,,,,,,2131,,,0.2,,,2960,,,,,,
1059,Personal and Non Durable Consumer Products (Mfg. Only),,,,,,,,,,,,,,,,,,,,,,,,
1060,"Georgica Pine Clothiers, LLC  (17)",LLC interest,,No Value,,,No Value,,No Value,,20,,,239,,,-,,,355,,,,,
1061,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,
1062,Personal and Non Durable Consumer Products (Mfg. Only) - (continued),,,,,,,,,,,,,,,,,,,,,,,,
1063,"Massage Envy, LLC",LLC interest,,No Value,,,No Value,,No Value,,749,,,,210,,,0.1,,,,1893,,,
1064,,,,,,,,,,,,,449,,,0.1,,,2248,,,,,,
1065,"Personal, Food and Miscellaneous Services",,,,,,,,,,,,,,,,,,,,,,,,
