,Company,Business Description,Investment,Interest,Acquisition Date,Amortized Cost,Fair Value
589,"ECI Purchaser Company, LLC",Manufacturer of equipment to safely control pressurized gases,First lien senior secured loan ($161.1 par due 12/2019),8.71% (Libor + 6.25%/Q),7/26/2017,161.1,161.1
590,"ECI Purchaser Company, LLC",Manufacturer of equipment to safely control pressurized gases,First lien senior secured loan ($0.5 par due 12/2019),8.45% (Libor + 6.25%/Q),7/26/2017,0.5,0.5
591,"Harvey Tool Company, LLC (19)",Cutting tool provider to the metalworking industry,First lien senior secured revolving loan,0,10/12/2017,0.0,0.0
592,"Harvey Tool Company, LLC (19)",Cutting tool provider to the metalworking industry,First lien senior secured loan ($30.4 par due 10/2024),6.85% (Libor + 4.75%/Q),10/12/2017,30.4,30.4
593,"Harvey Tool Company, LLC (19)",Cutting tool provider to the metalworking industry,Second lien senior secured loan ($43.7 par due 10/2025),10.80% (Libor + 8.50%/Q),10/12/2017,43.7,43.7
594,"Ioxus, Inc. (6)",Energy storage devices,First lien senior secured loan ($5.7 par due 12/2019),"9.00% Cash, 3.00% PIK",4/29/2014,5.8,5.7
595,"Ioxus, Inc. (6)",Energy storage devices,First lien senior secured loan ($1.5 par due 12/2019),0,4/29/2014,1.4,1.5
596,"Ioxus, Inc. (6)",Energy storage devices,"Series CC preferred stock (1,683,265 shares)",0,9/7/2017,0.7,0.0
597,"Ioxus, Inc. (6)",Energy storage devices,"Warrant to purchase up to 30,256 shares of Series BB preferred stock (expires 8/2026)",0,8/24/2016,0.0,0.0
598,"Ioxus, Inc. (6)",Energy storage devices,"Warrant to purchase up to 8,416,326 shares of Series CC preferred stock (expires 1/2027)",0,1/27/2017,0.0,0.0
599,"Ioxus, Inc. (6)",Energy storage devices,"Warrant to purchase up to 75,968 shares of common stock (expires 1/2026)",0,1/28/2016,0.0,0.0
600,KPS Global LLC and Cool Group LLC,Walk-in cooler and freezer systems,First lien senior secured loan ($1.5 par due 4/2022),7.55% (Libor + 5.50%/M),4/5/2017,1.5,1.5
601,KPS Global LLC and Cool Group LLC,Walk-in cooler and freezer systems,First lien senior secured loan ($4.2 par due 4/2022),8.61% (Libor + 6.56%/M),11/16/2018,4.2,4.2
602,KPS Global LLC and Cool Group LLC,Walk-in cooler and freezer systems,First lien senior secured loan ($10.1 par due 4/2022),8.53% (Libor + 6.49%/M),4/5/2017,10.1,10.1
603,KPS Global LLC and Cool Group LLC,Walk-in cooler and freezer systems,First lien senior secured loan ($5.1 par due 4/2022),8.53% (Libor + 6.49%/M),4/5/2017,5.1,5.1
604,KPS Global LLC and Cool Group LLC,Walk-in cooler and freezer systems,"Class A units (13,292 units)",0,9/21/2018,1.1,1.8
605,"Mac Lean-Fogg Company and MacLean-Fogg Holdings, L.L.C. (19)",Manufacturer and supplier for the power utility and automotive markets worldwide,First lien senior secured loan ($11.7 par due 12/2025),7.04% (Libor + 5.00%/M),12/21/2018,11.7,11.5
606,"Mac Lean-Fogg Company and MacLean-Fogg Holdings, L.L.C. (19)",Manufacturer and supplier for the power utility and automotive markets worldwide,First lien senior secured loan ($101.8 par due 12/2025),7.33% (Libor + 5.00%/Q),12/21/2018,101.4,100.8
607,"Mac Lean-Fogg Company and MacLean-Fogg Holdings, L.L.C. (19)",Manufacturer and supplier for the power utility and automotive markets worldwide,First lien senior secured loan ($53.1 par due 12/2025),7.33% (Libor + 5.00%/Q),12/21/2018,52.9,52.6
608,"Mac Lean-Fogg Company and MacLean-Fogg Holdings, L.L.C. (19)",Manufacturer and supplier for the power utility and automotive markets worldwide,"Preferred units (59,453 units)","4.50% Cash, 9.25% PIK",10/9/2015,69.0,69.0
609,Nordco Inc. (19),Railroad maintenance-of-way machinery,First lien senior secured revolving loan ($0.4 par due 8/2020),10.75% (Base Rate + 5.50%/Q),8/26/2015,0.4,0.4
610,"Pelican Products, Inc.",Flashlights,Second lien senior secured loan ($27.3 par due 5/2026),9.79% (Libor + 7.75%/M),5/4/2018,27.1,27.3
611,Saw Mill PCG Partners LLC,Metal precision engineered components,"Common units (1,000 units)",0,1/30/2007,1.0,0.0
612,"Sunk Rock Foundry Partners LP, Hatteras Electrical Manufacturing Holding Company and Sigma Electric Manufacturing Corporation (19)","Manufacturer of metal castings, precision machined components and sub-assemblies in the electrical products, power transmission and distribution and general industrial markets",First lien senior secured revolving loan,0,10/31/2017,0.0,0.0
613,"Sunk Rock Foundry Partners LP, Hatteras Electrical Manufacturing Holding Company and Sigma Electric Manufacturing Corporation (19)","Manufacturer of metal castings, precision machined components and sub-assemblies in the electrical products, power transmission and distribution and general industrial markets",First lien senior secured loan ($3.5 par due 10/2023),6.83% (Libor + 4.75%/M),9/4/2019,3.5,3.5
614,"TWH Infrastructure Industries, Inc. (19)",Provider of engineered products used in the trenchless rehabilitation of wastewater infrastructure,First lien senior secured loan ($6.6 par due 4/2025),7.60% (Libor + 5.50%/Q),4/9/2019,6.6,6.6
615,"AEP Holdings, Inc. and Arrowhead Holdco Company","Distributor of non-discretionary, mission-critical aftermarket replacement parts",First lien senior secured loan ($0.1 par due 8/2021),8.26% (EURIBOR + 6.00%/Q),6/28/2018,0.2,0.1
616,"AEP Holdings, Inc. and Arrowhead Holdco Company","Distributor of non-discretionary, mission-critical aftermarket replacement parts",First lien senior secured loan ($25.8 par due 8/2021),8.26% (EURIBOR + 6.00%/Q),6/28/2018,27.1,24.5
617,"AEP Holdings, Inc. and Arrowhead Holdco Company","Distributor of non-discretionary, mission-critical aftermarket replacement parts","Common stock (3,467 shares)",0,8/31/2015,3.5,2.3
618,"ChargePoint, Inc.",Developer and operator of electric vehicle charging stations,"Warrant to purchase up to 809,126 shares of Series E preferred stock (expires 12/2024)",0,12/30/2014,0.3,3.0
619,"Dent Wizard International Corporation and DWH Equity Investors, L.P.",Automotive reconditioning services,"Infinite Electronics International, Inc. ($13.0 par due 4/2022)",6.05% (Libor + 4.00%/M),6/5/2019,12.9,13.0
620,"Dent Wizard International Corporation and DWH Equity Investors, L.P.",Automotive reconditioning services,Second lien senior secured loan ($45.0 par due 10/2022),10.04% (Libor + 8.00%/M),4/7/2015,45.0,45.0
621,"Dent Wizard International Corporation and DWH Equity Investors, L.P.",Automotive reconditioning services,"Class A common stock (10,000 shares)",0,4/7/2015,0.1,0.6
622,"Dent Wizard International Corporation and DWH Equity Investors, L.P.",Automotive reconditioning services,"Class B common stock (20,000 shares)",0,4/7/2015,0.2,1.2
623,"Eckler Industries, Inc. and Eckler Purchaser LLC (7)(19)",Restoration parts and accessories provider for classic automobiles,First lien senior secured revolving loan ($4.6 par due 5/2022),12.00% PIK,7/12/2012,4.6,4.1
624,"Eckler Industries, Inc. and Eckler Purchaser LLC (7)(19)",Restoration parts and accessories provider for classic automobiles,First lien senior secured loan ($20.0 par due 5/2022),12.00% PIK,7/12/2012,20.0,17.8
625,"Eckler Industries, Inc. and Eckler Purchaser LLC (7)(19)",Restoration parts and accessories provider for classic automobiles,"Class A common units (67,972 units)",0,7/12/2012,16.4,0.0
626,"ESCP PPG Holdings, LLC (6)",Distributor of new equipment and aftermarket parts to the heavy-duty truck industry,"Class A units (3,500,000 units)",0,12/14/2016,3.5,3.5
627,"GB Auto Service Holdings, LLC (19)",Automotive parts and repair services retailer,First lien senior secured revolving loan ($0.4 par due 10/2024),8.04% (Libor + 6.00%/M),10/19/2018,0.4,0.4
628,"GB Auto Service Holdings, LLC (19)",Automotive parts and repair services retailer,First lien senior secured loan ($27.2 par due 10/2024),8.04% (Libor + 6.00%/M),10/19/2018,27.2,27.2
629,"GB Auto Service Holdings, LLC (19)",Automotive parts and repair services retailer,First lien senior secured loan ($22.2 par due 10/2024),8.05% (Libor + 6.00%/M),10/19/2018,22.2,22.2
630,"GB Auto Service Holdings, LLC (19)",Automotive parts and repair services retailer,"Common units (4,084,227 units)",0,10/19/2018,5.2,6.8
631,"Mavis Tire Express Services Corp. and Mavis Tire Express Services TopCo, L.P. (19)",Auto parts retailer,Second lien senior secured loan ($1.4 par due 3/2026),9.55% (Libor + 7.50%/M),3/20/2018,1.4,1.4
632,"Mavis Tire Express Services Corp. and Mavis Tire Express Services TopCo, L.P. (19)",Auto parts retailer,Second lien senior secured loan ($153.9 par due 3/2026),9.55% (Libor + 7.50%/M),3/20/2018,152.0,152.4
633,"Mavis Tire Express Services Corp. and Mavis Tire Express Services TopCo, L.P. (19)",Auto parts retailer,"Class A units (12,400,000 units)",0,3/20/2018,12.4,13.1
634,"Simpson Performance Products, Inc.",Provider of motorsports safety equipment,First lien senior secured loan ($28.3 par due 2/2023),9.12% (Libor + 7.02%/Q),2/20/2015,28.3,28.3
635,"SK SPV IV, LLC",Collision repair site operator,"Series A common stock (12,500 units)",0,8/18/2014,0.6,1.9
636,"SK SPV IV, LLC",Collision repair site operator,"Series B common stock (12,500 units)",0,8/18/2014,0.6,1.9
637,"Wand Newco 3, Inc. (dba Caliber Collision)",Collision repair company,Second lien senior secured loan ($180.2 par due 2/2027),9.29% (Libor + 7.25%/M),2/5/2019,177.3,180.2
638,"Birch Permian, LLC (19)",Operator of private exploration oil and production company,Second lien senior secured loan ($66.4 par due 4/2023),10.34% (Libor + 8.00%/Q),4/12/2019,65.8,65.7
639,"Cheyenne Petroleum Company Limited Partnership, CPC 2001 LLC and Mill Shoals LLC",Private oil exploration and production company,Second lien senior secured loan ($63.1 par due 1/2024),10.60% (Libor + 8.50%/Q),7/10/2019,63.1,62.5
640,"Murchison Oil and Gas, LLC and Murchison Holdings, LLC (19)",Exploration and production company,First lien senior secured loan ($13.3 par due 10/2023),11.10% (Libor + 9.00%/Q),9/19/2019,13.2,13.3
641,"Murchison Oil and Gas, LLC and Murchison Holdings, LLC (19)",Exploration and production company,First lien senior secured loan ($38.3 par due 10/2023),10.10% (Libor + 8.00%/Q),9/19/2019,38.3,38.3
642,"Murchison Oil and Gas, LLC and Murchison Holdings, LLC (19)",Exploration and production company,"Preferred units (21,667 units)",8.00% PIK,10/26/2018,23.0,23.0
643,Penn Virginia Holding Corp. (8),Exploration and production company,Second lien senior secured loan ($90.1 par due 9/2022),9.05% (Libor + 7.00%/M),9/28/2017,90.1,90.1
644,Petroflow Energy Corporation and TexOak Petro Holdings LLC (6),Oil and gas exploration and production company,First lien senior secured loan ($2.5 par due 6/2020),0,6/29/2016,0.4,0.0
645,Petroflow Energy Corporation and TexOak Petro Holdings LLC (6),Oil and gas exploration and production company,Second lien senior secured loan ($23.0 par due 12/2019),0,6/29/2016,17.5,0.0
646,Petroflow Energy Corporation and TexOak Petro Holdings LLC (6),Oil and gas exploration and production company,Second lien senior secured loan ($5.3 par due 12/2019),0,6/29/2016,4.4,0.0
647,Petroflow Energy Corporation and TexOak Petro Holdings LLC (6),Oil and gas exploration and production company,"Common units (202,000 units)",0,6/29/2016,11.1,0.0
648,"Sundance Energy, Inc.",Oil and gas producer,Second lien senior secured loan ($60.7 par due 4/2023),10.11% (Libor + 8.00%/Q),4/23/2018,59.8,59.5
649,"VPROP Operating, LLC and Vista Proppants and Logistics, LLC",Sand-based proppant producer and distributor to the oil and natural gas industry,First lien senior secured loan ($27.3 par due 8/2021),"11.63% (Libor + 8.50% Cash, 1.00% PIK/Q)",8/1/2017,27.2,26.7
650,"VPROP Operating, LLC and Vista Proppants and Logistics, LLC",Sand-based proppant producer and distributor to the oil and natural gas industry,First lien senior secured loan ($34.0 par due 8/2021),"11.63% (Libor + 8.50% Cash, 1.00% PIK/Q)",11/9/2017,34.0,33.4
651,"VPROP Operating, LLC and Vista Proppants and Logistics, LLC",Sand-based proppant producer and distributor to the oil and natural gas industry,First lien senior secured loan ($14.6 par due 8/2021),"11.63% (Libor + 8.50% Cash, 1.00% PIK/Q)",3/1/2017,14.6,14.3
652,"VPROP Operating, LLC and Vista Proppants and Logistics, LLC",Sand-based proppant producer and distributor to the oil and natural gas industry,First lien senior secured loan ($72.9 par due 8/2021),"11.63% (Libor + 8.50% Cash, 1.00% PIK/Q)",3/1/2017,72.9,71.4
653,"VPROP Operating, LLC and Vista Proppants and Logistics, LLC",Sand-based proppant producer and distributor to the oil and natural gas industry,"Common units (997,864 units)",0,11/9/2017,9.7,5.0
654,"ADF Capital, Inc., ADF Restaurant Group, LLC, and ARG Restaurant Holdings, Inc. (7)(19)",Restaurant owner and operator,First lien senior secured loan ($5.2 par due 12/2019),0,12/22/2016,4.8,0.0
655,"ADF Capital, Inc., ADF Restaurant Group, LLC, and ARG Restaurant Holdings, Inc. (7)(19)",Restaurant owner and operator,First lien senior secured loan ($56.6 par due 12/2019),0,11/27/2006,39.9,0.0
656,"ADF Capital, Inc., ADF Restaurant Group, LLC, and ARG Restaurant Holdings, Inc. (7)(19)",Restaurant owner and operator,Promissory note ($31.8 par due 12/2023),0,11/27/2006,13.8,0.0
657,"ADF Capital, Inc., ADF Restaurant Group, LLC, and ARG Restaurant Holdings, Inc. (7)(19)",Restaurant owner and operator,Warrant to purchase up to 0.95 units of Series D common stock (expires 12/2023),0,12/18/2013,0.0,0.0
658,"Cipriani USA, Inc.","Manager and operator of banquet facilities, restaurants, hotels and other leisure properties",First lien senior secured loan ($3.0 par due 5/2023),"10.28% (Libor + 6.25% Cash, 2.00% PIK/M)",8/20/2018,3.0,3.0
659,"Cipriani USA, Inc.","Manager and operator of banquet facilities, restaurants, hotels and other leisure properties",First lien senior secured loan ($12.2 par due 5/2023),"10.28% (Libor + 6.25% Cash, 2.00% PIK/M)",11/5/2018,12.2,12.2
660,"Cipriani USA, Inc.","Manager and operator of banquet facilities, restaurants, hotels and other leisure properties",First lien senior secured loan ($3.0 par due 5/2023),"10.28% (Libor + 6.25% Cash, 2.00% PIK/M)",11/5/2018,3.0,3.0
661,"Cipriani USA, Inc.","Manager and operator of banquet facilities, restaurants, hotels and other leisure properties",First lien senior secured loan ($68.3 par due 5/2023),"10.28% (Libor + 6.25% Cash, 2.00% PIK/M)",5/30/2018,66.1,68.3
662,"Cipriani USA, Inc.","Manager and operator of banquet facilities, restaurants, hotels and other leisure properties",First lien senior secured loan ($15.0 par due 5/2023),10.28% (Libor + 8.25%/M),7/3/2019,15.0,15.0
663,"Cozzini Bros., Inc. and BH-Sharp Holdings LP (19)",Provider of commercial knife sharpening and cutlery services in the restaurant industry,First lien senior secured revolving loan ($5.5 par due 3/2023),7.54% (Libor + 5.50%/M),3/10/2017,5.5,5.5
664,"Cozzini Bros., Inc. and BH-Sharp Holdings LP (19)",Provider of commercial knife sharpening and cutlery services in the restaurant industry,First lien senior secured revolving loan ($1.0 par due 3/2023),9.50% (Base Rate + 4.50%/M),3/10/2017,1.0,1.0
665,"Cozzini Bros., Inc. and BH-Sharp Holdings LP (19)",Provider of commercial knife sharpening and cutlery services in the restaurant industry,First lien senior secured loan ($11.6 par due 3/2023),7.54% (Libor + 5.50%/M),3/10/2017,11.6,11.6
666,"Cozzini Bros., Inc. and BH-Sharp Holdings LP (19)",Provider of commercial knife sharpening and cutlery services in the restaurant industry,"Common units (2,950,000 units)",0,3/10/2017,3.0,3.6
667,FWR Holding Corporation (19),"Restaurant owner, operator and franchisor",First lien senior secured revolving loan ($0.5 par due 8/2023),9.50% (Base Rate + 4.50%/Q),8/21/2017,0.5,0.5
668,FWR Holding Corporation (19),"Restaurant owner, operator and franchisor",First lien senior secured loan ($0.7 par due 8/2023),7.55% (Libor + 5.50%/M),2/28/2019,0.7,0.7
669,FWR Holding Corporation (19),"Restaurant owner, operator and franchisor",First lien senior secured loan ($0.8 par due 8/2023),7.55% (Libor + 5.50%/M),2/28/2019,0.8,0.8
670,FWR Holding Corporation (19),"Restaurant owner, operator and franchisor",First lien senior secured loan ($0.5 par due 8/2023),7.55% (Libor + 5.50%/M),2/28/2019,0.5,0.5
671,FWR Holding Corporation (19),"Restaurant owner, operator and franchisor",First lien senior secured loan ($0.5 par due 8/2023),7.55% (Libor + 5.50%/M),8/21/2017,0.5,0.5
672,FWR Holding Corporation (19),"Restaurant owner, operator and franchisor",First lien senior secured loan ($4.0 par due 8/2023),7.55% (Libor + 5.50%/M),8/21/2017,4.0,4.0
673,Garden Fresh Restaurant Corp. and GFRC Holdings LLC (19),Restaurant owner and operator,First lien senior secured revolving loan ($0.9 par due 2/2022),10.16% (Libor + 8.00%/Q),2/1/2017,0.9,0.9
674,Garden Fresh Restaurant Corp. and GFRC Holdings LLC (19),Restaurant owner and operator,First lien senior secured revolving loan ($0.9 par due 2/2022),10.13% (Libor + 8.00%/Q),2/1/2017,0.9,0.9
675,Garden Fresh Restaurant Corp. and GFRC Holdings LLC (19),Restaurant owner and operator,First lien senior secured loan ($19.5 par due 2/2022),10.13% (Libor + 8.00%/Q),2/1/2017,19.5,19.5
676,"Heritage Food Service Group, Inc. and WCI-HFG Holdings, LLC",Distributor of repair and replacement parts for commercial kitchen equipment,Second lien senior secured loan ($31.6 par due 10/2022),10.54% (Libor + 8.50%/Q),10/20/2015,31.6,31.6
677,"Heritage Food Service Group, Inc. and WCI-HFG Holdings, LLC",Distributor of repair and replacement parts for commercial kitchen equipment,"Preferred units (3,000,000 units)",8.00% PIK,10/20/2015,3.0,4.4
678,"Jim N Nicks Management, LLC (19)",Restaurant owner and operator,First lien senior secured revolving loan ($2.8 par due 7/2023),7.35% (Libor + 5.25%/Q),7/10/2017,2.8,2.7
679,"Jim N Nicks Management, LLC (19)",Restaurant owner and operator,First lien senior secured loan ($1.2 par due 7/2023),7.35% (Libor + 5.25%/Q),7/10/2017,1.2,1.1
680,"Jim N Nicks Management, LLC (19)",Restaurant owner and operator,First lien senior secured loan ($13.9 par due 7/2023),7.35% (Libor + 5.25%/Q),7/10/2017,13.9,13.4
681,"Orion Foods, LLC (7)",Convenience food service retailer,First lien senior secured loan ($1.2 par due 9/2015),0,4/1/2010,1.2,0.4
682,"Orion Foods, LLC (7)",Convenience food service retailer,Second lien senior secured loan ($19.4 par due 9/2015),0,4/1/2010,0.0,0.0
683,"Orion Foods, LLC (7)",Convenience food service retailer,"Preferred units (10,000 units)",0,10/28/2010,0.0,0.0
684,"Orion Foods, LLC (7)",Convenience food service retailer,"Class A common units (25,001 units)",0,4/1/2010,0.0,0.0
685,"Orion Foods, LLC (7)",Convenience food service retailer,"Class B common units (1,122,452 units)",0,4/1/2010,0.0,0.0
686,"OTG Management, LLC (19)",Airport restaurant operator,First lien senior secured revolving loan ($6.9 par due 8/2021),9.30% (Libor + 7.00%/Q),8/26/2016,6.9,6.9
687,"OTG Management, LLC (19)",Airport restaurant operator,First lien senior secured revolving loan ($3.1 par due 8/2021),9.31% (Libor + 7.00%/Q),8/26/2016,3.1,3.1
688,"OTG Management, LLC (19)",Airport restaurant operator,First lien senior secured loan ($2.5 par due 8/2021),9.18% (Libor + 7.00%/Q),8/26/2016,2.5,2.5
689,"OTG Management, LLC (19)",Airport restaurant operator,First lien senior secured loan ($1.6 par due 8/2021),9.18% (Libor + 7.00%/Q),8/26/2016,1.6,1.6
690,"OTG Management, LLC (19)",Airport restaurant operator,First lien senior secured loan ($2.2 par due 8/2021),9.19% (Libor + 7.00%/Q),8/26/2016,2.2,2.2
691,"OTG Management, LLC (19)",Airport restaurant operator,First lien senior secured loan ($2.2 par due 8/2021),9.18% (Libor + 7.00%/Q),8/26/2016,2.2,2.2
692,"OTG Management, LLC (19)",Airport restaurant operator,First lien senior secured loan ($3.6 par due 8/2021),9.18% (Libor + 7.00%/Q),8/26/2016,3.6,3.6
693,"OTG Management, LLC (19)",Airport restaurant operator,First lien senior secured loan ($2.6 par due 8/2021),9.14% (Libor + 7.00%/Q),8/26/2016,2.6,2.6
694,"OTG Management, LLC (19)",Airport restaurant operator,First lien senior secured loan ($4.9 par due 8/2021),9.18% (Libor + 7.00%/Q),8/26/2016,4.9,4.9
695,"OTG Management, LLC (19)",Airport restaurant operator,First lien senior secured loan ($0.6 par due 8/2021),9.18% (Libor + 7.00%/Q),8/26/2016,0.6,0.6
696,"OTG Management, LLC (19)",Airport restaurant operator,First lien senior secured loan ($0.7 par due 8/2021),9.14% (Libor + 7.00%/Q),8/26/2016,0.7,0.7
697,"OTG Management, LLC (19)",Airport restaurant operator,First lien senior secured loan ($1.8 par due 8/2021),9.13% (Libor + 7.00%/Q),8/26/2016,1.8,1.8
698,"OTG Management, LLC (19)",Airport restaurant operator,First lien senior secured loan ($1.0 par due 8/2021),9.14% (Libor + 7.00%/Q),8/26/2016,1.0,1.0
699,"OTG Management, LLC (19)",Airport restaurant operator,First lien senior secured loan ($0.3 par due 8/2021),9.30% (Libor + 7.00%/Q),10/10/2018,0.3,0.3
700,"OTG Management, LLC (19)",Airport restaurant operator,First lien senior secured loan ($0.7 par due 8/2021),9.18% (Libor + 7.00%/Q),10/10/2018,0.7,0.7
701,"OTG Management, LLC (19)",Airport restaurant operator,First lien senior secured loan ($1.9 par due 8/2021),9.14% (Libor + 7.00%/Q),10/10/2018,1.9,1.9
702,"OTG Management, LLC (19)",Airport restaurant operator,First lien senior secured loan ($0.7 par due 8/2021),9.13% (Libor + 7.00%/Q),10/10/2018,0.7,0.7
703,"OTG Management, LLC (19)",Airport restaurant operator,First lien senior secured loan ($0.6 par due 8/2021),9.25% (Libor + 7.00%/Q),10/10/2018,0.6,0.6
704,"OTG Management, LLC (19)",Airport restaurant operator,First lien senior secured loan ($48.9 par due 8/2021),9.32% (Libor + 7.00%/Q),8/26/2016,48.9,48.9
705,"OTG Management, LLC (19)",Airport restaurant operator,First lien senior secured loan ($48.9 par due 8/2021),9.25% (Libor + 7.00%/Q),8/26/2016,48.9,48.9
706,"OTG Management, LLC (19)",Airport restaurant operator,Senior subordinated loan ($32.8 par due 2/2022),13.00% PIK,8/26/2016,32.7,32.8
707,"OTG Management, LLC (19)",Airport restaurant operator,"Class A preferred units (3,000,000 units)",14.50% PIK,8/26/2016,34.8,44.8
708,"OTG Management, LLC (19)",Airport restaurant operator,"Common units (3,000,000 units)",0,1/5/2011,3.0,9.8
709,"OTG Management, LLC (19)",Airport restaurant operator,Warrant to purchase up to 7.73% of common units,0,6/19/2008,0.1,21.6
710,SFE Intermediate Holdco LLC (19),Provider of outsourced foodservice to K-12 school districts,First lien senior secured loan ($10.7 par due 7/2024),6.88% (Libor + 4.75%/Q),9/5/2018,10.7,10.7
711,SFE Intermediate Holdco LLC (19),Provider of outsourced foodservice to K-12 school districts,First lien senior secured loan ($6.6 par due 7/2024),7.01% (Libor + 4.75%/Q),7/31/2017,6.6,6.6
712,"Spectra Finance, LLC (19)",Venue management and food and beverage provider,First lien senior secured revolving loan ($3.6 par due 4/2023),6.03% (Libor + 4.00%/M),4/2/2018,3.6,3.6
713,"Spectra Finance, LLC (19)",Venue management and food and beverage provider,First lien senior secured loan ($3.4 par due 4/2024),6.35% (Libor + 4.25%/Q),4/2/2018,3.4,3.4
714,American Seafoods Group LLC and American Seafoods Partners LLC,Harvester and processor of seafood,"Class A units (77,922 units)",0,8/19/2015,0.1,0.2
715,American Seafoods Group LLC and American Seafoods Partners LLC,Harvester and processor of seafood,"Warrant to purchase up to 7,422,078 Class A units (expires 8/2035)",0,8/19/2015,7.4,21.8
716,"Bragg Live Food Products, LLC and SPC Investment Co., L.P. (6)(19)",Health food company,First lien senior secured loan ($14.9 par due 3/2024),7.85% (Libor + 5.75%/Q),3/11/2019,14.9,14.8
717,"Bragg Live Food Products, LLC and SPC Investment Co., L.P. (6)(19)",Health food company,First lien senior secured loan ($21.9 par due 3/2024),7.85% (Libor + 5.75%/Q),3/11/2019,21.9,21.6
718,"Bragg Live Food Products, LLC and SPC Investment Co., L.P. (6)(19)",Health food company,"Common units (14,850 units)",0,3/11/2019,14.9,13.9
719,CHG PPC Parent LLC,Diversified food products manufacturer,Second lien senior secured loan ($34.1 par due 3/2026),9.79% (Libor + 7.75%/M),1/31/2019,34.1,34.1
720,CHG PPC Parent LLC,Diversified food products manufacturer,Second lien senior secured loan ($60.5 par due 3/2026),9.54% (Libor + 7.50%/M),3/30/2018,60.5,60.5
721,"DecoPac, Inc. (19)",Supplier of cake decorating solutions and products to in-store bakeries,First lien senior secured revolving loan ($1.1 par due 9/2023),6.29% (Libor + 4.25%/M),9/29/2017,1.1,1.1
722,"Edward Don & Company, LLC and VCP-EDC Co-Invest, LLC",Distributor of foodservice equipment and supplies,"Membership units (2,970,000 units)",0,6/9/2017,3.0,3.0
723,Ferraro Fine Foods Corp. and Italian Fine Foods Holdings L.P. (19),Specialty Italian food distributor,First lien senior secured revolving loan ($0.8 par due 5/2023),6.32% (Libor + 4.25%/M),5/9/2018,0.8,0.8
724,Ferraro Fine Foods Corp. and Italian Fine Foods Holdings L.P. (19),Specialty Italian food distributor,First lien senior secured revolving loan ($0.3 par due 5/2023),6.28% (Libor + 4.25%/M),5/9/2018,0.3,0.3
725,Ferraro Fine Foods Corp. and Italian Fine Foods Holdings L.P. (19),Specialty Italian food distributor,First lien senior secured loan ($0.7 par due 5/2024),6.35% (Libor + 4.25%/Q),12/7/2018,0.7,0.7
726,Ferraro Fine Foods Corp. and Italian Fine Foods Holdings L.P. (19),Specialty Italian food distributor,First lien senior secured loan ($2.9 par due 5/2024),6.43% (Libor + 4.25%/Q),5/10/2019,2.9,2.9
727,Ferraro Fine Foods Corp. and Italian Fine Foods Holdings L.P. (19),Specialty Italian food distributor,First lien senior secured loan ($9.3 par due 5/2024),6.43% (Libor + 4.25%/Q),5/9/2018,9.3,9.3
728,Ferraro Fine Foods Corp. and Italian Fine Foods Holdings L.P. (19),Specialty Italian food distributor,"Class A common units (2,724,000 units)",0,5/9/2018,2.7,3.6
729,"FS Squared Holding Corp. and FS Squared, LLC (19)",Provider of on-site vending and micro market solutions,First lien senior secured revolving loan,0,3/28/2019,0.0,0.0
730,"FS Squared Holding Corp. and FS Squared, LLC (19)",Provider of on-site vending and micro market solutions,First lien senior secured loan ($4.3 par due 3/2025),7.29% (Libor + 5.25%/M),3/28/2019,4.3,4.3
731,"FS Squared Holding Corp. and FS Squared, LLC (19)",Provider of on-site vending and micro market solutions,First lien senior secured loan ($0.1 par due 3/2025),7.29% (Libor + 5.25%/M),3/28/2019,0.1,0.1
732,"FS Squared Holding Corp. and FS Squared, LLC (19)",Provider of on-site vending and micro market solutions,"Class A units (99,500 units)",0,3/28/2019,10.0,11.1
733,"Gehl Foods, LLC and GF Parent LLC","Producer of low-acid, aseptic food and beverage products",GF Parent LLC\Class A Preferred units,0,5/13/2015,2.9,0.0
734,"Gehl Foods, LLC and GF Parent LLC","Producer of low-acid, aseptic food and beverage products","Class A common units (60,000 units)",0,5/13/2015,0.1,0.0
735,"Gehl Foods, LLC and GF Parent LLC","Producer of low-acid, aseptic food and beverage products",Class B common units (0.26 units),0,5/13/2015,0.0,0.0
736,"H-Food Holdings, LLC and Matterhorn Parent, LLC",Food contract manufacturer,First lien senior secured loan ($4.6 par due 5/2025),6.04% (Libor + 4.00%/M),11/25/2018,4.6,4.5
737,"H-Food Holdings, LLC and Matterhorn Parent, LLC",Food contract manufacturer,Second lien senior secured loan ($73.0 par due 3/2026),9.04% (Libor + 7.00%/M),11/25/2018,73.0,70.1
738,"H-Food Holdings, LLC and Matterhorn Parent, LLC",Food contract manufacturer,"Common units (5,827 units)",0,11/25/2018,5.8,5.5
739,Hometown Food Company (19),Food distributor,First lien senior secured revolving loan ($1.4 par due 8/2023),7.06% (Libor + 5.00%/M),8/31/2018,1.4,1.4
740,Hometown Food Company (19),Food distributor,First lien senior secured loan ($9.0 par due 8/2023),7.05% (Libor + 5.00%/M),8/31/2018,8.8,9.0
741,"JWC/KI Holdings, LLC",Foodservice sales and marketing agency,"Membership units (5,000 units)",0,11/16/2015,5.0,6.8
742,"KC Culinarte Intermediate, LLC",Manufacturer of fresh refrigerated and frozen food products,Second lien senior secured loan ($35.7 par due 8/2026),9.79% (Libor + 7.75%/M),8/24/2018,35.7,35.7
