,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
882,"Ruby Slipper Cafe LLC, The",LLC units,,N/A,,,N/A,,N/A,,12,,,124,,,-,,,155,,,,
883,"Southern Veterinary Partners, LLC",LLC units,,N/A,,,N/A,,N/A,,-,,,216,,,-,,,349,,,,
884,"Southern Veterinary Partners, LLC",LLC units,,N/A,,,N/A,,N/A,,64,,,2,,,-,,,58,,,,
885,"Veterinary Specialists of North America, LLC",LLC units,,N/A,,,N/A,,N/A,,-,,,106,,,-,,,375,,,,
886,"Wetzel's Pretzels, LLC",Common stock,,N/A,,,N/A,,N/A,,-,,,160,,,-,,,218,,,,
887,,,,,,,,,,,,,1096,,,-,,,1683,,,,,
888,Printing and Publishing,,,,,,,,,,,,,,,,,,,,,,,
889,"Brandmuscle, Inc.",LLC interest,,N/A,,,N/A,,N/A,,-,,,240,,,-,,,107,,,,
890,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,
891,Retail Stores,,,,,,,,,,,,,,,,,,,,,,,
892,Batteries Plus Holding Corporation,LP interest,,N/A,,,N/A,,N/A,,5,,,,529,,,0.1,,,,800,,
893,"Cycle Gear, Inc.",LLC units,,N/A,,,N/A,,N/A,,19,,,248,,,0.1,,,426,,,,
894,"DTLR, Inc.",LLC interest,,N/A,,,N/A,,N/A,,4,,,411,,,0.1,,,830,,,,
895,"Elite Sportswear, L.P.",LLC interest,,N/A,,,N/A,,N/A,,-,,,165,,,-,,,-,,,,
896,"Feeders Supply Company, LLC",Preferred stock,,N/A,,,N/A,,N/A,,2,,,192,,,-,,,201,,,,
897,"Feeders Supply Company, LLC",Common stock,,N/A,,,N/A,,N/A,,-,,,-,,,-,,,-,,,,
898,Jet Equipment & Tools Ltd.  (8)(9)(11),LLC units,,N/A,,,N/A,,N/A,,-,,,339,,,0.1,,,555,,,,
899,"Marshall Retail Group LLC, The",LLC units,,N/A,,,N/A,,N/A,,15,,,154,,,-,,,119,,,,
900,"Paper Source, Inc.",Common stock,,N/A,,,N/A,,N/A,,8,,,1387,,,0.1,,,430,,,,
901,Pet Holdings ULC  (8)(11),LP interest,,N/A,,,N/A,,N/A,,455,,,386,,,-,,,330,,,,
902,"Pet Supplies Plus, LLC",LLC units,,N/A,,,N/A,,N/A,,67,,,67,,,-,,,67,,,,
903,"Sola Franchise, LLC and Sola Salon Studios, LLC",LLC units,,N/A,,,N/A,,N/A,,2,,,180,,,-,,,199,,,,
904,"Sola Franchise, LLC and Sola Salon Studios, LLC",LLC units,,N/A,,,N/A,,N/A,,-,,,36,,,-,,,40,,,,
905,,,,,,,,,,,,,4094,,,0.5,,,3997,,,,,
906,Total non-controlled/non-affiliate company equity investments,,,,,,,,,,37921,,,4.5,,,,43790,,,,,,
907,Total non-controlled/non-affiliate company investments,,,,,,,,1851027,,,,1868811,,,194.0,,,,1874593,,,,
908,Non-controlled affiliate company investments  (15),,,,,,,,,,,,,,,,,,,,,,,
909,Debt investments,,,,,,,,,,,,,,,,,,,,,,,
910,"Beverage, Food and Tobacco",,,,,,,,,,,,,,,,,,,,,,,
911,Uinta Brewing Company  ^(7)(8),One stop,,L + 4.00,(a),,6.48,,08/2021,,,771,,,,768,,,0.1,,,,670,
912,Uinta Brewing Company  (7)(8),One stop,,L + 4.00,(a),,6.48,,08/2021,,154,,,154,,,-,,,131,,,,
913,,,,,,,,,,,925,,,922,,,0.1,,,801,,,,
914,Diversified/Conglomerate Service,,,,,,,,,,,,,,,,,,,,,,,
915,Switchfly LLC  (8),One stop,,L + 3.00,(c),,5.80,,10/2023,,2295,,,2248,,,0.2,,,2066,,,,
916,Switchfly LLC  (8),One stop,,L + 3.00,(c),,5.80,,10/2023,,192,,,189,,,-,,,173,,,,
917,Switchfly LLC  (8),One stop,,L + 3.00,(c),,5.80,,10/2023,,17,,,17,,,-,,,15,,,,
918,Switchfly LLC  (8),One stop,,L + 8.50,,,N/A  (6),,10/2023,,-,,,-,,,-,,,-,,,,
919,,,,,,,,,,,2504,,,2454,,,0.2,,,2254,,,,
920,"Mining, Steel, Iron and Non-Precious Metals",,,,,,,,,,,,,,,,,,,,,,,
921,"Benetech, Inc.  (8)",One stop,,L + 10.00,(a),,10.50 cash/2.00 PIK,,05/2019,,4164,,,4164,,,0.5,,,4164,,,,
922,"Benetech, Inc.  (8)",One stop,,P + 8.75,(a)(f),,11.91 cash/2.00 PIK,,05/2019,,209,,,209,,,-,,,209,,,,
923,,,,,,,,,,,4373,,,4373,,,0.5,,,4373,,,,
924,Total non-controlled affiliate company debt investments,,,,,,,,7802,,,,7749,,,0.8,,,,7428,,,,
925,Equity Investments  (12)(13),,,,,,,,,,,,,,,,,,,,,,,
926,"Beverage, Food and Tobacco",,,,,,,,,,,,,,,,,,,,,,,
927,Uinta Brewing Company  (8),LP interest,,N/A,,,N/A,,N/A,,462,,,,462,,,-,,,,-,,
928,Uinta Brewing Company  (8),Common stock,,N/A,,,N/A,,N/A,,123,,,-,,,-,,,135,,,,
929,,,,,,,,,,,585,,,462,,,-,,,135,,,,
930,Diversified/Conglomerate Service,,,,,,,,,,,,,,,,,,,,,,,
931,Switchfly LLC  (8),LLC units,,N/A,,,N/A,,N/A,,1467,,,,815,,,0.1,,,,1099,,
932,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,
933,"Mining, Steel, Iron and Non-Precious Metals",,,,,,,,,,,,,,,,,,,,,,,
934,"Benetech, Inc.  (8)",LLC interest,,N/A,,,N/A,,N/A,,56,,,,-,,,-,,,,-,,
935,"Benetech, Inc.  (8)",LLC interest,,N/A,,,N/A,,N/A,,56,,,-,,,-,,,16,,,,
936,,,,,,,,,,,,,-,,,-,,,16,,,,,
937,Total non-controlled affiliate company equity investments,,,,,,,,,,1277,,,0.1,,,,1250,,,,,,
938,Total non-controlled affiliate company investments,,,,,,,,7802,,,,9026,,,0.9,,,,8678,,,,
939,Controlled affiliate company investments  (16),,,,,,,,,,,,,,,,,,,,,,,
940,Equity Investments  (12)(13),,,,,,,,,,,,,,,,,,,,,,,
941,Investment Funds and Vehicles,,,,,,,,,,,,,,,,,,,,,,,
942,Senior Loan Fund LLC  (8)(17),LLC interest,,N/A,,,N/A,,N/A,,74882,,,,74882,,,7.4,,,,71742,,
943,Total controlled affiliate company equity investments,,,,,,,,,,74882,,,7.4,,,,71742,,,,,,
944,Total investments,,,,,,,,1858829,,,,1952719,,,202.3,,,,1955013,,,,
945,"Cash, cash equivalents and restricted cash, cash equivalents and foreign currencies",,,,,,,,,,,,,,,,,,,,,,,
946,"Cash, restricted cash and foreign currencies",,,,,,,,,,,49950,,,5.2,,,,49948,,,,,
947,BlackRock Liquidity Funds T-Fund Institutional Shares (CUSIP 09248U718),,2.32  (18),,,,,,,26202,,,2.7,,,26202,,,,,,,,
948,"Total cash, cash equivalents and restricted cash, cash equivalents and foreign currencies",,,,,76152,,,7.9,,,,76150,,,,,,,,,,,
949,"Total investments and cash, cash equivalents and restricted cash and cash equivalents",,,,,,,,,2028871,,,210.2,,,,2031163,,,,,,,
950,(4),The fair value of the investment was valued using significant unobservable inputs. See Note 5. Fair Value Measurements.,,,,,,,,,,,,,,,,,,,,,,
