,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
480,"Southern Veterinary Partners, LLC  #",One stop,,L + 6.00,(a),,7.89,,06/2020,,,3880,,,,3859,,,0.4,,,,3880,,
481,"Southern Veterinary Partners, LLC",One stop,,L + 6.00,(a),,7.89,,06/2020,,232,,,231,,,0,,,232,,,,,
482,"Southern Veterinary Partners, LLC",One stop,,L + 6.00,(a),,7.89,,06/2020,,173,,,171,,,0,,,173,,,,,
483,"Southern Veterinary Partners, LLC",One stop,,L + 6.00,(a),,7.89,,06/2020,,77,,,77,,,0,,,77,,,,,
484,"Southern Veterinary Partners, LLC",One stop,,L + 6.00,(a),,7.89,,06/2020,,67,,,67,,,0,,,67,,,,,
485,"Southern Veterinary Partners, LLC",One stop,,L + 6.00,(a),,7.89,,06/2020,,50,,,48,,,0,,,50,,,,,
486,"Southern Veterinary Partners, LLC  (5)",One stop,,L + 6.00,,,N/A  (6),,06/2020,,0,,,(1,,,0,,,(1,,,,,
=======
449,"Georgica Pine Clothiers, LLC",One stop,,L + 5.50,(c),,7.81,,11/2021,,38,,,37,,,-,,,38,,,,,
450,"IMPLUS Footwear, LLC",One stop,,L + 6.75,(b)(c),,8.45,,04/2021,,10253,,,10131,,,1.1,,,10253,,,,,
451,"IMPLUS Footwear, LLC",One stop,,L + 6.75,(c)(e),,8.93,,04/2021,,1805,,,1784,,,0.2,,,1805,,,,,
452,"Massage Envy, LLC  *^#",One stop,,L + 6.75,(c)(e),,8.73,,09/2020,,35013,,,34750,,,3.6,,,35013,,,,,
453,"Massage Envy, LLC  ^",One stop,,L + 6.75,(c),,8.62,,09/2020,,99,,,98,,,-,,,99,,,,,
454,"Massage Envy, LLC  ^",One stop,,L + 6.75,(c),,8.45,,09/2020,,48,,,48,,,-,,,48,,,,,
455,"Massage Envy, LLC  ^",One stop,,L + 6.75,(c)(e),,8.76,,09/2020,,40,,,40,,,-,,,40,,,,,
456,"Massage Envy, LLC",One stop,,L + 6.75,(c),,8.86,,09/2020,,38,,,37,,,-,,,37,,,,,
457,"Massage Envy, LLC  ^",One stop,,L + 6.75,(c)(e),,8.78,,09/2020,,35,,,34,,,-,,,35,,,,,
458,"Massage Envy, LLC  ^",One stop,,L + 6.75,(c)(e),,8.68,,09/2020,,19,,,19,,,-,,,19,,,,,
459,"Massage Envy, LLC  ^",One stop,,L + 6.75,(c)(e),,8.89,,09/2020,,15,,,15,,,-,,,15,,,,,
460,"Massage Envy, LLC  (5)",One stop,,L + 6.75,,,N/A  (6),,09/2020,,-,,,(8,,,-,,,-,,,,,
461,"Orthotics Holdings, Inc.  *#",One stop,,L + 6.00,(a),,7.89,,02/2020,,8248,,,8194,,,0.8,,,8083,,,,,
462,"Orthotics Holdings, Inc.  *#(8)",One stop,,L + 6.00,(a),,7.89,,02/2020,,1352,,,1344,,,0.1,,,1325,,,,,
463,"Orthotics Holdings, Inc.  (5)(8)",One stop,,L + 6.00,,,N/A  (6),,02/2020,,-,,,(1,,,-,,,-,,,,,
464,"Orthotics Holdings, Inc.  (5)",One stop,,L + 6.00,,,N/A  (6),,02/2020,,-,,,(8,,,-,,,(4,,,,,
465,Team Technologies Acquisition Company  ^,Senior loan,,L + 5.00,(c)(e),,6.75,,12/2018,,4264,,,4262,,,0.4,,,4255,,,,,
466,Team Technologies Acquisition Company  *,Senior loan,,L + 5.50,(c)(e),,7.25,,12/2018,,786,,,784,,,0.1,,,795,,,,,
467,Team Technologies Acquisition Company  (5),Senior loan,,L + 5.00,,,N/A  (6),,12/2018,,-,,,-,,,-,,,(1,,,,,
468,,,,,,,,,,,68539,,,67973,,,7.1,,,68341,,,,,
469,"Personal, Food and Miscellaneous Services",,,,,,,,,,,,,,,,,,,,,,,,
470,"Captain D's, LLC  ^",Senior loan,,L + 4.50,(a),,6.37,,12/2023,,3990,,,3933,,,0.4,,,3990,,,,,
471,"Captain D's, LLC",Senior loan,,L + 4.50,(a)(e),,7.13,,12/2023,,14,,,13,,,-,,,14,,,,,
472,"Community Veterinary Partners, LLC",One stop,,L + 5.50,(b),,7.50,,10/2021,,284,,,283,,,-,,,284,,,,,
473,"Community Veterinary Partners, LLC  *",One stop,,L + 5.50,(b),,7.50,,10/2021,,100,,,98,,,-,,,100,,,,,
474,"Community Veterinary Partners, LLC  (5)",One stop,,L + 5.50,,,N/A  (6),,10/2021,,-,,,(3,,,-,,,-,,,,,
475,"Ruby Slipper Cafe LLC, The",One stop,,L + 7.50,(c),,9.24,,01/2023,,1041,,,1031,,,0.1,,,1030,,,,,
476,"Ruby Slipper Cafe LLC, The",One stop,,L + 7.50,(c),,9.27,,01/2023,,5,,,4,,,-,,,4,,,,,
477,"Ruby Slipper Cafe LLC, The",One stop,,L + 7.50,,,N/A  (6),,01/2023,,-,,,-,,,-,,,-,,,,,
478,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,
479,"Personal, Food and Miscellaneous Services - (continued)",,,,,,,,,,,,,,,,,,,,,,,,
480,"Southern Veterinary Partners, LLC  #",One stop,,L + 6.00,(a),,7.89,,06/2020,,,3880,,,,3859,,,0.4,,,,3880,,
481,"Southern Veterinary Partners, LLC",One stop,,L + 6.00,(a),,7.89,,06/2020,,232,,,231,,,-,,,232,,,,,
482,"Southern Veterinary Partners, LLC",One stop,,L + 6.00,(a),,7.89,,06/2020,,173,,,171,,,-,,,173,,,,,
483,"Southern Veterinary Partners, LLC",One stop,,L + 6.00,(a),,7.89,,06/2020,,77,,,77,,,-,,,77,,,,,
484,"Southern Veterinary Partners, LLC",One stop,,L + 6.00,(a),,7.89,,06/2020,,67,,,67,,,-,,,67,,,,,
485,"Southern Veterinary Partners, LLC",One stop,,L + 6.00,(a),,7.89,,06/2020,,50,,,48,,,-,,,50,,,,,
486,"Southern Veterinary Partners, LLC  (5)",One stop,,L + 6.00,,,N/A  (6),,06/2020,,-,,,(1,,,-,,,(1,,,,,
>>>>>>> GSBD
487,Vetcor Professional Practices LLC  *^#,One stop,,L + 6.25,(c),,8.56,,04/2021,,28603,,,28259,,,3.0,,,28603,,,,,
488,Vetcor Professional Practices LLC  *,One stop,,L + 6.25,(c),,8.56,,04/2021,,952,,,945,,,0.1,,,952,,,,,
489,Vetcor Professional Practices LLC  #,One stop,,L + 6.25,(c),,8.56,,04/2021,,943,,,932,,,0.1,,,943,,,,,
490,Vetcor Professional Practices LLC,One stop,,L + 6.25,(c),,8.56,,04/2021,,857,,,846,,,0.1,,,857,,,,,
491,Vetcor Professional Practices LLC  #,One stop,,L + 6.25,(c),,8.56,,04/2021,,741,,,741,,,0.1,,,741,,,,,
492,Vetcor Professional Practices LLC  ^,One stop,,L + 6.25,(c),,8.56,,04/2021,,722,,,713,,,0.1,,,722,,,,,
493,Vetcor Professional Practices LLC,One stop,,L + 6.25,(c),,8.56,,04/2021,,483,,,476,,,0.1,,,483,,,,,
<<<<<<< HEAD
494,Vetcor Professional Practices LLC  #,One stop,,L + 6.25,(c),,8.56,,04/2021,,284,,,282,,,0,,,284,,,,,
495,Vetcor Professional Practices LLC  #,One stop,,L + 6.25,(c),,8.56,,04/2021,,232,,,231,,,0,,,232,,,,,
496,Vetcor Professional Practices LLC,One stop,,L + 6.25,(c),,8.56,,04/2021,,152,,,140,,,0,,,152,,,,,
497,Vetcor Professional Practices LLC  (5),One stop,,L + 6.25,,,N/A  (6),,04/2021,,0,,,(3,,,0,,,0,,,,,
498,"Veterinary Specialists of North America, LLC  ^",One stop,,L + 5.50,(c),,7.26,,07/2021,,7368,,,7306,,,0.8,,,7368,,,,,
499,"Veterinary Specialists of North America, LLC  *",One stop,,L + 5.50,(c),,7.81,,07/2021,,417,,,415,,,0,,,417,,,,,
500,"Veterinary Specialists of North America, LLC  *",One stop,,L + 5.50,(c),,7.63,,07/2021,,161,,,160,,,0,,,161,,,,,
501,"Veterinary Specialists of North America, LLC  *",One stop,,L + 5.50,(c),,7.31,,07/2021,,63,,,62,,,0,,,63,,,,,
502,"Veterinary Specialists of North America, LLC",One stop,,L + 5.50,(c),,7.81,,07/2021,,60,,,50,,,0,,,60,,,,,
503,"Veterinary Specialists of North America, LLC",One stop,,L + 5.50,(a),,7.21,,07/2021,,35,,,33,,,0,,,35,,,,,
504,"Veterinary Specialists of North America, LLC  (5)",One stop,,L + 5.50,,,N/A  (6),,07/2021,,0,,,(4,,,0,,,0,,,,,
505,"Wetzel's Pretzels, LLC",One stop,,L + 6.75,(a),,8.41,,09/2021,,6298,,,6180,,,0.7,,,6298,,,,,
506,"Wetzel's Pretzels, LLC",One stop,,L + 6.75,(a),,8.41,,09/2021,,4,,,3,,,0,,,4,,,,,
=======
494,Vetcor Professional Practices LLC  #,One stop,,L + 6.25,(c),,8.56,,04/2021,,284,,,282,,,-,,,284,,,,,
495,Vetcor Professional Practices LLC  #,One stop,,L + 6.25,(c),,8.56,,04/2021,,232,,,231,,,-,,,232,,,,,
496,Vetcor Professional Practices LLC,One stop,,L + 6.25,(c),,8.56,,04/2021,,152,,,140,,,-,,,152,,,,,
497,Vetcor Professional Practices LLC  (5),One stop,,L + 6.25,,,N/A  (6),,04/2021,,-,,,(3,,,-,,,-,,,,,
498,"Veterinary Specialists of North America, LLC  ^",One stop,,L + 5.50,(c),,7.26,,07/2021,,7368,,,7306,,,0.8,,,7368,,,,,
499,"Veterinary Specialists of North America, LLC  *",One stop,,L + 5.50,(c),,7.81,,07/2021,,417,,,415,,,-,,,417,,,,,
500,"Veterinary Specialists of North America, LLC  *",One stop,,L + 5.50,(c),,7.63,,07/2021,,161,,,160,,,-,,,161,,,,,
501,"Veterinary Specialists of North America, LLC  *",One stop,,L + 5.50,(c),,7.31,,07/2021,,63,,,62,,,-,,,63,,,,,
502,"Veterinary Specialists of North America, LLC",One stop,,L + 5.50,(c),,7.81,,07/2021,,60,,,50,,,-,,,60,,,,,
503,"Veterinary Specialists of North America, LLC",One stop,,L + 5.50,(a),,7.21,,07/2021,,35,,,33,,,-,,,35,,,,,
504,"Veterinary Specialists of North America, LLC  (5)",One stop,,L + 5.50,,,N/A  (6),,07/2021,,-,,,(4,,,-,,,-,,,,,
505,"Wetzel's Pretzels, LLC",One stop,,L + 6.75,(a),,8.41,,09/2021,,6298,,,6180,,,0.7,,,6298,,,,,
506,"Wetzel's Pretzels, LLC",One stop,,L + 6.75,(a),,8.41,,09/2021,,4,,,3,,,-,,,4,,,,,
>>>>>>> GSBD
507,,,,,,,,,,,58288,,,57578,,,6.0,,,58275,,,,,
508,Printing and Publishing,,,,,,,,,,,,,,,,,,,,,,,,
509,"Brandmuscle, Inc.  ^",Senior loan,,L + 5.00,(c),,7.31,,12/2021,,621,,,617,,,0.1,,,627,,,,,
510,Retail Stores,,,,,,,,,,,,,,,,,,,,,,,,
511,Batteries Plus Holding Corporation,One stop,,L + 6.75,(a),,8.64,,07/2022,,11994,,,11773,,,1.3,,,11994,,,,,
<<<<<<< HEAD
512,Batteries Plus Holding Corporation,One stop,,L + 6.75,(a),,8.50,,07/2022,,38,,,36,,,0,,,38,,,,,
=======
512,Batteries Plus Holding Corporation,One stop,,L + 6.75,(a),,8.50,,07/2022,,38,,,36,,,-,,,38,,,,,
>>>>>>> GSBD
513,"Cycle Gear, Inc  .^",One stop,,L + 6.50,(c),,8.19,,01/2020,,10375,,,10292,,,1.1,,,10375,,,,,
514,"Cycle Gear, Inc.",One stop,,L + 6.50,(a)(c),,8.26,,01/2020,,818,,,808,,,0.1,,,818,,,,,
515,"Cycle Gear, Inc.  ^",One stop,,L + 6.50,(c),,8.19,,01/2020,,606,,,602,,,0.1,,,606,,,,,
516,"DTLR, Inc.  *^#",One stop,,L + 6.50,(c),,8.28,,08/2022,,22846,,,22546,,,2.4,,,22846,,,,,
517,"Elite Sportswear, L.P.",Senior loan,,L + 5.25,(c),,7.56,,03/2020,,6907,,,6837,,,0.7,,,6922,,,,,
518,"Elite Sportswear, L.P.",Senior loan,,L + 5.00,(c),,7.31,,03/2020,,2778,,,2749,,,0.3,,,2765,,,,,
519,"Elite Sportswear, L.P.",Senior loan,,L + 5.25,(c),,7.56,,03/2020,,1429,,,1418,,,0.2,,,1432,,,,,
520,"Elite Sportswear, L.P.",Senior loan,,L + 5.00,(c)(e),,7.31,,03/2020,,784,,,780,,,0.1,,,781,,,,,
<<<<<<< HEAD
521,"Elite Sportswear, L.P.  *",Senior loan,,L + 5.25,(c),,7.56,,03/2020,,469,,,465,,,0,,,470,,,,,
522,"Elite Sportswear, L.P.",Senior loan,,L + 5.25,(c),,7.56,,03/2020,,217,,,215,,,0,,,217,,,,,
523,"Elite Sportswear, L.P.  *",Senior loan,,L + 5.25,(c),,7.56,,03/2020,,207,,,206,,,0,,,208,,,,,
524,"Elite Sportswear, L.P.",One stop,,L + 5.00,(c)(e),,7.31,,06/2018,,20,,,20,,,0,,,20,,,,,
525,"Feeders Supply Company, LLC",One stop,,L + 5.75,(a),,7.64,,04/2021,,4911,,,4842,,,0.5,,,4911,,,,,
526,"Feeders Supply Company, LLC",Subordinated debt,No Value,,,6.50 cash/13.00 PIK,,04/2021,,62,,,62,,,0,,,62,,,,,,
527,"Feeders Supply Company, LLC",One stop,,L + 5.75,,,N/A  (6),,04/2021,,0,,,0,,,0,,,0,,,,,
528,"Marshall Retail Group LLC, The  ^#",One stop,,L + 6.00,(c),,7.69,,08/2020,,12020,,,11960,,,1.2,,,12020,,,,,
529,"Marshall Retail Group LLC, The",One stop,,P + 4.75,(e),,9.50,,08/2019,,293,,,282,,,0,,,293,,,,,
=======
521,"Elite Sportswear, L.P.  *",Senior loan,,L + 5.25,(c),,7.56,,03/2020,,469,,,465,,,-,,,470,,,,,
522,"Elite Sportswear, L.P.",Senior loan,,L + 5.25,(c),,7.56,,03/2020,,217,,,215,,,-,,,217,,,,,
523,"Elite Sportswear, L.P.  *",Senior loan,,L + 5.25,(c),,7.56,,03/2020,,207,,,206,,,-,,,208,,,,,
524,"Elite Sportswear, L.P.",One stop,,L + 5.00,(c)(e),,7.31,,06/2018,,20,,,20,,,-,,,20,,,,,
525,"Feeders Supply Company, LLC",One stop,,L + 5.75,(a),,7.64,,04/2021,,4911,,,4842,,,0.5,,,4911,,,,,
526,"Feeders Supply Company, LLC",Subordinated debt,N/A,,,6.50 cash/13.00 PIK,,04/2021,,62,,,62,,,-,,,62,,,,,,
527,"Feeders Supply Company, LLC",One stop,,L + 5.75,,,N/A  (6),,04/2021,,-,,,-,,,-,,,-,,,,,
528,"Marshall Retail Group LLC, The  ^#",One stop,,L + 6.00,(c),,7.69,,08/2020,,12020,,,11960,,,1.2,,,12020,,,,,
529,"Marshall Retail Group LLC, The",One stop,,P + 4.75,(e),,9.50,,08/2019,,293,,,282,,,-,,,293,,,,,
>>>>>>> GSBD
530,Mills Fleet Farm Group LLC  *^,One stop,,L + 5.50,(a),,7.39,,02/2022,,1815,,,1733,,,0.2,,,1815,,,,,
531,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,
532,Retail Stores - (continued),,,,,,,,,,,,,,,,,,,,,,,,
533,"Paper Source, Inc.  ^#",One stop,,L + 6.25,(c),,8.56,,09/2019,,,12560,,,,12494,,,1.3,,,,12560,,
534,"Paper Source, Inc.  #",One stop,,L + 6.25,(c),,8.56,,09/2019,,1668,,,1658,,,0.2,,,1668,,,,,
<<<<<<< HEAD
535,"Paper Source, Inc.  (5)",One stop,,L + 6.25,,,N/A  (6),,09/2019,,0,,,(9,,,0,,,0,,,,,
536,Pet Holdings ULC  *^(8)(9),One stop,,L + 5.50,(c),,7.19,,07/2022,,14553,,,14346,,,1.5,,,14553,,,,,
537,Pet Holdings ULC  (8)(9),One stop,,L + 5.50,(c),,7.35,,07/2022,,75,,,74,,,0,,,75,,,,,
538,Pet Holdings ULC  (5)(8)(9),One stop,,L + 5.50,,,N/A  (6),,07/2022,,0,,,(2,,,0,,,0,,,,,
539,"PetPeople Enterprises, LLC  ^",One stop,,L + 6.00,(a),,7.89,,09/2023,,3130,,,3094,,,0.3,,,3130,,,,,
540,"PetPeople Enterprises, LLC",One stop,,No Value,,,8.25 PIK,,01/2019,,155,,,155,,,0,,,162,,,,,
541,"PetPeople Enterprises, LLC",One stop,,L + 6.00,,,N/A  (6),,09/2023,,0,,,0,,,0,,,0,,,,,
542,"PetPeople Enterprises, LLC  (5)",One stop,,L + 6.00,,,N/A  (6),,09/2023,,0,,,(1,,,0,,,0,,,,,
543,,,,,,,,,,,110730,,,109435,,,11.5,,,110741,,,,,
544,Telecommunications,,,,,,,,,,,,,,,,,,,,,,,,
545,"NetMotion Wireless Holdings, Inc.  *^",One stop,,L + 6.50,(c),,8.81,,10/2021,,6505,,,6410,,,0.7,,,6505,,,,,
546,"NetMotion Wireless Holdings, Inc.  (5)",One stop,,L + 6.50,,,N/A  (6),,10/2021,,0,,,(1,,,0,,,0,,,,,
547,,,,,,,,,,,6505,,,6409,,,0.7,,,6505,,,,,
548,Textiles and Leather,,,,,,,,,,,,,,,,,,,,,,,,
549,SHO Holding I Corporation  *,Senior loan,,L + 5.00,(b),,6.79,,10/2022,,2222,,,2187,,,0.2,,,2178,,,,,
550,SHO Holding I Corporation,Senior loan,,L + 4.00,(a)(b),5.72,,10/2021,,15,,,15,,,0,,,13,,,,,,
551,,,,,,,,,,,2237,,,2202,,,0.2,,,2191,,,,,
552,Utilities,,,,,,,,,,,,,,,,,,,,,,,,
553,"Arcos, LLC",One stop,,L + 6.00,(c),,8.31,,02/2021,,3553,,,3512,,,0.4,,,3553,,,,,
554,"Arcos, LLC",One stop,,L + 6.00,,,N/A  (6),,02/2021,,0,,,0,,,0,,,0,,,,,
555,"PowerPlan Holdings, Inc.  *^",Senior loan,,L + 5.25,(a),,7.14,,02/2022,,6434,,,6355,,,0.7,,,6434,,,,,
556,"PowerPlan Holdings, Inc.  *",Senior loan,,L + 5.25,(a),,7.14,,02/2022,,5631,,,5584,,,0.6,,,5631,,,,,
557,"PowerPlan Holdings, Inc.  (5)",Senior loan,,L + 5.25,,,N/A  (6),,02/2021,,0,,,(5,,,0,,,0,,,,,
=======
535,"Paper Source, Inc.  (5)",One stop,,L + 6.25,,,N/A  (6),,09/2019,,-,,,(9,,,-,,,-,,,,,
536,Pet Holdings ULC  *^(8)(9),One stop,,L + 5.50,(c),,7.19,,07/2022,,14553,,,14346,,,1.5,,,14553,,,,,
537,Pet Holdings ULC  (8)(9),One stop,,L + 5.50,(c),,7.35,,07/2022,,75,,,74,,,-,,,75,,,,,
538,Pet Holdings ULC  (5)(8)(9),One stop,,L + 5.50,,,N/A  (6),,07/2022,,-,,,(2,,,-,,,-,,,,,
539,"PetPeople Enterprises, LLC  ^",One stop,,L + 6.00,(a),,7.89,,09/2023,,3130,,,3094,,,0.3,,,3130,,,,,
540,"PetPeople Enterprises, LLC",One stop,,N/A,,,8.25 PIK,,01/2019,,155,,,155,,,-,,,162,,,,,
541,"PetPeople Enterprises, LLC",One stop,,L + 6.00,,,N/A  (6),,09/2023,,-,,,-,,,-,,,-,,,,,
542,"PetPeople Enterprises, LLC  (5)",One stop,,L + 6.00,,,N/A  (6),,09/2023,,-,,,(1,,,-,,,-,,,,,
543,,,,,,,,,,,110730,,,109435,,,11.5,,,110741,,,,,
544,Telecommunications,,,,,,,,,,,,,,,,,,,,,,,,
545,"NetMotion Wireless Holdings, Inc.  *^",One stop,,L + 6.50,(c),,8.81,,10/2021,,6505,,,6410,,,0.7,,,6505,,,,,
546,"NetMotion Wireless Holdings, Inc.  (5)",One stop,,L + 6.50,,,N/A  (6),,10/2021,,-,,,(1,,,-,,,-,,,,,
547,,,,,,,,,,,6505,,,6409,,,0.7,,,6505,,,,,
548,Textiles and Leather,,,,,,,,,,,,,,,,,,,,,,,,
549,SHO Holding I Corporation  *,Senior loan,,L + 5.00,(b),,6.79,,10/2022,,2222,,,2187,,,0.2,,,2178,,,,,
550,SHO Holding I Corporation,Senior loan,,L + 4.00,(a)(b),5.72,,10/2021,,15,,,15,,,-,,,13,,,,,,
551,,,,,,,,,,,2237,,,2202,,,0.2,,,2191,,,,,
552,Utilities,,,,,,,,,,,,,,,,,,,,,,,,
553,"Arcos, LLC",One stop,,L + 6.00,(c),,8.31,,02/2021,,3553,,,3512,,,0.4,,,3553,,,,,
554,"Arcos, LLC",One stop,,L + 6.00,,,N/A  (6),,02/2021,,-,,,-,,,-,,,-,,,,,
555,"PowerPlan Holdings, Inc.  *^",Senior loan,,L + 5.25,(a),,7.14,,02/2022,,6434,,,6355,,,0.7,,,6434,,,,,
556,"PowerPlan Holdings, Inc.  *",Senior loan,,L + 5.25,(a),,7.14,,02/2022,,5631,,,5584,,,0.6,,,5631,,,,,
557,"PowerPlan Holdings, Inc.  (5)",Senior loan,,L + 5.25,,,N/A  (6),,02/2021,,-,,,(5,,,-,,,-,,,,,
>>>>>>> GSBD
558,,,,,,,,,,,15618,,,15446,,,1.7,,,15618,,,,,
559,Total non-controlled/non-affiliate company debt investments,,,,,,,,1618574,,,,1598920,,,166.7,,,,1607073,,,,,
560,Equity investments  (10)(11),,,,,,,,,,,,,,,,,,,,,,,,
561,Aerospace and Defense,,,,,,,,,,,,,,,,,,,,,,,,
<<<<<<< HEAD
562,NTS Technical Systems,Common stock,,No Value,,,No Value,,No Value,,2,,,,1506,,,0.1,,,,582,,,
563,NTS Technical Systems,Preferred stock,No Value,,,No Value,,No Value,,0,,,256,,,0,,,298,,,,,,
564,NTS Technical Systems,Preferred stock,No Value,,,No Value,,No Value,,0,,,128,,,0,,,164,,,,,,
565,"Tresys Technology Holdings, Inc.  (7)",Common stock,,No Value,,,No Value,,No Value,,295,,,295,,,0,,,0,,,,,
566,Whitcraft LLC,Common stock,,No Value,,,No Value,,No Value,,4,,,375,,,0.1,,,437,,,,,
567,,,,,,,,,,,,,2560,,,0.2,,,1481,,,,,,
568,Automobile,,,,,,,,,,,,,,,,,,,,,,,,
569,"Grease Monkey International, LLC",LLC units,,No Value,,,No Value,,No Value,,354,,,354,,,0,,,354,,,,,
570,Polk Acquisition Corp.,LP interest,,No Value,,,No Value,,No Value,,1,,,144,,,0,,,86,,,,,
571,,,,,,,,,,,,,498,,,0,,,440,,,,,,
572,"Beverage, Food and Tobacco",,,,,,,,,,,,,,,,,,,,,,,,
573,"Atkins Nutritionals, Inc.",LLC interest,,No Value,,,No Value,,No Value,,57,,,0,,,0,,,0,,,,,
574,"Benihana, Inc.",LLC units,,No Value,,,No Value,,No Value,,43,,,699,,,0.1,,,747,,,,,
575,"C. J. Foods, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,0,,,75,,,0.1,,,412,,,,,
576,"Cafe Rio Holding, Inc.",Common stock,,No Value,,,No Value,,No Value,,2,,,224,,,0,,,224,,,,,
577,Global ID Corporation,LLC interest,,No Value,,,No Value,,No Value,,2,,,242,,,0,,,301,,,,,
578,"Hopdoddy Holdings, LLC",LLC units,,No Value,,,No Value,,No Value,,27,,,130,,,0,,,128,,,,,
579,"Hopdoddy Holdings, LLC",LLC units,,No Value,,,No Value,,No Value,,12,,,36,,,0,,,36,,,,,
580,"Purfoods, LLC",LLC interest,,No Value,,,No Value,,No Value,,381,,,381,,,0,,,437,,,,,
581,"Rubio's Restaurants, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,2,,,945,,,0.2,,,1598,,,,,
582,"Tate's Bake Shop, Inc.",LP interest,,No Value,,,No Value,,No Value,,462,,,219,,,0.1,,,721,,,,,
583,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,
584,"Beverage, Food and Tobacco - (continued)",,,,,,,,,,,,,,,,,,,,,,,,
585,Uinta Brewing Company,LP interest,,No Value,,,No Value,,No Value,,462,,,,462,,,0,,,,0,,,
586,,,,,,,,,,,,,3413,,,0.5,,,4604,,,,,,
587,Buildings and Real Estate,,,,,,,,,,,,,,,,,,,,,,,,
588,"Brooks Equipment Company, LLC",Common stock,,No Value,,,No Value,,No Value,,10,,,1021,,,0.2,,,1771,,,,,
589,"Chemicals, Plastics and Rubber",,,,,,,,,,,,,,,,,,,,,,,,
590,"Flexan, LLC",Preferred stock,,No Value,,,No Value,,No Value,,0,,,90,,,0,,,112,,,,,
591,"Flexan, LLC",Common stock,,No Value,,,No Value,,No Value,,1,,,0,,,0,,,0,,,,,
592,,,,,,,,,,,,,90,,,0,,,112,,,,,,
593,Diversified/Conglomerate Manufacturing,,,,,,,,,,,,,,,,,,,,,,,,
594,"Chase Industries, Inc.",LLC units,,No Value,,,No Value,,No Value,,1,,,1186,,,0.4,,,3593,,,,,
595,"Inventus Power, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,0,,,370,,,0,,,0,,,,,
596,"Inventus Power, Inc.",Common stock,,No Value,,,No Value,,No Value,,0,,,0,,,0,,,0,,,,,
597,"Reladyne, Inc.",LP interest,,No Value,,,No Value,,No Value,,0,,,249,,,0,,,404,,,,,
598,"Sunless Merger Sub, Inc.",LP interest,,No Value,,,No Value,,No Value,,160,,,160,,,0,,,0,,,,,
599,,,,,,,,,,,,,1965,,,0.4,,,3997,,,,,,
600,Diversified/Conglomerate Service,,,,,,,,,,,,,,,,,,,,,,,,
601,"Accela, Inc.",LLC units,,No Value,,,No Value,,No Value,,296,,,296,,,0,,,322,,,,,
602,Agility Recovery Solutions Inc.,Preferred stock,,No Value,,,No Value,,No Value,,67,,,341,,,0.1,,,452,,,,,
603,Apttus Corporation,Preferred stock,,No Value,,,No Value,,No Value,,18,,,263,,,0,,,263,,,,,
604,Apttus Corporation,Warrant,,No Value,,,No Value,,No Value,,34,,,194,,,0,,,194,,,,,
605,Bomgar Corporation,Common stock,,No Value,,,No Value,,No Value,,0,,,108,,,0,,,126,,,,,
606,Bomgar Corporation,Common stock,,No Value,,,No Value,,No Value,,72,,,1,,,0,,,195,,,,,
607,"Confluence Technologies, Inc.",LLC interest,,No Value,,,No Value,,No Value,,1,,,87,,,0,,,87,,,,,
608,"Connexin Software, Inc.",LLC interest,,No Value,,,No Value,,No Value,,70,,,69,,,0,,,69,,,,,
609,DISA Holdings Acquisition Subsidiary Corp.,Common stock,,No Value,,,No Value,,No Value,,0,,,154,,,0,,,182,,,,,
610,"HealthcareSource HR, Inc.",LLC interest,,No Value,,,No Value,,No Value,,0,,,348,,,0,,,315,,,,,
611,"Host Analytics, Inc.",Warrant,,No Value,,,No Value,,No Value,,368,,,134,,,0.1,,,466,,,,,
612,Maverick Bidco Inc.,LLC units,,No Value,,,No Value,,No Value,,1,,,369,,,0.1,,,353,,,,,
613,MMan Acquisition Co.,LP interest,,No Value,,,No Value,,No Value,,263,,,263,,,0,,,262,,,,,
614,Net Health Acquisition Corp.,LP interest,,No Value,,,No Value,,No Value,,0,,,346,,,0.1,,,346,,,,,
615,"Nexus Brands Group, Inc.",LP interest,,No Value,,,No Value,,No Value,,0,,,136,,,0,,,136,,,,,
616,"Project Alpha Intermediate Holding, Inc.",Common stock,,No Value,,,No Value,,No Value,,0,,,417,,,0.1,,,386,,,,,
617,"Project Alpha Intermediate Holding, Inc.",Common stock,,No Value,,,No Value,,No Value,,103,,,4,,,0,,,0,,,,,
618,"Property Brands, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,28,,,284,,,0,,,284,,,,,
619,"Secure-24, LLC",LLC units,,No Value,,,No Value,,No Value,,263,,,148,,,0.1,,,1182,,,,,
