,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
681,"GB001, Inc.",24000,,-,,-,,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,"Gabriel Partners, LLC",665,,133,,-,,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,"Gateway US Holdings, Inc.",2018,,15,,-,,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,Go Car Wash Management Corp.,15774,,-,,-,,15774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,"Graffiti Buyer, Inc.",3920,,457,,-,,3463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,Guernsey Holdings SDI LA LLC,1167,,-,,-,,1167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,"Gutter Buyer, Inc.",2727,,1364,,119,,1244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,"HRO (Hero Digital) Holdings, LLC",10213,,851,,31,,9331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,"HSI HALO Acquisition, Inc.",3492,,135,,-,,3357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,"Heniff Holdco, LLC",3925,,1570,,-,,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,"High Street Buyer, Inc.",2203,,-,,-,,2203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,"Hive Intermediate, LLC",2326,,-,,-,,2326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,"HomeRenew Buyer, Inc.",7049,,-,,-,,7049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,"IMA Group Management Company, LLC",3929,,260,,-,,3669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,"JF Acquisition, LLC",1569,,753,,-,,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,Jacent Strategic Merchandising,3500,,3494,,-,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,KDC US Holdings,6020,,795,,34,,5191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,KL Charlie Acquisition Company,9962,,157,,-,,9805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,"Kauffman Intermediate, LLC",1243,,155,,-,,1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,Keystone Acquisition Corp.,2935,,-,,-,,2935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,Kindeva Drug Delivery L.P.,167,,96,,-,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,"Kure Pain Holdings, Inc.",2654,,-,,-,,2654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,"LS Clinical Services Holdings, Inc.",1875,,-,,-,,1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,Name of Issuer,Total Commitment,Drawn Commitment,Letters of Credit,Undrawn Commitment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,"A&V Holdings Midco, LLC",,1505,,,452,,,-,,,1053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,AMI US Holdings Inc.,2907,,1163,,-,,1744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,"AQ Sunshine, Inc.",2144,,507,,23,,1614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,"Activ Software Holdings, LLC",2407,,-,,-,,2407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,"Akoya Biosciences, Inc.",3000,,-,,-,,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,"Alpinex Opco, LLC",3843,,447,,-,,3396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,Analogic Corporation,1826,,1043,,-,,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,"Banner Buyer, LLC",4387,,645,,-,,3742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,Beacon Mobility Corp.,68152,,-,,28505,,39647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,"Berner Food & Beverage, LLC",2881,,1844,,-,,1037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,"Bird US Opco, LLC",7847,,-,,-,,7847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,Cerus Corporation,1500,,1024,,-,,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,ChyronHego Corporation,12000,,8956,,-,,3044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,"Club Car Wash Operating, LLC",6847,,-,,-,,6847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,Compu-Link Corporation,2273,,-,,-,,2273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,"Digital.ai Software Holdings, Inc.",2419,,565,,-,,1854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,"EHL Merger Sub, LLC",4155,,-,,-,,4155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,Eldrickco Limited*,5644,,433,,-,,5211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,EmpiRx Health LLC,909,,455,,227,,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,Erickson Inc,33000,,26141,,847,,6012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,"FPG Services, LLC",6811,,-,,-,,6811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,"First Heritage Credit, LLC",7500,,3220,,-,,4280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,"Forge Biologics, Inc.",13334,,-,,-,,13334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,"GB001, Inc.",24000,,-,,-,,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,"Gabriel Partners, LLC",665,,133,,-,,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,"Gateway US Holdings, Inc.",2018,,15,,-,,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,Go Car Wash Management Corp.,15774,,-,,-,,15774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,"Graffiti Buyer, Inc.",3920,,457,,-,,3463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,Guernsey Holdings SDI LA LLC,1167,,-,,-,,1167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,"Gutter Buyer, Inc.",2727,,1364,,119,,1244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,"HRO (Hero Digital) Holdings, LLC",10213,,851,,31,,9331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,"HSI HALO Acquisition, Inc.",3492,,135,,-,,3357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,"Heniff Holdco, LLC",3925,,1570,,-,,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,"High Street Buyer, Inc.",2203,,-,,-,,2203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,"Hive Intermediate, LLC",2326,,-,,-,,2326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,"HomeRenew Buyer, Inc.",7049,,-,,-,,7049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,"IMA Group Management Company, LLC",3929,,260,,-,,3669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,"JF Acquisition, LLC",1569,,753,,-,,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,Jacent Strategic Merchandising,3500,,3494,,-,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,KDC US Holdings,6020,,795,,34,,5191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,KL Charlie Acquisition Company,9962,,157,,-,,9805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,"Kauffman Intermediate, LLC",1243,,155,,-,,1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,Keystone Acquisition Corp.,2935,,-,,-,,2935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,Kindeva Drug Delivery L.P.,167,,96,,-,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,"Kure Pain Holdings, Inc.",2654,,-,,-,,2654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,"LS Clinical Services Holdings, Inc.",1875,,-,,-,,1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,Name of Issuer,Total Commitment,Drawn Commitment,Letters of Credit,Undrawn Commitment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,"Lash OpCo, LLC",1612,,599,,-,,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,LendingPoint LLC,21856,,6944,,-,,14912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,"Lifelong Learner Holdings, LLC",2985,,2982,,-,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,"Liqui-Box Holdings, Inc.",3560,,2401,,31,,1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,"MEP-TS Midco, LLC",1452,,-,,-,,1452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,Magnate Holding Corp.,3150,,3150,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,Mannkind Corporation,30000,,-,,-,,30000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,"Marlin DTC-LS Midco 2, LLC",685,,-,,-,,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,"Maxor National Pharmacy Services, LLC",1558,,-,,-,,1558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,"Medical Guardian, LLC",8572,,381,,-,,8191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,"Merx Aviation Finance, LLC",275177,,275000,,177,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,"Midwest Vision Partners Management, LLC",3029,,612,,-,,2417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,Momentx Corporation,1257,,-,,-,,1257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,"NW Entertainment, Inc.",3078,,3078,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,"Naviga Inc. (fka Newscycle Solutions, Inc.)",500,,304,,-,,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,Nemo (BC) Bidco Pty Ltd*,160,,-,,-,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,"New Era Technology, Inc.",7670,,779,,-,,6891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,"Norvax, LLC",3182,,2466,,-,,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,Orchard Therapeutics PLC,22333,,-,,-,,22333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,"Ortega National Parks, LLC",8251,,-,,-,,8251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,"PHS Buyer, Inc.",2000,,1000,,-,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,"Pace Health Companies, LLC",500,,-,,105,,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,Paladone Group Bidco Limited,3295,,-,,-,,3295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,Paladone Group Bidco Limited*,430,,-,,-,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,"Paragon 28, Inc.",4500,,-,,-,,4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,"Partner Therapeutics, Inc",1000,,726,,-,,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,Precision Refrigeration & Air Conditioning LLC,1705,,-,,-,,1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,"Premier Imaging, LLC",4305,,-,,-,,4305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,"Pro-Vigil Holding Company, LLC",2933,,-,,-,,2933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,"Project Comfort Buyer, Inc.",3462,,-,,-,,3462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,"Protein For Pets Opco, LLC",2219,,-,,-,,2219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,"Purchasing Power Funding I, LLC",9113,,598,,-,,8515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,"Radius Health, Inc.",5833,,-,,-,,5833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,"Roscoe Medical, Inc",1393,,1393,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,"SI Holdings, Inc.",3413,,768,,-,,2645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,Shelby 2021 Holdings Corp.,1980,,-,,-,,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,"Simeio Group Holdings, Inc.",1731,,-,,-,,1731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,Sirsi Corporation,429,,-,,-,,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,"Sonar Entertainment, Inc.",1604,,1604,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,"Springbrook Holding Company, LLC",1463,,-,,-,,1463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,"Surf Opco, LLC",16667,,12976,,1000,,2691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,"TELA Bio, Inc.",3333,,-,,-,,3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,TGG TS Acquisition Company,1750,,-,,-,,1750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,THLP CO. LLC,4494,,1919,,79,,2496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,"Telesoft Holdings, LLC",2273,,121,,-,,2152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,"Ten-X, LLC",4680,,-,,-,,4680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,"The Emmes Company, LLC",2449,,1224,,-,,1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,"Thomas Scientific, LLC",8148,,-,,-,,8148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,"TissueTech, Inc.",6250,,-,,-,,6250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,"Treace Medical Concepts, Inc.",23416,,400,,-,,23016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,Name of Issuer,Total Commitment,Drawn Commitment,Letters of Credit,Undrawn Commitment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,Trench Plate Rental Co.,1818,,182,,59,,1577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,"Truck-Lite Co., LLC",3052,,-,,99,,2953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,"Turbo Buyer, Inc.",923,,-,,-,,923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,"U.S. Auto Finance, Inc.",19053,,-,,-,,19053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,"USLS Acquisition, Inc.",1608,,402,,75,,1131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,Ultimate Baked Goods Midco LLC,3243,,1946,,365,,932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,"Unchained Labs, LLC",3290,,-,,-,,3290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,Upstack Holdco Inc.,6600,,-,,110,,6490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,"WelldyneRX, LLC",1923,,-,,-,,1923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,"Westfall Technik, Inc.",2019,,2019,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,"Wildcat BuyerCo, Inc.",1972,,87,,30,,1855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,Total Commitments,,882960,,,383191,,,31916,,,467853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,Issuer,,Investment Type,,Acquisition Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,1244311 B.C. Ltd.,,Common Equity - Common Stock,,9/30/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,"AIC SPV Holdings II, LLC",,Preferred Equity - Preferred Stock,,6/1/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,"BSP-TS, LP",,Common Equity - Common Stock,,12/14/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,Carbonfree Chemicals Holdings LLC,,Common Equity - Common Equity / Interest,,11/19/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,ChyronHego Corporation,,Preferred Equity - Preferred Equity,,12/29/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,"Dynamic Product Tankers, LLC",,Common Equity - Class A Units,,4/8/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,"FCP-Hive Holdings, LLC",,Common Equity - Common Stock,,9/22/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,"FCP-Hive Holdings, LLC",,Preferred Equity - Preferred Equity,,9/22/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,Gainline Galaxy Holdings LLC,,Common Equity - Common Stock,,11/12/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,"Glacier Oil & Gas Corp. (f/k/a Miller Energy Resources, Inc.)",,Common Equity - Common Stock,,3/29/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,"Graffiti Parent, LP",,Common Equity - Common Stock,,8/10/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,HRO Holdings I LP,,Common Equity - Common Stock,,11/18/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,"Merx Aviation Finance, LLC",,Common Equity - Membership Interests,,7/1/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,MSEA Tankers LLC,,Common Equity - Class A Units,,12/12/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,"Owl Parent Holdings, LLC",,Common Equity - Common Stock,,2/4/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,Paladone Group Holdings Limited,,Common Equity - Common Stock,,11/12/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,"Pelican Energy, LLC",,Common Equity - Membership Interests,,3/28/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,"Project Comfort Buyer, Inc.",,Preferred Equity - Preferred Equity,,5/16/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,"Renew Financial LLC (f/k/a Renewable Funding, LLC)",,Preferred Equity - Series E Preferred Stock,,12/23/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,"Renew Financial LLC (f/k/a Renewable Funding, LLC)",,Preferred Equity - Series D Preferred Stock,,10/1/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,"Renew Financial LLC (f/k/a Renewable Funding, LLC)",,Preferred Equity - Series B Preferred Stock,,4/9/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,Renew JV LLC,,Common Equity - Membership Interests,,9/5/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,"SHD Oil & Gas, LLC",,Common Equity - Series C Units,,12/27/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,"SHD Oil & Gas, LLC",,Common Equity - Series A Units,,11/18/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,"SMC IR Holdings, LLC",,Common Equity - Common Stock,,3/8/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,"Trench Safety Solutions Holdings, LLC",,Common Equity - Series A-1 Units,,4/29/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,Industry,First Lien - Secured Debt,Second Lien - Secured Debt,Unsecured Debt,Structured Products and Other,Preferred Equity,Common Equity/Interests,Warrants,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,Non-Controlled / Non-Affiliated Investments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,"Advertising, Printing & Publishing",,42330,,,-,,,-,,,-,,,-,,,432,,,-,,,42762,,,,,,,,,,,,,,,,,,,,,,,,,,
845,Aerospace & Defense,26096,,-,,-,,-,,-,,-,,-,,26096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,Automotive,57638,,23621,,-,,-,,-,,350,,-,,81609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,Aviation and Consumer Transport,17162,,-,,-,,-,,-,,-,,-,,17162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,"Beverage, Food & Tobacco",103600,,-,,-,,-,,448,,1261,,-,,105309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,Business Services,199829,,67765,,-,,-,,89,,1940,,-,,269623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,"Chemicals, Plastics & Rubber",23011,,-,,-,,-,,-,,-,,-,,23011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,Construction & Building,30169,,-,,-,,-,,-,,500,,-,,30669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,Consumer Goods – Durable,19163,,-,,-,,-,,-,,107,,-,,19270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,Consumer Goods – Non-durable,74827,,-,,-,,-,,492,,2135,,-,,77454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,Consumer Services,194355,,-,,-,,-,,-,,-,,-,,194355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,"Diversified Investment Vehicles, Banking, Finance, Real Estate",30495,,-,,-,,-,,-,,-,,-,,30495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,Education,36331,,-,,-,,-,,-,,-,,-,,36331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,Energy – Electricity,7230,,-,,-,,-,,5623,,4,,-,,12857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,Environmental Industries,8137,,-,,-,,-,,-,,-,,-,,8137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,Healthcare & Pharmaceuticals,467575,,-,,-,,-,,333,,1015,,135,,469058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,High Tech Industries,286666,,-,,-,,-,,-,,1000,,-,,287666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,"Hotel, Gaming, Leisure, Restaurants",19485,,-,,-,,-,,-,,-,,-,,19485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,Insurance,82824,,-,,-,,-,,-,,-,,-,,82824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,"Manufacturing, Capital Equipment",29188,,7961,,-,,-,,11850,,250,,-,,49249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,Media – Diversified & Production,36602,,-,,-,,-,,-,,-,,-,,36602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,Retail,31331,,-,,-,,-,,-,,-,,-,,31331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,Telecommunications,-,,7094,,-,,-,,-,,-,,-,,7094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
