,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
655,,,Preferred Equity - Class P-1 Preferred,,N/A,,N/A,,"33,333 Shares",,3333,,,,6667,,,(9)(13)  (16)(25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,,,Preferred Equity - Class P-2 Preferred,,N/A,,N/A,,"85,164 Shares",,8516,,,,3262,,,(9)(13)  (16)(25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,,,Common Equity - Class A-1 Common,,N/A,,N/A,,"3,333 Shares",,-,,,,235,,,(9)(13)  (16)(25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,,,,,,,,,,,21604,,,,19050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,Kauffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,"Kauffman Holdco, LLC",,Common Equity - Common Stock,,N/A,,N/A,,"250,000 Shares",,250,,,,53,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,"Kauffman Intermediate, LLC",,First Lien Secured Debt,,"7.50% (3M L+650, 1.00% Floor)",,05/08/25,,16621,,,16407,,,,16000,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,,,First Lien Secured Debt - Revolver,,"7.50% (3M L+650, 1.00% Floor)",,05/08/25,,388,,,388,,,,374,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,05/08/25,,699,,,(33),,,,(26),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,,,First Lien Secured Debt - Letter of Credit,,6.50%,,07/25/21,,155,,,-,,,,(6),,,(8)(9)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,,,,,,,,,,,17012,,,,16395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,MedPlast Holdings Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,"Viant Medical Holdings, Inc. (fka MedPlast Holdings, Inc.)",,Second Lien Secured Debt,,7.85% (1M L+775),,07/02/26,,8000,,,7950,,,,7486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,,,,,"Total Manufacturing, Capital Equipment",,,46566,,,,,42931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,Media – Diversified & Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,New Wave Entertainment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,"NW Entertainment, Inc.",,First Lien Secured Debt,,"10.00% (3M L+700 Cash plus 2.00% PIK, 1.00% Floor)",,08/16/24,,,27145,,,,26821,,,,,26199,,,(9)(19),,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,,,First Lien Secured Debt - Revolver,,"10.00% (3M L+700 Cash plus 2.00% PIK, 1.00% Floor)",,08/16/24,,3077,,,3039,,,,2966,,,(9)(23)  (19),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,,,,,,,,,,,29860,,,,29165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (27),,,Fair Value  (1)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,Nitro World Entertainment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,NWE OPCO LP,,First Lien Secured Debt,,"8.50% (1M L+650, 2.00% Floor)",,12/19/22,,4755,,,4743,,,,4755,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,Sonar Entertainment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,"Sonar Entertainment, Inc.",,First Lien Secured Debt,,"8.85% (1M L+760, 1.25% Floor)",,11/15/21,,4548,,,4538,,,,3907,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,,,First Lien Secured Debt - Revolver,,"8.85% (1M L+760, 1.25% Floor)",,11/15/21,,2686,,,2636,,,,2307,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,,,,,,,,,,,7174,,,,6214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,,,,,Total Media – Diversified & Production,,,41777,,,,,40134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,IPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,"SI Holdings, Inc.",,First Lien Secured Debt,,"7.00% (3M L+600, 1.00% Floor)",,07/25/25,,,31244,,,,30810,,,,,30722,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,,,First Lien Secured Debt - Revolver,,"7.00% (3M L+600, 1.00% Floor)",,07/25/24,,853,,,853,,,,844,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,07/25/24,,2560,,,(42),,,,(29),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,,,,,Total Retail,,,31621,,,,,31537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,Telecommunications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,IPC Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,IPC Corporation,,First Lien Secured Debt,,5.19% (3M L+500),,08/06/21,,,10000,,,,9997,,,,,9450,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,IPC Information Systems UK Holdings Limited,,First Lien Secured Debt,,"8.00% (3M L+650, 1.50% Floor)",,08/06/21,,1405,,,1402,,,,1368,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,,,,,,,,,,,11399,,,,10818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,"Securus Technologies Holdings, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,"Securus Technologies Holdings, Inc.",,Second Lien Secured Debt,,"9.25% (3M L+825, 1.00% Floor)",,11/01/25,,12878,,,12808,,,,11268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,,,,,Total Telecommunications,,,24207,,,,,22086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,"Transportation – Cargo, Distribution",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,Beacon Mobility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,Beacon Mobility Corp.,,First Lien Secured Debt,,"5.75% (3M L+475, 1.00% Floor)",,05/22/24,,,6163,,,,6163,,,,,6039,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,05/22/24,,957,,,(19),,,,(19),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,,,First Lien Secured Debt - Unfunded Delayed Draw,,1.00% Unfunded,,05/22/24,,7881,,,(278),,,,(158),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,,,,,,,,,,,5866,,,,5862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,"Dynamic Product Tankers (Prime), LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,"Dynamic Product Tankers, LLC (5)",,Unsecured Debt,,5.16% (6M L+500),,07/31/24,,22000,,,22000,,,,22000,,,(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,,,Common Equity - Class A Units,,N/A,,N/A,,N/A,,49806,,,,20168,,,(13)(17)  (24)(25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,,,,,,,,,,,71806,,,,42168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,Heniff and Superior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,"Heniff Holdco, LLC",,First Lien Secured Debt,,"6.75% (3M L+575, 1.00% Floor)",,12/03/26,,30686,,,30184,,,,29655,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,,,First Lien Secured Debt - Revolver,,"6.75% (3M L+575, 1.00% Floor)",,12/03/24,,1439,,,1439,,,,1408,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,12/03/24,,2131,,,(54),,,,(46),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,,,First Lien Secured Debt - Letter of Credit,,5.75%,,02/06/22,,355,,,-,,,,(8),,,(8)(9)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,,,,,,,,,,,31569,,,,31009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (27),,,Fair Value  (1)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,MSEA Tankers LLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,MSEA Tankers LLC (5),,Common Equity - Class A Units,,N/A,,N/A,,N/A,,53739,,,,52914,,,(17)(18)  (25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,,,,,"Total Transportation – Cargo, Distribution",,,162980,,,,,131953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,Wholesale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,Banner Solutions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,"Banner Buyer, LLC",,First Lien Secured Debt,,"6.75% (1M L+575, 1.00% Floor)",,10/31/25,,,15416,,,,15234,,,,,15303,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,10/31/25,,1935,,,(24),,,,(14),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.75% Unfunded,,10/31/25,,2452,,,(35),,,,(17),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,"Banner Parent Holdings, Inc",,Common Equity - Common Stock,,N/A,,N/A,,"6,125 Shares",,613,,,,636,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,,,,,Total Wholesale,,,15788,,,,,15908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,Total Investments before Cash Equivalents,,,,,,,,,2753246,,,,,2492796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,J.P. Morgan U.S. Government Money Market Fund,,,,,,,41155,,,,41155,,,,,41155,,,(22),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,Total Investments after Cash Equivalents,,,,,,,,,2794401,,,,,2533951,,,(6)(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,Name of Issuer,"Fair Value at March 31, 2021",Gross Additions ●,Gross Reductions ■,Net Change in Unrealized Gains (Losses),"Fair Value at June 30, 2021",Net Realized Gains (Losses),Interest/Dividend/Other Income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,"1244311 B.C. Ltd., Common Stock",,1719,,,-,,,-,,,(168),,,1551,,,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,"1244311 B.C. Ltd., Term Loan",965,,15,,-,,(8),,972,,-,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,"1244311 B.C. Ltd., Term Loan",2857,,-,,(8),,(17),,2832,,-,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,"Carbonfree Chemicals SA LLC, Class B Units",-,,-,,-,,-,,-,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,"AIC SPV Holdings II, LLC, Preferred Stock",498,,-,,-,,5,,503,,-,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,"Carbonfree Chemicals Holdings LLC, Common Equity / Interest",25424,,905,,-,,9833,,36162,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,"Carbonfree Chemicals SA LLC, Class B Units",-,,-,,-,,-,,-,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,"Golden Bear 2016-R, LLC, Membership Interests",11289,,-,,-,,387,,11676,,-,,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,"Pelican Energy, LLC, Membership Interests",2170,,-,,-,,-,,2170,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,"Renew Financial LLC (f/k/a Renewable Funding, LLC), Series B Preferred Stock",42,,-,,-,,(42),,-,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,"Renew Financial LLC (f/k/a Renewable Funding, LLC), Series D Preferred Stock",28,,-,,-,,(28),,-,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,"Renew Financial LLC (f/k/a Renewable Funding, LLC), Series E Preferred Stock",5106,,-,,-,,(25),,5081,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,"Renew JV LLC, Membership Interests",776,,,(37),,61,,800,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,,,50874,,,920,,,(45),,,9997,,,61747,,,-,,,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,Name of Issuer,"Fair Value at March 31, 2021",Gross Additions ●,Gross Reductions ■,Net Change in Unrealized Gains (Losses),"Fair Value at June 30, 2021",Net Realized Gains (Losses),Interest/Dividend/Other Income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,Majority Owned Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,"ChyronHego Corporation, Preferred Equity",,6151,,,-,,,-,,,(67),,,6084,,,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,"ChyronHego Corporation, Term Loan",81676,,686,,(210),,(371),,81781,,-,,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,"ChyronHego Corporation, Revolver",2226,,-,,-,,-,,2226,,-,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,"Dynamic Product Tankers, LLC, Class A Units",25528,,-,,-,,"(5,360)",,20168,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,"Dynamic Product Tankers, LLC, Unsecured Debt",22000,,-,,-,,-,,22000,,-,,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,"Merx Aviation Finance, LLC, Membership Interests",125061,,-,,-,,"(1,220)",,123841,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,"Merx Aviation Finance, LLC, Revolver",190500,,-,,-,,-,,190500,,-,,4749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,"Merx Aviation Finance, LLC, Letters of Credit",-,,-,,-,,-,,-,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,"MSEA Tankers LLC, Class A Units",57028,,-,,"(3,922)",,(192),,52914,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,Controlled Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,"Glacier Oil & Gas Corp. (f/k/a Miller Energy Resources, Inc.), Second Lien Term Loan",8111,,-,,-,,"(3,972)",,4139,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,"Glacier Oil & Gas Corp. (f/k/a Miller Energy Resources, Inc.), Common Stock",-,,-,,-,,-,,-,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,"SHD Oil & Gas, LLC, Tranche C Note",25470,,-,,-,,-,,25470,,-,,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,"SHD Oil & Gas, LLC, Tranche A Note",9899,,-,,-,,1156,,11055,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,"SHD Oil & Gas, LLC, Tranche B Note",-,,-,,-,,-,,-,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,"SHD Oil & Gas, LLC, Series A Units",-,,-,,-,,-,,-,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,,,553650,,,686,,,"(4,132)",,,"(10,026)",,,540178,,,-,,,7476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,Name of Issuer,Total Commitment,Drawn Commitment,Letters of Credit,Undrawn Commitment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,"A&V Holdings Midco, LLC",,1505,,,-,,,-,,,1505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,"Activ Software Holdings, LLC",2407,,-,,-,,2407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,"Akoya Biosciences, Inc.",1500,,-,,-,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,"Amerivet Partners Management, Inc.",3283,,-,,-,,3283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,AMI US Holdings Inc.,2906,,1162,,-,,1744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,Analogic Corporation,1826,,-,,-,,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,"AQ Sunshine, Inc.",5850,,365,,30,,5455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,Arthur Bidco Limited*,2032,,2032,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,"AVAD, LLC",2060,,2060,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,"Banner Buyer, LLC",4387,,-,,-,,4387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,Beacon Mobility Corp.,8838,,-,,-,,8838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,"BIG Buyer, LLC",2806,,-,,-,,2806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,"Bird US Opco, LLC",14600,,-,,-,,14600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,"BK Medical Holding Company, Inc.",783,,-,,-,,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,CC SAG Holdings Corp.,3567,,-,,-,,3567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,Cerus Corporation,5500,,956,,-,,4544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,ChyronHego Corporation,6000,,2406,,-,,3594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,"Claritas, LLC",1031,,129,,-,,902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,"Club Car Wash Operating, LLC",18688,,-,,-,,18688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,Compu-Link Corporation,2273,,-,,-,,2273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,"Continuum Global Solutions, LLC",20000,,2762,,-,,17238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,"Destiny Solutions U.S., Inc.",4267,,-,,-,,4267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,"Digital.ai Software Holdings, Inc.",2419,,-,,-,,2419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,"Eagle Foods Family Group, LLC",3750,,2083,,-,,1667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,"EHL Merger Sub, LLC",4155,,-,,-,,4155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,Eldrickco Limited*,5926,,491,,-,,5435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,"ERC Finance, LLC",4445,,278,,376,,3791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,Erickson Inc,36000,,32877,,1429,,1694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,"First Heritage Credit, LLC",12000,,509,,-,,11491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,"Flock SPV I, LLC",8000,,-,,-,,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,"Florida Food Products, LLC",1712,,342,,-,,1370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,"FPG Services, LLC",7380,,-,,-,,7380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,"Gabriel Partners, LLC",665,,-,,-,,665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,"GB001, Inc.",24000,,-,,-,,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,"Genesis Healthcare, Inc.",91957,,-,,-,,91957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,Go Car Wash Management Corp.,2994,,125,,-,,2869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,"Gutter Buyer, Inc.",2727,,-,,39,,2688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,"Heniff Holdco, LLC",3925,,1439,,355,,2131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,"High Street Buyer, Inc.",16024,,-,,-,,16024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,"HSI Halo Acquisition, Inc.",812,,135,,-,,677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,"IMA Group Management Company, LLC",6564,,289,,-,,6275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,Jacent Strategic Merchandising,3500,,2567,,-,,933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,"JF Acquisition, LLC",1570,,942,,-,,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,"Kauffman Intermediate, LLC",1242,,388,,155,,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,KDC US Holdings*,6021,,3536,,41,,2444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,Kindeva Drug Delivery L.P.,167,,47,,-,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,Name of Issuer,Total Commitment,Drawn Commitment,Letters of Credit,Undrawn Commitment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,"A&V Holdings Midco, LLC",,1505,,,-,,,-,,,1505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,"Activ Software Holdings, LLC",2407,,-,,-,,2407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,"Akoya Biosciences, Inc.",1500,,-,,-,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,"Amerivet Partners Management, Inc.",3283,,-,,-,,3283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,AMI US Holdings Inc.,2906,,1162,,-,,1744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,Analogic Corporation,1826,,-,,-,,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,"AQ Sunshine, Inc.",5850,,365,,30,,5455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,Arthur Bidco Limited*,2032,,2032,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,"AVAD, LLC",2060,,2060,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,"Banner Buyer, LLC",4387,,-,,-,,4387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,Beacon Mobility Corp.,8838,,-,,-,,8838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,"BIG Buyer, LLC",2806,,-,,-,,2806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,"Bird US Opco, LLC",14600,,-,,-,,14600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,"BK Medical Holding Company, Inc.",783,,-,,-,,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,CC SAG Holdings Corp.,3567,,-,,-,,3567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,Cerus Corporation,5500,,956,,-,,4544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,ChyronHego Corporation,6000,,2406,,-,,3594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,"Claritas, LLC",1031,,129,,-,,902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,"Club Car Wash Operating, LLC",18688,,-,,-,,18688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,Compu-Link Corporation,2273,,-,,-,,2273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,"Continuum Global Solutions, LLC",20000,,2762,,-,,17238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,"Destiny Solutions U.S., Inc.",4267,,-,,-,,4267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
