,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
643,,,First Lien Secured Debt - Revolver,,,"7.32% (6M L+625, 1.00% Floor)",,12/14/23,,1025,,,1025,,,,655,,,(9)(17)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,,,First Lien Secured Debt - Revolver,,,"7.23% (6M L+625, 1.00% Floor)",,12/14/23,,999,,,999,,,,638,,,(9)(17)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,,,First Lien Secured Debt - Revolver,,,"7.90% (3M L+625, 1.00% Floor)",,12/14/23,,666,,,666,,,,426,,,(9)(17)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,,,First Lien Secured Debt - Unfunded Revolver,,,1.75% Unfunded,,12/14/23,,500,,,(37),,,,(181),,,(8)(9)(17)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,,,First Lien Secured Debt - Letter of Credit,,,5.00%,,04/22/20,,140,,,-,,,,(50),,,(8)(9)(17)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,,,,,,,,,,,19045,,,,12085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,"Omnitracs, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,"Omnitracs, LLC",,,First Lien Secured Debt - Unfunded Revolver,,,0.50% Unfunded,,03/23/23,,3750,,,(201),,,,(375),,,(8)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,Schlesinger Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,"Schlesinger Global, LLC",,,First Lien Secured Debt,,,"7.45% (3M L+600, 1.00% Floor)",,07/12/25,,8984,,,8764,,,,8764,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,,,First Lien Secured Debt,,,"7.00% (1M L+600, 1.00% Floor)",,07/12/25,,154,,,151,,,,151,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,,,First Lien Secured Debt - Unfunded Delayed Draw,,,1.00% Unfunded,,07/12/25,,846,,,(10),,,,(21),,,(8)(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,,,,,,,,,,,8905,,,,8894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,Simeio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,"Simeio Group Holdings, Inc.",,,First Lien Secured Debt,,,"7.53% (3M L+575, 1.00% Floor)",,01/30/26,,8654,,,8528,,,,8528,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,,,First Lien Secured Debt - Revolver,,,"7.20% (3M L+575, 1.00% Floor)",,01/30/26,,577,,,577,,,,568,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,,,First Lien Secured Debt - Revolver,,,8.00% (P+475),,01/30/26,,577,,,577,,,,568,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,,,First Lien Secured Debt - Revolver,,,"6.80% (3M L+575, 1.00% Floor)",,01/30/26,,577,,,552,,,,568,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,,,First Lien Secured Debt - Unfunded Delayed Draw,,,0.75% Unfunded,,01/30/26,,4615,,,(34),,,,(69),,,(8)(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,,,,,,,,,,,10200,,,,10163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (28),,,Fair Value (1)(29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,Sirsi Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,Sirsi Corporation,,,First Lien Secured Debt,,,"5.75% (1M L+475, 1.00% Floor)",,03/15/24,,6895,,,6813,,,,6722,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,,,First Lien Secured Debt - Revolver,,,"5.75% (1M L+475, 1.00% Floor)",,03/15/24,,43,,,43,,,,42,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,,,First Lien Secured Debt - Revolver,,,7.00% (P+375),,03/15/24,,43,,,43,,,,42,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,,,First Lien Secured Debt - Unfunded Revolver,,,0.50% Unfunded,,03/15/24,,343,,,(5),,,,(9),,,(8)(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,,,,,,,,,,,6894,,,,6797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,Springbrook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,"Springbrook Holding Company, LLC",,,First Lien Secured Debt,,,"7.20% (3M L+575, 1.00% Floor)",,12/23/26,,9853,,,9691,,,,9656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,,,First Lien Secured Debt - Unfunded Revolver,,,0.50% Unfunded,,12/23/26,,1463,,,(25),,,,(29),,,(8)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,,,First Lien Secured Debt - Unfunded Delayed Draw,,,0.50% Unfunded,,12/23/26,,3658,,,(34),,,,(73),,,(8)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,,,,,,,,,,,9632,,,,9554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,Telestream Holdings Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,Telestream Holdings Corporation,,,First Lien Secured Debt,,,"7.61% (3M L +645, 1.00% Floor)",,03/24/22,,38085,,,37891,,,,36942,,,(18),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,"ZPower, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,"ZPower, LLC",,,First Lien Secured Debt,,,L+600,,07/01/22,,6716,,,6853,,,,2066,,,(9)(13)(14),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,,,Warrants,,,N/A,,N/A,,,"29,630 Shares",,,48,,,,-,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,,,,,,,,,,,6901,,,,2066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,Total High Tech Industries,,,,,,,,,,,,362907,,,,,341580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,"Hotel, Gaming, Leisure, Restaurants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,Garden Fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,GFRC Holdings LLC,,,First Lien Secured Debt,,,L+800 Cash (L+800 PIK Toggle),,02/01/22,,,2500,,,,2500,,,,,2425,,,(13)(14),,,,,,,,,,,,,,,,,,,,,,,,,,
685,"Total Hotel, Gaming, Leisure, Restaurants",,,,,,,,,,,,2500,,,,,2425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,Insurance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PGM Holdings Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,"Turbo Buyer, Inc.",,,First Lien Secured Debt,,,"7.52% (1M L+600, 1.00% Floor)",,12/02/25,,11942,,,11660,,,,11524,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,,,First Lien Secured Debt - Revolver,,,"7.00% (6M L+600, 1.00% Floor)",,12/02/25,,923,,,901,,,,891,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,,,First Lien Secured Debt - Unfunded Delayed Draw,,,1.00% Unfunded,,12/02/25,,2105,,,(25),,,,(74),,,(8)(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,,,,,,,,,,,12536,,,,12341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,PIB Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,Ivy Finco Limited,,,First Lien Secured Debt,,,5.27% (1M GBPL+500),,06/07/25,,£,12131,,,,15103,,,,,14154,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,
694,,,First Lien Secured Debt,,,5.73% (1M GBPL+500),,06/07/25,,£,2657,,,3348,,,,3100,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,,,First Lien Secured Debt - Unfunded Delayed Draw,,,1.50% Unfunded,,06/07/25,,£,2712,,,(131),,,,(198),,,(8)(9)(17)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,,,,,,,,,,,18320,,,,17056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,Relation Insurance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,"AQ Sunshine, Inc.",,,First Lien Secured Debt,,,"7.42% (6M L+550, 1.00% Floor)",,04/15/25,,,17008,,,16773,,,,16354,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,,,First Lien Secured Debt - Revolver,,,"7.42% (6M L+550, 1.00% Floor)",,04/15/24,,588,,,588,,,,569,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,,,First Lien Secured Debt - Revolver,,,"6.57% (3M L+550, 1.00% Floor)",,04/15/24,,471,,,471,,,,455,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,,,First Lien Secured Debt - Unfunded Revolver,,,0.50% Unfunded,,04/15/24,,79,,,(19),,,,(3),,,(8)(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (28),,,Fair Value (1)(29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,,,First Lien Secured Debt - Letter of Credit,,,5.50%,,04/30/20,,38,,,-,,,,(1),,,(8)(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,,,First Lien Secured Debt - Unfunded Delayed Draw,,,1.00% Unfunded,,04/15/25,,1694,,,(79),,,,(65),,,(8)(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,,,,,,,,,,,17734,,,,17309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,Risk Strategies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,"RSC Acquisition , Inc.",,,First Lien Secured Debt,,,"7.28% (3M L+550, 1.00% Floor)",,11/02/26,,16121,,,15832,,,,15468,,,(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,,,First Lien Secured Debt,,,"6.95% (3M L+550, 1.00% Floor)",,11/02/26,,1003,,,1010,,,,962,,,(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,,,First Lien Secured Debt - Unfunded Revolver,,,0.50% Unfunded,,11/02/26,,494,,,(9),,,,(20),,,(8)(17)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,,,First Lien Secured Debt - Letter of Credit,,,5.50%,,04/07/20,,5,,,-,,,,-,,,(17)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,,,First Lien Secured Debt - Unfunded Delayed Draw,,,1.00% Unfunded,,11/02/26,,2714,,,(86),,,,(110),,,(8)(17)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,,,,,,,,,,,16747,,,,16300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,Total Insurance,,,,,,,,,,,,65337,,,,,63006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,"Manufacturing, Capital Equipment",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,"AVAD, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,AVAD Canada Ltd.,,,First Lien Secured Debt - Revolver,,,"5.58% (1M L+400, 1.00% Floor)",,10/02/23,,,534,,,,534,,,,,511,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,
717,,,First Lien Secured Debt - Unfunded Revolver,,,0.50% Unfunded,,10/02/23,,800,,,(14),,,,(35),,,(8)(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,"AVAD, LLC",,,First Lien Secured Debt,,,"9.33% (1M L+775, 1.00% Floor)",,10/02/23,,8587,,,8464,,,,8231,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,,,First Lien Secured Debt - Revolver,,,"5.58% (1M L+400, 1.00% Floor)",,10/02/23,,10086,,,10086,,,,9649,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,,,First Lien Secured Debt - Unfunded Revolver,,,0.50% Unfunded,,10/02/23,,8580,,,(219),,,,(372),,,(8)(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,,,,,,,,,,,18851,,,,17984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,Kauffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,"Kauffman Holdco, LLC",,,Common Equity/Interests - Class A Units,,,N/A,,N/A,,,"250,000 Shares",,,250,,,,187,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,"Kauffman Intermediate, LLC",,,First Lien Secured Debt,,,"7.20% (3M L+575, 1.00% Floor)",,05/08/25,,16839,,,16552,,,,16275,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,,,First Lien Secured Debt - Revolver,,,"6.97% (3M L+575, 1.00% Floor)",,05/08/25,,1243,,,1243,,,,1199,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,,,First Lien Secured Debt - Revolver,,,"7.50% (3M L+575, 1.00% Floor)",,05/08/25,,233,,,233,,,,225,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,,,First Lien Secured Debt - Unfunded Revolver,,,0.50% Unfunded,,05/08/25,,932,,,(44),,,,(33),,,(8)(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,,,First Lien Secured Debt - Letter of Credit,,,5.75%,,07/25/20,,155,,,-,,,,(6),,,(8)(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,,,,,,,,,,,18234,,,,17847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,MedPlast Holdings Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,MedPlast Holdings Inc.,,,Second Lien Secured Debt,,,9.20% (3M L+775),,07/02/26,,8000,,,7937,,,,7538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,"Total Manufacturing, Capital Equipment",,,,,,,,,,,,45022,,,,,43369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,Media – Diversified & Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,New Wave Entertainment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,"NW Entertainment, Inc.",,,First Lien Secured Debt,,,"8.00% (1M L+700, 1.00% Floor)",,08/16/24,,,23700,,,,23285,,,,,22738,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,
736,,,First Lien Secured Debt - Revolver,,,"8.00% (1M L+700, 1.00% Floor)",,08/16/24,,2400,,,2400,,,,2297,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,,,First Lien Secured Debt - Revolver,,,"8.36% (1M L+700, 1.00% Floor)",,08/16/24,,600,,,548,,,,574,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,,,First Lien Secured Debt - Unfunded Delayed Draw,,,1.00% Unfunded,,08/16/24,,3000,,,(52),,,,(122),,,(8)(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,,,,,,,,,,,26181,,,,25487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (28),,,Fair Value (1)(29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,Nitro World Entertainment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,NWE OPCO LP,,,First Lien Secured Debt,,,"8.50% (1M L+650, 2.00% Floor)",,12/19/22,,5000,,,4977,,,,4755,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,Sonar Entertainment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,"Sonar Entertainment, Inc.",,,First Lien Secured Debt,,,"9.18% (1M L+760, 1.25% Floor)",,11/15/21,,8058,,,7981,,,,7917,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,,,First Lien Secured Debt - Revolver,,,"9.18% (1M L+760, 1.25% Floor)",,11/15/21,,4097,,,4097,,,,4025,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,,,First Lien Secured Debt - Unfunded Revolver,,,0.50% Unfunded,,11/15/21,,18734,,,(216),,,,(328),,,(8)(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,,,,,,,,,,,11862,,,,11614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,Total Media – Diversified & Production,,,,,,,,,,,,43020,,,,,41856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,Metals & Mining,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,"Magnetation, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,"Magnetation, LLC",,,First Lien Secured Debt,,,9.91% (6M L+800 Cash (PIK Toggle)),,12/31/19,,,1213,,,,581,,,,,-,,,(13)(14)(26),,,,,,,,,,,,,,,,,,,,,,,,,,
752,Total Metals & Mining,,,,,,,,,,,,581,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,IPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,"SI Holdings, Inc.",,,First Lien Secured Debt,,,"7.45% (3M L+600, 1.00% Floor)",,07/25/25,,,31641,,,,31067,,,,,30420,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,
756,,,First Lien Secured Debt - Revolver,,,"7.45% (3M L+600, 1.00% Floor)",,07/25/24,,853,,,853,,,,820,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,,,First Lien Secured Debt - Revolver,,,"7.20% (3M L+600, 1.00% Floor)",,07/25/24,,2560,,,2501,,,,2460,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,,,,,,,,,,,34421,,,,33700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,Rapid Displays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,Rapid Displays Acquisition Corporation,,,First Lien Secured Debt,,,"6.00% (1M L+500, 1.00% Floor)",,07/01/25,,440,,,432,,,,423,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,,,First Lien Secured Debt,,,"6.76% (3M L+500, 1.00% Floor)",,07/01/25,,10385,,,10203,,,,9991,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,,,First Lien Secured Debt,,,"6.78% (3M L+500, 1.00% Floor)",,07/01/25,,577,,,571,,,,555,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,,,First Lien Secured Debt - Revolver,,,7.25% (P+400),,07/01/25,,2308,,,2267,,,,2214,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,,,First Lien Secured Debt - Unfunded Delayed Draw,,,1.00% Unfunded,,07/01/25,,1154,,,(15),,,,(44),,,(8)(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,,,,,,,,,,,13458,,,,13139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,Total Retail,,,,,,,,,,,,47879,,,,,46839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,Telecommunications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,IPC Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,IPC Corporation,,,First Lien Secured Debt,,,"6.78% (3M L+500, 1.00% Floor)",,08/06/21,,,10000,,,,9959,,,,,8996,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,
770,IPC Information Systems UK Holdings Limited,,,First Lien Secured Debt,,,"8.21% (3M L+650, 1.50% Floor)",,08/06/21,,843,,,815,,,,789,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,,,First Lien Secured Debt,,,"8.24% (3M L+650, 1.50% Floor)",,08/06/21,,562,,,543,,,,526,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,,,,,,,,,,,11317,,,,10311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,"Securus Technologies Holdings, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,"Securus Technologies Holdings, Inc.",,,Second Lien Secured Debt,,,"9.25% (1M L+825, 1.00% Floor)",,11/01/25,,12878,,,12788,,,,10817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,Total Telecommunications,,,,,,,,,,,,24105,,,,,21128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,"Transportation – Cargo, Distribution",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,"Dynamic Product Tankers (Prime), LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,"Dynamic Product Tankers, LLC (5)",,,First Lien Secured Debt,,,8.94% (3M L+700),,06/30/23,,,42000,,,,41870,,,,,42000,,,(17),,,,,,,,,,,,,,,,,,,,,,,,,,
779,,,First Lien Secured Debt - Letters of Credit,,,2.25%,,09/20/20 - 03/31/21,,,6050,,,-,,,,-,,,(17)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,,,Common Equity/Interests - Class A Units,,,N/A,,N/A,,,N/A,,,49806,,,,36457,,,(13)(17)(24),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,,,,,,,,,,,91676,,,,78457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (28),,,Fair Value (1)(29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,Heniff and Superior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,"Heniff Holdco, LLC",,,First Lien Secured Debt,,,"7.25% (1M L+575, 1.00% Floor)",,12/03/26,,31075,,,30477,,,,29611,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,,,First Lien Secured Debt - Revolver,,,"6.75% (1M L+575, 1.00% Floor)",,12/03/24,,327,,,327,,,,315,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,,,First Lien Secured Debt - Revolver,,,"7.25% (1M L+575, 1.00% Floor)",,12/03/24,,327,,,327,,,,315,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,,,First Lien Secured Debt - Revolver,,,"6.80% (3M L+575, 1.00% Floor)",,12/03/24,,981,,,981,,,,944,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,,,First Lien Secured Debt - Unfunded Revolver,,,0.50% Unfunded,,12/03/24,,2290,,,(73),,,,(87),,,(8)(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,,,,,,,,,,,32039,,,,31098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,MSEA Tankers LLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,MSEA Tankers LLC (5),,,Common Equity/Interests - Class A Units,,,N/A,,N/A,,,N/A,,,61950,,,,59735,,,(17)(25),,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,"Total Transportation – Cargo, Distribution",,,,,,,,,,,,185665,,,,,169290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,Wholesale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,Banner Solutions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,"Banner Buyer, LLC",,,First Lien Secured Debt,,,"6.75% (1M L+575, 1.00% Floor)",,10/31/25,,,12549,,,,12345,,,,,11915,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,
796,,,First Lien Secured Debt - Revolver,,,"6.75% (1M L+575, 1.00% Floor)",,10/31/25,,1548,,,1548,,,,1469,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,,,First Lien Secured Debt - Unfunded Revolver,,,0.50% Unfunded,,10/31/25,,387,,,(32),,,,(20),,,(8)(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,,,First Lien Secured Debt - Unfunded Delayed Draw,,,0.75% Unfunded,,10/31/25,,5484,,,(45),,,,(277),,,(8)(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,"Banner Parent Holdings, Inc",,,Common Equity/Interests - Common Stock,,,N/A,,N/A,,,"5,000 Shares",,,500,,,,331,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,Total Wholesale,,,,,,,,,,,,14316,,,,,13418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,Total Investments before Cash Equivalents,,,,,,,,,,,,3089613,,,,,2785433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,J.P. Morgan U.S. Government Money Market Fund,,,,,,,,,37301,,,,37301,,,,,37301,,,(22),,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,Total Investments after Cash Equivalents,,,,,,,,,,,,3126914,,,,,2822734,,,(6)(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,Name of Issuer,"Fair Value at March 31, 2019",Gross Additions ●,Gross Reductions ■,Net Change in Unrealized Gains (Losses),"Fair Value at March 31, 2020",Net Realized Gains (Losses),Interest/Dividend/Other Income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
