,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
652,"Simeio Group Holdings, Inc.",,First Lien Secured Debt,,"6.75% (1M L+575, 1.00% Floor)",,01/30/26,,8632,,,8512,,,,8373,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,,,First Lien Secured Debt - Revolver,,8.00% (P+475),,01/30/26,,577,,,577,,,,559,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,01/30/26,,1154,,,(24),,,,(36),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.75% Unfunded,,01/30/26,,4615,,,(32),,,,(143),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,,,,,,,,,,,9033,,,,8753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,Sirsi Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,Sirsi Corporation,,First Lien Secured Debt,,"5.75% (3M L+475, 1.00% Floor)",,03/15/24,,6806,,,6730,,,,6636,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,03/15/24,,429,,,(5),,,,(11),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,,,,,,,,,,,6725,,,,6625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,Springbrook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,"Springbrook Holding Company, LLC",,First Lien Secured Debt,,"6.75% (3M L+575, 1.00% Floor)",,12/23/26,,9829,,,9673,,,,9632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,12/23/26,,1463,,,(24),,,,(29),,,(8)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.50% Unfunded,,12/23/26,,3658,,,(33),,,,(73),,,(8)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,,,,,,,,,,,9616,,,,9530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,Telestream Holdings Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,Telestream Holdings Corporation,,First Lien Secured Debt,,"7.61% (3M L +645, 1.00% Floor)",,03/24/22,,37985,,,37815,,,,36845,,,(18),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,Total High Tech Industries,,,,,,,,,,,348954,,,,,331865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,"Hotel, Gaming, Leisure, Restaurants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,Garden Fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,GFRC Holdings LLC,,First Lien Secured Debt,,"11.50% (1M L+1000 PIK, 1.50% Floor)",,02/01/22,,,2570,,,,2500,,,,,-,,,(13)(14),,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,"Total Hotel, Gaming, Leisure, Restaurants",,,,,,,,,,,2500,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,Insurance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PGM Holdings Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,"Turbo Buyer, Inc.",,First Lien Secured Debt,,"6.95% (3M L+575, 1.00% Floor)",,12/02/25,,,14017,,,,13698,,,,,13679,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,,,First Lien Secured Debt - Revolver,,"6.75% (6M L+575, 1.00% Floor)",,12/02/25,,923,,,902,,,,901,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,,,,,,,,,,,14600,,,,14580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (29),,,Fair Value (1)(30),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PIB Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,Ivy Finco Limited,,First Lien Secured Debt,,5.89% (6M GBPL+550),,06/07/25,,£,1050,,,1276,,,,1251,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,,,First Lien Secured Debt,,6.23% (6M GBPL+550),,06/07/25,,£,14891,,,18597,,,,17745,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,,,First Lien Secured Debt - Unfunded Delayed Draw,,1.50% Unfunded,,06/07/25,,£,1558,,,(125),,,,(69),,,(8)(9)  (17)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,,,,,,,,,,,19748,,,,18927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,Relation Insurance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,"AQ Sunshine, Inc.",,First Lien Secured Debt,,"6.75% (6M L+575, 1.00% Floor)",,04/15/25,,17613,,,17389,,,,17068,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,,,First Lien Secured Debt - Revolver,,"6.75% (6M L+575, 1.00% Floor)",,04/15/24,,588,,,588,,,,573,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,,,First Lien Secured Debt - Revolver,,"6.82% (6M L+575, 1.00% Floor)",,04/15/24,,471,,,471,,,,458,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,04/15/24,,79,,,(18),,,,(2),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,,,First Lien Secured Debt - Letter of Credit,,5.75%,,04/30/21,,38,,,-,,,,(1),,,(8)(9)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,,,First Lien Secured Debt - Unfunded Delayed Draw,,1.00% Unfunded,,04/15/25,,1047,,,(75),,,,(32),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,,,,,,,,,,,18355,,,,18064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,Total Insurance,,,,,,,,,,,52703,,,,,51571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,"Manufacturing, Capital Equipment",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,"AVAD, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,AVAD Canada Ltd.,,First Lien Secured Debt - Revolver,,"5.00% (1M L+400, 1.00% Floor)",,10/02/23,,,482,,,,482,,,,,469,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,10/02/23,,851,,,(13),,,,(23),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,"AVAD, LLC",,First Lien Secured Debt,,"8.75% (1M L+775, 1.00% Floor)",,10/02/23,,8285,,,8175,,,,8079,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,,,First Lien Secured Debt - Revolver,,"5.00% (1M L+400, 1.00% Floor)",,10/02/23,,7986,,,7986,,,,7773,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,10/02/23,,10681,,,(204),,,,(284),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,,,,,,,,,,,16426,,,,16014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,Kauffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,"Kauffman Holdco, LLC",,Common Equity - Common Stock,,N/A,,N/A,,"250,000 Shares",,250,,,,206,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,"Kauffman Intermediate, LLC",,First Lien Secured Debt,,"7.50% (3M L+650, 1.00% Floor)",,05/08/25,,16796,,,16523,,,,16445,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,,,First Lien Secured Debt - Revolver,,"7.50% (3M L+650, 1.00% Floor)",,05/08/25,,1476,,,1476,,,,1445,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,05/08/25,,932,,,(41),,,,(20),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,,,First Lien Secured Debt - Letter of Credit,,6.50%,,07/25/20,,155,,,-,,,,(3),,,(8)(9)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,,,,,,,,,,,18208,,,,18073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,MedPlast Holdings Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,MedPlast Holdings Inc.,,Second Lien Secured Debt,,7.93% (1M L+775),,07/02/26,,8000,,,7940,,,,7457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,"Total Manufacturing, Capital Equipment",,,,,,,,,,,42574,,,,,41544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,Media – Diversified & Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,New Wave Entertainment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,"NW Entertainment, Inc.",,First Lien Secured Debt,,"8.00% (1M L+700, 1.00% Floor)",,08/16/24,,,23400,,,,23013,,,,,22464,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,,,First Lien Secured Debt - Revolver,,"8.00% (1M L+700, 1.00% Floor)",,08/16/24,,3000,,,2951,,,,2874,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,,,First Lien Secured Debt - Unfunded Delayed Draw,,1.00% Unfunded,,08/16/24,,3000,,,(49),,,,(120),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,,,,,,,,,,,25915,,,,25218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (29),,,Fair Value (1)(30),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,Nitro World Entertainment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,NWE OPCO LP,,First Lien Secured Debt,,"8.50% (1M L+650, 2.00% Floor)",,12/19/22,,5000,,,4979,,,,4738,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,Sonar Entertainment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,"Sonar Entertainment, Inc.",,First Lien Secured Debt,,"8.85% (1M L+760, 1.25% Floor)",,11/15/21,,7756,,,7693,,,,7620,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,,,First Lien Secured Debt - Revolver,,"8.85% (1M L+760, 1.25% Floor)",,11/15/21,,3336,,,3336,,,,3278,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,11/15/21,,19494,,,(183),,,,(341),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,,,,,,,,,,,10846,,,,10557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,Total Media – Diversified & Production,,,,,,,,,,,41740,,,,,40513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,Metals & Mining,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,"Magnetation, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,"Magnetation, LLC",,First Lien Secured Debt,,9.91% (6M L+800 Cash (PIK Toggle)),,12/31/19,,,1213,,,,581,,,,,-,,,(13)(14)  (26),,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,Total Metals & Mining,,,,,,,,,,,581,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,IPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,"SI Holdings, Inc.",,First Lien Secured Debt,,"7.00% (3M L+600, 1.00% Floor)",,07/25/25,,,31562,,,,31016,,,,,30217,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,,,First Lien Secured Debt - Revolver,,"7.00% (3M L+600, 1.00% Floor)",,07/25/24,,1365,,,1365,,,,1315,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,07/25/24,,2048,,,(55),,,,(75),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,,,,,,,,,,,32326,,,,31457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,Rapid Displays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,Rapid Displays Acquisition Corporation,,First Lien Secured Debt,,"6.00% (3M L+500, 1.00% Floor)",,07/01/25,,11331,,,11146,,,,10874,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,,,First Lien Secured Debt - Revolver,,7.25% (P+400),,07/01/25,,577,,,577,,,,552,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,07/01/25,,1731,,,(38),,,,(75),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,,,First Lien Secured Debt - Unfunded Delayed Draw,,1.00% Unfunded,,07/01/25,,1154,,,(14),,,,(47),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,,,,,,,,,,,11671,,,,11304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,Total Retail,,,,,,,,,,,43997,,,,,42761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,Telecommunications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,IPC Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,IPC Corporation,,First Lien Secured Debt,,5.76% (3M L+500),,08/06/21,,,10000,,,,9966,,,,,8972,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,IPC Information Systems UK Holdings Limited,,First Lien Secured Debt,,"7.50% (3M L+650, 1.00% Floor)",,08/06/21,,1405,,,1366,,,,1317,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,,,,,,,,,,,11332,,,,10289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,"Securus Technologies Holdings, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,"Securus Technologies Holdings, Inc.",,Second Lien Secured Debt,,"9.25% (6M L+825, 1.00% Floor)",,11/01/25,,12878,,,12792,,,,10818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,Total Telecommunications,,,,,,,,,,,24124,,,,,21107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,"Transportation – Cargo, Distribution",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,"Dynamic Product Tankers (Prime), LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,"Dynamic Product Tankers, LLC (5)",,First Lien Secured Debt,,8.45% (3M L+700),,06/30/23,,,42000,,,,41880,,,,,42000,,,(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,,,First Lien Secured Debt - Letters of Credit,,2.25%,,09/20/20 - 03/31/21,,6050,,,-,,,,-,,,(17)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,,,Common Equity - Class A Units,,N/A,,N/A,,N/A,,49806,,,,27290,,,(13)(17)  (24)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,,,,,,,,,,,91686,,,,69290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (29),,,Fair Value (1)(30),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,Heniff and Superior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,"Heniff Holdco, LLC",,First Lien Secured Debt,,"6.75% (3M L+575, 1.00% Floor)",,12/03/26,,30997,,,30418,,,,29537,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,,,First Lien Secured Debt - Revolver,,"6.75% (3M L+575, 1.00% Floor)",,12/03/24,,1635,,,1635,,,,1576,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,12/03/24,,1935,,,(69),,,,(70),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,,,First Lien Secured Debt - Letters of Credit,,5.75%,,02/05/21 - 02/06/21,,355,,,-,,,,(12),,,(8)(9)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,,,,,,,,,,,31984,,,,31031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,MSEA Tankers LLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,MSEA Tankers LLC (5),,Common Equity - Class A Units,,N/A,,N/A,,N/A,,60691,,,,58357,,,(17)(25)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,"Total Transportation – Cargo, Distribution",,,,,,,,,,,184361,,,,,158678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,Wholesale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,Banner Solutions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,"Banner Buyer, LLC",,First Lien Secured Debt,,"6.75% (1M L+575, 1.00% Floor)",,10/31/25,,,104,,,,102,,,,,101,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,,,First Lien Secured Debt,,"6.75% (12M L+575, 1.00% Floor)",,10/31/25,,12414,,,12220,,,,12013,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,,,First Lien Secured Debt - Revolver,,"6.75% (3M L+575, 1.00% Floor)",,10/31/25,,1548,,,1548,,,,1498,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,10/31/25,,387,,,(30),,,,(13),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.75% Unfunded,,10/31/25,,5484,,,(43),,,,(177),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,"Banner Parent Holdings, Inc",,Common Equity - Common Stock,,N/A,,N/A,,"5,000 Shares",,500,,,,434,,,(9)(13)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,Total Wholesale,,,,,,,,,,,14297,,,,,13856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,Total Investments before Cash Equivalents,,,,,,,,,,,2990863,,,,,2671040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,J.P. Morgan U.S. Government Money Market Fund,,,,,,,,,35255,,,,35255,,,,,35255,,,(22),,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,Total Investments after Cash Equivalents,,,,,,,,,,,3026118,,,,,2706295,,,(6)(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,Name of Issuer,"Fair Value at March 31, 2020",Gross Additions ●,Gross Reductions ■,Net Change in Unrealized Gains (Losses),"Fair Value at June 30, 2020",Net Realized Gains (Losses),Interest/Dividend/Other Income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,"AIC SPV Holdings II, LLC, Preferred Stock",,442,,,-,,,-,,,(6),,,436,,,-,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,"AMP Solar Group, Inc., Class A Common Unit",8736,,-,,-,,299,,9035,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,"Carbonfree Caustic SPE LLC, Term Loan",13111,,-,,-,,"(5,611)",,7500,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,"Carbonfree Chemicals SA LLC, Class B Units",-,,-,,-,,-,,-,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,"Carbonfree Chemicals Holdings LLC, Common Equity / Interest",15105,,-,,-,,-,,15105,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,"Carbonfree Chemicals SPE I LLC (f/k/a Maxus Capital Carbon SPE I LLC), Term Loan",4389,,-,,-,,"(4,389)",,-,,-,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,"Golden Bear 2016-R, LLC, Membership Interests",9748,,-,,-,,67,,9815,,-,,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,"Pelican Energy, LLC, Membership Interests",2411,,-,,-,,-,,2411,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,"Renew Financial LLC (f/k/a Renewable Funding, LLC), Series B Preferred Stock",3284,,-,,-,,408,,3692,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,"Renew Financial LLC (f/k/a Renewable Funding, LLC), Series D Preferred Stock",2101,,-,,-,,117,,2218,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,"Renew JV LLC, Membership Interests",914,,,(35),,113,,992,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,,,60241,,,-,,,(35),,,"(9,002)",,,51204,,,-,,,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,Name of Issuer,"Fair Value at March 31, 2020",Gross Additions ●,Gross Reductions ■,Net Change in Unrealized Gains (Losses),"Fair Value at June 30, 2020",Net Realized Gains (Losses),Interest/Dividend/Other Income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,Majority Owned Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,"Dynamic Product Tankers, LLC, Class A Units",,36457,,,-,,,-,,,"(9,167)",,,27290,,,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,"Dynamic Product Tankers, LLC, First Lien Term Loan",42000,,9,,-,,(9),,42000,,-,,906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,"Dynamic Product Tankers, LLC, Letters of Credit",-,,-,,-,,-,,-,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,"Merx Aviation Finance, LLC, Membership Interests",28447,,105300,,-,,"(4,266)",,129481,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,"Merx Aviation Finance, LLC, Revolver",305300,,-,,"(105,300)",,-,,200000,,-,,4986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,"Merx Aviation Finance, LLC, Letters of Credit",-,,-,,-,,-,,-,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,"MSEA Tankers LLC, Class A Units",59735,,-,,"(1,259)",,(119),,58357,,-,,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,Controlled Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,"Glacier Oil & Gas Corp. (f/k/a Miller Energy Resources, Inc.), Second Lien Term Loan",14711,,-,,-,,"(3,219)",,11492,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,"Glacier Oil & Gas Corp. (f/k/a Miller Energy Resources, Inc.), Common Stock",-,,-,,-,,-,,-,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,"SHD Oil & Gas, LLC, Tranche A Note",22495,,-,,-,,(490),,22005,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,"SHD Oil & Gas, LLC, Tranche B Note",-,,-,,-,,-,,-,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,"SHD Oil & Gas, LLC, Tranche C Note",24720,,728,,-,,22,,25470,,-,,728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,,,533865,,,106037,,,"(106,559)",,,"(17,248)",,,516095,,,-,,,7420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,Name of Issuer,Total Commitment,Drawn Commitment,Letters of Credit,Undrawn Commitment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,"A&V Holdings Midco, LLC",,1505,,,-,,,-,,,1505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,"Altasciences US Acquistion, Inc.",1425,,1418,,-,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,"Amerivet Partners Management, Inc.",8291,,524,,-,,7767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,AMI US Holdings Inc.,2907,,2674,,-,,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,Analogic Corporation,1826,,-,,-,,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,"AQ Sunshine, Inc.",2223,,1059,,38,,1126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,AVAD Canada Ltd.,1333,,482,,-,,851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
