,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
716,"Graffiti Buyer, Inc.",,,,3252,,,,,766,,,,,0,,,,,2486,,,,,,,,,,,,,,,,,,,,,,,,,
717,Guernsey Holdings SDI LA LLC,,,,1167,,,,,0,,,,,0,,,,,1167,,,,,,,,,,,,,,,,,,,,,,,,,
718,"Gutter Buyer, Inc.",,,,2727,,,,,2584,,,,,143,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
719,"HRO (Hero Digital) Holdings, LLC",,,,10213,,,,,2519,,,,,31,,,,,7663,,,,,,,,,,,,,,,,,,,,,,,,,
720,"HSI HALO Acquisition, Inc.",,,,813,,,,,677,,,,,0,,,,,136,,,,,,,,,,,,,,,,,,,,,,,,,
721,"Health Management Associates Superholdings, Inc.",,,,996,,,,,0,,,,,0,,,,,996,,,,,,,,,,,,,,,,,,,,,,,,,
722,"Heniff Holdco, LLC",,,,3925,,,,,772,,,,,219,,,,,2934,,,,,,,,,,,,,,,,,,,,,,,,,
723,"High Street Buyer, Inc.",,,,2203,,,,,0,,,,,0,,,,,2203,,,,,,,,,,,,,,,,,,,,,,,,,
724,"Hive Intermediate, LLC",,,,2326,,,,,623,,,,,0,,,,,1703,,,,,,,,,,,,,,,,,,,,,,,,,
725,"HomeRenew Buyer, Inc.",,,,4576,,,,,979,,,,,0,,,,,3597,,,,,,,,,,,,,,,,,,,,,,,,,
726,"IMA Group Management Company, LLC",,,,289,,,,,173,,,,,0,,,,,116,,,,,,,,,,,,,,,,,,,,,,,,,
727,"JF Acquisition, LLC",,,,1569,,,,,1381,,,,,0,,,,,188,,,,,,,,,,,,,,,,,,,,,,,,,
728,Jacent Strategic Merchandising,,,,3500,,,,,3457,,,,,0,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,
729,KDC US Holdings,,,,6020,,,,,781,,,,,33,,,,,5206,,,,,,,,,,,,,,,,,,,,,,,,,
730,KL Charlie Acquisition Company,,,,2242,,,,,549,,,,,0,,,,,1693,,,,,,,,,,,,,,,,,,,,,,,,,
731,"Kauffman Intermediate, LLC",,,,1243,,,,,0,,,,,0,,,,,1243,,,,,,,,,,,,,,,,,,,,,,,,,
732,"Kure Pain Holdings, Inc.",,,,2654,,,,,0,,,,,0,,,,,2654,,,,,,,,,,,,,,,,,,,,,,,,,
733,"LS Clinical Services Holdings, Inc.",,,,1875,,,,,1875,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
734,"Lash OpCo, LLC",,,,1612,,,,,1151,,,,,0,,,,,461,,,,,,,,,,,,,,,,,,,,,,,,,
735,LendingPoint LLC,,,,8333,,,,,4167,,,,,0,,,,,4166,,,,,,,,,,,,,,,,,,,,,,,,,
736,"Lifelong Learner Holdings, LLC",,,,2985,,,,,2982,,,,,0,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
737,Name of Issuer,,Total Commitment,,,,Drawn Commitment,,,,Letters of Credit **,,,,Undrawn Commitment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,"A&V Holdings Midco, LLC",,,,1505,,,,,452,,,,,0,,,,,1053,,,,,,,,,,,,,,,,,,,,,,,,,
739,AMI US Holdings Inc.,,,,2907,,,,,0,,,,,0,,,,,2907,,,,,,,,,,,,,,,,,,,,,,,,,
740,"AQ Sunshine, Inc.",,,,1785,,,,,1614,,,,,23,,,,,148,,,,,,,,,,,,,,,,,,,,,,,,,
741,"Activ Software Holdings, LLC",,,,2407,,,,,0,,,,,0,,,,,2407,,,,,,,,,,,,,,,,,,,,,,,,,
742,"Akoya Biosciences, Inc.",,,,3375,,,,,0,,,,,0,,,,,3375,,,,,,,,,,,,,,,,,,,,,,,,,
743,Alcami Corporation,,,,1781,,,,,0,,,,,0,,,,,1781,,,,,,,,,,,,,,,,,,,,,,,,,
744,"Alpinex Opco, LLC",,,,1489,,,,,596,,,,,0,,,,,893,,,,,,,,,,,,,,,,,,,,,,,,,
745,Analogic Corporation,,,,1826,,,,,1304,,,,,0,,,,,522,,,,,,,,,,,,,,,,,,,,,,,,,
746,"Banner Buyer, LLC",,,,1935,,,,,387,,,,,0,,,,,1548,,,,,,,,,,,,,,,,,,,,,,,,,
747,Beacon Mobility Corp.,,,,54145,,,,,306,,,,,47137,,,,,6702,,,,,,,,,,,,,,,,,,,,,,,,,
748,"Berner Food & Beverage, LLC",,,,2881,,,,,1585,,,,,0,,,,,1296,,,,,,,,,,,,,,,,,,,,,,,,,
749,"CNSI Holdings, LLC",,,,2000,,,,,0,,,,,0,,,,,2000,,,,,,,,,,,,,,,,,,,,,,,,,
750,"Carbon6 Technologies, Inc.",,,,10000,,,,,0,,,,,0,,,,,10000,,,,,,,,,,,,,,,,,,,,,,,,,
751,"Cave Enterprises Operations, LLC",,,,1333,,,,,0,,,,,0,,,,,1333,,,,,,,,,,,,,,,,,,,,,,,,,
752,"Celerion Buyer, Inc.",,,,1918,,,,,0,,,,,0,,,,,1918,,,,,,,,,,,,,,,,,,,,,,,,,
753,Cerus Corporation,,,,8000,,,,,439,,,,,0,,,,,7561,,,,,,,,,,,,,,,,,,,,,,,,,
754,ChyronHego Corporation,,,,10000,,,,,8956,,,,,0,,,,,1044,,,,,,,,,,,,,,,,,,,,,,,,,
755,ChyronHego US Holding Corporation,,,,1990,,,,,0,,,,,0,,,,,1990,,,,,,,,,,,,,,,,,,,,,,,,,
756,"Club Car Wash Operating, LLC",,,,4327,,,,,0,,,,,0,,,,,4327,,,,,,,,,,,,,,,,,,,,,,,,,
757,Compu-Link Corporation,,,,2273,,,,,0,,,,,0,,,,,2273,,,,,,,,,,,,,,,,,,,,,,,,,
758,"Digital.ai Software Holdings, Inc.",,,,2419,,,,,565,,,,,0,,,,,1854,,,,,,,,,,,,,,,,,,,,,,,,,
759,"EHL Merger Sub, LLC",,,,4155,,,,,0,,,,,0,,,,,4155,,,,,,,,,,,,,,,,,,,,,,,,,
760,"Eagle Purchaser, Inc.",,,,1579,,,,,132,,,,,0,,,,,1447,,,,,,,,,,,,,,,,,,,,,,,,,
761,Eldrickco Limited*,,,,4968,,,,,439,,,,,0,,,,,4529,,,,,,,,,,,,,,,,,,,,,,,,,
762,EmpiRx Health LLC,,,,909,,,,,0,,,,,227,,,,,682,,,,,,,,,,,,,,,,,,,,,,,,,
763,"FPG Services, LLC",,,,6093,,,,,1053,,,,,0,,,,,5040,,,,,,,,,,,,,,,,,,,,,,,,,
764,"Forge Biologics, Inc.",,,,13333,,,,,0,,,,,0,,,,,13333,,,,,,,,,,,,,,,,,,,,,,,,,
765,"GB001, Inc.",,,,24000,,,,,0,,,,,0,,,,,24000,,,,,,,,,,,,,,,,,,,,,,,,,
766,"Gabriel Partners, LLC",,,,665,,,,,133,,,,,0,,,,,532,,,,,,,,,,,,,,,,,,,,,,,,,
767,"Gateway US Holdings, Inc.",,,,368,,,,,167,,,,,0,,,,,201,,,,,,,,,,,,,,,,,,,,,,,,,
768,Go Car Wash Management Corp.,,,,15637,,,,,0,,,,,0,,,,,15637,,,,,,,,,,,,,,,,,,,,,,,,,
769,"Graffiti Buyer, Inc.",,,,3252,,,,,766,,,,,0,,,,,2486,,,,,,,,,,,,,,,,,,,,,,,,,
770,Guernsey Holdings SDI LA LLC,,,,1167,,,,,0,,,,,0,,,,,1167,,,,,,,,,,,,,,,,,,,,,,,,,
771,"Gutter Buyer, Inc.",,,,2727,,,,,2584,,,,,143,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
772,"HRO (Hero Digital) Holdings, LLC",,,,10213,,,,,2519,,,,,31,,,,,7663,,,,,,,,,,,,,,,,,,,,,,,,,
773,"HSI HALO Acquisition, Inc.",,,,813,,,,,677,,,,,0,,,,,136,,,,,,,,,,,,,,,,,,,,,,,,,
774,"Health Management Associates Superholdings, Inc.",,,,996,,,,,0,,,,,0,,,,,996,,,,,,,,,,,,,,,,,,,,,,,,,
775,"Heniff Holdco, LLC",,,,3925,,,,,772,,,,,219,,,,,2934,,,,,,,,,,,,,,,,,,,,,,,,,
776,"High Street Buyer, Inc.",,,,2203,,,,,0,,,,,0,,,,,2203,,,,,,,,,,,,,,,,,,,,,,,,,
777,"Hive Intermediate, LLC",,,,2326,,,,,623,,,,,0,,,,,1703,,,,,,,,,,,,,,,,,,,,,,,,,
778,"HomeRenew Buyer, Inc.",,,,4576,,,,,979,,,,,0,,,,,3597,,,,,,,,,,,,,,,,,,,,,,,,,
779,"IMA Group Management Company, LLC",,,,289,,,,,173,,,,,0,,,,,116,,,,,,,,,,,,,,,,,,,,,,,,,
780,"JF Acquisition, LLC",,,,1569,,,,,1381,,,,,0,,,,,188,,,,,,,,,,,,,,,,,,,,,,,,,
781,Jacent Strategic Merchandising,,,,3500,,,,,3457,,,,,0,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,
782,KDC US Holdings,,,,6020,,,,,781,,,,,33,,,,,5206,,,,,,,,,,,,,,,,,,,,,,,,,
783,KL Charlie Acquisition Company,,,,2242,,,,,549,,,,,0,,,,,1693,,,,,,,,,,,,,,,,,,,,,,,,,
784,"Kauffman Intermediate, LLC",,,,1243,,,,,0,,,,,0,,,,,1243,,,,,,,,,,,,,,,,,,,,,,,,,
785,"Kure Pain Holdings, Inc.",,,,2654,,,,,0,,,,,0,,,,,2654,,,,,,,,,,,,,,,,,,,,,,,,,
786,"LS Clinical Services Holdings, Inc.",,,,1875,,,,,1875,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
787,"Lash OpCo, LLC",,,,1612,,,,,1151,,,,,0,,,,,461,,,,,,,,,,,,,,,,,,,,,,,,,
788,LendingPoint LLC,,,,8333,,,,,4167,,,,,0,,,,,4166,,,,,,,,,,,,,,,,,,,,,,,,,
789,"Lifelong Learner Holdings, LLC",,,,2985,,,,,2982,,,,,0,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
790,Name of Issuer,,Total Commitment,,,,Drawn Commitment,,,,Letters of Credit **,,,,Undrawn Commitment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,Litify LLC,,,,833,,,,,0,,,,,0,,,,,833,,,,,,,,,,,,,,,,,,,,,,,,,
792,"MEP-TS Midco, LLC",,,,1452,,,,,0,,,,,0,,,,,1452,,,,,,,,,,,,,,,,,,,,,,,,,
793,Magnate Holding Corp.,,,,3150,,,,,3150,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
794,"Marlin DTC-LS Midco 2, LLC",,,,685,,,,,0,,,,,0,,,,,685,,,,,,,,,,,,,,,,,,,,,,,,,
795,"Maxor National Pharmacy Services, LLC",,,,1530,,,,,918,,,,,0,,,,,612,,,,,,,,,,,,,,,,,,,,,,,,,
796,"Medical Guardian, LLC",,,,8571,,,,,648,,,,,0,,,,,7923,,,,,,,,,,,,,,,,,,,,,,,,,
797,"Merx Aviation Finance, LLC",,,,89252,,,,,84575,,,,,4677,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
798,"Midwest Vision Partners Management, LLC",,,,3029,,,,,612,,,,,0,,,,,2417,,,,,,,,,,,,,,,,,,,,,,,,,
799,Momentx Corporation,,,,1257,,,,,0,,,,,0,,,,,1257,,,,,,,,,,,,,,,,,,,,,,,,,
800,"Naviga Inc. (fka Newscycle Solutions, Inc.)",,,,500,,,,,444,,,,,0,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,
801,"New Era Technology, Inc.",,,,2440,,,,,1299,,,,,0,,,,,1141,,,,,,,,,,,,,,,,,,,,,,,,,
802,"Norvax, LLC",,,,3182,,,,,0,,,,,0,,,,,3182,,,,,,,,,,,,,,,,,,,,,,,,,
803,PARS Group LLC,,,,952,,,,,0,,,,,0,,,,,952,,,,,,,,,,,,,,,,,,,,,,,,,
804,"PHS Buyer, Inc.",,,,2000,,,,,1000,,,,,0,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,
805,"Pace Health Companies, LLC",,,,500,,,,,0,,,,,118,,,,,382,,,,,,,,,,,,,,,,,,,,,,,,,
806,Paladone Group Bidco Limited,,,,3295,,,,,0,,,,,0,,,,,3295,,,,,,,,,,,,,,,,,,,,,,,,,
807,Paladone Group Bidco Limited*,,,,436,,,,,0,,,,,0,,,,,436,,,,,,,,,,,,,,,,,,,,,,,,,
808,"Paragon 28, Inc.",,,,4500,,,,,0,,,,,0,,,,,4500,,,,,,,,,,,,,,,,,,,,,,,,,
809,"Pavement Partners Interco, LLC",,,,2387,,,,,314,,,,,0,,,,,2073,,,,,,,,,,,,,,,,,,,,,,,,,
810,Precision Refrigeration & Air Conditioning LLC,,,,1705,,,,,568,,,,,0,,,,,1137,,,,,,,,,,,,,,,,,,,,,,,,,
811,"Premier Imaging, LLC",,,,4305,,,,,0,,,,,0,,,,,4305,,,,,,,,,,,,,,,,,,,,,,,,,
812,"Pro-Vigil Holding Company, LLC",,,,4933,,,,,0,,,,,0,,,,,4933,,,,,,,,,,,,,,,,,,,,,,,,,
813,"Project Comfort Buyer, Inc.",,,,3462,,,,,0,,,,,0,,,,,3462,,,,,,,,,,,,,,,,,,,,,,,,,
814,"Protein For Pets Opco, LLC",,,,2219,,,,,0,,,,,0,,,,,2219,,,,,,,,,,,,,,,,,,,,,,,,,
815,"Purchasing Power Funding I, LLC",,,,9113,,,,,3378,,,,,0,,,,,5735,,,,,,,,,,,,,,,,,,,,,,,,,
816,RHI Acquisition LLC,,,,3808,,,,,0,,,,,0,,,,,3808,,,,,,,,,,,,,,,,,,,,,,,,,
817,"Roscoe Medical, Inc",,,,1393,,,,,1393,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
818,"SI Holdings, Inc.",,,,3413,,,,,1416,,,,,0,,,,,1997,,,,,,,,,,,,,,,,,,,,,,,,,
819,Shelby 2021 Holdings Corp.,,,,1332,,,,,0,,,,,0,,,,,1332,,,,,,,,,,,,,,,,,,,,,,,,,
820,Sigma Buyer LLC,,,,1500,,,,,0,,,,,0,,,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,
821,"Simeio Group Holdings, Inc.",,,,1731,,,,,1154,,,,,0,,,,,577,,,,,,,,,,,,,,,,,,,,,,,,,
822,Sirsi Corporation,,,,429,,,,,0,,,,,0,,,,,429,,,,,,,,,,,,,,,,,,,,,,,,,
823,"Sonar Entertainment, Inc.",,,,563,,,,,563,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
824,"Springbrook Holding Company, LLC",,,,1463,,,,,0,,,,,0,,,,,1463,,,,,,,,,,,,,,,,,,,,,,,,,
825,"Surf Opco, LLC",,,,16667,,,,,13389,,,,,1000,,,,,2278,,,,,,,,,,,,,,,,,,,,,,,,,
826,"TELA Bio, Inc.",,,,3333,,,,,0,,,,,0,,,,,3333,,,,,,,,,,,,,,,,,,,,,,,,,
827,TGG TS Acquisition Company,,,,1750,,,,,0,,,,,0,,,,,1750,,,,,,,,,,,,,,,,,,,,,,,,,
828,THLP CO. LLC,,,,4494,,,,,3214,,,,,79,,,,,1201,,,,,,,,,,,,,,,,,,,,,,,,,
829,"Telesoft Holdings, LLC",,,,2273,,,,,227,,,,,0,,,,,2046,,,,,,,,,,,,,,,,,,,,,,,,,
830,"Thomas Scientific, LLC",,,,2963,,,,,0,,,,,0,,,,,2963,,,,,,,,,,,,,,,,,,,,,,,,,
831,"TissueTech, Inc.",,,,6250,,,,,0,,,,,0,,,,,6250,,,,,,,,,,,,,,,,,,,,,,,,,
832,"Treace Medical Concepts, Inc.",,,,23417,,,,,400,,,,,0,,,,,23017,,,,,,,,,,,,,,,,,,,,,,,,,
833,Trench Plate Rental Co.,,,,1818,,,,,482,,,,,106,,,,,1230,,,,,,,,,,,,,,,,,,,,,,,,,
834,"Truck-Lite Co., LLC",,,,3052,,,,,0,,,,,95,,,,,2957,,,,,,,,,,,,,,,,,,,,,,,,,
835,"Turbo Buyer, Inc.",,,,923,,,,,0,,,,,0,,,,,923,,,,,,,,,,,,,,,,,,,,,,,,,
836,"U.S. Auto Finance, Inc.",,,,23773,,,,,12687,,,,,0,,,,,11086,,,,,,,,,,,,,,,,,,,,,,,,,
837,"USLS Acquisition, Inc.",,,,1608,,,,,1045,,,,,79,,,,,484,,,,,,,,,,,,,,,,,,,,,,,,,
838,Ultimate Baked Goods Midco LLC,,,,3243,,,,,405,,,,,385,,,,,2453,,,,,,,,,,,,,,,,,,,,,,,,,
839,"Unchained Labs, LLC",,,,3290,,,,,0,,,,,0,,,,,3290,,,,,,,,,,,,,,,,,,,,,,,,,
840,Upstack Holdco Inc.,,,,3000,,,,,0,,,,,110,,,,,2890,,,,,,,,,,,,,,,,,,,,,,,,,
841,ViewRay Inc.,,,,4917,,,,,214,,,,,0,,,,,4703,,,,,,,,,,,,,,,,,,,,,,,,,
842,"WelldyneRX, LLC",,,,1923,,,,,0,,,,,0,,,,,1923,,,,,,,,,,,,,,,,,,,,,,,,,
843,"Westfall Technik, Inc.",,,,2039,,,,,2039,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
844,"Wildcat BuyerCo, Inc.",,,,725,,,,,116,,,,,30,,,,,579,,,,,,,,,,,,,,,,,,,,,,,,,
845,Yak Access LLC,,,,5000,,,,,1250,,,,,0,,,,,3750,,,,,,,,,,,,,,,,,,,,,,,,,
846,Total Commitments,,,,544301,,,,,180464,,,,,54492,,,,,309345,,,,,,,,,,,,,,,,,,,,,,,,,
847,Issuer,,Investment Type,,Acquisition Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,1244311 B.C. Ltd.,,Common Equity - Common Stock,,9/30/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,"AIC SPV Holdings II, LLC",,Preferred Equity - Preferred Stock,,6/1/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,"Carbon6 Technologies, Inc.",,Preferred Equity - Preferred Equity,,8/22/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,Carbonfree Chemicals Holdings LLC,,Common Equity - Common Equity / Interest,,11/19/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,ChyronHego Corporation,,Preferred Equity - Preferred Equity,,12/29/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,FC2 LLC,,Common Equity - Common Stock,,10/14/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,Greylock Holdings LLC,,Common Equity - Common Stock,,3/16/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,"HSI Halo Holdings, LLC",,Common Equity - Common Stock,,11/9/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,"K&N Holdco, LLC",,Common Equity - Common Stock,,2/14/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,Litify Holdings Inc.,,Common Equity - Common Stock,,2/3/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,"Maxor Topco, L.P.",,Preferred Equity - Preferred Equity,,3/1/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,"Merx Aviation Finance, LLC",,Common Equity - Membership Interests,,5/22/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,MSEA Tankers LLC,,Common Equity - Class A Units,,12/12/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,"Pelican Energy, LLC",,Common Equity - Membership Interests,,3/28/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,"Project Comfort Buyer, Inc.",,Preferred Equity - Preferred Equity,,5/16/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,"Renew Financial LLC (f/k/a Renewable Funding, LLC)",,Preferred Equity - Preferred Equity,,7/12/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,"Renew Financial LLC (f/k/a Renewable Funding, LLC)",,Preferred Equity - Series B Preferred Stock,,4/9/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,"Renew Financial LLC (f/k/a Renewable Funding, LLC)",,Preferred Equity - Series D Preferred Stock,,10/1/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,"Renew Financial LLC (f/k/a Renewable Funding, LLC)",,Common Equity - Common Stock,,12/23/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,Renew JV LLC,,Common Equity - Membership Interests,,3/20/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,"SHD Oil & Gas, LLC",,Common Equity - Series C Units,,12/27/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,"SHD Oil & Gas, LLC",,Common Equity - Series C Units,,11/18/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,"Trench Safety Solutions Holdings, LLC",,Common Equity - Common Stock,,4/29/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,"Wm. Bolthouse Farms, Inc.",,Common Equity - Equity Interests,,7/28/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,Industry,,First Lien - Secured Debt,,,Second Lien - Secured Debt,,,Unsecured Debt,,,Structured Products and Other,,,Preferred Equity,,,Common Equity/Interests,,,Warrants,,,Total,,,,,,,,,,,,,,,,,,,,,
873,Non-Controlled / Non-Affiliated Investments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,"Advertising, Printing & Publishing",,,,45822,,,,,0,,,,,0,,,,,0,,,,,0,,,,,432,,,,,0,,,,,46254,,,,,
875,Automotive,,,,59854,,,,,0,,,,,0,,,,,0,,,,,0,,,,,23971,,,,,0,,,,,83825,,,,,
876,Aviation and Consumer Transport,,,,13487,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,13487,,,,,
877,"Beverage, Food & Tobacco",,,,102731,,,,,0,,,,,0,,,,,0,,,,,448,,,,,1409,,,,,0,,,,,104588,,,,,
878,Business Services,,,,220222,,,,,67114,,,,,0,,,,,0,,,,,89,,,,,1971,,,,,0,,,,,289396,,,,,
879,"Chemicals, Plastics & Rubber",,,,23149,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,23149,,,,,
880,Construction & Building,,,,42484,,,,,0,,,,,0,,,,,0,,,,,0,,,,,500,,,,,0,,,,,42984,,,,,
881,Consumer Goods – Durable,,,,17881,,,,,0,,,,,0,,,,,0,,,,,0,,,,,107,,,,,0,,,,,17988,,,,,
882,Consumer Goods – Non-durable,,,,72648,,,,,0,,,,,0,,,,,0,,,,,492,,,,,2135,,,,,0,,,,,75275,,,,,
883,Consumer Services,,,,175203,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,175203,,,,,
884,"Diversified Investment Vehicles, Banking, Finance, Real Estate",,,,35255,,,,,0,,,,,0,,,,,0,,,,,0,,,,,100,,,,,0,,,,,35355,,,,,
885,Education,,,,36437,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,36437,,,,,
886,Energy – Electricity,,,,7231,,,,,0,,,,,0,,,,,0,,,,,5623,,,,,4,,,,,0,,,,,12858,,,,,
887,Healthcare & Pharmaceuticals,,,,449795,,,,,0,,,,,33,,,,,0,,,,,633,,,,,725,,,,,389,,,,,451575,,,,,
888,High Tech Industries,,,,319000,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1083,,,,,0,,,,,320083,,,,,
889,"Hotel, Gaming, Leisure, Restaurants",,,,28988,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,28988,,,,,
890,Insurance,,,,83873,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,83873,,,,,
891,"Manufacturing, Capital Equipment",,,,29382,,,,,7973,,,,,0,,,,,0,,,,,11849,,,,,249,,,,,0,,,,,49453,,,,,
892,Media – Diversified & Production,,,,1258,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1258,,,,,
893,Retail,,,,31839,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,31839,,,,,
894,Telecommunications,,,,0,,,,,7098,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,7098,,,,,
895,"Transportation – Cargo, Distribution",,,,73283,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,73283,,,,,
896,Utilities – Electric,,,,14562,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,14562,,,,,
897,Wholesale,,,,46338,,,,,0,,,,,0,,,,,0,,,,,0,,,,,798,,,,,0,,,,,47136,,,,,
898,Total Non-Controlled /  Non-Affiliated Investments,,,,1930722,,,,,82185,,,,,33,,,,,0,,,,,19134,,,,,33484,,,,,389,,,,,2065947,,,,,
899,Non-Controlled / Affiliated Investments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,"Chemicals, Plastics & Rubber",,,,12501,,,,,0,,,,,0,,,,,0,,,,,0,,,,,56505,,,,,0,,,,,69006,,,,,
901,Consumer Goods – Durable,,,,4322,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1000,,,,,0,,,,,5322,,,,,
902,"Diversified Investment Vehicles, Banking, Finance, Real Estate",,,,0,,,,,0,,,,,0,,,,,17103,,,,,0,,,,,0,,,,,0,,,,,17103,,,,,
903,Energy – Electricity,,,,0,,,,,0,,,,,0,,,,,0,,,,,15445,,,,,2262,,,,,0,,,,,17707,,,,,
904,Energy – Oil & Gas,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,12271,,,,,0,,,,,12271,,,,,
905,Total Non-Controlled / Affiliated Investments,,,,16823,,,,,0,,,,,0,,,,,17103,,,,,15445,,,,,72038,,,,,0,,,,,121409,,,,,
906,Controlled Investments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,Aviation and Consumer Transport,,,,84575,,,,,0,,,,,0,,,,,0,,,,,0,,,,,146500,,,,,0,,,,,231075,,,,,
908,Energy – Oil & Gas,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,44865,,,,,0,,,,,44865,,,,,
909,High Tech Industries,,,,103067,,,,,0,,,,,0,,,,,0,,,,,6001,,,,,0,,,,,0,,,,,109068,,,,,
910,"Transportation – Cargo, Distribution",,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,19397,,,,,0,,,,,19397,,,,,
911,Total Controlled Investments,,,,187642,,,,,0,,,,,0,,,,,0,,,,,6001,,,,,210762,,,,,0,,,,,404405,,,,,
912,Total,,,,2135187,,,,,82185,,,,,33,,,,,17103,,,,,40580,,,,,316284,,,,,389,,,,,2591761,,,,,
913,Industry,,First Lien - Secured Debt,,,Second Lien - Secured Debt,,,Unsecured Debt,,,Structured Products and Other,,,Preferred Equity,,,Common Equity/Interests,,,Warrants,,,Total,,,of Net Assets,,,,,,,,,,,,,,,,,,
914,Non-Controlled / Non-Affiliated Investments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,"Advertising, Printing & Publishing",,,,45068,,,,,0,,,,,0,,,,,0,,,,,0,,,,,482,,,,,0,,,,,45550,,,,4.59,
