0,1,2,3,4,5,6,7,8,9,10,11,12,13
Boxercraft Incorporated  (20),"NMMB Holdings, Inc.  (24)",Georgia / Textiles & Leather,New York / Media,"Senior Secured Term Loan A (10.00% plus 1.00% PIK, due 9/15/2015)","Series A Preferred Stock (4,400 shares)","$ 1,712",579.0,"$ 1,702",533.0,"$ 1,712",0,0.1%,0
Boxercraft Incorporated  (20),"NMMB Holdings, Inc.  (24)",Georgia / Textiles & Leather,New York / Media,"Senior Secured Term Loan B (10.00% plus 1.00% PIK, due 9/15/2015)","Series A Preferred Stock (4,400 shares)",4892,579.0,4809,533.0,4892,0,0.2%,0
Boxercraft Incorporated  (20),"NMMB Holdings, Inc.  (24)",Georgia / Textiles & Leather,New York / Media,"Senior Secured Term Loan C (10.00% plus 1.00% PIK, due 9/15/2015)","Series A Preferred Stock (4,400 shares)",2371,579.0,2371,533.0,2371,0,0.1%,0
Boxercraft Incorporated  (20),"NMMB Holdings, Inc.  (24)",Georgia / Textiles & Leather,New York / Media,"Senior Secured Term Loan (10.00% plus 1.00% PIK, due 9/15/2015)","Series A Preferred Stock (4,400 shares)",8325,579.0,7878,533.0,410,0,0.0%,0
Boxercraft Incorporated  (20),"NMMB Holdings, Inc.  (24)",Georgia / Textiles & Leather,New York / Media,"Preferred Stock (1,000,000 shares)","Series A Preferred Stock (4,400 shares)",8325,579.0,-,533.0,-,0,0.0%,0
Boxercraft Incorporated  (20),"NMMB Holdings, Inc.  (24)",Georgia / Textiles & Leather,New York / Media,"Common Stock (10,000 shares)","Series A Preferred Stock (4,400 shares)",8325,579.0,-,533.0,-,0,0.0%,0
Boxercraft Incorporated  (20),"NMMB Holdings, Inc.  (24)",Georgia / Textiles & Leather,New York / Media,"Warrants (1 warrant, expiring 8/31/2022)","Series A Preferred Stock (4,400 shares)",8325,579.0,-,533.0,-,0,0.0%,0
Boxercraft Incorporated  (20),"NMMB Holdings, Inc.  (24)",Georgia / Textiles & Leather,New York / Media,"Warrants (1 warrant, expiring 8/31/2022)","Series A Preferred Stock (4,400 shares)",8325,579.0,16760,533.0,9385,0,0.4%,0
"Smart, LLC  (14)","NMMB Holdings, Inc.  (24)",New York / Diversified / Conglomerate Service,New York / Media,Membership Interest,"Series A Preferred Stock (4,400 shares)",8325,579.0,-,533.0,143,0,0.0%,0
"Smart, LLC  (14)","NMMB Holdings, Inc.  (24)",New York / Diversified / Conglomerate Service,New York / Media,Membership Interest,"Series A Preferred Stock (4,400 shares)",8325,579.0,-,533.0,143,0,0.0%,0
"ADAPCO, Inc.","NMMB Holdings, Inc.  (24)",Florida / Ecological,New York / Media,"Common Stock (5,000 shares)","Series A Preferred Stock (4,400 shares)",8325,579.0,141,533.0,335,0,0.0%,0
"ADAPCO, Inc.","NMMB Holdings, Inc.  (24)",Florida / Ecological,New York / Media,"Common Stock (5,000 shares)","Series A Preferred Stock (4,400 shares)",8325,579.0,141,533.0,335,0,0.0%,0
"Aderant North America, Inc.","NMMB Holdings, Inc.  (24)",Georgia / Software & Computer Services,New York / Media,"Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 6/20/2019)  (4)","Series A Preferred Stock (4,400 shares)",7000,579.0,6900,533.0,7000,0,0.3%,0
"Aderant North America, Inc.","NMMB Holdings, Inc.  (24)",Georgia / Software & Computer Services,New York / Media,"Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 6/20/2019)  (4)","Series A Preferred Stock (4,400 shares)",7000,579.0,6900,533.0,7000,0,0.3%,0
"Aircraft Fasteners International, LLC","NMMB Holdings, Inc.  (24)",California / Machinery,New York / Media,"Convertible Preferred Stock (32,500 units)","Series A Preferred Stock (4,400 shares)",7000,579.0,396,533.0,565,0,0.0%,0
"Aircraft Fasteners International, LLC","NMMB Holdings, Inc.  (24)",California / Machinery,New York / Media,"Convertible Preferred Stock (32,500 units)","Series A Preferred Stock (4,400 shares)",7000,579.0,396,533.0,565,0,0.0%,0
"ALG USA Holdings, LLC","NMMB Holdings, Inc.  (24)","Pennsylvania / Hotels, Restaurants & Leisure",New York / Media,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 2/28/2020)  (4)","Series A Preferred Stock (4,400 shares)",12000,579.0,11764,533.0,12000,0,0.4%,0
"ALG USA Holdings, LLC","NMMB Holdings, Inc.  (24)","Pennsylvania / Hotels, Restaurants & Leisure",New York / Media,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 2/28/2020)  (4)","Series A Preferred Stock (4,400 shares)",12000,579.0,11764,533.0,12000,0,0.4%,0
"Allied Defense Group, Inc.","NMMB Holdings, Inc.  (24)",Virginia / Aerospace & Defense,New York / Media,"Common Stock (10,000 shares)","Series A Preferred Stock (4,400 shares)",12000,579.0,56,533.0,-,0,0.0%,0
"Allied Defense Group, Inc.","NMMB Holdings, Inc.  (24)",Virginia / Aerospace & Defense,New York / Media,"Common Stock (10,000 shares)","Series A Preferred Stock (4,400 shares)",12000,579.0,56,533.0,-,0,0.0%,0
American Gilsonite Company,"NMMB Holdings, Inc.  (24)",Utah / Specialty Minerals,New York / Media,"Second Lien Term Loan (11.50%, due 9/1/2017)","Series A Preferred Stock (4,400 shares)",38500,579.0,38500,533.0,38500,0,1.4%,0
American Gilsonite Company,"NMMB Holdings, Inc.  (24)",Utah / Specialty Minerals,New York / Media,"Membership Interest in AGC/PEP, LLC (99.9999%)  (15)","Series A Preferred Stock (4,400 shares)",38500,579.0,-,533.0,4058,0,0.2%,0
American Gilsonite Company,"NMMB Holdings, Inc.  (24)",Utah / Specialty Minerals,New York / Media,"Membership Interest in AGC/PEP, LLC (99.9999%)  (15)","Series A Preferred Stock (4,400 shares)",38500,579.0,38500,533.0,42558,0,1.6%,0
"Apidos CLO VIII, Ltd.  (22)","NMMB Holdings, Inc.  (24)",Cayman Islands / Diversified Financial Services,New York / Media,Subordinated Notes (Residual Interest),"Series A Preferred Stock (4,400 shares)",19730,579.0,19931,533.0,19718,0,0.7%,0
"Apidos CLO VIII, Ltd.  (22)","NMMB Holdings, Inc.  (24)",Cayman Islands / Diversified Financial Services,New York / Media,Subordinated Notes (Residual Interest),"Series A Preferred Stock (4,400 shares)",19730,579.0,19931,533.0,19718,0,0.7%,0
Portfolio Company,"NMMB Holdings, Inc.  (24)",Locale / Industry,New York / Media,Investments  (1),"Series A Preferred Stock (4,400 shares)",Principal  Value,579.0,Cost,533.0,Fair  Value  (2),0,% of Net  Assets,0
"Apidos CLO IX, Ltd.  (22)","NMMB Holdings, Inc.  (24)",Cayman Islands / Diversified Financial Services,New York / Media,Subordinated Notes (Residual Interest),"Series A Preferred Stock (4,400 shares)","$ 20,525",579.0,"$ 19,609",533.0,"$ 19,294",0,0.7%,0
"Apidos CLO IX, Ltd.  (22)","NMMB Holdings, Inc.  (24)",Cayman Islands / Diversified Financial Services,New York / Media,Subordinated Notes (Residual Interest),"Series A Preferred Stock (4,400 shares)","$ 20,525",579.0,19609,533.0,19294,0,0.7%,0
"Apidos CLO XI, Ltd.  (22)","NMMB Holdings, Inc.  (24)",Cayman Islands / Diversified Financial Services,New York / Media,Subordinated Notes (Residual Interest),"Series A Preferred Stock (4,400 shares)",38340,579.0,39239,533.0,37972,0,1.4%,0
"Apidos CLO XI, Ltd.  (22)","NMMB Holdings, Inc.  (24)",Cayman Islands / Diversified Financial Services,New York / Media,Subordinated Notes (Residual Interest),"Series A Preferred Stock (4,400 shares)",38340,579.0,39239,533.0,37972,0,1.4%,0
"Apidos CLO XII, Ltd.  (22)","NMMB Holdings, Inc.  (24)",Cayman Islands / Diversified Financial Services,New York / Media,Subordinated Notes (Residual Interest),"Series A Preferred Stock (4,400 shares)",44063,579.0,43480,533.0,40294,0,1.5%,0
"Apidos CLO XII, Ltd.  (22)","NMMB Holdings, Inc.  (24)",Cayman Islands / Diversified Financial Services,New York / Media,Subordinated Notes (Residual Interest),"Series A Preferred Stock (4,400 shares)",44063,579.0,43480,533.0,40294,0,1.5%,0
"Arctic Glacier U.S.A, Inc.  (4)",Canada / Food Products,Cayman Islands / Diversified Financial Services,"Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor), due 11/10/2019)",Subordinated Notes (Residual Interest),150000.0,44063,150000.0,43480,150000.0,0,5.6%,0,0
"Arctic Glacier U.S.A, Inc.  (4)",Canada / Food Products,Cayman Islands / Diversified Financial Services,"Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor), due 11/10/2019)",Subordinated Notes (Residual Interest),150000.0,44063,150000.0,150000,150000.0,150000,0,5.6%,0
"Armor Holding II LLC  (4), (16)",New York / Diversified Financial Services,Cayman Islands / Diversified Financial Services,"Second Lien Term Loan (9.25% (LIBOR + 8.00% with 1.25% LIBOR floor), due 12/26/2020)",Subordinated Notes (Residual Interest),7000.0,44063,6860.0,150000,7000.0,0,0.3%,0,0
"Armor Holding II LLC  (4), (16)",New York / Diversified Financial Services,Cayman Islands / Diversified Financial Services,"Second Lien Term Loan (9.25% (LIBOR + 8.00% with 1.25% LIBOR floor), due 12/26/2020)",Subordinated Notes (Residual Interest),7000.0,44063,6860.0,6860,7000.0,7000,0,0.3%,0
"Atlantis Healthcare Group (Puerto Rico), Inc.  (4)",New York / Diversified Financial Services,Puerto Rico / Healthcare,"Second Lien Term Loan (9.25% (LIBOR + 8.00% with 1.25% LIBOR floor), due 12/26/2020)","Revolving Line of Credit - $7,000 Commitment (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 2/21/2014)  (25),(26)",7000.0,2000,6860.0,2000,7000.0,2000,0,0.1%,0
"Atlantis Healthcare Group (Puerto Rico), Inc.  (4)",New York / Diversified Financial Services,Puerto Rico / Healthcare,"Second Lien Term Loan (9.25% (LIBOR + 8.00% with 1.25% LIBOR floor), due 12/26/2020)","Senior Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 2/21/2018)  (3)",7000.0,39352,6860.0,39352,7000.0,39352,0,1.5%,0
"Atlantis Healthcare Group (Puerto Rico), Inc.  (4)",New York / Diversified Financial Services,Puerto Rico / Healthcare,"Second Lien Term Loan (9.25% (LIBOR + 8.00% with 1.25% LIBOR floor), due 12/26/2020)","Senior Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 2/21/2018)  (3)",7000.0,39352,6860.0,41352,7000.0,41352,0,1.6%,0
Babson CLO Ltd 2011-I  (22),Cayman Islands / Diversified Financial Services,Puerto Rico / Healthcare,Subordinated Notes (Residual Interest),"Senior Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 2/21/2018)  (3)",35000.0,39352,34499.0,41352,34450.0,0,1.3%,0,0
Babson CLO Ltd 2011-I  (22),Cayman Islands / Diversified Financial Services,Puerto Rico / Healthcare,Subordinated Notes (Residual Interest),"Senior Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 2/21/2018)  (3)",35000.0,39352,34499.0,34499,34450.0,34450,0,1.3%,0
Babson CLO Ltd 2012-IA  (22),Cayman Islands / Diversified Financial Services,Puerto Rico / Healthcare,Subordinated Notes (Residual Interest),"Senior Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 2/21/2018)  (3)",29075.0,39352,25917.0,34499,27269.0,0,1.0%,0,0
Babson CLO Ltd 2012-IA  (22),Cayman Islands / Diversified Financial Services,Puerto Rico / Healthcare,Subordinated Notes (Residual Interest),"Senior Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 2/21/2018)  (3)",29075.0,39352,25917.0,25917,27269.0,27269,0,1.0%,0
Babson CLO Ltd 2012-IIA  (22),Cayman Islands / Diversified Financial Services,Puerto Rico / Healthcare,Subordinated Notes (Residual Interest),"Senior Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 2/21/2018)  (3)",27850.0,39352,28863.0,25917,27510.0,0,1.0%,0,0
Babson CLO Ltd 2012-IIA  (22),Cayman Islands / Diversified Financial Services,Puerto Rico / Healthcare,Subordinated Notes (Residual Interest),"Senior Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 2/21/2018)  (3)",27850.0,39352,28863.0,28863,27510.0,27510,0,1.0%,0
"Blue Coat Systems, Inc.  (16)",Massachusetts / Software & Computer Services,Puerto Rico / Healthcare,"Second Lien Term Loan (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 6/28/2020)  (4)","Senior Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 2/21/2018)  (3)",11000.0,39352,10890.0,28863,11000.0,0,0.4%,0,0
"Blue Coat Systems, Inc.  (16)",Massachusetts / Software & Computer Services,Puerto Rico / Healthcare,"Second Lien Term Loan (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 6/28/2020)  (4)","Senior Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 2/21/2018)  (3)",11000.0,39352,10890.0,10890,11000.0,11000,0,0.4%,0
"Broder Bros., Co.",Massachusetts / Software & Computer Services,"Pennsylvania / Textiles, Apparel & Luxury Goods","Second Lien Term Loan (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 6/28/2020)  (4)","Senior Secured Notes (10.75% (LIBOR + 9.00% with 1.75% LIBOR floor), due 6/27/2018)  (3),(4)",11000.0,99500,10890.0,99500,11000.0,99323,0,3.7%,0
"Broder Bros., Co.",Massachusetts / Software & Computer Services,"Pennsylvania / Textiles, Apparel & Luxury Goods","Second Lien Term Loan (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 6/28/2020)  (4)","Senior Secured Notes (10.75% (LIBOR + 9.00% with 1.75% LIBOR floor), due 6/27/2018)  (3),(4)",11000.0,99500,10890.0,99500,11000.0,99323,0,3.7%,0
Portfolio Company,Massachusetts / Software & Computer Services,Locale / Industry,"Second Lien Term Loan (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 6/28/2020)  (4)",Investments  (1),11000.0,Principal  Value,10890.0,Cost,11000.0,Fair  Value  (2),0,% of Net  Assets,0
Brookside Mill CLO Ltd.  (22),Massachusetts / Software & Computer Services,Cayman Islands / Diversified Financial Services,"Second Lien Term Loan (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 6/28/2020)  (4)",Subordinated Notes (Residual Interest),11000.0,"$ 26,000",10890.0,"$ 23,896",11000.0,"$ 23,743",0,0.9%,0
Brookside Mill CLO Ltd.  (22),Massachusetts / Software & Computer Services,Cayman Islands / Diversified Financial Services,"Second Lien Term Loan (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 6/28/2020)  (4)",Subordinated Notes (Residual Interest),11000.0,"$ 26,000",10890.0,23896,11000.0,23743,0,0.9%,0
Byrider Systems Acquisition Corp  (22),Massachusetts / Software & Computer Services,Indiana / Auto Finance,"Second Lien Term Loan (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 6/28/2020)  (4)","Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)",11000.0,10914,10890.0,10914,11000.0,10417,0,0.4%,0
Byrider Systems Acquisition Corp  (22),Massachusetts / Software & Computer Services,Indiana / Auto Finance,"Second Lien Term Loan (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 6/28/2020)  (4)","Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)",11000.0,10914,10890.0,10914,11000.0,10417,0,0.4%,0
"Caleel + Hayden, LLC  (14), (31)",Colorado / Personal & Nondurable Consumer Products,Indiana / Auto Finance,"Membership Units (13,220 shares)","Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)",11000.0,10914,-,10914,104,0,0.0%,0,0
"Caleel + Hayden, LLC  (14), (31)",Escrow Receivable,Indiana / Auto Finance,"Membership Units (13,220 shares)","Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)",-,10914,137,-,0.0%,241,0,0.0%,0
"Capstone Logistics, LLC  (4)",Escrow Receivable,Georgia / Commercial Services,"Membership Units (13,220 shares)","Senior Secured Term Loan A (6.50% (LIBOR + 5.00% with 1.50% LIBOR floor), due 9/16/2016)",-,97291,137,97291,0.0%,97291,0,3.7%,0
"Capstone Logistics, LLC  (4)",Escrow Receivable,Georgia / Commercial Services,"Membership Units (13,220 shares)","Senior Secured Term Loan B (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 9/16/2016)  (3)",-,100000,137,100000,0.0%,100000,0,3.8%,0
"Capstone Logistics, LLC  (4)",Escrow Receivable,Georgia / Commercial Services,"Membership Units (13,220 shares)","Senior Secured Term Loan B (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 9/16/2016)  (3)",-,100000,137,197291,0.0%,197291,0,7.5%,0
"Cargo Airport Services USA, LLC",Escrow Receivable,New York / Transportation,"Membership Units (13,220 shares)","Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 3/31/2016)  (3), (4)",-,43977,137,43977,0.0%,44417,0,1.7%,0
"Cargo Airport Services USA, LLC",Escrow Receivable,New York / Transportation,"Membership Units (13,220 shares)",Common Equity (1.6 units),-,43977,137,1639,0.0%,1860,0,0.1%,0
"Cargo Airport Services USA, LLC",Escrow Receivable,New York / Transportation,"Membership Units (13,220 shares)",Common Equity (1.6 units),-,43977,137,45616,0.0%,46277,0,1.8%,0
Cent CLO 17 Limited  (22),Escrow Receivable,Cayman Islands / Diversified Financial Services,"Membership Units (13,220 shares)",Subordinated Notes (Residual Interest),-,24870,137,24615,0.0%,25454,0,1.0%,0
Cent CLO 17 Limited  (22),Escrow Receivable,Cayman Islands / Diversified Financial Services,"Membership Units (13,220 shares)",Subordinated Notes (Residual Interest),-,24870,137,24615,0.0%,25454,0,1.0%,0
CI Holdings  (4),Escrow Receivable,Texas / Software & Computer Services,"Membership Units (13,220 shares)","Senior Secured Term Loan (10.00% (LIBOR + 5.00% with 5.00% LIBOR floor), due 6/11/2019)",-,114713,137,114713,0.0%,114713,0,4.3%,0
CI Holdings  (4),Escrow Receivable,Texas / Software & Computer Services,"Membership Units (13,220 shares)","Senior Secured Term Loan (10.00% (LIBOR + 5.00% with 5.00% LIBOR floor), due 6/11/2019)",-,114713,137,114713,0.0%,114713,0,4.3%,0
"CIFC Funding 2011-I, Ltd.  (4), (22)",Escrow Receivable,Cayman Islands / Diversified Financial Services,"Membership Units (13,220 shares)","Secured Class D Notes (5.32% (LIBOR + 5.00%), due 1/19/2023)",-,19000,137,15029,0.0%,15844,0,0.6%,0
"CIFC Funding 2011-I, Ltd.  (4), (22)",Escrow Receivable,Cayman Islands / Diversified Financial Services,"Membership Units (13,220 shares)","Unsecured Class E Notes (7.32% (LIBOR + 7.00%), due 1/19/2023)",-,15400,137,12638,0.0%,12745,0,0.5%,0
"CIFC Funding 2011-I, Ltd.  (4), (22)",Escrow Receivable,Cayman Islands / Diversified Financial Services,"Membership Units (13,220 shares)","Unsecured Class E Notes (7.32% (LIBOR + 7.00%), due 1/19/2023)",-,15400,137,27667,0.0%,28589,0,1.1%,0
"Cinedigm DC Holdings, LLC  (4)",Escrow Receivable,New York / Software & Computer Services,"Membership Units (13,220 shares)","Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)",-,70595,137,70595,0.0%,70595,0,2.7%,0
"Cinedigm DC Holdings, LLC  (4)",Escrow Receivable,New York / Software & Computer Services,"Membership Units (13,220 shares)","Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)",-,70595,137,70595,0.0%,70595,0,2.7%,0
"The Copernicus Group, Inc.",Escrow Receivable,North Carolina / Healthcare,"Membership Units (13,220 shares)",Escrow Receivable,-,70595,137,-,0.0%,130,0,0.0%,0
"The Copernicus Group, Inc.",Escrow Receivable,North Carolina / Healthcare,"Membership Units (13,220 shares)",Escrow Receivable,-,70595,137,-,0.0%,130,0,0.0%,0
Portfolio Company,Escrow Receivable,Locale / Industry,"Membership Units (13,220 shares)",Investments  (1),-,Principal  Value,137,Cost,0.0%,Fair  Value  (2),0,% of Net  Assets,0
"Correctional Healthcare Holding Company, Inc.",Escrow Receivable,Colorado / Healthcare,"Membership Units (13,220 shares)","Second Lien Term Loan (11.25%, due 1/11/2020)  (3)",-,"$ 27,100",137,"$ 27,100",0.0%,"$ 27,100",0,1.0%,0
"Correctional Healthcare Holding Company, Inc.",Escrow Receivable,Colorado / Healthcare,"Membership Units (13,220 shares)","Second Lien Term Loan (11.25%, due 1/11/2020)  (3)",-,"$ 27,100",137,27100,0.0%,27100,0,1.0%,0
"Coverall North America, Inc.",Escrow Receivable,Florida / Commercial Services,"Membership Units (13,220 shares)","Senior Secured Term Loan (11.50% (LIBOR + 8.50% with 3.00% LIBOR floor), due 12/17/2017)  (3) ,(4)",-,39303,137,39303,0.0%,39303,0,1.5%,0
"Coverall North America, Inc.",Escrow Receivable,Florida / Commercial Services,"Membership Units (13,220 shares)","Senior Secured Term Loan (11.50% (LIBOR + 8.50% with 3.00% LIBOR floor), due 12/17/2017)  (3) ,(4)",-,39303,137,39303,0.0%,39303,0,1.5%,0
"CP Well Testing, LLC",Escrow Receivable,Oklahoma / Oil & Gas Products,"Membership Units (13,220 shares)","Senior Secured Term Loan (13.50% (LIBOR + 11.00% with 2.50% LIBOR floor), due 10/03/2017)  (4)",-,19125,137,19125,0.0%,19125,0,0.7%,0
"CP Well Testing, LLC",Escrow Receivable,Oklahoma / Oil & Gas Products,"Membership Units (13,220 shares)","Senior Secured Term Loan (13.50% (LIBOR + 11.00% with 2.50% LIBOR floor), due 10/03/2017)  (4)",-,19125,137,19125,0.0%,19125,0,0.7%,0
"CRT MIDCO, LLC",Escrow Receivable,Wisconsin / Media,"Membership Units (13,220 shares)","Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 6/30/2017)  (3), (4)",-,71106,137,71106,0.0%,71106,0,2.7%,0
"CRT MIDCO, LLC",Escrow Receivable,Wisconsin / Media,"Membership Units (13,220 shares)","Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 6/30/2017)  (3), (4)",-,71106,137,71106,0.0%,71106,0,2.7%,0
"Deltek, Inc.",Escrow Receivable,Virginia / Software & Computer Services,"Membership Units (13,220 shares)","Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 10/10/2019)  (4)",-,12000,137,11833,0.0%,12000,0,0.5%,0
"Deltek, Inc.",Escrow Receivable,Virginia / Software & Computer Services,"Membership Units (13,220 shares)","Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 10/10/2019)  (4)",-,12000,137,11833,0.0%,12000,0,0.5%,0
"Diamondback Operating, LP",Escrow Receivable,Oklahoma / Oil & Gas Production,"Membership Units (13,220 shares)",Net Profits Interest (15.00% payable on Equity distributions)  (7),-,12000,137,-,0.0%,-,0,0.0%,0
"Diamondback Operating, LP",Escrow Receivable,Oklahoma / Oil & Gas Production,"Membership Units (13,220 shares)",Net Profits Interest (15.00% payable on Equity distributions)  (7),-,12000,137,-,0.0%,-,0,0.0%,0
"Edmentum, Inc (f/k/a Archipelago Learning, Inc)  (4)",Escrow Receivable,Minnesota / Consumer Services,"Membership Units (13,220 shares)","Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)",-,50000,137,48218,0.0%,50000,0,1.9%,0
"Edmentum, Inc (f/k/a Archipelago Learning, Inc)  (4)",Escrow Receivable,Minnesota / Consumer Services,"Membership Units (13,220 shares)","Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)",-,50000,137,48218,0.0%,50000,0,1.9%,0
EIG Investors Corp,Escrow Receivable,Massachusetts / Software & Computer Services,"Membership Units (13,220 shares)","Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 5/09/2020)  (4), (16)",-,22000,137,21792,0.0%,22000,0,0.8%,0
EIG Investors Corp,Escrow Receivable,Massachusetts / Software & Computer Services,"Membership Units (13,220 shares)","Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 5/09/2020)  (4), (16)",-,22000,137,21792,0.0%,22000,0,0.8%,0
"Empire Today, LLC",Escrow Receivable,Illinois / Durable Consumer Products,"Membership Units (13,220 shares)","Senior Secured Note (11.375%, due 2/1/2017)",-,15700,137,15332,0.0%,14650,0,0.6%,0
"Empire Today, LLC",Escrow Receivable,Illinois / Durable Consumer Products,"Membership Units (13,220 shares)","Senior Secured Note (11.375%, due 2/1/2017)",-,15700,137,15332,0.0%,14650,0,0.6%,0
EXL Acquisition Corp.,Escrow Receivable,South Carolina / Biotechnology,"Membership Units (13,220 shares)",Escrow Receivable,-,15700,137,-,0.0%,14,0,0.0%,0
EXL Acquisition Corp.,Escrow Receivable,South Carolina / Biotechnology,"Membership Units (13,220 shares)",Escrow Receivable,-,15700,137,-,0.0%,14,0,0.0%,0
"Evanta Ventures, Inc.  (11)",Escrow Receivable,Oregon / Commercial Services,"Membership Units (13,220 shares)","Subordinated Unsecured (12.00% plus 1.00% PIK, due 9/28/2018)",-,10479,137,10479,0.0%,10479,0,0.4%,0
"Evanta Ventures, Inc.  (11)",Escrow Receivable,Oregon / Commercial Services,"Membership Units (13,220 shares)","Subordinated Unsecured (12.00% plus 1.00% PIK, due 9/28/2018)",-,10479,137,10479,0.0%,10479,0,0.4%,0
Portfolio Company,Escrow Receivable,Locale / Industry,"Membership Units (13,220 shares)",Investments  (1),-,Principal  Value,137,Cost,0.0%,Fair  Value  (2),0,% of Net  Assets,0
"Fairchild Industrial Products, Co.",Escrow Receivable,North Carolina / Electronics,"Membership Units (13,220 shares)",Escrow Receivable,-,Principal  Value,137,$ -,0.0%,$ 149,0,0.0%,0
"Fairchild Industrial Products, Co.",Escrow Receivable,North Carolina / Electronics,"Membership Units (13,220 shares)",Escrow Receivable,-,Principal  Value,137,-,0.0%,149,0,0.0%,0
"Fischbein, LLC",Escrow Receivable,North Carolina / Machinery,"Membership Units (13,220 shares)",Escrow Receivable,-,Principal  Value,137,-,0.0%,225,0,0.0%,0
"Fischbein, LLC",Escrow Receivable,North Carolina / Machinery,"Membership Units (13,220 shares)",Escrow Receivable,-,Principal  Value,137,-,0.0%,225,0,0.0%,0
"Focus Brands, Inc.  (4)  .",Escrow Receivable,Georgia / Consumer Services,"Membership Units (13,220 shares)","Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 8/21/2018)",-,"$ 18,000",137,17731,0.0%,18000,0,0.7%,0
"Focus Brands, Inc.  (4)  .",Escrow Receivable,Georgia / Consumer Services,"Membership Units (13,220 shares)","Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 8/21/2018)",-,"$ 18,000",137,17731,0.0%,18000,0,0.7%,0
"FPG, LLC",Escrow Receivable,Illinois / Durable Consumer Products,"Membership Units (13,220 shares)","Senior Secured Term Loan (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 1/20/2017)  (4)",-,21401,137,21401,0.0%,21401,0,0.8%,0
"FPG, LLC",Escrow Receivable,Illinois / Durable Consumer Products,"Membership Units (13,220 shares)","Common Stock (5,638 shares)",-,21401,137,27,0.0%,19,0,0.0%,0
"FPG, LLC",Escrow Receivable,Illinois / Durable Consumer Products,"Membership Units (13,220 shares)","Common Stock (5,638 shares)",-,21401,137,21428,0.0%,21420,0,0.8%,0
