,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
121,"Apidos CLO XI, Ltd.  (22)",Portfolio Company,Cayman Islands / Diversified Financial Services,Locale / Industry,Subordinated Notes (Residual Interest),Investments  (1),38340,Principal  Value,36157,Cost,38528,,1.3%,,
122,"Apidos CLO XI, Ltd.  (22)",Portfolio Company,Cayman Islands / Diversified Financial Services,Locale / Industry,Subordinated Notes (Residual Interest),Investments  (1),38340,Principal  Value,36157,Cost,38528,,1.3%,,
123,"Apidos CLO XII, Ltd.  (22)",Portfolio Company,Cayman Islands / Diversified Financial Services,Locale / Industry,Subordinated Notes (Residual Interest),Investments  (1),44063,Principal  Value,43710,Cost,41339,,1.4%,,
124,"Apidos CLO XII, Ltd.  (22)",Portfolio Company,Cayman Islands / Diversified Financial Services,Locale / Industry,Subordinated Notes (Residual Interest),Investments  (1),44063,Principal  Value,43710,Cost,41339,,1.4%,,
125,"Apidos CLO XV, Ltd.  (22)",Portfolio Company,Cayman Islands / Diversified Financial Services,Locale / Industry,Subordinated Notes (Residual Interest),Investments  (1),36515,Principal  Value,36515,Cost,36402,,1.3%,,
126,"Apidos CLO XV, Ltd.  (22)",Portfolio Company,Cayman Islands / Diversified Financial Services,Locale / Industry,Subordinated Notes (Residual Interest),Investments  (1),36515,Principal  Value,36515,Cost,36402,,1.3%,,
127,"Arctic Glacier U.S.A, Inc.  (3), (4)",Portfolio Company,Minnesota / Food Products,Locale / Industry,"Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor), due 11/10/2019)",Investments  (1),150000,Principal  Value,150000,Cost,150000,,5.2%,,
128,"Arctic Glacier U.S.A, Inc.  (3), (4)",Portfolio Company,Minnesota / Food Products,Locale / Industry,"Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor), due 11/10/2019)",Investments  (1),150000,Principal  Value,150000,Cost,150000,,5.2%,,
129,Armor Holding II LLC  (16),Portfolio Company,New York / Diversified Financial Services,Locale / Industry,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 12/26/2020)  (3), (4)",Investments  (1),7000,Principal  Value,6864,Cost,6864,,0.2%,,
130,Armor Holding II LLC  (16),Portfolio Company,New York / Diversified Financial Services,Locale / Industry,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 12/26/2020)  (3), (4)",Investments  (1),7000,Principal  Value,6864,Cost,6864,,0.2%,,
131,"Atlantis Healthcare Group (Puerto Rico), Inc.  (4)",Portfolio Company,Puerto Rico / Healthcare,Locale / Industry,"Revolving Line of Credit - $7,000 Commitment (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 2/21/2014)  (25), (26)",Investments  (1),2000,Principal  Value,2000,Cost,2000,,0.1%,,
132,"Atlantis Healthcare Group (Puerto Rico), Inc.  (4)",Portfolio Company,Puerto Rico / Healthcare,Locale / Industry,"Senior Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 2/21/2018)  (3)",Investments  (1),39253,Principal  Value,39253,Cost,37307,,1.3%,,
133,"Atlantis Healthcare Group (Puerto Rico), Inc.  (4)",Portfolio Company,Puerto Rico / Healthcare,Locale / Industry,"Senior Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 2/21/2018)  (3)",Investments  (1),39253,Principal  Value,41253,Cost,39307,,1.4%,,
134,Babson CLO Ltd 2011-I  (22),Portfolio Company,Cayman Islands / Diversified Financial Services,Locale / Industry,Subordinated Notes (Residual Interest),Investments  (1),35000,Principal  Value,35301,Cost,35724,,1.2%,,
135,Babson CLO Ltd 2011-I  (22),Portfolio Company,Cayman Islands / Diversified Financial Services,Locale / Industry,Subordinated Notes (Residual Interest),Investments  (1),35000,Principal  Value,35301,Cost,35724,,1.2%,,
136,Babson CLO Ltd 2012-IA  (22),Portfolio Company,Cayman Islands / Diversified Financial Services,Locale / Industry,Subordinated Notes (Residual Interest),Investments  (1),29075,Principal  Value,25083,Cost,28208,,1.0%,,
137,Babson CLO Ltd 2012-IA  (22),Portfolio Company,Cayman Islands / Diversified Financial Services,Locale / Industry,Subordinated Notes (Residual Interest),Investments  (1),29075,Principal  Value,25083,Cost,28208,,1.0%,,
138,Babson CLO Ltd 2012-IIA  (22),Portfolio Company,Cayman Islands / Diversified Financial Services,Locale / Industry,Subordinated Notes (Residual Interest),Investments  (1),27850,Principal  Value,28403,Cost,28571,,1.0%,,
139,Babson CLO Ltd 2012-IIA  (22),Portfolio Company,Cayman Islands / Diversified Financial Services,Locale / Industry,Subordinated Notes (Residual Interest),Investments  (1),27850,Principal  Value,28403,Cost,28571,,1.0%,,
140,"Blue Coat Systems, Inc.  (16)",Portfolio Company,Massachusetts / Software & Computer Services,Locale / Industry,"Second Lien Term Loan (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 6/28/2020)  (4)",Investments  (1),11000,Principal  Value,10893,Cost,10893,,0.4%,,
141,"Blue Coat Systems, Inc.  (16)",Portfolio Company,Massachusetts / Software & Computer Services,Locale / Industry,"Second Lien Term Loan (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 6/28/2020)  (4)",Investments  (1),11000,Principal  Value,10893,Cost,10893,,0.4%,,
142,"Blue Coat Systems, Inc.  (16)",Portfolio Company,Massachusetts / Software & Computer Services,Locale / Industry,"Second Lien Term Loan (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 6/28/2020)  (4)",Investments  (1),11000,Principal  Value,10893,Cost,10893,Fair  Value  (2),,% of Net  Assets,
143,"Broder Bros., Co.",Portfolio Company,"Pennsylvania / Textiles, Apparel & Luxury Goods",Locale / Industry,"Senior Secured Notes (10.75% (LIBOR + 9.00% with 1.75% LIBOR floor), due 6/27/2018)  (3), (4)",Investments  (1),"$ 99,000",Principal  Value,"$ 99,000",Cost,"$ 99,000",,3.4%,,
144,"Broder Bros., Co.",Portfolio Company,"Pennsylvania / Textiles, Apparel & Luxury Goods",Locale / Industry,"Senior Secured Notes (10.75% (LIBOR + 9.00% with 1.75% LIBOR floor), due 6/27/2018)  (3), (4)",Investments  (1),"$ 99,000",Principal  Value,99000,Cost,99000,,3.4%,,
145,Brookside Mill CLO Ltd.  (22),Portfolio Company,Cayman Islands / Diversified Financial Services,Locale / Industry,Subordinated Notes (Residual Interest),Investments  (1),26000,Principal  Value,24235,Cost,25162,,0.9%,,
146,Brookside Mill CLO Ltd.  (22),Portfolio Company,Cayman Islands / Diversified Financial Services,Locale / Industry,Subordinated Notes (Residual Interest),Investments  (1),26000,Principal  Value,24235,Cost,25162,,0.9%,,
147,Byrider Systems Acquisition Corp.  (22),Portfolio Company,Indiana / Auto Finance,Locale / Industry,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)",Investments  (1),10972,Principal  Value,10972,Cost,10855,,0.4%,,
148,Byrider Systems Acquisition Corp.  (22),Portfolio Company,Indiana / Auto Finance,Locale / Industry,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)",Investments  (1),10972,Principal  Value,10972,Cost,10855,,0.4%,,
149,"Caleel + Hayden, LLC  (14), (31)",Portfolio Company,Colorado / Personal & Nondurable Consumer Products,Locale / Industry,"Membership Units (13,220 shares)",Investments  (1),10972,Principal  Value,-,Cost,147,,0.0%,,
150,"Caleel + Hayden, LLC  (14), (31)",Escrow Receivable,Colorado / Personal & Nondurable Consumer Products,Locale / Industry,"Membership Units (13,220 shares)",-,10972,89,-,0.0%,147,,,,
151,"Caleel + Hayden, LLC  (14), (31)",Escrow Receivable,Colorado / Personal & Nondurable Consumer Products,Locale / Industry,"Membership Units (13,220 shares)",-,10972,89,-,0.0%,236,,0.0%,,
152,"Capstone Logistics, LLC  (4)",Escrow Receivable,Georgia / Commercial Services,Locale / Industry,"Senior Secured Term Loan A (6.50% (LIBOR + 5.00% with 1.50% LIBOR floor), due 9/16/2016)",-,96683,89,96683,0.0%,96683,,3.4%,,
153,"Capstone Logistics, LLC  (4)",Escrow Receivable,Georgia / Commercial Services,Locale / Industry,"Senior Secured Term Loan B (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 9/16/2016)  (3)",-,100000,89,100000,0.0%,100000,,3.4%,,
154,"Capstone Logistics, LLC  (4)",Escrow Receivable,Georgia / Commercial Services,Locale / Industry,"Senior Secured Term Loan B (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 9/16/2016)  (3)",-,100000,89,196683,0.0%,196683,,6.8%,,
155,"Cargo Airport Services USA, LLC",Escrow Receivable,New York / Transportation,Locale / Industry,Common Equity (1.6 units),-,100000,89,1639,0.0%,1833,,0.1%,,
156,"Cargo Airport Services USA, LLC",Escrow Receivable,New York / Transportation,Locale / Industry,Common Equity (1.6 units),-,100000,89,1639,0.0%,1833,,0.1%,,
157,Cent 17 CLO Limited  (22),Escrow Receivable,Cayman Islands / Diversified Financial Services,Locale / Industry,Subordinated Notes (Residual Interest),-,24870,89,23837,0.0%,25818,,0.9%,,
158,Cent 17 CLO Limited  (22),Escrow Receivable,Cayman Islands / Diversified Financial Services,Locale / Industry,Subordinated Notes (Residual Interest),-,24870,89,23837,0.0%,25818,,0.9%,,
159,"CIFC Funding 2011-I, Ltd.  (4), (22)",Escrow Receivable,Cayman Islands / Diversified Financial Services,Locale / Industry,"Secured Class D Notes (5.27% (LIBOR + 5.00%), due 1/19/2023)",-,19000,89,15096,0.0%,16144,,0.5%,,
160,"CIFC Funding 2011-I, Ltd.  (4), (22)",Escrow Receivable,Cayman Islands / Diversified Financial Services,"Unsecured Class E Notes (7.27% (LIBOR + 7.00%), due 1/19/2023)","Secured Class D Notes (5.27% (LIBOR + 5.00%), due 1/19/2023)",15400,19000,12680,15096,13176,16144,0.5%,,,
161,"CIFC Funding 2011-I, Ltd.  (4), (22)",Escrow Receivable,Cayman Islands / Diversified Financial Services,"Unsecured Class E Notes (7.27% (LIBOR + 7.00%), due 1/19/2023)","Secured Class D Notes (5.27% (LIBOR + 5.00%), due 1/19/2023)",15400,19000,12680,27776,13176,29320,,1.0%,,
162,"CIFC Funding 2013-III, Ltd.  (22)",Escrow Receivable,Cayman Islands / Diversified Financial Services,"Unsecured Class E Notes (7.27% (LIBOR + 7.00%), due 1/19/2023)",Subordinated Notes (Residual Interest),15400,44100,12680,41528,13176,42852,,1.5%,,
163,"CIFC Funding 2013-III, Ltd.  (22)",Escrow Receivable,Cayman Islands / Diversified Financial Services,"Unsecured Class E Notes (7.27% (LIBOR + 7.00%), due 1/19/2023)",Subordinated Notes (Residual Interest),15400,44100,12680,41528,13176,42852,,1.5%,,
164,"Cinedigm DC Holdings, LLC  (4)",Escrow Receivable,New York / Software & Computer Services,"Unsecured Class E Notes (7.27% (LIBOR + 7.00%), due 1/19/2023)","Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)",15400,69315,12680,69315,13176,69315,,2.4%,,
165,"Cinedigm DC Holdings, LLC  (4)",Escrow Receivable,New York / Software & Computer Services,"Unsecured Class E Notes (7.27% (LIBOR + 7.00%), due 1/19/2023)","Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)",15400,69315,12680,69315,13176,69315,,2.4%,,
166,Portfolio Company,Escrow Receivable,Locale / Industry,"Unsecured Class E Notes (7.27% (LIBOR + 7.00%), due 1/19/2023)",Investments  (1),15400,Principal  Value,12680,Cost,13176,Fair  Value  (2),,% of Net  Assets,,
167,"The Copernicus Group, Inc.",Escrow Receivable,North Carolina / Healthcare,"Unsecured Class E Notes (7.27% (LIBOR + 7.00%), due 1/19/2023)",Escrow Receivable,15400,Principal  Value,12680,$ -,13176,$ 131,,0.0%,,
168,"The Copernicus Group, Inc.",Escrow Receivable,North Carolina / Healthcare,"Unsecured Class E Notes (7.27% (LIBOR + 7.00%), due 1/19/2023)",Escrow Receivable,15400,Principal  Value,12680,-,13176,131,,0.0%,,
169,"Correctional Healthcare Holding Company, Inc.",Escrow Receivable,Colorado / Healthcare,"Unsecured Class E Notes (7.27% (LIBOR + 7.00%), due 1/19/2023)","Second Lien Term Loan (11.25%, due 1/11/2020)  (3)",15400,"$ 27,100",12680,27100,13176,27100,,0.9%,,
170,"Correctional Healthcare Holding Company, Inc.",Escrow Receivable,Colorado / Healthcare,"Unsecured Class E Notes (7.27% (LIBOR + 7.00%), due 1/19/2023)","Second Lien Term Loan (11.25%, due 1/11/2020)  (3)",15400,"$ 27,100",12680,27100,13176,27100,,0.9%,,
171,"Coverall North America, Inc.",Escrow Receivable,Florida / Commercial Services,"Unsecured Class E Notes (7.27% (LIBOR + 7.00%), due 1/19/2023)","Senior Secured Term Loan (11.50% (LIBOR + 8.50% with 3.00% LIBOR floor), due 12/17/2017)  (3) ,(4)",15400,44122,12680,44122,13176,44122,,1.5%,,
172,"Coverall North America, Inc.",Escrow Receivable,Florida / Commercial Services,"Unsecured Class E Notes (7.27% (LIBOR + 7.00%), due 1/19/2023)","Senior Secured Term Loan (11.50% (LIBOR + 8.50% with 3.00% LIBOR floor), due 12/17/2017)  (3) ,(4)",15400,44122,12680,44122,13176,44122,,1.5%,,
173,"CRT MIDCO, LLC",Escrow Receivable,Wisconsin / Media,"Unsecured Class E Notes (7.27% (LIBOR + 7.00%), due 1/19/2023)","Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 6/30/2017)  (3), (4)",15400,70731,12680,70731,13176,70731,,2.4%,,
174,"CRT MIDCO, LLC",Escrow Receivable,Wisconsin / Media,"Unsecured Class E Notes (7.27% (LIBOR + 7.00%), due 1/19/2023)","Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 6/30/2017)  (3), (4)",15400,70731,12680,70731,13176,70731,,2.4%,,
175,"Deltek, Inc.",Escrow Receivable,Virginia / Software & Computer Services,"Unsecured Class E Notes (7.27% (LIBOR + 7.00%), due 1/19/2023)","Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 10/10/2019)  (4)",15400,12000,12680,11837,13176,12000,,0.4%,,
176,"Deltek, Inc.",Escrow Receivable,Virginia / Software & Computer Services,"Unsecured Class E Notes (7.27% (LIBOR + 7.00%), due 1/19/2023)","Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 10/10/2019)  (4)",15400,12000,12680,11837,13176,12000,,0.4%,,
177,"Diamondback Operating, LP",Escrow Receivable,Oklahoma / Oil & Gas Production,"Unsecured Class E Notes (7.27% (LIBOR + 7.00%), due 1/19/2023)",Net Profits Interest (15.00% payable on Equity distributions)  (7),15400,12000,12680,-,13176,-,,0.0%,,
178,"Diamondback Operating, LP",Escrow Receivable,Oklahoma / Oil & Gas Production,"Unsecured Class E Notes (7.27% (LIBOR + 7.00%), due 1/19/2023)",Net Profits Interest (15.00% payable on Equity distributions)  (7),15400,12000,12680,-,13176,-,,0.0%,,
179,"Edmentum, Inc. (f/k/a Archipelago Learning, Inc.)  (4)",Escrow Receivable,Minnesota / Consumer Services,"Unsecured Class E Notes (7.27% (LIBOR + 7.00%), due 1/19/2023)","Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)  (3)",15400,50000,12680,48271,13176,50000,,1.7%,,
180,"Edmentum, Inc. (f/k/a Archipelago Learning, Inc.)  (4)",Escrow Receivable,Minnesota / Consumer Services,"Unsecured Class E Notes (7.27% (LIBOR + 7.00%), due 1/19/2023)","Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)  (3)",15400,50000,12680,48271,13176,50000,,1.7%,,
181,EIG Investors Corp.,Escrow Receivable,Massachusetts / Software & Computer Services,"Unsecured Class E Notes (7.27% (LIBOR + 7.00%), due 1/19/2023)","Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 5/09/2020)  (4), (16)",15400,22000,12680,21798,13176,22000,,0.8%,,
182,EIG Investors Corp.,Escrow Receivable,Massachusetts / Software & Computer Services,"Unsecured Class E Notes (7.27% (LIBOR + 7.00%), due 1/19/2023)","Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 5/09/2020)  (4), (16)",15400,22000,12680,21798,13176,22000,,0.8%,,
183,"Empire Today, LLC",Escrow Receivable,Illinois / Durable Consumer Products,"Unsecured Class E Notes (7.27% (LIBOR + 7.00%), due 1/19/2023)","Senior Secured Note (11.375%, due 2/1/2017)",15400,15700,12680,15353,13176,14180,,0.5%,,
184,"Empire Today, LLC",Escrow Receivable,Illinois / Durable Consumer Products,"Unsecured Class E Notes (7.27% (LIBOR + 7.00%), due 1/19/2023)","Senior Secured Note (11.375%, due 2/1/2017)",15400,15700,12680,15353,13176,14180,,0.5%,,
185,"Evanta Ventures, Inc.  (11)",Escrow Receivable,Oregon / Commercial Services,"Unsecured Class E Notes (7.27% (LIBOR + 7.00%), due 1/19/2023)","Subordinated Unsecured (12.00% plus 1.00% PIK, due 9/28/2018)",15400,10506,12680,10506,13176,10717,,0.4%,,
186,"Evanta Ventures, Inc.  (11)",Escrow Receivable,Oregon / Commercial Services,"Unsecured Class E Notes (7.27% (LIBOR + 7.00%), due 1/19/2023)","Subordinated Unsecured (12.00% plus 1.00% PIK, due 9/28/2018)",15400,10506,12680,10506,13176,10717,,0.4%,,
187,EXL Acquisition Corp.,Escrow Receivable,South Carolina / Biotechnology,"Unsecured Class E Notes (7.27% (LIBOR + 7.00%), due 1/19/2023)",Escrow Receivable,15400,-,12680,-,13176,14,,0.0%,,
188,EXL Acquisition Corp.,Escrow Receivable,South Carolina / Biotechnology,"Unsecured Class E Notes (7.27% (LIBOR + 7.00%), due 1/19/2023)",Escrow Receivable,15400,-,12680,-,13176,14,,0.0%,,
189,Portfolio Company,Escrow Receivable,Locale / Industry,"Unsecured Class E Notes (7.27% (LIBOR + 7.00%), due 1/19/2023)",Investments  (1),15400,Principal  Value,12680,Cost,13176,Fair  Value  (2),,% of Net  Assets,,
190,"Fairchild Industrial Products, Co.",Escrow Receivable,North Carolina / Electronics,"Unsecured Class E Notes (7.27% (LIBOR + 7.00%), due 1/19/2023)",Escrow Receivable,15400,Principal  Value,12680,$ -,13176,$ 135,,0.0%,,
191,"Fairchild Industrial Products, Co.",Escrow Receivable,North Carolina / Electronics,"Unsecured Class E Notes (7.27% (LIBOR + 7.00%), due 1/19/2023)",Escrow Receivable,15400,Principal  Value,12680,-,13176,135,,0.0%,,
192,"Fischbein, LLC",Escrow Receivable,North Carolina / Machinery,"Unsecured Class E Notes (7.27% (LIBOR + 7.00%), due 1/19/2023)",Escrow Receivable,15400,Principal  Value,12680,-,13176,227,,0.0%,,
193,"Fischbein, LLC",Escrow Receivable,North Carolina / Machinery,"Unsecured Class E Notes (7.27% (LIBOR + 7.00%), due 1/19/2023)",Escrow Receivable,15400,Principal  Value,12680,-,13176,227,,0.0%,,
194,"Focus Brands, Inc.  (4)",Escrow Receivable,Georgia / Consumer Services,"Unsecured Class E Notes (7.27% (LIBOR + 7.00%), due 1/19/2023)","Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 8/21/2018)",15400,"$ 18,000",12680,17742,13176,18000,,0.6%,,
195,"Focus Brands, Inc.  (4)",Escrow Receivable,Georgia / Consumer Services,"Unsecured Class E Notes (7.27% (LIBOR + 7.00%), due 1/19/2023)","Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 8/21/2018)",15400,"$ 18,000",12680,17742,13176,18000,,0.6%,,
196,"FPG, LLC",Escrow Receivable,Illinois / Durable Consumer Products,"Unsecured Class E Notes (7.27% (LIBOR + 7.00%), due 1/19/2023)","Senior Secured Term Loan (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 1/20/2017)  (4)",15400,21125,12680,21125,13176,20822,,0.7%,,
197,"FPG, LLC",Escrow Receivable,Illinois / Durable Consumer Products,"Unsecured Class E Notes (7.27% (LIBOR + 7.00%), due 1/19/2023)","Common Stock (5,638 shares)",15400,21125,12680,27,13176,13,,0.0%,,
198,"FPG, LLC",Escrow Receivable,Illinois / Durable Consumer Products,"Unsecured Class E Notes (7.27% (LIBOR + 7.00%), due 1/19/2023)","Common Stock (5,638 shares)",15400,21125,12680,21152,13176,20835,,0.7%,,
