0,1,2,3,4,5,6,7,8,9,10,11,12
"Nobel Learning Communities, Inc.",Arizona / Healthcare,Pennsylvania / Consumer Services,"Preferred Units (1,250,000 units)","Subordinated Unsecured (11.50% plus 1.50% PIK, due 8/9/2017)","$ 12,438",15147,"$ 12,438",15147,0,15147,0,1.0%
"Nobel Learning Communities, Inc.",Arizona / Healthcare,Pennsylvania / Consumer Services,"Preferred Units (1,250,000 units)","Subordinated Unsecured (11.50% plus 1.50% PIK, due 8/9/2017)","$ 12,438",15147,"$ 12,438",15147,0,15147,0,1.0%
"Northwestern Management Services, LLC",Arizona / Healthcare,Florida / Healthcare,"Preferred Units (1,250,000 units)","Revolving Line of Credit - $1,500 Commitment (10.50% (PRIME + 6.75% with 3.75% PRIME floor), due 7/30/2015)  (4), (25)","$ 12,438",200,"$ 12,438",200,0,200,0,0.0%
"Northwestern Management Services, LLC",Arizona / Healthcare,Florida / Healthcare,"Preferred Units (1,250,000 units)","Senior Secured Term Loan A (10.00% (LIBOR + 7.00% with 3.00% LIBOR floor), due 7/30/2015)  (3), (4)","$ 12,438",16092,"$ 12,438",16092,0,16092,0,1.1%
"Northwestern Management Services, LLC",Arizona / Healthcare,Florida / Healthcare,"Preferred Units (1,250,000 units)",Common Stock (50 shares),"$ 12,438",16092,"$ 12,438",371,0,1205,0,0.1%
"Northwestern Management Services, LLC",Arizona / Healthcare,Florida / Healthcare,"Preferred Units (1,250,000 units)",Common Stock (50 shares),"$ 12,438",16092,"$ 12,438",16663,0,17497,0,1.2%
"NRG Manufacturing, Inc.",Arizona / Healthcare,Texas / Manufacturing,"Preferred Units (1,250,000 units)",Escrow Receivable,"$ 12,438",16092,"$ 12,438",-,0,6431,0,0.4%
"NRG Manufacturing, Inc.",Arizona / Healthcare,Texas / Manufacturing,"Preferred Units (1,250,000 units)",Escrow Receivable,"$ 12,438",16092,"$ 12,438",-,0,6431,0,0.4%
"Out Rage, LLC  (4)",Arizona / Healthcare,Wisconsin / Durable Consumer Products,"Preferred Units (1,250,000 units)","Revolving Line of Credit - $1,500 Commitment (11.0% (LIBOR + 8.00% with 3.00% LIBOR floor), due 3/02/2013)  (25)","$ 12,438",-,"$ 12,438",-,0,-,0,0.0%
"Out Rage, LLC  (4)",Arizona / Healthcare,Wisconsin / Durable Consumer Products,"Preferred Units (1,250,000 units)","Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 3/2/2015)","$ 12,438",10756,"$ 12,438",10756,0,10686,0,0.7%
"Out Rage, LLC  (4)",Arizona / Healthcare,Wisconsin / Durable Consumer Products,"Preferred Units (1,250,000 units)","Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 3/2/2015)","$ 12,438",10756,"$ 12,438",10756,0,10686,0,0.7%
"Pinnacle Treatment Centers, Inc.  (4)",Arizona / Healthcare,Pennsylvania / Healthcare,"Preferred Units (1,250,000 units)","Revolving Line of Credit -$1,000 Commitment (8.0% (LIBOR + 5.00% with 3.00% LIBOR floor), due 1/10/2016)  (25)","$ 12,438",-,"$ 12,438",-,0,-,0,0.0%
"Pinnacle Treatment Centers, Inc.  (4)",Arizona / Healthcare,Pennsylvania / Healthcare,"Preferred Units (1,250,000 units)","Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 1/10/2016)  (3)","$ 12,438",17475,"$ 12,438",17475,0,17475,0,1.2%
"Pinnacle Treatment Centers, Inc.  (4)",Arizona / Healthcare,Pennsylvania / Healthcare,"Preferred Units (1,250,000 units)","Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 1/10/2016)  (3)","$ 12,438",17475,"$ 12,438",17475,0,17475,0,1.2%
"Potters Holdings II, L.P.  (16)",Pennsylvania / Manufacturing,Pennsylvania / Healthcare,"Senior Subordinated Term Loan (10.25% (LIBOR + 8.50% with 1.75% LIBOR floor), due 11/6/2017)  (3), (4)","Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 1/10/2016)  (3)",15000,17475,14803,17475,14608,0,1.0%,0
"Potters Holdings II, L.P.  (16)",Pennsylvania / Manufacturing,Pennsylvania / Healthcare,"Senior Subordinated Term Loan (10.25% (LIBOR + 8.50% with 1.75% LIBOR floor), due 11/6/2017)  (3), (4)","Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 1/10/2016)  (3)",15000,17475,14803,14803,0,14608,0,1.0%
Portfolio Company,Pennsylvania / Manufacturing,Locale / Industry,"Senior Subordinated Term Loan (10.25% (LIBOR + 8.50% with 1.75% LIBOR floor), due 11/6/2017)  (3), (4)",Investments  (1),15000,Principal  Value,14803,Cost,0,Fair  Value  (2),0,% of  Net  Assets
"Pre-Paid Legal Services, Inc.  (16)",Pennsylvania / Manufacturing,Oklahoma / Consumer Services,"Senior Subordinated Term Loan (10.25% (LIBOR + 8.50% with 1.75% LIBOR floor), due 11/6/2017)  (3), (4)","Senior Subordinated Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2016)  (3), (4)",15000,"$ 5,000",14803,"$ 5,000",0,"$ 4,989",0,0.3%
"Pre-Paid Legal Services, Inc.  (16)",Pennsylvania / Manufacturing,Oklahoma / Consumer Services,"Senior Subordinated Term Loan (10.25% (LIBOR + 8.50% with 1.75% LIBOR floor), due 11/6/2017)  (3), (4)","Senior Subordinated Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2016)  (3), (4)",15000,"$ 5,000",14803,5000,0,4989,0,0.3%
"Progrexion Holdings, Inc.  (4),(28)",Pennsylvania / Manufacturing,Utah / Consumer Services,"Senior Subordinated Term Loan (10.25% (LIBOR + 8.50% with 1.75% LIBOR floor), due 11/6/2017)  (3), (4)","Senior Secured Term Loan A (11.25% (LIBOR + 9.25% with 2.00% LIBOR floor), due 12/31/2014)  (3)",15000,34502,14803,34502,0,34502,0,2.3%
"Progrexion Holdings, Inc.  (4),(28)",Pennsylvania / Manufacturing,Utah / Consumer Services,"Senior Subordinated Term Loan (10.25% (LIBOR + 8.50% with 1.75% LIBOR floor), due 11/6/2017)  (3), (4)","Senior Secured Term Loan B (11.25% (LIBOR + 9.25% with 2.00% LIBOR floor), due 12/31/2014)",15000,28178,14803,28178,0,28178,0,1.9%
"Progrexion Holdings, Inc.  (4),(28)",Pennsylvania / Manufacturing,Utah / Consumer Services,"Senior Subordinated Term Loan (10.25% (LIBOR + 8.50% with 1.75% LIBOR floor), due 11/6/2017)  (3), (4)","Senior Secured Term Loan B (11.25% (LIBOR + 9.25% with 2.00% LIBOR floor), due 12/31/2014)",15000,28178,14803,62680,0,62680,0,4.2%
"Renaissance Learning, Inc.  (16)",Pennsylvania / Manufacturing,Wisconsin / Consumer Services,"Senior Subordinated Term Loan (10.25% (LIBOR + 8.50% with 1.75% LIBOR floor), due 11/6/2017)  (3), (4)","Second Lien Term Loan (12.00% (LIBOR + 10.50% with 1.50% LIBOR floor), due 10/19/2018)  (4)",15000,6000,14803,5775,0,6000,0,0.4%
"Renaissance Learning, Inc.  (16)",Pennsylvania / Manufacturing,Wisconsin / Consumer Services,"Senior Subordinated Term Loan (10.25% (LIBOR + 8.50% with 1.75% LIBOR floor), due 11/6/2017)  (3), (4)","Second Lien Term Loan (12.00% (LIBOR + 10.50% with 1.50% LIBOR floor), due 10/19/2018)  (4)",15000,6000,14803,5775,0,6000,0,0.4%
"Rocket Software, Inc.  (3), (4)",Massachusetts / Software & Computer Services,Wisconsin / Consumer Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Second Lien Term Loan (12.00% (LIBOR + 10.50% with 1.50% LIBOR floor), due 10/19/2018)  (4)",15000.0,6000,14711.0,5775,14711.0,0,1.0%,0
"Rocket Software, Inc.  (3), (4)",Massachusetts / Software & Computer Services,Wisconsin / Consumer Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Second Lien Term Loan (12.00% (LIBOR + 10.50% with 1.50% LIBOR floor), due 10/19/2018)  (4)",15000.0,6000,14711.0,14711,0,14711,0,1.0%
"Royal Adhesives & Sealants, LLC",Massachusetts / Software & Computer Services,Indiana / Chemicals,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)",Senior Subordinated Unsecured Term Loan (12.00% plus 2.00% PIK due 11/29/2016),15000.0,27798,14711.0,27798,0,27798,0,1.8%
"Royal Adhesives & Sealants, LLC",Massachusetts / Software & Computer Services,Indiana / Chemicals,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)",Senior Subordinated Unsecured Term Loan (12.00% plus 2.00% PIK due 11/29/2016),15000.0,27798,14711.0,27798,0,27798,0,1.8%
Seaton Corp.,Massachusetts / Software & Computer Services,Illinois / Business Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Subordinated Secured (12.50% (LIBOR + 9.00% with 3.50% LIBOR floor) plus 2.00% PIK, due 3/14/2014)  (3), (4)",15000.0,3288,14711.0,3164,0,3288,0,0.2%
Seaton Corp.,Massachusetts / Software & Computer Services,Illinois / Business Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Subordinated Secured (12.50% (LIBOR + 9.00% with 3.50% LIBOR floor) plus 2.00% PIK, due 3/14/2014)  (3), (4)",15000.0,3288,14711.0,3164,0,3288,0,0.2%
"SG Acquisition, Inc.  (4)",Massachusetts / Software & Computer Services,Georgia / Insurance,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Senior Secured Term Loan A (8.50% (LIBOR + 6.50% with 2.00% LIBOR floor), due 3/18/2016)",15000.0,27469,14711.0,27469,0,27469,0,1.8%
"SG Acquisition, Inc.  (4)",Massachusetts / Software & Computer Services,Georgia / Insurance,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Senior Secured Term Loan B (14.50% (LIBOR + 12.50% with 2.00% LIBOR floor), due 3/18/2016)  (3)",15000.0,29625,14711.0,29625,0,29625,0,2.0%
"SG Acquisition, Inc.  (4)",Massachusetts / Software & Computer Services,Georgia / Insurance,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Senior Secured Term Loan C (8.50% (LIBOR + 6.50% with 2.00% LIBOR floor), due 3/18/2016)",15000.0,12686,14711.0,12686,0,12686,0,0.8%
"SG Acquisition, Inc.  (4)",Massachusetts / Software & Computer Services,Georgia / Insurance,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Senior Secured Term Loan D (14.50% (LIBOR + 12.50% with 2.00% LIBOR floor), due 3/18/2016)",15000.0,13681,14711.0,13681,0,13681,0,0.9%
"SG Acquisition, Inc.  (4)",Massachusetts / Software & Computer Services,Georgia / Insurance,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Senior Secured Term Loan D (14.50% (LIBOR + 12.50% with 2.00% LIBOR floor), due 3/18/2016)",15000.0,13681,14711.0,83461,0,83461,0,5.5%
"Shearer’s Foods, Inc.",Massachusetts / Software & Computer Services,Ohio / Food Products,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Junior Secured Debt (12.00% plus 3.75% PIK (3.75% LIBOR floor), due 3/31/2016)  (3), (4)",15000.0,37639,14711.0,37639,0,37639,0,2.5%
"Shearer’s Foods, Inc.",Massachusetts / Software & Computer Services,Ohio / Food Products,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Membership Interest in Mistral Chip Holdings, LLC - Common (2,000 units)  (17)",15000.0,37639,14711.0,2000,0,2161,0,0.1%
"Shearer’s Foods, Inc.",Massachusetts / Software & Computer Services,Ohio / Food Products,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Membership Interest in Mistral Chip Holdings, LLC 2 - Common (595 units)  (17)",15000.0,37639,14711.0,1322,0,643,0,0.0%
"Shearer’s Foods, Inc.",Massachusetts / Software & Computer Services,Ohio / Food Products,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Membership Interest in Mistral Chip Holdings, LLC 3 - Preferred (67 units)  (17)",15000.0,37639,14711.0,673,0,883,0,0.1%
"Shearer’s Foods, Inc.",Massachusetts / Software & Computer Services,Ohio / Food Products,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Membership Interest in Mistral Chip Holdings, LLC 3 - Preferred (67 units)  (17)",15000.0,37639,14711.0,41634,0,41326,0,2.7%
Portfolio Company,Massachusetts / Software & Computer Services,Locale / Industry,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)",Investments  (1),15000.0,Principal  Value,14711.0,Cost,0,Fair  Value  (2),0,% of  Net  Assets
Skillsoft Public Limited Company  (22),Massachusetts / Software & Computer Services,Ireland / Software & Computer Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Senior Unsecured (11.125%, due 6/1/2018)",15000.0,"$ 15,000",14711.0,"$ 14,918",0,"$ 15,000",0,1.0%
Skillsoft Public Limited Company  (22),Massachusetts / Software & Computer Services,Ireland / Software & Computer Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Senior Unsecured (11.125%, due 6/1/2018)",15000.0,"$ 15,000",14711.0,14918,0,15000,0,1.0%
Snacks Holding Corporation,Massachusetts / Software & Computer Services,Minnesota / Food Products,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Senior Subordinated Unsecured Term Loan (12.00% plus 1.00% PIK, due 11/12/2017)",15000.0,15250,14711.0,14754,0,15250,0,1.0%
Snacks Holding Corporation,Massachusetts / Software & Computer Services,Minnesota / Food Products,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Series A Preferred Stock (4,021.45 shares)",15000.0,15250,14711.0,56,0,42,0,0.0%
Snacks Holding Corporation,Massachusetts / Software & Computer Services,Minnesota / Food Products,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Series B Preferred Stock (1,866.10 shares)",15000.0,15250,14711.0,56,0,42,0,0.0%
Snacks Holding Corporation,Massachusetts / Software & Computer Services,Minnesota / Food Products,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Warrant (to purchase 31,196.52 voting common shares, expires 11/12/2020)",15000.0,15250,14711.0,479,0,357,0,0.0%
Snacks Holding Corporation,Massachusetts / Software & Computer Services,Minnesota / Food Products,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Warrant (to purchase 31,196.52 voting common shares, expires 11/12/2020)",15000.0,15250,14711.0,15345,0,15691,0,1.0%
"Southern Management Corporation  (22), (30)",Massachusetts / Software & Computer Services,South Carolina / Consumer Finance,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)",Second Lien Term Loan (12.00% plus 5.00% PIK due 5/31/2017),15000.0,17568,14711.0,17568,0,17568,0,1.2%
"Southern Management Corporation  (22), (30)",Massachusetts / Software & Computer Services,South Carolina / Consumer Finance,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)",Second Lien Term Loan (12.00% plus 5.00% PIK due 5/31/2017),15000.0,17568,14711.0,17568,0,17568,0,1.2%
"Sport Helmets Holdings, LLC  (14)",Massachusetts / Software & Computer Services,New York / Personal & Nondurable Consumer Products,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)",Escrow Receivable,15000.0,17568,14711.0,-,0,406,0,0.0%
"Sport Helmets Holdings, LLC  (14)",Massachusetts / Software & Computer Services,New York / Personal & Nondurable Consumer Products,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)",Escrow Receivable,15000.0,17568,14711.0,-,0,406,0,0.0%
"Springs Window Fashions, LLC",Massachusetts / Software & Computer Services,Wisconsin / Durable Consumer Products,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Second Lien Term Loan (11.25% (LIBOR + 9.25% with 2.00% LIBOR floor), due 11/30/2017)  (3), (4)",15000.0,35000,14711.0,35000,0,34062,0,2.3%
"Springs Window Fashions, LLC",Massachusetts / Software & Computer Services,Wisconsin / Durable Consumer Products,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Second Lien Term Loan (11.25% (LIBOR + 9.25% with 2.00% LIBOR floor), due 11/30/2017)  (3), (4)",15000.0,35000,14711.0,35000,0,34062,0,2.3%
"ST Products, LLC",Massachusetts / Software & Computer Services,Pennsylvania/ Manufacturing,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Senior Secured Term Loan (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor), due 6/16/2016)  (3), (4)",15000.0,23328,14711.0,23328,0,23328,0,1.5%
"ST Products, LLC",Massachusetts / Software & Computer Services,Pennsylvania/ Manufacturing,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Senior Secured Term Loan (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor), due 6/16/2016)  (3), (4)",15000.0,23328,14711.0,23328,0,23328,0,1.5%
"Stauber Performance Ingredients, Inc.  (4)",Massachusetts / Software & Computer Services,California / Food Products,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 1/21/2016)  (3)",15000.0,22058,14711.0,22058,0,22058,0,1.5%
"Stauber Performance Ingredients, Inc.  (4)",Massachusetts / Software & Computer Services,California / Food Products,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",15000.0,10500,14711.0,10500,0,10500,0,0.7%
"Stauber Performance Ingredients, Inc.  (4)",Massachusetts / Software & Computer Services,California / Food Products,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",15000.0,10500,14711.0,32558,0,32558,0,2.2%
"Stryker Energy, LLC",Massachusetts / Software & Computer Services,Ohio / Oil & Gas Production,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Subordinated Secured Revolving Credit Facility - $50,300 Commitment (8.50% (LIBOR + 7.00% with 1.50% LIBOR floor) plus 3.75% PIK, in non-accrual status effective 12/1/2011, due 12/1/2015)  (4), (25)",15000.0,33444,14711.0,32711,0,-,0,0.0%
"Stryker Energy, LLC",Massachusetts / Software & Computer Services,Ohio / Oil & Gas Production,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)",Overriding Royalty Interests  (18),15000.0,33444,14711.0,-,0,1623,0,0.1%
"Stryker Energy, LLC",Massachusetts / Software & Computer Services,Ohio / Oil & Gas Production,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)",Overriding Royalty Interests  (18),15000.0,33444,14711.0,32711,0,1623,0,0.1%
"Symphony CLO, IX Ltd.  (22)",Cayman Islands / Diversified Financial Services,Ohio / Oil & Gas Production,LP Certificates (Residual Interest),Overriding Royalty Interests  (18),45500.0,33444,42864.0,32711,43612.0,0,2.9%,0
"Symphony CLO, IX Ltd.  (22)",Cayman Islands / Diversified Financial Services,Ohio / Oil & Gas Production,LP Certificates (Residual Interest),Overriding Royalty Interests  (18),45500.0,33444,42864.0,42864,0,43612,0,2.9%
"Targus Group International, Inc.  (16)",Cayman Islands / Diversified Financial Services,California / Durable Consumer Products,LP Certificates (Residual Interest),"First Lien Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 5/25/2016)  (3), (4)",45500.0,23760,42864.0,23363,0,23760,0,1.6%
"Targus Group International, Inc.  (16)",Cayman Islands / Diversified Financial Services,California / Durable Consumer Products,LP Certificates (Residual Interest),"First Lien Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 5/25/2016)  (3), (4)",45500.0,23760,42864.0,23363,0,23760,0,1.6%
Portfolio Company,Cayman Islands / Diversified Financial Services,Locale / Industry,LP Certificates (Residual Interest),Investments  (1),45500.0,Principal  Value,42864.0,Cost,0,Fair  Value  (2),0,% of  Net  Assets
Totes Isotoner Corporation,Cayman Islands / Diversified Financial Services,Ohio / Nondurable Consumer Products,LP Certificates (Residual Interest),"Second Lien Term Loan (10.75%, (LIBOR + 9.25% with 1.50% LIBOR floor) due 1/8/2018)  (3), (4)",45500.0,"$ 39,000",42864.0,"$ 39,000",0,"$ 38,531",0,2.5%
Totes Isotoner Corporation,Cayman Islands / Diversified Financial Services,Ohio / Nondurable Consumer Products,LP Certificates (Residual Interest),"Second Lien Term Loan (10.75%, (LIBOR + 9.25% with 1.50% LIBOR floor) due 1/8/2018)  (3), (4)",45500.0,"$ 39,000",42864.0,39000,0,38531,0,2.5%
"U.S. HealthWorks Holding Company, Inc.  (16)",Cayman Islands / Diversified Financial Services,California / Healthcare,LP Certificates (Residual Interest),"Second Lien Term Loan (10.50% (LIBOR + 9.00% with 1.50% LIBOR floor), due 6/15/2017)  (3), (4)",45500.0,25000,42864.0,25000,0,25000,0,1.7%
"U.S. HealthWorks Holding Company, Inc.  (16)",Cayman Islands / Diversified Financial Services,California / Healthcare,LP Certificates (Residual Interest),"Second Lien Term Loan (10.50% (LIBOR + 9.00% with 1.50% LIBOR floor), due 6/15/2017)  (3), (4)",45500.0,25000,42864.0,25000,0,25000,0,1.7%
"VanDeMark Chemicals, Inc.  (3)",Cayman Islands / Diversified Financial Services,New York / Chemicals,LP Certificates (Residual Interest),"Senior Secured Term Loan (12.20% (LIBOR + 10.20% with 2.0% LIBOR floor), due 12/31/2014)  (4)",45500.0,30306,42864.0,30306,0,30306,0,2.0%
"VanDeMark Chemicals, Inc.  (3)",Cayman Islands / Diversified Financial Services,New York / Chemicals,LP Certificates (Residual Interest),"Senior Secured Term Loan (12.20% (LIBOR + 10.20% with 2.0% LIBOR floor), due 12/31/2014)  (4)",45500.0,30306,42864.0,30306,0,30306,0,2.0%
Wind River Resources Corp. and Wind River II Corp.,Cayman Islands / Diversified Financial Services,Utah / Oil & Gas Production,LP Certificates (Residual Interest),"Senior Secured Note (13.00% (LIBOR + 7.50% with 5.50% LIBOR floor) plus 3.00% default interest on principal, 16.00% default interest on past due interest, in non-accrual status effective 12/1/2008, past due)  (4)",45500.0,14750,42864.0,14750,0,2339,0,0.2%
Wind River Resources Corp. and Wind River II Corp.,Cayman Islands / Diversified Financial Services,Utah / Oil & Gas Production,LP Certificates (Residual Interest),Net Profits Interest (5.00% payable on Equity distributions)  (7),45500.0,14750,42864.0,-,0,-,0,0.0%
Wind River Resources Corp. and Wind River II Corp.,Cayman Islands / Diversified Financial Services,Utah / Oil & Gas Production,LP Certificates (Residual Interest),Net Profits Interest (5.00% payable on Equity distributions)  (7),45500.0,14750,42864.0,14750,0,2339,0,0.2%
Wind River Resources Corp. and Wind River II Corp.,Cayman Islands / Diversified Financial Services,Utah / Oil & Gas Production,LP Certificates (Residual Interest),Total Non-control/Non-affiliate Investments (Level 3 Investments),45500.0,1536950,42864.0,1483487,0,98.1%,0,0
Wind River Resources Corp. and Wind River II Corp.,Cayman Islands / Diversified Financial Services,Utah / Oil & Gas Production,LP Certificates (Residual Interest),Total Level 3 Portfolio Investments,45500.0,2099194,42864.0,2094092,0,138.5%,0,0
"Allied Defense Group, Inc.",Cayman Islands / Diversified Financial Services,Virginia / Aerospace & Defense,LP Certificates (Residual Interest),"Common Stock (10,000 shares)",45500.0,2099194,42864.0,56,0,-,0,0.0%
"Allied Defense Group, Inc.",Cayman Islands / Diversified Financial Services,Virginia / Aerospace & Defense,LP Certificates (Residual Interest),"Common Stock (10,000 shares)",45500.0,2099194,42864.0,56,0,-,0,0.0%
"Dover Saddlery, Inc.",Cayman Islands / Diversified Financial Services,Massachusetts / Retail,LP Certificates (Residual Interest),"Common Stock (30,974 shares)",45500.0,2099194,42864.0,63,0,129,0,0.0%
"Dover Saddlery, Inc.",Cayman Islands / Diversified Financial Services,Massachusetts / Retail,LP Certificates (Residual Interest),"Common Stock (30,974 shares)",45500.0,2099194,42864.0,63,0,129,0,0.0%
"Dover Saddlery, Inc.",Cayman Islands / Diversified Financial Services,Massachusetts / Retail,LP Certificates (Residual Interest),Total Non-control/Non-affiliate Investments (Level 1 Investments),45500.0,119,42864.0,129,0,0.0%,0,0
"Dover Saddlery, Inc.",Cayman Islands / Diversified Financial Services,Massachusetts / Retail,LP Certificates (Residual Interest),Total Portfolio Investments,45500.0,2099313,42864.0,2094221,0,138.5%,0,0
Victory Government Money Market Funds,Cayman Islands / Diversified Financial Services,Massachusetts / Retail,LP Certificates (Residual Interest),Total Money Market Funds,45500.0,118369,42864.0,118369,0,7.8%,0,0
Victory Government Money Market Funds,Cayman Islands / Diversified Financial Services,Massachusetts / Retail,LP Certificates (Residual Interest),Total Investments,45500.0,"$ 2,217,682",42864.0,"$2,212,590",0,146.3%,0,0
